N	2gram	Propp_Isto_6	Morfolog
114	подобных случаях	1	4
115	его самого	1	4
116	д но	1	4
117	видно что	2	4
118	по отношению	2	4
119	случае не	1	4
120	в некоторых	2	4
121	другой стороны	8	4
122	там где	5	4
123	так же	2	4
124	а если	1	4
125	змея и	12	4
126	в точности	1	4
127	оно может	2	4
128	отношению к	2	4
129	героя в	2	4
130	что в	12	4
131	связана с	3	3
132	если герой	1	3
133	и для	1	3
134	из приведенных	1	3
135	заметим что	1	3
136	вступают в	1	3
137	независимо от	3	3
138	целый ряд	2	3
139	но в	7	3
140	со змеем	4	3
141	в целом	1	3
142	случай мы	2	3
143	и по	4	3
144	но все	2	3
145	а по	1	3
146	ни в	2	3
147	сам он	1	3
148	и змей	1	3
149	в один	1	3
150	том что	10	3
151	и убивает	1	3
152	спасается от	1	3
153	в то	5	3
154	на него	2	3
155	того чтобы	1	3
156	здесь же	4	3
157	все функции	1	3
158	от того	3	3
159	такие случаи	1	3
160	для героя	1	3
161	по воздуху	3	3
162	на нем	1	3
163	большей частью	2	3
164	в живых	1	3
165	с собой	2	3
166	то здесь	1	3
167	если бы	3	3
168	с того	1	3
169	но и	9	3
170	он не	2	3
171	значит что	2	3
172	к нему	1	3
173	требует в	2	3
174	и ее	3	3
175	не происходит	3	3
176	быть разрешен	1	3
177	он убивается	1	3
178	друг друга	1	3
179	мы можем	7	3
180	в руки	2	3
181	не является	1	3
182	что они	2	3
183	для этой	1	3
184	этого момента	1	3
185	из которых	3	3
186	последнем случае	1	3
187	но это	4	3
188	кроме того	3	3
189	и вызывает	1	3
190	мы должны	2	3
191	только что	2	3
192	же в	1	3
193	в последнем	2	3
194	обычно в	1	2
195	как это	5	2
196	относятся к	1	2
197	что эти	2	2
198	что изучение	1	2
199	отсюда видно	2	2
200	со смертью	1	2
201	время как	3	2
202	на съедение	1	2
203	который может	1	2
204	друг на	1	2
205	а с	2	2
206	первый взгляд	1	2
207	вот мы	1	2
208	тех случаях	3	2
209	как уже	1	2
210	и к	1	2
211	более или	1	2
212	та же	3	2
213	как то	1	2
214	сказать о	1	2
215	из его	2	2
216	мотив и	1	2
217	у ивана	1	2
218	не значит	1	2
219	чтобы овладеть	1	2
220	д все	1	2
221	змей и	1	2
222	можно было	2	2
223	в другом	1	2
224	мы уже	6	2
225	в жены	1	2
226	обоих случаях	1	2
227	на спине	1	2
228	сказке о	3	2
229	в ином	6	2
230	ни одной	2	2
231	с тем	4	2
232	на друга	1	2
233	сказка знает	1	2
234	три ночи	1	2
235	с золотыми	1	2
236	на первый	3	2
237	или менее	1	2
238	для него	1	2
239	и при	1	2
240	за которым	1	2
241	имеется в	3	2
242	и более	1	2
243	однако в	2	2
244	и наоборот	1	2
245	заставляет его	1	2
246	все эти	8	2
247	в таких	1	2
248	можно указать	2	2
249	и функции	1	2
250	в обоих	1	2
251	не имеет	2	2
252	одна из	2	2
253	вопрос не	3	2
254	что ни	1	2
255	бой с	1	2
256	рассматриваются как	1	2
257	такой случай	2	2
258	и его	7	2
259	так например	3	2
260	к себе	2	2
261	для того	1	2
262	оно не	1	2
263	утверждать что	2	2
264	убивает его	1	2
265	здесь не	2	2
266	то время	3	2
267	и что	5	2
268	если они	3	2
269	не с	1	2
270	ясно что	1	2
271	с героем	1	2
272	означает что	1	2
273	д если	1	2
274	но здесь	4	2
275	можно бы	1	2
276	свадьбу с	1	2
277	о том	7	2
278	на героя	1	2
279	с одной	7	2
280	можно сказать	2	2
281	можно заметить	1	2
282	так если	1	2
283	образом если	1	2
284	не означает	2	2
285	и только	3	2
286	того что	2	2
287	же можно	3	2
288	быть и	1	2
289	идет по	1	2
290	на другие	1	2
291	этот вопрос	1	2
292	что он	9	2
293	только в	5	2
294	с двумя	1	2
295	что сказка	3	2
296	можно установить	1	2
297	уже не	7	2
298	или на	1	2
299	в виде	6	2
300	его и	1	2
301	никто не	2	2
302	коня и	3	2
303	у нее	1	2
304	дочь царя	1	2
305	обратно и	1	2
306	этим же	1	2
307	же роль	1	2
308	типична для	1	2
309	пути героя	1	2
310	но есть	3	2
311	а на	1	2
312	не знает	1	2
313	не исключает	1	2
314	сказать что	3	2
315	что мы	2	2
316	о похищении	2	2
317	в частности	3	2
318	в лесу	1	2
319	д в	1	2
320	к другой	1	2
321	одной стороны	7	2
322	самого себя	2	2
323	есть и	4	2
324	нам еще	2	2
325	или с	1	2
326	получает от	1	2
327	но для	2	2
328	их на	1	2
329	бросить в	1	2
330	случаях когда	3	2
331	не существует	1	2
332	от него	3	2
333	о жар-птице	1	2
334	чтобы его	1	2
335	но вот	2	2
336	не от	1	2
337	например на	2	2
338	одной из	1	2
339	летит по	1	2
340	а во	1	2
341	в свое	2	2
342	но эти	2	2
343	к этому	3	2
344	во сне	3	2
345	точно так	2	2
346	после чего	6	2
347	переносятся на	1	1
348	они представляют	1	1
349	было зажжено	1	1
350	отдельных случаев	1	1
351	например в	7	1
352	в чужие	1	1
353	таком случае	1	1
354	елена премудрая	1	1
355	и то	3	1
356	он показывает	1	1
357	на пример	1	1
358	часто также	1	1
359	говорилось выше	2	1
360	сидит в	1	1
361	между двумя	1	1
362	перо было	1	1
363	поставлен вопрос	1	1
364	змеев на	1	1
365	почти всегда	3	1
366	весы кто	1	1
367	приходит к	3	1
368	из воды	1	1
369	есть не	1	1
370	она в	2	1
371	и была	1	1
372	или наоборот	1	1
373	на первом	1	1
374	ответить на	1	1
375	установить что	2	1
376	на эти	2	1
377	приводят к	3	1
378	он как	1	1
379	конь и	1	1
380	но она	1	1
381	что это	2	1
382	что иное	2	1
383	сказки в	1	1
384	в дальний	1	1
385	не вполне	2	1
386	оно есть	1	1
387	на воду	1	1
388	не совсем	1	1
389	кто же	1	1
390	состоят из	1	1
391	через пасть	2	1
392	оказывается что	1	1
393	может дать	1	1
394	он был	2	1
395	сидит королевна	1	1
396	основано на	1	1
397	сияло как	1	1
398	но как	4	1
399	и сл	1	1
400	же она	1	1
401	случай когда	2	1
402	тогда как	2	1
403	отношение к	1	1
404	отличие от	1	1
405	или иное	3	1
406	в главе	1	1
407	которые не	1	1
408	взгадать ни	1	1
409	более чем	1	1
410	его не	2	1
411	дает нам	2	1
412	так скоро	1	1
413	кого перевесит	1	1
414	имеют и	1	1
415	они есть	1	1
416	что касается	2	1
417	во дворце	1	1
418	в полном	1	1
419	к иному	2	1
420	и наконец	3	1
421	он бежит	1	1
422	его к	1	1
423	царства и	4	1
424	землю летит	1	1
425	этой цели	1	1
426	в этот	1	1
427	в подземное	1	1
428	духа в	1	1
429	мной на	1	1
430	к другому	1	1
431	герой возвращается	1	1
432	между героем	1	1
433	формы в	1	1
434	его роль	1	1
435	из этих	4	1
436	одном случае	1	1
437	не в	3	1
438	в этой	2	1
439	фигурировать и	1	1
440	отношение между	1	1
441	и тот	1	1
442	быть объяснена	1	1
443	может лежать	1	1
444	интересно что	2	1
445	на то	2	1
446	вообще не	3	1
447	что она	3	1
448	неописанной что	1	1
449	главным образом	3	1
450	и светло	1	1
451	за тридевять	3	1
452	сказке герой	5	1
453	и вот	3	1
454	в мифах	4	1
455	быть поставлен	1	1
456	и этот	1	1
457	взять с	1	1
458	они играют	1	1
459	враждебного отношения	1	1
460	его до	1	1
461	индии в	1	1
462	одно и	1	1
463	сказка дает	1	1
464	русском языке	1	1
465	других видов	1	1
466	здесь мы	4	1
467	однако все	1	1
468	кто кого	1	1
469	связанные с	1	1
470	и может	1	1
471	них не	1	1
472	на все	1	1
473	к заключению	3	1
474	тридевять земель	3	1
475	может фигурировать	1	1
476	идет со	1	1
477	сказке не	1	1
478	чудесный дворец	1	1
479	все другие	1	1
480	они по	1	1
481	и тем	4	1
482	даже в	2	1
483	кажется что	2	1
484	в это	4	1
485	по всему	2	1
486	животное чтобы	1	1
487	с конем	2	1
488	нет в	3	1
489	о которых	1	1
490	и герой	1	1
491	дать более	1	1
492	сказки о	1	1
493	живых то	1	1
494	оно имеет	1	1
495	характерно что	1	1
496	чем в	1	1
497	упряжи шесть	1	1
498	этим в	2	1
499	и некоторые	2	1
500	в саду	1	1
501	и становится	1	1
502	меняется и	1	1
503	переносится в	1	1
504	в наши	1	1
505	том как	3	1
506	яги и	1	1
507	при изучении	1	1
508	этой связи	1	1
509	три сына	1	1
510	не столько	1	1
511	самого героя	1	1
512	других сказках	1	1
513	змей в	8	1
514	из земли	2	1
515	что я	1	1
516	не останавливает	1	1
517	а есть	1	1
518	которые в	2	1
519	при этом	3	1
520	но он	2	1
521	тех которые	2	1
522	силу и	2	1
523	можем наблюдать	2	1
524	все это	1	1
525	сама наказывает	1	1
526	без всяких	2	1
527	имеет свою	1	1
528	где нет	2	1
529	видит в	1	1
530	если идти	1	1
531	тому что	1	1
532	и очень	1	1
533	осияло и	1	1
534	она не	3	1
535	героем и	1	1
536	некоторых случаях	2	1
537	а от	1	1
538	царевны или	1	1
539	быть дано	1	1
540	что с	1	1
541	что ежели	1	1
542	меня не	1	1
543	подземный ход	1	1
544	царство аф	1	1
545	пусть иван-царевич	1	1
546	принадлежат к	1	1
547	того как	3	1
548	ни взгадать	1	1
549	так сияло	1	1
550	стороны у	1	1
551	светло что	1	1
552	в основе	1	1
553	как его	1	1
554	множество свеч	1	1
555	в другое	1	1
556	и царевны	1	1
557	больше чем	1	1
558	опускается и	1	1
559	ни вздумать	1	1
560	на землю	4	1
561	этих двух	1	1
562	или как	2	1
563	можно усмотреть	1	1
564	к концу	3	1
565	за исключением	1	1
566	как на	3	1
567	что герой	2	1
568	на горе	1	1
569	иногда не	1	1
570	водой а	1	1
571	принесть его	1	1
572	с другом	1	1
573	одним из	1	1
574	и животные	1	1
575	у нас	5	1
576	детей в	1	1
577	его отец	1	1
578	в америке	1	1
579	если он	3	1
580	меня на	1	1
581	один случай	1	1
582	другой и	1	1
583	в сказках	3	1
584	должны быть	2	1
585	перо это	1	1
586	к тому	2	1
587	не есть	2	1
588	все еще	1	1
589	что при	2	1
590	где он	2	1
591	быть рассмотрена	1	1
592	в упряжи	1	1
593	великое множество	1	1
594	первом месте	1	1
595	с ее	1	1
596	перо жар-птицы	1	1
597	что там	2	1
598	некоторые другие	2	1
599	же не	2	1
600	данном случае	3	1
601	как по	1	1
602	нами выше	1	1
603	что подобные	1	1
604	него самого	1	1
605	на той	2	1
606	колеснице сидит	1	1
607	приводит к	1	1
608	в бегство	2	1
609	его невеста	1	1
610	собственно не	1	1
611	представится случай	1	1
612	том покое	1	1
613	те же	1	1
614	здесь как	1	1
615	сказках где	1	1
616	здесь нет	2	1
617	еще в	3	1
618	когда в	2	1
619	свет а	1	1
620	и с	6	1
621	что от	1	1
622	носят характер	1	1
623	случай с	2	1
624	подземное царство	1	1
625	как указано	3	1
626	ними и	1	1
627	находится в	1	1
628	связанное с	1	1
629	иное как	1	1
630	земель в	2	1
631	на вопрос	1	1
632	домой герой	1	1
633	царство иногда	1	1
634	но мы	2	1
635	и ведьма	1	1
636	в темную	1	1
637	собой всю	1	1
638	там же	3	1
639	того или	1	1
640	их в	3	1
641	как они	1	1
642	в приведенных	5	1
643	мифах и	1	1
644	проходит сквозь	1	1
645	же формы	1	1
646	за этим	1	1
647	чтобы получить	2	1
648	в его	5	1
649	на одном	1	1
650	случай который	1	1
651	уже только	2	1
652	бы поставить	1	1
653	ее отец	1	1
654	свое царство	1	1
655	еще пригодится	1	1
656	вздумать ни	1	1
657	к ней	1	1
658	как вообще	1	1
659	в него	3	1
660	в лице	2	1
661	после смерти	2	1
662	уже видели	3	1
663	еще несколько	1	1
664	в животное	1	1
665	но так	3	1
666	на которой	1	1
667	о его	1	1
668	тот свет	2	1
669	горы и	1	1
670	с ними	2	1
671	ли он	1	1
672	золотая колесница	1	1
673	или другого	1	1
674	пор не	1	1
675	как нечто	1	1
676	и действительно	3	1
677	воздуху золотая	1	1
678	очень много	1	1
679	это видно	1	1
680	или они	1	1
681	но то	1	1
682	похожи друг	1	1
683	случаи когда	2	1
684	серебряном и	1	1
685	дальний путь	1	1
686	было так	1	1
687	же и	1	1
688	есть в	1	1
689	видели выше	1	1
690	объект похищения	1	1
691	реки текут	1	1
692	сказки и	1	1
693	убить змея	1	1
694	борьбы с	3	1
695	чудно и	1	1
696	и волшебные	1	1
697	что не	2	1
698	коня он	1	1
699	его имени	2	1
700	на золотой	1	1
701	и небо	1	1
702	стороны оно	1	1
703	не так	2	1
704	покое было	1	1
705	всяком случае	2	1
706	герой например	1	1
707	идет с	1	1
708	в одном	3	1
709	красы неописанной	1	1
710	оно так	1	1
711	ее не	3	1
712	у него	7	1
713	и никогда	1	1
714	между прочим	1	1
715	она имеет	2	1
716	он является	1	1
717	уже совершенно	1	1
718	прямо с	1	1
719	он же	1	1
720	были бы	1	1
721	и целые	1	1
722	и сердца	1	1
723	для исследователя	1	1
724	приведенных случаях	1	1
725	и даже	1	1
726	со стороны	3	1
727	его чтобы	1	1
728	даже не	1	1
729	сказке сказать	1	1
730	до сих	4	1
731	сказка на	1	1
732	может и	1	1
733	вообще с	1	1
734	царство с	1	1
735	именно в	1	1
736	а именно	9	1
737	и создает	1	1
738	я был	1	1
739	еще и	1	1
740	такое же	1	1
741	показывает что	3	1
742	однако что	1	1
743	в вышеприведенных	1	1
744	колесница в	1	1
745	ее за	1	1
746	иногда это	4	1
747	на русском	1	1
748	от другого	1	1
749	на этот	1	1
750	входить так	1	1
751	на которых	1	1
752	вдруг появляется	1	1
753	вход в	4	1
754	как ни	1	1
755	на смерть	1	1
756	о чем	2	1
757	комбинируются друг	1	1
758	здесь этот	1	1
759	огненных змеев	1	1
760	на колеснице	2	1
761	воды и	3	1
762	могут служить	1	1
763	существу и	1	1
764	змей может	2	1
765	чрезвычайно много	1	1
766	точности соответствует	1	1
767	покупает себе	1	1
768	можем указать	1	1
769	уже давно	2	1
770	вступает в	1	1
771	он представляет	1	1
772	другое место	1	1
773	других случаях	1	1
774	в одной	2	1
775	ведьма и	1	1
776	же с	1	1
777	сказка может	1	1
778	этот мотив	5	1
779	приводит в	1	1
780	королевна елена	1	1
781	предположить что	3	1
782	в данном	3	1
783	премудрая такой	1	1
784	на тот	2	1
785	они все	1	1
786	иван на	1	1
787	не удалось	1	1
788	как объект	1	1
789	и там	6	1
790	заключению что	3	1
791	которые по	1	1
792	препятствие которое	1	1
793	такой красы	1	1
794	эту мысль	1	1
795	до его	1	1
796	мотив в	1	1
797	в отдельности	1	1
798	отношения к	1	1
799	друг с	1	1
800	это значит	1	1
801	некоторые стороны	1	1
802	шесть огненных	1	1
803	никем не	1	1
804	как будто	3	1
805	это царство	10	1
806	зажжено великое	1	1
807	что же	2	1
808	эти детали	1	1
809	обычно оно	1	1
810	с этой	2	1
811	для тех	1	1
812	еще раз	1	1
813	можно предположить	1	1
814	в подобных	1	1
815	сих пор	4	1
816	не будем	2	1
817	это перо	1	1
818	помнить что	1	1
819	в полночь	2	1
820	быть зафиксированы	1	1
821	с большой	1	1
822	царевича и	1	1
823	указать на	1	1
824	но на	1	1
825	так чудно	1	1
826	этот может	1	1
827	или другой	2	1
828	не представляет	2	1
829	то не	1	1
830	для нас	2	1
831	конь не	1	1
832	иван-царевич идет	1	1
833	этом нет	1	1
834	бы в	1	1
835	д здесь	1	1
836	на весы	2	1
837	или вообще	2	1
838	будет ниже	2	1
839	золотой трон	1	1
840	будет сказано	1	1
841	такое сопоставление	1	1
842	то оно	1	1
843	здесь только	1	1
844	ежели принесть	1	1
845	к самым	1	1
846	кончает самоубийством	1	1
847	не будет	5	1
848	между ними	1	1
849	как похищение	1	1
850	всех разновидностей	1	1
851	со мной	1	1
852	состоит из	1	1
853	царевны а	1	1
854	это на	1	1
855	равно как	1	1
856	эти же	1	1
857	не что	1	1
858	случаях герой	1	1
859	и землю	1	1
860	и царство	1	1
861	на своем	4	1
862	этим объясняется	3	1
863	таким же	3	1
864	может происходить	1	1
865	мы перейдем	1	1
866	случае если	1	1
867	сказке она	2	1
868	герой только	1	1
869	в таком	1	1
870	во всяком	2	1
871	небо и	3	1
