N	2gram	Vygotskiy__5	Tvorches
643	человеческая природа	1	1
644	сих пор	5	1
645	прибегает к	1	1
646	только для	1	1
647	о его	1	1
648	отличается от	2	1
649	же самое	5	1
650	же за	1	1
651	как раз	13	1
652	пока еще	1	1
653	поэтому совершенно	2	1
654	и времени	1	1
655	и часто	1	1
656	наглядное опровержение	1	1
657	искусства как	4	1
658	решить вопрос	1	1
659	дойти до	1	1
660	согласно этой	1	1
661	гораздо шире	1	1
662	во время	1	1
663	от него	4	1
664	в последней	1	1
665	себе что	1	1
666	тем более	1	1
667	конце концов	2	1
668	мы должны	3	1
669	на улице	1	1
670	все они	1	1
671	я в	1	1
672	же в	2	1
673	романа и	1	1
674	в искусстве	6	1
675	очень хорошо	2	1
676	давно уже	2	1
677	и осознать	1	1
678	может и	1	1
679	в моем	1	1
680	этот вопрос	4	1
681	от всех	1	1
682	равно как	1	1
683	к его	1	1
684	жизни а	1	1
685	него и	1	1
686	не что	2	1
687	отношению к	1	1
688	ко всему	1	1
689	бы его	2	1
690	героя в	3	1
691	чувства он	1	1
692	в какой	1	1
693	о нем	1	1
694	мы застаем	1	1
695	именно здесь	1	1
