N	2gram	Vygotskiy__2	VerxiiNi
223	конечно не	1	2
224	уже в	5	2
225	в начале	4	2
226	свидетельствует о	1	2
227	одно из	1	2
228	мы можем	10	2
229	нее не	1	2
230	но вместе	1	2
231	из своих	1	2
232	или иной	2	2
233	и из	2	2
234	именно в	2	2
235	к которому	6	2
236	прежде всего	4	2
237	связано с	1	2
238	и все	3	2
239	когда же	1	2
240	всех других	1	2
241	должна была	1	2
242	виде в	1	2
243	связь с	2	2
244	и особенно	3	2
245	и мир	1	2
246	сравнению с	5	2
247	духовного развития	1	2
248	по существу	5	2
249	со времени	1	2
250	что мы	9	2
251	только для	3	2
252	поэтому что	4	2
253	же самое	2	2
254	о котором	1	2
255	совершенно иной	1	2
256	из себя	1	2
257	в эту	4	2
258	только что	3	2
259	ни было	1	2
260	в процессе	11	2
261	сказать что	6	2
262	к его	2	2
263	из этого	1	2
264	тенденции к	2	2
265	все что	5	2
266	этой точки	1	2
267	себе связь	1	1
268	и волю	1	1
269	как эти	1	1
270	себя как	1	1
271	как известно	6	1
272	от этой	1	1
273	этого в	1	1
274	речь идет	2	1
275	в сфере	1	1
276	рассматривается как	3	1
277	смысле слова	5	1
278	самом деле	6	1
279	мы получили	1	1
280	или к	2	1
281	это и	1	1
282	но тем	1	1
283	который можно	1	1
284	и есть	2	1
285	которое мы	3	1
286	недоступной для	1	1
287	и до	3	1
288	разных народов	1	1
289	все те	2	1
290	причиной и	1	1
291	есть известный	2	1
292	и этот	1	1
293	мы уже	6	1
294	той же	2	1
295	не встречает	1	1
296	далее в	1	1
297	силу этой	1	1
298	мы не	10	1
299	что уже	1	1
300	совершенно так	1	1
301	бы и	3	1
302	этого момента	1	1
303	он как	2	1
304	не находил	1	1
305	в сущности	9	1
306	личности с	1	1
307	очень давно	1	1
308	же что	1	1
309	в ней	1	1
310	что его	4	1
311	в чем	1	1
312	которого вся	1	1
313	привели к	1	1
314	в духовном	1	1
315	а следовательно	1	1
316	друг к	1	1
317	видели что	5	1
318	одном и	1	1
319	по отношению	6	1
320	а и	1	1
321	с психологической	1	1
322	отличие от	3	1
323	общего правила	1	1
324	что они	3	1
325	один и	1	1
326	как по	2	1
327	зрения а	1	1
328	идет о	3	1
329	как в	4	1
330	в постоянном	1	1
331	желаний и	1	1
332	сферу влияния	1	1
333	с их	2	1
334	более и	1	1
335	однако не	1	1
336	могли бы	4	1
337	его к	2	1
338	себе не	1	1
339	следует сказать	1	1
340	есть ли	2	1
341	от этого	2	1
342	к чему	2	1
343	та же	1	1
344	формы в	1	1
345	бы с	3	1
346	в нашем	1	1
347	думать что	1	1
348	и тот	1	1
349	как основной	2	1
350	сливаются в	1	1
351	имеем в	1	1
352	имеет для	1	1
353	так сказать	1	1
354	роли в	2	1
355	как совершенно	3	1
356	не знающий	1	1
357	время и	1	1
358	в нашей	1	1
359	чтобы они	1	1
360	он должен	2	1
361	что еще	1	1
362	дела не	1	1
363	и более	2	1
364	существует и	1	1
365	с представлением	1	1
366	постольку поскольку	1	1
367	на этом	1	1
368	когда на	1	1
369	что она	3	1
370	же пути	1	1
371	не следует	2	1
372	этом последнем	1	1
373	том же	2	1
374	факт что	1	1
375	другой вид	2	1
376	единственное что	1	1
377	бы быть	1	1
378	состояния и	1	1
379	а по	1	1
380	на этой	2	1
381	что перед	1	1
382	ли этот	1	1
383	его в	1	1
384	входит в	1	1
385	это было	1	1
386	заключается в	8	1
387	есть не	1	1
388	это не	5	1
389	было бы	10	1
390	т.д то	1	1
391	в жизни	1	1
392	ни в	2	1
393	нет в	1	1
394	о которых	3	1
395	в какое-то	1	1
396	как и	6	1
397	во внимание	1	1
398	которой не	1	1
399	сделан в	1	1
400	ни с	1	1
401	чем в	2	1
402	исследований в	1	1
403	должно быть	2	1
404	стать во	1	1
405	другого эти	1	1
406	в своей	4	1
407	что такое	1	1
408	таким же	3	1
409	никто не	1	1
410	в такой	2	1
411	в их	2	1
412	свойства этого	1	1
413	прийти к	2	1
414	место в	1	1
415	на каждом	1	1
416	дальнейшее развитие	1	1
417	в отличие	3	1
418	зрения представляет	1	1
419	должны были	3	1
420	природы но	1	1
421	одном из	1	1
422	но эта	3	1
423	их в	4	1
424	того типа	2	1
425	однако в	1	1
426	по себе	7	1
427	даже в	4	1
428	случае мы	1	1
429	от тех	1	1
430	вообще невозможно	1	1
431	с развитием	4	1
432	эта мысль	1	1
433	трудно было	1	1
434	что с	5	1
435	у этих	1	1
436	дело не	1	1
437	того как	4	1
438	всех тех	1	1
439	в учении	6	1
440	не по	1	1
441	в уме	1	1
442	иметь в	1	1
443	а тот	1	1
444	казалось бы	8	1
445	ничего не	3	1
446	под этим	2	1
447	из чистого	2	1
448	этом процессе	1	1
449	пути и	1	1
450	то у	1	1
451	уже говорили	3	1
452	другой стороны	1	1
453	к этим	1	1
454	в сознании	1	1
455	только с	1	1
456	и делает	1	1
457	но даже	1	1
458	может показаться	1	1
459	у нас	1	1
460	когда их	2	1
461	которое в	1	1
462	когда мы	1	1
463	могут быть	2	1
464	лежит в	3	1
465	не знаем	1	1
466	как только	2	1
467	должны быть	1	1
468	стоят и	1	1
469	всего что	1	1
470	а вместе	1	1
471	не есть	1	1
472	слова с	1	1
473	на это	1	1
474	для себя	3	1
475	на нечто	1	1
476	которого мы	1	1
477	с ее	2	1
478	само понятие	4	1
479	в количестве	1	1
480	здесь не	1	1
481	без всякого	2	1
482	в ее	1	1
483	данном случае	3	1
484	речь есть	1	1
485	только то	1	1
486	в себя	2	1
487	и взаимодействие	1	1
488	с собой	3	1
489	живет в	2	1
490	том как	1	1
491	остается не	1	1
492	между собой	1	1
493	он сам	3	1
494	по мере	1	1
495	ли эти	1	1
496	с ним	3	1
497	стремление к	1	1
498	была еще	1	1
499	совершенно особую	1	1
500	именно потому	1	1
501	в известных	1	1
502	психологии мы	1	1
503	и должно	1	1
504	и других	2	1
505	другими словами	1	1
506	одного из	1	1
507	после того	1	1
508	не позволяет	1	1
509	может не	1	1
510	учения о	2	1
511	и во	1	1
512	развития не	1	1
513	жизни он	2	1
514	связь между	5	1
515	и лишь	1	1
516	этих слов	1	1
517	видели выше	1	1
518	которые играют	1	1
519	к установлению	3	1
520	эти два	1	1
521	а потому	1	1
522	на одном	2	1
523	у другого	1	1
524	во всей	5	1
525	законы природы	1	1
526	не надо	3	1
527	не удалось	1	1
528	ряд других	1	1
529	как она	1	1
530	эта тенденция	1	1
531	в сферу	1	1
532	ином виде	1	1
533	что здесь	2	1
534	известно что	1	1
535	сделать это	1	1
536	обе эти	1	1
537	мы видим	4	1
538	этот вопрос	5	1
539	которым он	1	1
540	что даже	1	1
541	друг друга	5	1
542	как нечто	2	1
543	еще и	1	1
544	каждом шагу	1	1
545	и так	1	1
546	и раньше	1	1
547	и ее	3	1
548	и его	4	1
549	рассматриваться как	3	1
550	не можем	3	1
551	зрения того	1	1
552	только на	1	1
553	вернуться к	3	1
554	этой грани	1	1
555	только тогда	2	1
556	силу этого	1	1
557	при помощи	4	1
558	в ином	2	1
559	лишь постольку	1	1
560	что сама	1	1
561	ибо он	2	1
562	мы знаем	7	1
563	к мысли	1	1
564	и их	5	1
565	могло бы	1	1
566	сами по	1	1
567	и специальные	1	1
568	не для	1	1
569	у него	2	1
570	заметить что	2	1
571	как раз	4	1
572	тем что	2	1
573	всякий кто	1	1
574	характерны для	1	1
575	в очень	1	1
576	которые как	1	1
577	из двух	3	1
578	другой с	1	1
579	не были	1	1
580	со всем	1	1
581	когда тот	1	1
582	при рассмотрении	3	1
583	путем от	1	1
584	а именно	1	1
585	что тот	1	1
586	в воздухе	1	1
587	такое же	1	1
588	качестве таких	1	1
589	другой социальной	1	1
590	по тем	1	1
591	деле если	1	1
592	целым рядом	1	1
593	и самый	2	1
594	зависит от	1	1
595	выступают в	1	1
596	всей своей	1	1
597	на эту	2	1
598	только от	1	1
599	когда она	2	1
600	так называемых	2	1
601	с помощью	5	1
602	в момент	1	1
603	позволяет нам	1	1
604	нет никаких	2	1
605	все более	1	1
606	их с	1	1
607	него в	1	1
608	эти слова	1	1
609	согласно этой	1	1
610	знаем о	2	1
611	тот факт	1	1
612	по окончании	1	1
613	существуют у	1	1
614	с этим	3	1
615	или скрыто	1	1
616	так называемая	1	1
617	в данном	3	1
618	в той	1	1
619	на внутреннем	1	1
620	смысле этого	3	1
621	одновременно с	1	1
622	это есть	2	1
623	да и	1	1
624	т.е с	1	1
625	иногда даже	1	1
626	там где	6	1
627	человека и	3	1
628	многих других	1	1
629	этого слова	3	1
630	основана на	1	1
631	которых ни	1	1
632	является для	4	1
633	такой же	1	1
634	на которой	2	1
635	но это	1	1
636	в одних	1	1
637	слов которые	1	1
638	виде он	1	1
639	ничего кроме	1	1
640	но для	2	1
641	нечто подобное	1	1
642	о мире	3	1
643	не является	9	1
644	которых он	3	1
645	являются не	1	1
646	основанная на	1	1
647	не существует	3	1
648	собой совершенно	1	1
649	т.е к	1	1
650	его с	2	1
651	мира и	2	1
652	это как	1	1
653	не представляет	2	1
654	бы в	1	1
655	это позволяет	1	1
656	тем более	3	1
657	же есть	1	1
658	вспомнить что	1	1
659	зрения то	1	1
660	находим в	1	1
661	этот раз	1	1
662	указывает на	2	1
663	как показывает	1	1
664	идти по	1	1
665	в связь	1	1
666	есть продукт	1	1
667	имеет никакого	1	1
668	и следствием	1	1
669	на двух	3	1
670	к ее	1	1
671	связь со	1	1
672	жизни а	1	1
673	в свое	1	1
674	к этой	3	1
675	для создания	1	1
676	т.е как	1	1
677	в своих	1	1
678	поскольку с	1	1
679	значение в	3	1
680	и вновь	1	1
681	они не	3	1
