N	2gram	Ircho_Kome_2	Vvedenie
134	этого понятия	1	4
135	речь в	1	4
136	одно из	2	4
137	всяком случае	2	4
138	само по	1	4
139	как раз	1	4
140	одной стороны	2	4
141	или иначе	3	4
142	о чем	3	4
143	сравнению с	1	4
144	с этой	3	4
145	и для	4	4
146	относящихся к	1	4
147	а в	3	4
148	отношению к	3	4
149	во всяком	2	4
150	которых не	1	3
151	и есть	2	3
152	в сущности	1	3
153	говорить о	2	3
154	не вполне	2	3
155	то это	2	3
156	в виду	2	3
157	и на	7	3
158	в различных	1	3
159	в чем	1	3
160	ответ на	3	3
161	однако не	1	3
162	хотя и	4	3
163	и к	2	3
164	за собой	2	3
165	бы и	2	3
166	что это	4	3
167	все эти	1	3
168	в этой	3	3
169	что она	2	3
170	если бы	9	3
171	на этом	2	3
172	второй половины	2	3
173	и уже	1	3
174	мы видели	1	3
175	чем в	2	3
176	со всей	1	3
177	в этих	4	3
178	быта и	1	3
179	xx в	1	3
180	однако в	2	3
181	этой области	1	3
182	связи с	3	3
183	как будто	4	3
184	в области	1	3
185	в каком	1	3
186	но все	3	3
187	должен быть	1	3
188	в ней	3	3
189	в в	4	3
190	в собственном	1	3
191	во второй	1	3
192	а также	1	3
193	времени в	2	3
194	к нему	3	3
195	одной из	4	3
196	что даже	1	3
197	до нас	4	3
198	в начале	4	3
199	из них	7	3
200	в известной	1	3
201	в одном	2	3
202	в конце	2	3
203	что и	7	3
204	отношение к	2	3
205	может служить	1	3
206	в очень	1	3
207	до конца	1	3
208	говорит о	1	3
209	на основании	5	3
210	так называемой	3	3
211	так называемых	2	3
212	так же	1	3
213	такого рода	1	3
214	что же	1	3
215	да и	3	3
216	как две	1	3
217	материал для	1	3
218	в своем	6	3
219	каждой из	2	3
220	к тому	12	3
221	в результате	1	3
222	греции и	1	3
223	к этому	5	3
224	в частности	4	3
225	гораздо более	1	3
226	как говорят	1	2
227	из его	2	2
228	мы не	2	2
229	в основу	1	2
230	того же	3	2
231	в каждой	1	2
232	и был	2	2
233	время в	1	2
234	в создании	1	2
235	при жизни	1	2
236	в до	2	2
237	значение и	1	2
238	надо было	3	2
239	чем же	1	2
240	сам же	1	2
241	чем больше	1	2
242	выражение в	1	2
243	ни одна	2	2
244	всего к	1	2
245	не следует	2	2
246	задний план	1	2
247	в принципе	2	2
248	в силу	2	2
249	в другом	1	2
250	и с	5	2
251	входит в	1	2
252	на протяжении	10	2
253	в соответствии	1	2
254	действительности в	1	2
255	из числа	3	2
256	по истории	1	2
257	но уже	1	2
258	о которых	1	2
259	находящегося в	1	2
260	соответствии с	1	2
261	этого не	1	2
262	несмотря на	1	2
263	ни с	1	2
264	после этого	2	2
265	и тогда	1	2
266	не мог	1	2
267	из того	1	2
268	и при	1	2
269	с точки	1	2
270	не столько	1	2
271	не считал	1	2
272	не могли	1	2
273	том же	1	2
274	тому что	4	2
275	произведения и	1	2
276	того как	3	2
277	одна из	2	2
278	никогда не	1	2
279	в отношениях	1	2
280	ничего не	1	2
281	iv в	34	2
282	от того	2	2
283	у нас	1	2
284	той или	1	2
285	рядом с	2	2
286	то она	1	2
287	говоря уже	2	2
288	и сам	3	2
289	из двух	1	2
290	так и	12	2
291	не с	1	2
292	собой в	1	2
293	мог бы	1	2
294	к самой	1	2
295	в содержании	1	2
296	и здесь	6	2
297	второй половине	1	2
298	во всех	3	2
299	нуждается в	1	2
300	тем более	1	2
301	все время	2	2
302	если это	1	2
303	по содержанию	2	2
304	философии и	2	2
305	для нее	1	2
306	по этому	1	2
307	только на	1	2
308	чем они	1	2
309	от других	1	2
310	мы можем	3	2
311	могло бы	1	2
312	на твердую	1	2
313	само собой	1	2
314	или иной	1	2
315	по его	1	2
316	не говоря	2	2
317	не было	3	2
318	этому времени	2	2
319	ближе к	1	2
320	должна была	2	2
321	в связи	3	2
322	с помощью	1	2
323	все более	1	2
324	него в	1	2
325	в разной	1	2
326	из которых	3	2
327	с этим	5	2
328	целом ряде	1	2
329	на рубеже	1	2
330	по существу	1	2
331	еще раз	1	2
332	которые были	1	2
333	в более	1	2
334	это уже	1	2
335	на задний	1	2
336	между ними	1	2
337	обе эти	1	2
338	то о	1	2
339	бы в	2	2
340	будто бы	1	2
341	древней греции	1	2
342	хотя в	1	2
343	нам не	1	2
344	он и	1	2
345	ко времени	3	2
346	жизни и	3	2
347	впечатление на	1	2
348	точно так	1	2
349	и другие	2	2
350	гораздо ближе	1	2
351	за ее	1	1
352	также что	2	1
353	например в	3	1
354	до него	1	1
355	по адресу	4	1
356	только потому	2	1
357	малой азии	2	1
358	отношения между	1	1
359	на две	1	1
360	речь идет	3	1
361	что эти	1	1
362	видеть в	1	1
363	вкладывает в	1	1
364	отношения к	1	1
365	и за	2	1
366	которыми он	1	1
367	то для	1	1
368	б и	4	1
369	хотя сам	1	1
370	обычно мы	1	1
371	та же	1	1
372	нам в	1	1
373	его современников	3	1
374	в полной	1	1
375	вв до	1	1
376	похожи на	3	1
377	бы людьми	1	1
378	большей частью	1	1
379	которые он	1	1
380	он был	2	1
381	время пока	1	1
382	в а	1	1
383	в уста	2	1
384	ему надо	1	1
385	качестве примера	1	1
386	что его	3	1
387	только после	1	1
388	то мы	1	1
389	в область	1	1
390	как в	3	1
391	бы себя	1	1
392	отличие от	2	1
393	и будет	1	1
394	нет и	2	1
395	и я	2	1
396	государства и	1	1
397	общего с	1	1
398	как к	1	1
399	уже о	2	1
400	в одних	1	1
401	помнить что	1	1
402	разного рода	1	1
403	что по	2	1
404	до тех	3	1
405	более или	1	1
406	для которого	1	1
407	составляет содержание	1	1
408	из самых	2	1
409	не приходится	1	1
410	в которой	5	1
411	проблем в	1	1
412	одно время	1	1
413	многое в	1	1
414	то обстоятельство	1	1
415	остановиться на	1	1
416	красками и	1	1
417	тому же	11	1
418	э и	1	1
419	не могла	1	1
420	на его	1	1
421	больше всего	1	1
422	с традициями	1	1
423	время и	1	1
424	в какой-то	2	1
425	идет от	1	1
426	же это	1	1
427	античного мира	2	1
428	кто из	2	1
429	европейской культуры	1	1
430	общие признаки	1	1
431	их из	1	1
432	его от	1	1
433	в повседневной	1	1
434	то ни	2	1
435	а затем	5	1
436	и отдать	1	1
437	конкретная историческая	1	1
438	в число	1	1
439	этой традиции	1	1
440	зрения на	1	1
441	того или	1	1
442	этой стороне	1	1
443	за другой	1	1
444	мы вообще	1	1
445	нам по	1	1
446	выходя из	1	1
447	ни одной	1	1
448	необходимость в	1	1
449	не всегда	2	1
450	на родном	1	1
451	и такая	2	1
452	действительно не	1	1
453	автора и	1	1
454	не больше	1	1
455	народа и	1	1
456	только тем	1	1
457	или менее	1	1
458	они говорят	1	1
459	в эту	1	1
460	во время	6	1
461	никак не	1	1
462	в следующем	2	1
463	и без	1	1
464	же направлении	1	1
465	из которой	1	1
466	представляла собой	1	1
467	представление о	2	1
468	в биографии	1	1
469	у античных	1	1
470	в отличие	2	1
471	от его	1	1
472	должны были	1	1
473	нельзя отрицать	2	1
474	чего нельзя	1	1
475	вещей и	1	1
476	на разные	1	1
477	ним в	1	1
478	любовь к	1	1
479	и очень	1	1
480	значительное место	1	1
481	естественно не	2	1
482	следует забывать	1	1
483	любви и	1	1
484	не раз	1	1
485	этого же	1	1
486	она могла	1	1
487	в обоих	3	1
488	легко представить	1	1
489	это дает	1	1
490	самого начала	1	1
491	целью он	1	1
492	не по	4	1
493	мы помним	1	1
494	начинает с	2	1
495	вытекает из	1	1
496	первая половина	1	1
497	свою роль	1	1
498	было у	1	1
499	из их	1	1
500	та или	1	1
501	в достаточной	1	1
502	судя по	4	1
503	а для	1	1
504	источников в	1	1
505	что ни	2	1
506	других человеческих	1	1
507	правда в	1	1
508	в самой	3	1
509	из четырех	2	1
510	имеем дело	1	1
511	и по-видимому	1	1
512	этих двух	1	1
513	сыграть свою	1	1
514	она с	1	1
515	таким путем	1	1
516	иными словами	1	1
517	войны в	2	1
518	к концу	3	1
519	и является	1	1
520	и после	2	1
521	достаточно сослаться	1	1
522	принципе же	1	1
523	что на	3	1
524	в действительности	2	1
525	обстоятельство что	1	1
526	по и	2	1
527	в духе	2	1
528	да рядом	1	1
529	встречается в	1	1
530	содержанию и	2	1
531	и другой	1	1
532	человека в	3	1
533	разницей что	1	1
534	отличается от	1	1
535	всего в	2	1
536	филологов что	1	1
537	в эпоху	1	1
538	для себя	1	1
539	дошедшие до	1	1
540	приходит к	1	1
541	как не	2	1
542	свою очередь	1	1
543	это противопоставление	1	1
544	только при	1	1
545	с каким	1	1
546	концу iv	1	1
547	с самого	2	1
548	что именно	2	1
549	на свой	1	1
550	в многочисленных	2	1
551	что у	4	1
552	видно из	2	1
553	о связи	1	1
554	других и	1	1
555	еще в	4	1
556	жизнь и	1	1
557	в общих	1	1
558	между собой	1	1
559	надо признать	3	1
560	как па	1	1
561	в построении	2	1
562	мы убеждаемся	1	1
563	быть более	1	1
564	и та	1	1
565	и из	1	1
566	одного из	1	1
567	бы то	2	1
568	после того	2	1
569	только за	1	1
570	пор пока	1	1
571	это было	4	1
572	каждом из	1	1
573	нем не	2	1
574	если принять	1	1
575	различие в	1	1
576	полагали что	1	1
577	но нет	1	1
578	принятия христианства	1	1
579	во всей	1	1
580	них в	1	1
581	наконец в	2	1
582	же ясно	1	1
583	у поэтов	2	1
584	ей возможность	1	1
585	также в	2	1
586	культуры эти	1	1
587	условия для	1	1
588	как ее	1	1
589	в литературе	1	1
590	этой целью	2	1
591	тех пор	3	1
592	понимать не	1	1
593	в новой	1	1
594	мы видим	1	1
595	очень много	1	1
596	ведущие к	1	1
597	с которыми	2	1
598	себя в	3	1
599	ряде случаев	1	1
600	и у	2	1
601	целого ряда	1	1
602	подступиться к	1	1
603	был прав	1	1
604	у того	2	1
605	за ним	1	1
606	в так	2	1
607	для него	1	1
608	не означает	1	1
609	содержания и	1	1
610	мы находим	2	1
611	содержание и	1	1
612	у него	4	1
613	общения и	1	1
614	нее не	1	1
615	дошедших до	2	1
616	значение только	1	1
617	явно что	1	1
618	были с	1	1
619	были бы	1	1
620	основании сохранившихся	1	1
621	однако что	1	1
622	и тех	2	1
623	здесь в	3	1
624	после смерти	3	1
625	к которому	1	1
626	с той	2	1
627	а с	1	1
628	на которые	1	1
629	из таких	1	1
630	и затем	1	1
631	к человеку	1	1
632	не на	1	1
633	что таким	1	1
634	стремлением к	1	1
635	всю эту	1	1
636	однако и	1	1
637	в руках	4	1
638	среди них	1	1
639	одну из	1	1
640	чем на	2	1
641	как видно	2	1
642	речь всегда	1	1
643	сослаться на	1	1
644	человеку из	1	1
645	жизнь в	1	1
646	мира в	4	1
647	в одно	1	1
648	мы знаем	3	1
649	если не	2	1
650	для этой	2	1
651	конечной целью	1	1
652	считать не	1	1
653	признать вполне	1	1
654	ближе всего	1	1
655	по праву	1	1
656	и особенно	3	1
657	сделать его	1	1
658	во множестве	1	1
659	общественной мысли	1	1
660	не одно	1	1
661	к своему	1	1
662	в изображении	2	1
663	наряду с	6	1
664	в тех	3	1
665	в положении	1	1
666	своего времени	2	1
667	чтобы сделать	1	1
668	похож на	2	1
669	быть не	1	1
670	закрепление в	1	1
671	что из	2	1
672	сплошь да	1	1
673	впрочем не	1	1
674	оба они	1	1
675	в распоряжении	1	1
676	или по	1	1
677	ее пределами	1	1
678	этот образ	1	1
679	и более	1	1
680	в с	1	1
681	и от	4	1
682	по поводу	3	1
683	своему содержанию	1	1
684	это как	1	1
685	для нас	3	1
686	и все	2	1
687	из себя	1	1
688	напомнить что	1	1
689	еще более	2	1
690	чтобы его	1	1
691	не должен	1	1
692	разной степени	1	1
693	ни было	2	1
694	же в	4	1
695	г и	5	1
696	нельзя было	1	1
697	в системе	1	1
698	в свою	1	1
699	сведения о	1	1
700	от своего	1	1
701	темы и	1	1
702	или иного	1	1
703	первом случае	1	1
704	ко всему	1	1
705	этим объясняется	2	1
706	необходимости приготовить	1	1
707	частности в	2	1
708	и стало	1	1
709	того времени	3	1
710	и эта	1	1
711	историческая действительность	1	1
712	все что	1	1
