N	2gram	Bakhtin_fo_2	Problema
261	хотя она	1	2
262	роль в	3	2
263	имеем в	3	2
264	человек не	2	2
265	он не	5	2
266	не значит	1	2
267	в корне	2	2
268	его от	1	2
269	и ее	1	2
270	но все	1	2
271	об этом	1	2
272	и никакого	1	2
273	на этой	1	2
274	это вовсе	1	2
275	и которые	1	2
276	в них	7	2
277	ничем не	1	2
278	должно быть	5	2
279	точки зрения	10	2
280	что до	1	2
281	в условиях	1	2
282	если угодно	1	2
283	которые в	1	2
284	не в	9	2
285	войти в	1	2
286	самого начала	1	2
287	правда в	1	2
288	на него	1	2
289	того чтобы	8	2
290	слово и	1	2
291	самый язык	1	2
292	и вещи	1	2
293	или как	1	2
294	самому своему	1	2
295	как на	2	2
296	точном смысле	1	2
297	виде но	1	2
298	числе и	2	2
299	существует только	1	2
300	более не	1	2
301	от друга	2	2
302	и сам	1	2
303	вещи и	2	2
304	здесь как	1	2
305	для всякого	1	2
306	во все	2	2
307	еще в	1	2
308	сводится к	1	2
309	и поэтому	1	2
310	а также	3	2
311	это было	1	2
312	что и	3	2
313	в него	1	2
314	рассуждения о	1	2
315	быть и	2	2
316	как нечто	1	2
317	и действительно	1	2
318	в разные	1	2
319	в качестве	3	2
320	для всех	1	2
321	конечно не	4	2
322	с нею	1	2
323	является не	1	2
324	ни с	1	2
325	себе в	1	2
326	ведь это	1	2
327	сами по	2	2
328	только с	1	2
329	каждый из	2	2
330	как такового	1	2
331	в состоянии	1	2
332	мы это	1	2
333	имеет и	1	2
334	и прежде	3	2
335	и др	5	2
336	смысла и	2	2
337	совершенно не	1	2
338	вместе с	9	2
339	от ее	1	2
340	в тех	1	2
341	время для	1	2
342	и времени	6	2
343	свидетельствует о	1	2
344	еще более	4	2
345	пространстве и	4	2
346	в системе	1	2
347	по поводу	1	2
348	состоит из	1	2
349	мы считаем	1	2
350	в заключение	2	2
351	частности в	1	2
352	том числе	3	2
353	которых не	1	1
354	говорили о	1	1
355	могут не	1	1
356	говоря о	1	1
357	отношения к	4	1
358	в обычном	1	1
359	и xx	1	1
360	связи между	2	1
361	в чистой	2	1
362	тем же	2	1
363	здесь и	1	1
364	чего не	1	1
365	характерное для	2	1
366	конечно с	1	1
367	ту же	2	1
368	и до	2	1
369	должна быть	1	1
370	и больше	1	1
371	единственной целью	1	1
372	их и	1	1
373	на тех	1	1
374	для своего	1	1
375	мы имеем	2	1
376	этой литературе	1	1
377	которую мы	1	1
378	относится и	1	1
379	момента времени	1	1
380	мы сделаем	1	1
381	с точностью	1	1
382	своими корнями	2	1
383	время как	1	1
384	самом и	1	1
385	ему в	3	1
386	конечно и	1	1
387	все виды	1	1
388	и говорить	1	1
389	он был	2	1
390	время в	1	1
391	сам а	1	1
392	с его	1	1
393	тем как	1	1
394	а следовательно	3	1
395	мы надеемся	1	1
396	мы будем	3	1
397	не входит	1	1
398	этой субъективной	1	1
399	отношение к	3	1
400	входили в	2	1
401	большое значение	2	1
402	форме и	1	1
403	в настоящем	1	1
404	первый взгляд	1	1
405	что во	1	1
406	опирается на	2	1
407	как в	4	1
408	каждая из	1	1
409	более и	1	1
410	частей и	1	1
411	как уже	3	1
412	поэтому и	1	1
413	отношение как	1	1
414	формы в	1	1
415	связанного с	1	1
416	остановиться на	1	1
417	им в	1	1
418	ничего и	1	1
419	другом случае	1	1
420	и те	1	1
421	все человеческие	2	1
422	в наших	1	1
423	не могла	2	1
424	так сказать	7	1
425	а вовсе	1	1
426	с чем	1	1
427	сомнений и	1	1
428	не имеют	1	1
429	что было	3	1
430	в нем	5	1
431	они получают	1	1
432	и еще	1	1
433	всегда мыслит	1	1
434	определенного смысла	1	1
435	на земле	2	1
436	что тут	1	1
437	об отражении	1	1
438	или вовсе	1	1
439	на этом	2	1
440	всех своих	1	1
441	людей и	2	1
442	так например	1	1
443	своей специфической	1	1
444	всех отношениях	1	1
445	общего и	1	1
446	ее по	1	1
447	для характеристики	1	1
448	в другом	3	1
449	это вдруг	1	1
450	времени и	1	1
451	это не	2	1
452	момент при	1	1
453	должен был	1	1
454	реальности и	1	1
455	этого она	1	1
456	причине того	1	1
457	очень важный	2	1
458	и телесный	1	1
459	такой же	1	1
460	зато в	1	1
461	и тогда	1	1
462	понятия и	1	1
463	не мог	2	1
464	на значение	1	1
465	бы на	1	1
466	здесь впервые	1	1
467	будь это	1	1
468	место в	4	1
469	на каждом	1	1
470	и понятия	1	1
471	в которых	3	1
472	далеки от	1	1
473	с данным	1	1
474	совершенно новое	1	1
475	образом и	1	1
476	оба они	1	1
477	этом необходимо	1	1
478	видно что	1	1
479	не могли	3	1
480	важный момент	2	1
481	вещей и	7	1
482	и почти	2	1
483	не полное	1	1
484	как можно	3	1
485	этот мир	2	1
486	бы нас	2	1
487	нет никакого	1	1
488	что есть	1	1
489	начиная от	1	1
490	ясностью и	1	1
491	если в	2	1
492	есть человек	1	1
493	движения человеческого	1	1
494	чем не	2	1
495	следовательно и	3	1
496	никогда не	6	1
497	и всегда	2	1
498	мира и	9	1
499	этих двух	1	1
500	по своей	1	1
501	как не	1	1
502	и его	12	1
503	этом отношении	2	1
504	котором в	1	1
505	за ними	4	1
506	и об	1	1
507	есть у	1	1
508	в основу	1	1
509	содержанию и	1	1
510	сказать только	1	1
511	лежит в	2	1
512	должны быть	1	1
513	основаны на	1	1
514	от нее	1	1
515	бы он	1	1
516	уже на	1	1
517	в каждом	1	1
518	когда они	1	1
519	тот и	1	1
520	в непосредственное	2	1
521	всегда в	1	1
522	некоторой степени	1	1
523	опираясь на	1	1
524	и самое	4	1
525	с ее	1	1
526	всего этого	1	1
527	очень важную	1	1
528	самим собою	2	1
529	характер и	1	1
530	в средневековой	2	1
531	говорили что	1	1
532	то время	1	1
533	самое это	1	1
534	в дальнейшем	5	1
535	они должны	1	1
536	выражения и	1	1
537	iii в	1	1
538	с собой	1	1
539	особенно в	2	1
540	xix и	1	1
541	и каждый	1	1
542	сказать вовсе	1	1
543	о природе	1	1
544	со всем	1	1
545	с ним	4	1
546	находится в	2	1
547	в порядке	1	1
548	вот почему	1	1
549	этих условиях	1	1
550	и та	2	1
551	все вещи	1	1
552	человеческого общения	1	1
553	как этот	1	1
554	может не	1	1
555	времени в	7	1
556	и своей	1	1
557	и во	6	1
558	каждом из	2	1
559	между тем	1	1
560	такие слова	2	1
561	этот момент	1	1
562	и хорошо	1	1
563	вовсе нет	2	1
564	своему содержанию	1	1
565	в другую	1	1
566	все больше	1	1
567	что здесь	2	1
568	и одновременно	1	1
569	работу и	1	1
570	и дело	1	1
571	речь о	1	1
572	дело с	1	1
573	что даже	1	1
574	и смыслу	1	1
575	словом и	2	1
576	то в	2	1
577	xx веков	1	1
578	и так	2	1
579	здесь с	1	1
580	это же	1	1
581	все они	3	1
582	различия в	1	1
583	есть этот	1	1
584	ее отражения	1	1
585	в одном	7	1
586	в пространстве	5	1
587	не для	2	1
588	к ним	2	1
589	это значило	1	1
590	но что	1	1
591	мы обозначим	1	1
592	он для	1	1
593	и строго	1	1
594	же еще	1	1
595	к самому	1	1
596	и всему	1	1
597	настоящего раздела	1	1
598	именно в	2	1
599	здесь в	6	1
600	которых мы	1	1
601	том как	3	1
602	здесь это	2	1
603	может показаться	1	1
604	и языковых	1	1
605	себя и	3	1
606	человека никогда	1	1
607	больше и	2	1
608	от этого	2	1
609	а на	2	1
610	до конца	2	1
611	не на	3	1
612	для человека	1	1
613	и уже	1	1
614	вероятно не	1	1
615	мира в	3	1
616	для чего	2	1
617	в речи	1	1
618	все более	1	1
619	и потому	2	1
620	как это	2	1
621	чрезвычайно важно	1	1
622	его на	1	1
623	а так	1	1
624	и деятельность	1	1
625	в пределах	5	1
626	как вещь	1	1
627	которые являются	1	1
628	чем в	1	1
629	у автора	1	1
630	лежат в	1	1
631	что такого	1	1
632	это есть	1	1
633	а потом	2	1
634	основе этих	1	1
635	в тот	1	1
636	ведь для	1	1
637	в содержание	1	1
638	в человеческом	1	1
639	мыслится как	2	1
640	мы коснулись	1	1
641	возвращаемся к	1	1
642	только внешняя	1	1
643	о его	2	1
644	между прочим	1	1
645	в аспекте	2	1
646	в смысле	5	1
647	глубину и	1	1
648	под знаком	3	1
649	этих случаях	1	1
650	отношений и	1	1
651	на небе	2	1
652	времени мы	1	1
653	в точном	1	1
654	которая в	1	1
655	в отдельных	1	1
656	но когда	1	1
657	особого рода	1	1
658	лишь как	1	1
659	у них	2	1
660	и смысл	1	1
661	иначе он	1	1
662	вообще в	1	1
663	же к	1	1
664	которое конечно	1	1
665	во время	10	1
666	же в	4	1
667	обстоит дело	1	1
668	необходимого для	1	1
669	значения в	2	1
670	всего мира	1	1
671	не быть	2	1
672	но этот	1	1
673	в отдельности	1	1
674	есть и	4	1
675	соответствует в	1	1
676	этих вещей	1	1
677	в литературе	2	1
678	ее в	3	1
679	к этому	3	1
680	они не	1	1
