N	2gram	Bakhtin_Pr_1	Literetu
101	и к	4	3
102	но в	4	3
103	то в	1	3
104	бы и	4	3
105	на его	2	3
106	и тем	2	3
107	взгляд на	1	3
108	с точки	15	3
109	на свою	1	3
110	произведения в	1	3
111	себе самому	3	3
112	по своей	1	3
113	потому что	12	3
114	в области	3	3
115	личности в	4	3
116	для его	3	3
117	все еще	1	3
118	искусства и	1	3
119	прежде всего	7	3
120	между тем	5	3
121	вслед за	1	3
122	все время	1	3
123	совершенно не	1	3
124	уже не	8	3
125	в единстве	7	3
126	человеческого духа	2	3
127	в самом	8	3
128	наконец в	2	3
129	более того	3	3
130	мира в	6	3
131	тому как	3	3
132	там где	6	3
133	в романе	11	3
134	жизни и	6	3
135	как на	2	3
136	в первом	2	2
137	для своего	2	2
138	как мы	5	2
139	вопрос о	4	2
140	так чтобы	1	2
141	в кругозоре	2	2
142	на себя	3	2
143	я не	3	2
144	жизни как	1	2
145	то это	1	2
146	и на	10	2
147	бы то	3	2
148	во всех	5	2
149	за их	1	2
150	а и	1	2
151	отношение к	1	2
152	не согласиться	1	2
153	все же	5	2
154	могли бы	3	2
155	к идее	1	2
156	как таковое	1	2
157	в противоположность	3	2
158	не знает	1	2
159	он в	2	2
160	вследствие этого	1	2
161	все они	1	2
162	в нем	20	2
163	он все	2	2
164	в первой	2	2
165	не как	12	2
166	и вот	2	2
167	том чтобы	1	2
168	в творческом	1	2
169	подобно тому	3	2
170	художественное творчество	1	2
171	человека в	5	2
172	в работе	1	2
173	то ни	3	2
174	в совершенно	2	2
175	мире не	1	2
176	и с	4	2
177	его в	4	2
178	знает что	1	2
179	действительности в	1	2
180	было бы	6	2
181	и даже	3	2
182	лишь на	2	2
183	пути как	1	2
184	далеко не	1	2
185	он и	5	2
186	несмотря на	6	2
187	и тогда	1	2
188	и при	1	2
189	художественного творчества	2	2
190	нас самих	1	2
191	от себя	1	2
192	и другого	1	2
193	одном из	2	2
194	ни было	4	2
195	в конце	5	2
196	по себе	7	2
197	автора и	5	2
198	между людьми	1	2
199	не менее	1	2
200	природа и	1	2
201	с которой	4	2
202	в нас	1	2
203	литературной традиции	1	2
204	того чтобы	4	2
205	как раз	4	2
206	другой стороны	2	2
207	у нас	1	2
208	вот в	1	2
209	же самое	1	2
210	для такого	1	2
211	для себя	2	2
212	он ищет	3	2
213	сознания с	2	2
214	и сам	2	2
215	что у	1	2
216	здесь как	1	2
217	во второй	1	2
218	мира и	7	2
219	если бы	10	2
220	и перед	2	2
221	о нем	11	2
222	мира а	1	2
223	можно сказать	2	2
224	во втором	1	2
225	что и	5	2
226	во всей	2	2
227	и только	1	2
228	как например	2	2
229	но с	1	2
230	и одновременно	3	2
231	здесь не	1	2
232	со всеми	1	2
233	за ним	2	2
234	для него	15	2
235	других но	1	2
236	тем что	3	2
237	для того	2	2
238	не надо	1	2
239	бытия в	1	2
240	себя и	2	2
241	что не	1	2
242	в живом	1	2
243	с ней	1	2
244	а на	1	2
245	него не	2	2
246	в полном	1	2
247	так же	6	2
248	и потому	3	2
249	быть только	1	2
250	на свете	1	2
251	с этой	1	2
252	один из	2	2
253	это последнее	1	2
254	сознания и	3	2
255	что в	8	2
256	в каждой	2	2
257	же в	2	2
258	романа и	4	2
259	жизни а	2	2
260	оно не	2	2
261	эти слова	1	2
262	ее в	1	2
263	в своих	2	2
264	героя как	1	2
265	к этому	2	2
266	и наиболее	1	1
267	от этой	1	1
268	к произведениям	1	1
269	была бы	2	1
270	не оставили	1	1
271	жизни где	1	1
272	и то	1	1
273	на самом	4	1
274	миры еще	1	1
275	это и	9	1
276	идет о	3	1
277	и есть	5	1
278	предметом рефлексии	1	1
279	из самых	1	1
280	по преимуществу	3	1
281	и до	1	1
282	из его	3	1
283	исходит из	3	1
284	из дневника	1	1
285	мир стал	1	1
286	над ней	1	1
287	и за	1	1
288	мы уже	2	1
289	который в	1	1
290	человек является	1	1
291	бы уже	2	1
292	к художественному	1	1
293	общества но	1	1
294	этом не	1	1
295	в каждый	1	1
296	говорить о	2	1
297	принадлежит к	1	1
298	и со	1	1
299	и он	1	1
300	в ней	1	1
301	он сам	3	1
302	одного человека	2	1
303	творческого пути	1	1
304	мысли и	2	1
305	в последних	1	1
306	в чем	1	1
307	его действительности	1	1
308	тем как	4	1
309	в создании	1	1
310	как правило	1	1
311	к которой	1	1
312	сознания не	3	1
313	остаются в	1	1
314	с собою	2	1
315	в зеркале	1	1
316	его личного	2	1
317	нет и	1	1
318	за пределы	6	1
319	внешних и	1	1
320	которые могли	1	1
321	в истории	2	1
322	а говоря	1	1
323	первый взгляд	1	1
324	с этим	1	1
325	в художественном	2	1
326	в своем	8	1
327	что касается	1	1
328	перед нами	4	1
329	сознания в	2	1
330	героев достоевского	3	1
331	это тоже	1	1
332	в этот	2	1
333	все новые	1	1
334	и человек	1	1
335	за собой	1	1
336	видения мира	1	1
337	духа в	1	1
338	себе как	1	1
339	в нашем	1	1
340	не оставляет	1	1
341	чем бы	1	1
342	ни одна	1	1
343	каждой личности	1	1
344	уже в	5	1
345	ее как	2	1
346	как он	2	1
347	так сказать	3	1
348	мир но	1	1
349	вообще не	1	1
350	больше всего	1	1
351	последовательно в	1	1
352	он не	4	1
353	как личность	1	1
354	и еще	1	1
355	мыслит и	1	1
356	не друг	1	1
357	остался в	1	1
358	что без	1	1
359	людей и	1	1
360	прежде чем	1	1
361	апеллирует к	1	1
362	последнее слово	9	1
363	здесь мы	2	1
364	слова и	1	1
365	что почти	1	1
366	мы его	2	1
367	выражение и	1	1
368	после которого	1	1
369	значение в	1	1
370	его не	1	1
371	от земли	1	1
372	с другими	7	1
373	весь мир	1	1
374	кажется что	3	1
375	в них	3	1
376	нет в	1	1
377	как совокупность	1	1
378	своей художественной	1	1
379	все равно	2	1
380	что нередко	1	1
381	в самую	1	1
382	а прежде	1	1
383	под собою	1	1
384	говорил в	1	1
385	и уже	3	1
386	и вне	1	1
387	активности и	1	1
388	чем в	2	1
389	ведет к	1	1
390	на этот	2	1
391	в точку	2	1
392	был бы	5	1
393	на пути	2	1
394	на первый	1	1
395	что такое	1	1
396	сознания но	1	1
397	в их	3	1
398	то для	1	1
399	каким был	1	1
400	не столько	3	1
401	не к	1	1
402	значение для	1	1
403	и новые	1	1
404	художественного мира	5	1
405	но это	5	1
406	но он	2	1
407	в россии	1	1
408	друг другу	2	1
409	что было	3	1
410	исторической поэтики	1	1
411	и является	1	1
412	не тем	1	1
413	свобода и	1	1
414	новые и	1	1
415	в устах	1	1
416	со многими	1	1
417	бы быть	1	1
418	вовсе не	8	1
419	к сверхличному	1	1
420	сам он	3	1
421	и герой	1	1
422	тому что	2	1
423	первое из	1	1
424	его внутреннего	1	1
425	романа с	2	1
426	в отношении	2	1
427	с миром	2	1
428	она не	5	1
429	почти никогда	1	1
430	при всей	1	1
431	в русской	1	1
432	мысли в	2	1
433	тогда когда	1	1
434	чтобы в	1	1
435	и притом	2	1
436	в процессе	4	1
437	на ее	1	1
438	сознания как	1	1
439	цельный образ	1	1
440	в единство	5	1
441	только не	1	1
442	борьба с	1	1
443	индивидуальной души	1	1
444	и социальном	1	1
445	и другими	4	1
446	к концу	1	1
447	писал в	1	1
448	сознанием и	1	1
449	принципиальная особенность	1	1
450	в книге	3	1
451	слова о	1	1
452	входят в	2	1
453	не столь	1	1
454	уже и	1	1
455	и делает	1	1
456	своего творчества	1	1
457	ему не	2	1
458	в действительности	1	1
459	к той	2	1
460	точке зрения	2	1
461	у меня	1	1
462	материала но	1	1
463	именно оно	1	1
464	xx века	1	1
465	опоры вне	1	1
466	и всех	1	1
467	как только	1	1
468	значительной степени	1	1
469	его с	1	1
470	души все	1	1
471	живет на	1	1
472	аналогию с	1	1
473	говорит сам	2	1
474	и о	3	1
475	и умеет	1	1
476	но при	1	1
477	и полноправным	1	1
478	самим собою	2	1
479	остается в	2	1
480	и от	1	1
481	чтобы быть	1	1
482	его творческой	1	1
483	котором мы	1	1
484	природе своей	1	1
485	времени и	1	1
486	в борьбе	1	1
487	здесь нет	1	1
488	особый интерес	1	1
489	в темах	1	1
490	есть конечно	1	1
491	новой художественной	1	1
492	в осуществлении	1	1
493	был не	1	1
494	для этого	1	1
495	и внешней	1	1
496	в индивидуальном	1	1
497	самой жизни	1	1
498	обычно служит	1	1
499	на другого	1	1
500	тех кто	1	1
501	общением с	1	1
502	на вопрос	2	1
503	говорит об	1	1
504	начинается и	1	1
505	в значительной	1	1
506	времени в	1	1
507	в музыке	4	1
508	материал для	1	1
509	людей в	1	1
510	его личности	2	1
511	творчества в	1	1
512	ним и	4	1
513	его герой	1	1
514	бы в	3	1
515	художников слова	1	1
516	непосредственно в	2	1
517	них в	1	1
518	в художественной	2	1
519	и радикально	1	1
520	по своим	2	1
521	которой в	1	1
522	и она	1	1
523	в литературе	3	1
524	к нему	3	1
525	творческого процесса	3	1
526	в искусстве	2	1
527	наиболее существенных	2	1
528	своей сущности	1	1
529	одной из	1	1
530	явления в	1	1
531	будто бы	1	1
532	художественной воли	3	1
533	как другое	1	1
534	и действительно	1	1
535	обращаться к	1	1
536	не идет	1	1
537	всякого человека	1	1
538	именно на	2	1
539	одновременно он	1	1
540	так что	1	1
541	от автора	3	1
542	есть в	3	1
543	и души	2	1
544	и у	4	1
545	то и	2	1
546	в последний	2	1
547	или даже	2	1
548	и других	5	1
549	роль и	1	1
550	и их	2	1
551	в котором	2	1
552	так как	7	1
553	друг друга	3	1
554	бытия и	1	1
555	у него	6	1
556	годы и	1	1
557	случае не	1	1
558	процесса и	1	1
559	была еще	1	1
560	в каждом	8	1
561	превращается в	1	1
562	автора как	3	1
563	лишь один	1	1
564	но из	1	1
565	где есть	1	1
566	до самого	1	1
567	в последнюю	1	1
568	ней и	1	1
569	для художника	1	1
570	даже не	1	1
571	возможность быть	1	1
572	не стало	1	1
573	есть не	2	1
574	делает в	1	1
575	что они	1	1
576	совпадает с	2	1
577	а с	1	1
578	человека из	4	1
579	социальной жизни	2	1
580	что для	2	1
581	к более	2	1
582	ничем не	1	1
583	к человеку	2	1
584	сделать их	1	1
585	не создает	1	1
586	не было	3	1
587	становится человеком	1	1
588	и далее	1	1
589	не на	3	1
590	сам себе	1	1
591	в свете	3	1
592	в руках	1	1
593	не об	3	1
594	своей индивидуальности	1	1
595	своим художественным	1	1
596	именно поэтому	1	1
597	он представляет	1	1
598	поэтому даже	1	1
599	из трех	1	1
600	иным его	1	1
601	ибо в	1	1
602	из героев	1	1
603	нет ни	2	1
604	каждой индивидуальной	1	1
605	воли к	1	1
606	в человеке	6	1
607	над ним	1	1
608	к своему	1	1
609	конечно не	1	1
610	русской и	1	1
611	целом ряде	1	1
612	в той	6	1
613	есть только	1	1
614	понял что	1	1
615	начинается там	1	1
616	и было	1	1
617	другое сознание	1	1
618	мира с	1	1
619	зрения которого	1	1
620	всякий человек	1	1
621	все это	7	1
622	под названием	1	1
623	совершается между	1	1
624	это уже	1	1
625	и более	1	1
626	и нужна	1	1
627	от той	1	1
628	внутреннего облика	1	1
629	человек и	2	1
630	в другое	1	1
631	не другой	1	1
632	себя самого	4	1
633	для нас	3	1
634	на границах	1	1
635	и все	3	1
636	лишь как	5	1
637	и однако	1	1
638	у них	1	1
639	художественного восприятия	1	1
640	в этих	2	1
641	чтобы его	2	1
642	хотя бы	2	1
643	этом как	1	1
644	и земли	2	1
645	и внутренних	1	1
646	отношении к	2	1
647	не есть	1	1
648	нисколько не	2	1
649	себе и	3	1
650	личности поэтому	1	1
651	может и	1	1
652	собственного сознания	1	1
653	героя и	5	1
654	из тех	2	1
655	сказать что	5	1
656	к его	1	1
657	из этого	1	1
658	есть и	1	1
659	связать и	1	1
660	себе но	1	1
661	что за	1	1
662	и идеи	1	1
663	он писал	3	1
664	этой точки	1	1
665	они не	3	1
