N	2gram	Bakhtin_Pr_5	Formalny
531	ни одно	1	1
532	данном случае	1	1
533	миром и	1	1
534	дадим краткий	1	1
535	характер и	2	1
536	с самого	8	1
537	роль в	1	1
538	мы наблюдаем	1	1
539	дано в	1	1
540	глубже и	1	1
541	друг для	1	1
542	что у	6	1
543	в нескольких	1	1
544	здесь он	2	1
545	было в	2	1
546	в последующих	1	1
547	вкратце остановиться	1	1
548	мог бы	2	1
549	во многом	1	1
550	поэтому-то так	1	1
551	и всегда	1	1
552	остаться в	1	1
553	что дело	1	1
554	по сравнению	1	1
555	за этими	1	1
556	понятно что	2	1
557	могла не	1	1
558	смысле и	1	1
559	элементы этой	1	1
560	лишь перемещение	1	1
561	в отдельных	1	1
562	в другом	12	1
563	что каждый	1	1
564	очень существенная	1	1
565	правда как	1	1
566	можно сказать	1	1
567	каждом своем	1	1
568	нет у	1	1
569	отражением в	1	1
570	разобранной нами	2	1
571	связь между	1	1
572	от них	1	1
573	вся эта	1	1
574	и во	3	1
575	другими идеологиями	1	1
576	должно было	1	1
577	точке пересечения	1	1
578	на одном	1	1
579	в форме	3	1
580	и ни	2	1
581	резко отличается	1	1
582	правда на	1	1
583	для самого	1	1
584	человека непосредственно	1	1
585	к нему	13	1
586	в двух	1	1
587	от этой	1	1
588	согласиться с	1	1
589	исключения элементов	1	1
590	и действительно	1	1
591	в стороне	1	1
592	очень много	1	1
593	и требует	1	1
594	между этими	1	1
595	с которыми	2	1
596	своего собственного	3	1
597	так что	5	1
598	из которого	1	1
599	для всех	1	1
600	ибо она	1	1
601	в сторону	2	1
602	себя в	2	1
603	же но	2	1
604	слова в	6	1
605	в виде	7	1
606	или даже	1	1
607	и обратно	1	1
608	из них	3	1
609	участие в	1	1
610	глаза и	2	1
611	предмет и	1	1
612	мы знаем	2	1
613	себе в	1	1
614	самого слова	1	1
615	и навсегда	1	1
616	сочетать его	1	1
617	так как	4	1
618	как его	3	1
619	но что	2	1
620	у него	4	1
621	отличие от	2	1
622	но из	1	1
623	связан с	2	1
624	не оказывается	1	1
625	не были	1	1
626	или иной	4	1
627	своему материалу	1	1
628	и сознание	1	1
629	но ни	2	1
630	что они	6	1
631	и тех	1	1
632	и нельзя	1	1
633	а именно	1	1
634	и создает	1	1
635	а с	3	1
636	содержание его	1	1
637	что не	4	1
638	его из	1	1
639	потом в	1	1
640	введенная в	1	1
641	у человека	2	1
642	слове в	1	1
643	к своему	5	1
644	изображения в	1	1
645	весь его	2	1
646	в слове	6	1
647	его собственной	1	1
648	отчасти с	1	1
649	там где	7	1
650	или с	1	1
651	которые будут	1	1
652	стояло на	1	1
653	в непрерывном	1	1
654	к его	1	1
655	одному знаменателю	2	1
656	требует от	1	1
657	приводит в	1	1
658	из которых	1	1
659	какого бы	1	1
660	по своему	4	1
661	если оно	1	1
662	его участие	1	1
663	в той	4	1
664	дан так	1	1
665	мы остановимся	3	1
666	и основной	1	1
667	что же	7	1
668	утверждение в	1	1
669	даже с	1	1
670	образ и	1	1
671	эти последние	1	1
672	как средство	1	1
673	самостоятельности и	1	1
674	или хотя	1	1
675	тенденция к	1	1
676	в реальном	3	1
677	но даже	1	1
678	с первой	1	1
679	этого замысла	1	1
680	происходит лишь	1	1
681	кроме того	1	1
682	при всем	1	1
683	не является	1	1
684	и для	8	1
685	или в	2	1
686	что оно	2	1
687	сознания и	4	1
688	том что	3	1
689	это уже	2	1
690	уже совсем	1	1
691	которую он	1	1
692	еще более	1	1
693	тем более	1	1
694	не должен	1	1
695	в г	1	1
696	вчувствования в	1	1
697	только что	3	1
698	для друга	1	1
699	они и	1	1
700	деле оно	2	1
701	всех тех	2	1
702	с ней	1	1
703	руки и	1	1
704	возможно лишь	1	1
705	сказать что	3	1
706	другой стороны	3	1
707	а ее	1	1
708	не принимают	1	1
709	о себе	17	1
710	в последнем	2	1
711	из этого	2	1
712	художественных функций	1	1
713	несколько далее	1	1
714	время не	3	1
715	себе не	1	1
716	себе но	2	1
717	особенно отчетливо	1	1
718	и эта	1	1
719	это в	2	1
720	к этому	1	1
721	его структура	1	1
