N	2gram	Medvedev_F_3	Psycholo
479	его на	1	1
480	данный момент	2	1
481	для всех	1	1
482	что как	1	1
483	действительного положения	1	1
484	схемой для	1	1
485	к новому	1	1
486	им в	1	1
487	кроме того	1	1
488	сознания в	1	1
489	она так	1	1
490	следующим образом	1	1
491	основе совершенно	1	1
492	основная тенденция	1	1
493	то в	2	1
494	только то	3	1
495	уже не	3	1
496	говорят о	2	1
497	в литературном	1	1
498	формальный метод	1	1
499	можно не	1	1
500	в нашем	1	1
501	у каждого	1	1
502	из этих	2	1
503	душевной эмпирики	2	1
504	от действительности	1	1
505	в большинстве	4	1
506	остановиться на	1	1
507	самые переживания	1	1
508	видим и	1	1
509	только один	2	1
510	из автоматизма	2	1
511	но ведь	4	1
512	если он	1	1
513	условий ее	2	1
514	не могла	1	1
515	оказывается на	1	1
516	вследствие этого	3	1
517	роли в	1	1
518	этот процесс	3	1
519	психологизма в	2	1
520	вообще не	2	1
521	противном случае	1	1
522	не следует	3	1
523	случаях особенно	1	1
524	они пытаются	1	1
525	ключ к	1	1
526	материал мы	1	1
527	в искусство	1	1
528	в принципе	1	1
529	именно из	1	1
530	и если	1	1
531	в россии	2	1
532	в понятии	1	1
533	мы совершенно	1	1
534	говорящих как	1	1
535	нами теории	1	1
536	что ни	2	1
537	проблемы и	1	1
538	и рассказать	1	1
539	так например	1	1
540	в нее	1	1
541	одно и	1	1
542	в основу	2	1
543	но все	1	1
544	ведь вся	1	1
545	касается до	1	1
546	не материал	2	1
547	не будет	1	1
548	факт что	1	1
549	же не	1	1
550	он просто	1	1
551	указывали на	1	1
552	же касается	1	1
553	происходит то	1	1
554	его не	1	1
555	оно становится	2	1
556	его в	7	1
557	те или	1	1
558	произведения от	1	1
559	на почве	2	1
560	этих вопросов	2	1
561	момент этого	1	1
562	бы нас	1	1
563	вещи а	1	1
564	прием остранения	1	1
565	к теории	1	1
566	в художественную	1	1
567	роли и	1	1
568	он является	2	1
569	является для	3	1
570	в стихах	2	1
571	элементы которые	1	1
572	в высшей	2	1
573	соглашаться с	1	1
574	построения как	1	1
575	всегда и	1	1
576	он и	3	1
577	и вне	2	1
578	для чего	2	1
579	мы видели	4	1
580	заставляют нас	1	1
581	и согласно	1	1
582	внести в	2	1
583	существует то	1	1
584	с такой	2	1
585	чем в	1	1
586	форма и	1	1
587	должно быть	1	1
588	элемента в	1	1
589	и тогда	2	1
590	и того	1	1
591	в эту	2	1
592	но если	2	1
593	что такая	1	1
594	их он	1	1
595	не рассматривать	1	1
596	таким же	2	1
597	жизнь так	2	1
598	это ощущение	1	1
599	в котором	2	1
600	бы к	2	1
601	на такой	1	1
602	рядом других	1	1
603	прием затрудненной	1	1
604	выходит за	1	1
605	себе а	1	1
606	в отличие	2	1
607	от его	3	1
608	произведение есть	2	1
609	строго говоря	1	1
610	является только	1	1
611	совершенно разные	1	1
612	это утверждение	2	1
613	не наоборот	1	1
614	бы о	1	1
615	однако в	2	1
616	с так	1	1
617	участвующего в	1	1
618	и очень	2	1
619	нет никакого	1	1
620	что эта	1	1
621	произведения это	1	1
622	осуществления как	1	1
623	самого начала	1	1
624	дело не	2	1
625	что наука	1	1
626	дело в	2	1
627	одна из	2	1
628	и вместо	1	1
629	к этим	1	1
630	материала в	5	1
631	теории формализма	1	1
632	когда они	1	1
633	мы все	1	1
634	как здесь	1	1
635	только не	2	1
636	возможно и	1	1
637	в разных	1	1
638	в качестве	1	1
639	вне литературы	2	1
640	поэтическое произведение	5	1
641	слов в	1	1
642	деле нет	1	1
643	она никогда	1	1
644	к произведению	1	1
645	произведения а	1	1
646	связь и	1	1
647	п в	2	1
648	и является	4	1
649	убедиться в	1	1
650	же он	2	1
651	связи с	5	1
652	ничто не	3	1
653	и делает	1	1
654	не нуждается	3	1
655	чем объясняется	1	1
656	в области	2	1
657	же шкловский	1	1
658	с другом	1	1
659	события но	1	1
660	самоцель а	1	1
661	следует строго	1	1
662	формалисты только	1	1
663	все то	1	1
664	поэтический стиль	1	1
665	нуждается ни	2	1
666	на читателя	1	1
667	этого и	1	1
668	могут происходить	1	1
669	чтобы создать	2	1
670	они и	3	1
671	не есть	4	1
672	в технике	1	1
673	в одну	1	1
674	в каждой	1	1
675	должен быть	2	1
676	производят впечатление	1	1
677	совершается в	3	1
678	как мы	8	1
679	и о	1	1
680	но при	2	1
681	людей в	1	1
682	мы конечно	1	1
683	только при	1	1
684	в собственном	1	1
685	и сводится	1	1
686	нет никаких	2	1
687	в себя	1	1
688	числителя и	1	1
689	с самого	1	1
690	и прием	4	1
691	этот роман	1	1
692	и может	1	1
693	ее наиболее	1	1
694	художественное творчество	1	1
695	не с	1	1
696	еще в	3	1
697	вещей с	1	1
698	могла быть	2	1
699	является в	2	1
700	совершенно невозможно	1	1
701	как у	1	1
702	элемент в	1	1
703	изображение в	1	1
704	другой не	1	1
705	и восприятия	4	1
706	это объясняется	1	1
707	все дело	1	1
708	о нем	3	1
709	а такие	1	1
710	и должно	1	1
711	в действительной	1	1
712	действительности но	1	1
713	и ничем	1	1
714	но мы	1	1
715	анализе произведения	1	1
716	не соглашаться	1	1
717	что каждый	2	1
718	и просто	1	1
719	можно сказать	3	1
720	оказывается только	1	1
721	как форма	1	1
722	всего можно	1	1
723	автоматизма и	1	1
724	и во	2	1
725	может он	1	1
726	те элементы	1	1
727	приема прием	1	1
728	переходит в	2	1
729	форм так	1	1
730	художника как	1	1
731	ее художественного	1	1
732	и содержания	2	1
733	все в	1	1
734	что бы	1	1
735	связь между	4	1
736	и самые	1	1
737	один момент	1	1
738	эти последние	1	1
739	этом смысле	2	1
740	он что	1	1
741	в двух	1	1
742	что только	1	1
743	художественного восприятия	2	1
744	и влияние	1	1
745	одного сознания	1	1
746	языка на	1	1
747	мы увидим	2	1
748	явления в	1	1
749	не имеющих	1	1
750	и творчество	1	1
751	которое мы	1	1
752	характер у	1	1
753	остранения и	2	1
754	же и	4	1
755	самый смысл	2	1
756	построения то	1	1
757	это сам	1	1
758	конечно не	4	1
759	искусстве можно	1	1
760	вопроса о	1	1
761	ни одного	1	1
762	от других	2	1
763	и показать	1	1
764	своей теорией	1	1
765	а то	1	1
766	от социальной	1	1
767	его и	3	1
768	за ним	1	1
769	сюжетного оформления	1	1
770	они делают	1	1
771	который как	1	1
772	был бы	2	1
773	как некоторое	1	1
774	для него	1	1
775	произведения чем	1	1
776	ведь это	1	1
777	оказывается вовсе	1	1
778	и та	1	1
779	прежде всего	4	1
780	не совпадают	1	1
781	произведении в	2	1
782	произведения и	3	1
783	от тех	1	1
784	и понимается	1	1
785	обратились к	1	1
786	не о	3	1
787	литературного произведения	4	1
788	из нее	2	1
789	случае не	1	1
790	которые могут	1	1
791	свое выражение	2	1
792	людей не	1	1
793	связи в	1	1
794	почему не	1	1
795	художник не	1	1
796	не просто	1	1
797	этого понятия	1	1
798	и материал	1	1
799	чтобы убедиться	1	1
800	с общим	1	1
801	из двух	1	1
802	и знаменателя	1	1
803	формалисты и	5	1
804	нужно было	1	1
805	всякого содержания	1	1
806	ней и	1	1
807	со стороны	4	1
808	даже не	1	1
809	в данный	1	1
810	художником в	1	1
811	между которыми	5	1
812	с другим	1	1
813	другую сторону	1	1
814	сюда же	1	1
815	именно в	1	1
816	ведь на	2	1
817	человека а	1	1
818	один и	1	1
819	и затем	1	1
820	только к	1	1
821	объясняется тем	1	1
822	к более	2	1
823	вопрос почему	1	1
824	связано с	2	1
825	смысла и	4	1
826	этот закон	2	1
827	что таким	1	1
828	наоборот на	1	1
829	индивидуального сознания	1	1
830	материал в	4	1
831	и составляет	1	1
832	целым рядом	1	1
833	ничем не	1	1
834	именно так	5	1
835	жизнь в	1	1
836	его по	1	1
837	лишается всякого	2	1
838	понятие о	1	1
839	благодаря чему	1	1
840	стиль и	1	1
841	шкловский и	1	1
842	если эти	1	1
843	что мы	1	1
844	совершенно очевидно	1	1
845	ясное и	1	1
846	не об	2	1
847	под влиянием	1	1
848	в связи	4	1
849	совершенно иное	1	1
850	с помощью	8	1
851	быть содержанием	1	1
852	его создания	1	1
853	он играл	1	1
854	тот факт	1	1
855	своем возникновении	1	1
856	какого бы	1	1
857	элементы художественной	1	1
858	одной стороны	1	1
859	то где	1	1
860	он будет	1	1
861	не дают	1	1
862	она есть	3	1
863	в той	3	1
864	во все	1	1
865	под материалом	1	1
866	высказываний и	1	1
867	для понимания	1	1
868	если это	1	1
869	друг с	1	1
870	исходя из	1	1
871	этих случаев	1	1
872	что футуристы	1	1
873	искусство совершенно	1	1
874	быть не	1	1
875	этого слова	2	1
876	дело идет	3	1
877	этом случае	1	1
878	и нет	1	1
879	нет ничего	1	1
880	в шахматах	1	1
881	в противном	1	1
882	их теория	1	1
883	переходим к	1	1
884	и сами	2	1
885	для поэтической	1	1
886	деле что	1	1
887	она может	1	1
888	его творчества	1	1
889	из приемов	1	1
890	в результате	5	1
891	мира и	1	1
892	не встречается	1	1
893	выбор темы	1	1
894	от него	2	1
895	от одного	2	1
896	психологические предпосылки	1	1
897	бы в	6	1
898	понимал и	1	1
899	ни к	1	1
900	в круг	1	1
901	ни было	5	1
902	лежит в	1	1
903	сходятся в	1	1
904	трагедии и	1	1
905	художественном единстве	1	1
906	может и	3	1
907	всецело определяется	1	1
908	а о	1	1
909	слово в	2	1
910	между ними	15	1
911	и эта	3	1
912	не учитывая	1	1
913	лишь тогда	2	1
914	является и	2	1
915	это и	2	1
916	что под	1	1
917	он создает	1	1
918	шкловский а	1	1
919	самое и	1	1
920	всем этом	1	1
921	не подлежат	1	1
922	вещи и	1	1
923	творчество как	1	1
924	это понятие	2	1
925	тем самым	1	1
926	форма должна	1	1
927	к этому	2	1
928	они не	4	1
