N	2gram	Losev_Vlad_3	KulturaY
256	по себе	6	2
257	можно ли	2	2
258	до конца	4	2
259	что с	1	2
260	иной раз	6	2
261	в то	7	2
262	не имеет	4	2
263	ничего не	5	2
264	что их	1	2
265	чтобы в	1	2
266	был в	1	2
267	никогда не	11	2
268	же время	2	2
269	свидетельствуют о	1	2
270	до того	1	2
271	быть в	2	2
272	доказать что	1	2
273	ли это	1	2
274	не является	2	2
275	не могут	2	2
276	и должно	1	2
277	когда мы	1	2
278	всех произведений	1	2
279	но также	1	2
280	ли в	1	2
281	том и	1	2
282	к жизни	1	2
283	если мы	4	2
284	что все	7	2
285	не мог	6	2
286	было в	1	2
287	подойти к	1	2
288	когда в	1	2
289	разумеется что	1	2
290	смысле и	1	2
291	в разных	2	2
292	на примере	1	2
293	никак не	4	2
294	это было	3	2
295	должны быть	1	2
296	а именно	12	2
297	раз на	1	2
298	как например	2	2
299	но с	2	2
300	же и	2	2
301	в сторону	2	2
302	конечно не	1	2
303	то и	2	2
304	свидетельствует о	2	2
305	а то	2	2
306	когда оно	2	2
307	был бы	3	2
308	или иначе	2	2
309	в каком	4	2
310	и против	3	2
311	на этот	1	2
312	которые можно	2	2
313	по своим	1	2
314	даже для	1	2
315	только к	2	2
316	о чем	1	2
317	не всегда	1	2
318	именно так	1	2
319	как именно	3	2
320	эти категории	1	2
321	в это	2	2
322	может иметь	1	2
323	мы говорим	1	2
324	в иных	1	2
325	к своему	2	2
326	с него	1	2
327	на эту	1	2
328	это есть	10	2
329	в контексте	1	2
330	с этой	2	2
331	этом случае	1	2
332	видно что	1	2
333	поэтому что	1	2
334	между прочим	5	2
335	в смысле	6	2
336	не раз	1	2
337	смысл и	1	2
338	в более	1	2
339	то только	1	2
340	и для	3	2
341	уже на	1	2
342	нашей современности	1	2
343	для нас	5	2
344	и все	4	2
345	на более	2	2
346	бы на	2	2
347	но вот	3	2
348	то оно	1	2
349	между ними	1	2
350	не говоря	1	2
351	в последнем	1	2
352	ее в	3	2
353	этой точки	1	2
354	этого необходимо	1	1
355	я и	1	1
356	смысле слова	6	1
357	в сфере	1	1
358	же как	3	1
359	и сейчас	2	1
360	не имел	2	1
361	для себя	5	1
362	тех же	1	1
363	даже при	1	1
364	и должны	1	1
365	из самых	1	1
366	в строгом	1	1
367	на этих	1	1
368	из его	1	1
369	удивляться что	1	1
370	она все	1	1
371	противном случае	1	1
372	и больше	1	1
373	едва ли	11	1
374	и этот	2	1
375	в году	10	1
376	в погоне	1	1
377	его не	1	1
378	есть не	2	1
379	можно и	1	1
380	мыслью в	1	1
381	жизни по	1	1
382	дать себе	1	1
383	с традиционными	1	1
384	свою работу	1	1
385	против чего	1	1
386	еще до	2	1
387	есть нечто	1	1
388	который был	2	1
389	представлением о	1	1
390	что иное	1	1
391	но даже	4	1
392	мы и	2	1
393	это время	2	1
394	всем этим	1	1
395	не хочет	2	1
396	не был	8	1
397	истории в	2	1
398	что люди	1	1
399	сознания а	1	1
400	ли также	1	1
401	но тогда	2	1
402	то он	4	1
403	не то	1	1
404	в теоретической	2	1
405	с совершенно	1	1
406	отличие от	3	1
407	она есть	1	1
408	которые не	2	1
409	как говорит	2	1
410	же с	7	1
411	общего с	2	1
412	как начало	1	1
413	не нужно	2	1
414	в противном	1	1
415	перед нами	3	1
416	и где	1	1
417	убеждению во	1	1
418	к тем	2	1
419	это легко	1	1
420	это просто	1	1
421	в действительности	1	1
422	и последний	1	1
423	допуская в	1	1
424	идеи было	1	1
425	себя то	1	1
426	в исправленном	1	1
427	проблем в	1	1
428	в чем	3	1
429	в нашем	2	1
430	бы не	1	1
431	думать что	1	1
432	в известном	1	1
433	в дальнейшем	4	1
434	не годится	1	1
435	как он	1	1
436	но на	2	1
437	его но	1	1
438	даже с	1	1
439	чего следует	1	1
440	к одному	1	1
441	что еще	1	1
442	он пользуется	1	1
443	и вот	1	1
444	так уж	3	1
445	теории и	1	1
446	чего я	1	1
447	и по	2	1
448	о таком	1	1
449	одно и	2	1
450	а вместе	1	1
451	то ни	3	1
452	историей русской	1	1
453	же не	2	1
454	не считать	1	1
455	есть все	4	1
456	учением о	1	1
457	конечно в	1	1
458	том случае	3	1
459	об этом	6	1
460	на все	1	1
461	на этой	1	1
462	те или	2	1
463	том смысле	1	1
464	отчет в	2	1
465	нас значение	1	1
466	на почве	2	1
467	так называемую	1	1
468	истории и	1	1
469	стоит на	2	1
470	в жизни	2	1
471	говорим о	1	1
472	о характере	1	1
473	он принадлежит	1	1
474	бытие и	3	1
475	далеко не	3	1
476	для своего	1	1
477	мы видели	3	1
478	строгом смысле	1	1
479	можно считать	5	1
480	есть таким	1	1
481	со всей	1	1
482	раз и	8	1
483	он конечно	1	1
484	на первый	2	1
485	во второй	1	1
486	которую мы	1	1
487	взгляд на	2	1
488	в такой	1	1
489	и без	1	1
490	является с	1	1
491	говорю что	1	1
492	что вся	1	1
493	каким был	1	1
494	ли так	1	1
495	оказывается что	2	1
496	в отличие	3	1
497	должны были	1	1
498	он тоже	1	1
499	чтобы можно	1	1
500	точку зрения	1	1
501	но это	6	1
502	но он	1	1
503	возникла потребность	1	1
504	друг другу	1	1
505	имеет смысл	1	1
506	с такими	1	1
507	что этот	3	1
508	есть ничто	2	1
509	с так	1	1
510	а вот	2	1
511	случае мы	1	1
512	сам он	1	1
513	слово для	1	1
514	также что	1	1
515	любви и	1	1
516	и науки	1	1
517	как акт	1	1
518	вопросу о	1	1
519	не исчерпывают	1	1
520	некоторого рода	5	1
521	только из	1	1
522	из одной	1	1
523	и притом	3	1
524	в процессе	1	1
525	иметь в	2	1
526	это еще	1	1
527	не могло	1	1
528	только не	1	1
529	дело в	5	1
530	одна из	1	1
531	учения о	4	1
532	и учение	1	1
533	предполагать что	1	1
534	и после	1	1
535	как не	2	1
536	вот что	3	1
537	и теперь	1	1
538	с таким	2	1
539	его собственное	1	1
540	внутреннюю форму	1	1
541	возражать против	1	1
542	как будто	1	1
543	тогда в	1	1
544	может и	1	1
545	что на	2	1
546	конечно и	1	1
547	может показаться	2	1
548	ч i	1	1
549	необходимость не	1	1
550	является то	1	1
551	но только	2	1
552	он называет	2	1
553	все то	3	1
554	относиться к	1	1
555	есть только	9	1
556	мало чем	2	1
557	возможна только	2	1
558	раз навсегда	3	1
559	той или	2	1
560	указывает на	1	1
561	же имеет	1	1
562	и свое	1	1
563	ничего общего	5	1
564	в настоящее	3	1
565	как мы	8	1
566	которого мы	1	1
567	нужно однако	1	1
568	говоря уже	1	1
569	без всякого	1	1
570	в ее	1	1
571	своего существа	1	1
572	и от	6	1
573	в каких	2	1
574	только то	2	1
575	в себя	1	1
576	материи и	1	1
577	не содержит	2	1
578	если они	2	1
579	о тех	1	1
580	на данных	1	1
581	и сам	1	1
582	идти дальше	1	1
583	мог бы	4	1
584	во многом	2	1
585	она была	4	1
586	можно только	2	1
587	разного рода	3	1
588	но у	2	1
589	только отрицательно	1	1
590	и никакого	1	1
591	ли эти	1	1
592	в каждой	1	1
593	даже не	3	1
594	находится в	3	1
595	лишь при	1	1
596	все дело	1	1
597	тех кто	3	1
598	свое изложение	1	1
599	то во	1	1
600	этой статьи	1	1
601	вышло в	1	1
602	язык и	1	1
603	настоящее время	3	1
604	осталось бы	1	1
605	одного из	1	1
606	утверждает что	4	1
607	а также	8	1
608	распространение в	1	1
609	теме все	1	1
610	и во	1	1
611	во всех	1	1
612	словом которое	1	1
613	самом процессе	1	1
614	и только	3	1
615	не надо	1	1
616	еще более	1	1
617	кто в	1	1
618	в теории	2	1
619	и следовательно	1	1
620	если это	1	1
621	многие его	1	1
622	в литературе	1	1
623	другое не	1	1
624	смысле его	1	1
625	что здесь	3	1
626	нас интересует	1	1
627	его системе	1	1
628	против того	1	1
629	что только	1	1
630	совсем не	5	1
631	абсолютном и	2	1
632	или иные	2	1
633	что даже	2	1
634	не имеющих	2	1
635	и так	2	1
636	связанным с	1	1
637	простой и	1	1
638	т i	2	1
639	этот факт	1	1
640	слишком уж	1	1
641	это же	2	1
642	с одной	3	1
643	в эти	1	1
644	литературы в	1	1
645	многое не	1	1
646	и у	3	1
647	вопроса о	1	1
648	этом что	1	1
649	только на	5	1
650	себя и	1	1
651	тем чтобы	1	1
652	в нашей	2	1
653	первые три	1	1
654	целого ряда	1	1
655	является не	3	1
656	не дает	1	1
657	все признаки	1	1
658	и других	1	1
659	этот раз	1	1
660	вл соловьева	188	1
661	их как	1	1
662	можем дать	1	1
663	которые в	1	1
664	самым дает	1	1
665	а сейчас	1	1
666	не так	3	1
667	для него	8	1
668	и их	1	1
669	в новом	1	1
670	в письме	1	1
671	могло бы	2	1
672	содержания и	2	1
673	мы находим	2	1
674	в конце	12	1
675	не для	1	1
676	тому же	5	1
677	но что	2	1
678	не столь	1	1
679	само по	3	1
680	от всякого	1	1
681	же невозможно	1	1
682	от того	4	1
683	идеальное начало	2	1
684	мало для	1	1
685	и вместе	2	1
686	только более	1	1
687	соловьева к	3	1
688	же это	2	1
689	целое столетие	1	1
690	и абсолютный	1	1
691	имеем право	1	1
692	на учение	1	1
693	одной стороны	3	1
694	без всякой	2	1
695	пока еще	1	1
696	тотчас же	1	1
697	влияние на	1	1
698	отличаются от	1	1
699	здесь в	4	1
700	не относится	1	1
701	в природе	1	1
702	однако что	1	1
703	в россии	3	1
704	что для	1	1
705	говорит о	4	1
706	к более	1	1
707	от другого	1	1
708	в некоторых	1	1
709	притом не	1	1
710	к сожалению	1	1
711	в подлинном	1	1
712	здесь дело	1	1
713	а сам	1	1
714	как невозможно	1	1
715	однако и	4	1
716	что несмотря	2	1
717	человеческой жизни	1	1
718	это у	2	1
719	а ведь	1	1
720	отнюдь не	5	1
721	не подлежит	1	1
722	если эти	2	1
723	различие между	1	1
724	него не	1	1
725	в одно	2	1
726	но как	2	1
727	я хочу	1	1
728	ли из	1	1
729	нет ничего	2	1
730	я говорю	1	1
731	сколько угодно	2	1
732	в критике	1	1
733	к его	2	1
734	для оправдания	1	1
735	в европе	2	1
736	учению о	1	1
737	он занимается	1	1
738	по своему	1	1
739	он говорит	1	1
740	еще о	1	1
741	наряду с	2	1
742	этим мы	1	1
743	но тут	2	1
744	самого себя	2	1
745	за рамки	1	1
746	эта проблема	1	1
747	для человека	1	1
748	да и	6	1
749	уже об	1	1
750	своего развития	1	1
751	это значит	6	1
752	которым он	1	1
753	здесь идет	1	1
754	мы сказали	1	1
755	только о	3	1
756	весь этот	3	1
757	еще раз	2	1
758	психологии как	1	1
759	его в	2	1
760	является для	2	1
761	что мы	2	1
762	в основном	4	1
763	как предмет	1	1
764	только ради	1	1
765	своей жизни	1	1
766	только для	1	1
767	каждое из	1	1
768	внимания на	2	1
769	и таким	1	1
770	в начале	2	1
771	является как	2	1
772	но для	3	1
773	что историческое	1	1
774	кроме того	6	1
775	письме к	1	1
776	ниже мы	1	1
777	и общим	1	1
778	при всем	2	1
779	и надо	1	1
780	каждой из	1	1
781	и позволяет	1	1
782	только мы	1	1
783	а всего	1	1
784	образом есть	1	1
785	объекта и	1	1
786	строго и	1	1
787	о некоторого	1	1
788	имеют для	1	1
789	это можно	1	1
790	для той	1	1
791	которая в	2	1
792	эту точку	1	1
793	развития и	1	1
794	речи с	1	1
795	собственно говоря	3	1
796	бы он	1	1
797	иное чем	1	1
798	эта сводится	1	1
799	интерес к	1	1
800	силу которого	1	1
801	будто бы	1	1
802	что а	2	1
803	только что	2	1
804	чувствовал себя	1	1
805	тут мы	1	1
806	есть уже	1	1
807	отношении к	1	1
808	здесь даже	1	1
809	всегда есть	3	1
810	факта то	2	1
811	это все	1	1
812	сказать что	12	1
813	только как	1	1
814	совершенно не	2	1
815	о духе	1	1
816	сказали бы	1	1
817	с такой	2	1
818	не что	1	1
819	и идеи	1	1
820	есть и	4	1
821	та же	1	1
822	который в	2	1
823	об отношении	2	1
824	которой я	1	1
825	жизни и	1	1
826	но эти	1	1
827	а может	1	1
828	случае если	2	1
829	в своих	7	1
830	кажется ему	1	1
831	невозможна без	1	1
832	к этому	2	1
833	точно так	4	1
834	как результат	1	1
835	все что	1	1
