N	2gram	Bakhtin_Pr_3	Vladivir
338	с известной	1	2
339	у достоевского	13	2
340	я хотел	2	2
341	о своем	1	2
342	с ней	1	2
343	же и	2	2
344	в своих	1	2
345	от этой	2	1
346	строгость и	1	1
347	если б	2	1
348	и т	8	1
349	одним из	1	1
350	например в	2	1
351	в этот	2	1
352	в вашей	2	1
353	уже все	2	1
354	гораздо легче	1	1
355	тех же	1	1
356	сколько потому	1	1
357	он хотел	1	1
358	ему что	1	1
359	с глубоким	1	1
360	между двумя	2	1
361	от самого	1	1
362	по преимуществу	1	1
363	высшей степени	3	1
364	с таким	4	1
365	и цельного	1	1
366	появилось в	1	1
367	по его	1	1
368	его даже	1	1
369	в несколько	1	1
370	чем он	1	1
371	резкой форме	1	1
372	он как	4	1
373	говорить о	3	1
374	но она	1	1
375	требует от	1	1
376	на тему	2	1
377	которое не	1	1
378	но даже	1	1
379	тут я	1	1
380	и ни	1	1
381	как впрочем	1	1
382	начала в	1	1
383	мы здесь	1	1
384	ним и	1	1
385	и самого	1	1
386	публичного покаяния	1	1
387	говорил это	1	1
388	дать ему	1	1
389	в которых	2	1
390	в сердце	1	1
391	суждение о	1	1
392	бы то	4	1
393	самом деле	13	1
394	уже вне	1	1
395	то он	1	1
396	но как	4	1
397	к богу	1	1
398	не все	1	1
399	но которого	1	1
400	менее всего	1	1
401	него с	1	1
402	с собою	6	1
403	не просто	1	1
404	нет и	3	1
405	теперь не	2	1
406	что они	6	1
407	он жалуется	1	1
408	настроения и	1	1
409	в произведениях	2	1
410	меньше всего	1	1
411	чем же	1	1
412	и марья	1	1
413	независимо от	1	1
414	еще из	1	1
415	некоторое время	1	1
416	как нам	1	1
417	еще больше	1	1
418	мне надо	1	1
419	когда он	2	1
420	что по	1	1
421	его к	3	1
422	вследствие своей	1	1
423	знаю что	2	1
424	себе не	1	1
425	самое важное	1	1
426	вы сами	2	1
427	ясно и	1	1
428	и отчасти	1	1
429	за собой	3	1
430	нему с	1	1
431	за границей	2	1
432	к чему	2	1
433	себе как	2	1
434	та же	2	1
435	говорил он	1	1
436	бы и	4	1
437	же был	1	1
438	он в	4	1
439	очень важно	2	1
440	каков он	1	1
441	близости к	1	1
442	тоже не	1	1
443	разве вы	1	1
444	тому же	2	1
445	его но	1	1
446	уже иное	1	1
447	так сказать	2	1
448	теми же	1	1
449	вас и	2	1
450	новых точек	1	1
451	бы от	1	1
452	больше всего	1	1
453	в первых	2	1
454	главным образом	1	1
455	чтобы он	1	1
456	он ни	3	1
457	т д	2	1
458	после этого	1	1
459	одному из	1	1
460	об исповеди	1	1
461	в тот	1	1
462	и совершенно	1	1
463	он вдруг	1	1
464	к одному	3	1
465	свои собственные	2	1
466	всех своих	1	1
467	его можно	1	1
468	так например	1	1
469	последнее слово	4	1
470	это конечно	1	1
471	то ни	4	1
472	что все	4	1
473	это дано	2	1
474	говорил что	1	1
475	них не	1	1
476	вашим отъездом	1	1
477	лишь в	5	1
478	а как	2	1
479	как тот	1	1
480	года назад	1	1
481	приносит с	1	1
482	он есть	2	1
483	в свой	1	1
484	в жизни	2	1
485	душевных и	1	1
486	в высшей	3	1
487	все равно	4	1
488	далеко не	3	1
489	но лишь	1	1
490	всю жизнь	2	1
491	очень рад	1	1
492	со своими	1	1
493	бога и	1	1
494	такой же	3	1
495	и того	2	1
496	но я	2	1
497	не так	1	1
498	в г	1	1
499	я этого	2	1
500	во время	2	1
501	можно найти	1	1
502	в такой	3	1
503	и без	2	1
504	на месте	1	1
505	он особенно	1	1
506	еще с	1	1
507	оказывается что	1	1
508	его отношение	4	1
509	своего рода	2	1
510	что имеет	1	1
511	нем он	1	1
512	дает в	1	1
513	но эта	1	1
514	которые в	2	1
515	если бы	4	1
516	была не	1	1
517	есть еще	1	1
518	что сам	2	1
519	что этот	1	1
520	для нее	1	1
521	его внутреннего	3	1
522	ум и	1	1
523	что с	3	1
524	почти никогда	1	1
525	самого начала	8	1
526	заставить его	1	1
527	что их	1	1
528	что такое	2	1
529	на него	7	1
530	кажется это	1	1
531	все мои	1	1
532	но только	2	1
533	когда уже	2	1
534	только не	1	1
535	к тебе	1	1
536	каждый из	2	1
537	в отношениях	1	1
538	и весь	1	1
539	этих двух	1	1
540	и лишь	2	1
541	очень яркий	1	1
542	того в	1	1
543	он хочет	4	1
544	во всем	3	1
545	это ведь	1	1
546	здесь же	1	1
547	только с	3	1
548	ну а	1	1
549	у меня	6	1
550	очень часто	2	1
551	после своего	1	1
552	своего публичного	1	1
553	за что	1	1
554	все еще	1	1
555	личное обращение	1	1
556	отказаться от	2	1
557	здесь еще	1	1
558	больше ничего	1	1
559	оно может	1	1
560	тогда я	1	1
561	и которая	1	1
562	которого мы	1	1
563	не хочу	6	1
564	не успел	1	1
565	характер и	3	1
566	него самого	1	1
567	в себя	1	1
568	в произведении	1	1
569	с самого	8	1
570	миг и	1	1
571	всей своей	2	1
572	так в	2	1
573	верит в	1	1
574	как с	1	1
575	его самого	1	1
576	с собой	1	1
577	на нее	2	1
578	за то	1	1
579	которыми мы	1	1
580	времени и	1	1
581	ясно что	1	1
582	жизнь а	1	1
583	больше в	1	1
584	рад что	2	1
585	особенно в	2	1
586	озаглавлено исповедь	1	1
587	с самим	14	1
588	еще две	1	1
589	не выдержал	1	1
590	еще не	4	1
591	я знаю	1	1
592	поэтому в	1	1
593	собой и	2	1
594	для этого	3	1
595	он говорил	4	1
596	тайно от	1	1
597	лицо его	1	1
598	сводится к	3	1
599	и должно	2	1
600	тех кто	1	1
601	на вопрос	4	1
602	пожалуй что	2	1
603	хочет сказать	1	1
604	все его	2	1
605	в пользу	1	1
606	а напротив	1	1
607	тотчас же	4	1
608	еще только	1	1
609	не знаю	2	1
610	и об	2	1
611	о своих	1	1
612	в него	3	1
613	вам ничего	1	1
614	не зная	1	1
615	я больше	1	1
616	что здесь	1	1
617	ни слова	1	1
618	но с	2	1
619	но тот	1	1
620	что только	1	1
621	конечно еще	1	1
622	что даже	2	1
623	с каждым	1	1
624	но ни	2	1
625	пять лет	1	1
626	два года	1	1
627	это очень	1	1
628	поэтому и	1	1
629	и кончая	1	1
630	всех его	1	1
631	и ее	2	1
632	здесь с	1	1
633	со всеми	2	1
634	же он	2	1
635	к которой	1	1
636	человека с	3	1
637	в иване	1	1
638	сколько в	1	1
639	для всех	1	1
640	только на	4	1
641	вы уже	1	1
642	ни одного	5	1
643	же из	1	1
644	речи в	2	1
645	хотя в	1	1
646	не принимает	4	1
647	слова не	2	1
648	в душе	2	1
649	и других	1	1
650	уже с	2	1
651	из них	5	1
652	и этот	2	1
653	она действительно	1	1
654	тоже в	1	1
655	характерно что	1	1
656	и никаких	1	1
657	и объективно	1	1
658	и их	1	1
659	никто не	1	1
660	и навсегда	1	1
661	в одном	5	1
662	что хотел	1	1
663	т п	6	1
664	в прошлом	1	1
665	и стремится	1	1
666	далек от	1	1
667	после окончания	1	1
668	как раз	4	1
669	тем что	4	1
670	этом отношении	1	1
671	этом роде	1	1
672	как можно	3	1
673	рядом с	4	1
674	его ни	1	1
675	ты не	1	1
676	не были	1	1
677	о своей	2	1
678	до сих	1	1
679	что человек	1	1
680	и быть	1	1
681	было и	2	1
682	точно не	1	1
683	обратиться к	1	1
684	его из	1	1
685	вот в	1	1
686	таким каков	1	1
687	уж и	1	1
688	которых мы	2	1
689	и мне	1	1
690	ничем не	1	1
691	мы и	2	1
692	ни о	1	1
693	него не	1	1
694	этот принцип	1	1
695	всякому человеку	1	1
696	о вас	2	1
697	все более	1	1
698	я вовсе	1	1
699	ни на	1	1
700	время с	1	1
701	на диване	1	1
702	удалось убедить	1	1
703	к своему	5	1
704	вас в	1	1
705	не могут	1	1
706	в столь	1	1
707	он приводит	1	1
708	ли ты	1	1
709	она есть	1	1
710	несколько раз	2	1
711	есть только	3	1
712	перед нами	1	1
713	не удалось	2	1
714	общения с	1	1
715	даже с	1	1
716	в мир	1	1
717	в бесах	1	1
718	рассказ в	2	1
719	первом плане	1	1
720	вы может	1	1
721	как например	1	1
722	этом случае	2	1
723	будет и	1	1
724	что тогда	2	1
725	человека который	1	1
726	сих пор	1	1
727	его отца	1	1
728	имел в	1	1
729	но для	3	1
730	свое последнее	1	1
731	за ним	2	1
732	пока еще	2	1
733	в письмах	1	1
734	этом смысле	4	1
735	также очень	1	1
736	любовь к	1	1
737	вы меня	3	1
738	которых он	2	1
739	и другим	1	1
740	и человек	1	1
741	котором он	1	1
742	не с	2	1
743	от него	6	1
744	что значит	2	1
745	теперь же	2	1
746	становилось в	1	1
747	он во	2	1
748	бы на	1	1
749	он оказывается	1	1
750	отношении к	7	1
751	от всякого	1	1
752	он понимает	1	1
753	хотя как	1	1
754	быть и	2	1
755	между ними	1	1
756	отношением к	4	1
757	применил к	1	1
758	от всех	1	1
759	это меня	1	1
760	уже после	1	1
761	понимает как	1	1
762	мы коснемся	1	1
763	мы увидим	2	1
764	время не	2	1
765	эти слова	3	1
766	то ведь	1	1
767	ней с	1	1
768	не сказал	1	1
769	и духовных	1	1
770	и внешние	1	1
771	уже есть	1	1
772	а может	2	1
773	бы даже	1	1
774	те которые	1	1
775	и кажется	4	1
