N	2gram	Vygotskiy__2	KulturaY
120	тем самым	1	4
121	тогда когда	3	4
122	о них	1	4
123	учения о	2	4
124	как раз	5	4
125	и о	1	4
126	в ее	2	4
127	данном случае	4	4
128	были бы	3	4
129	пор пока	1	4
130	для нас	2	4
131	заключается в	12	4
132	между тем	4	4
133	тех пор	1	4
134	один из	3	4
135	с одной	1	4
136	в нашей	3	4
137	что не	3	4
138	слова в	2	4
139	не было	2	4
140	однако что	1	4
141	одной стороны	1	4
142	мы говорим	1	4
143	в той	1	4
144	этом случае	1	4
145	до тех	1	4
146	то что	21	4
147	только как	3	4
148	в таком	2	4
149	речь идет	1	3
150	на самом	5	3
151	это и	1	3
152	то в	1	3
153	по преимуществу	1	3
154	той же	8	3
155	есть не	4	3
156	мы не	3	3
157	сам по	4	3
158	в ней	5	3
159	время в	1	3
160	но не	2	3
161	но как	3	3
162	очевидно что	2	3
163	отношение к	2	3
164	речи но	1	3
165	то обстоятельство	1	3
166	отнюдь не	5	3
167	что именно	3	3
168	что как	1	3
169	и к	3	3
170	бы и	3	3
171	что это	8	3
172	бы сказать	1	3
173	бы не	2	3
174	тому же	1	3
175	он не	6	3
176	и вот	3	3
177	русском языке	1	3
178	и с	4	3
179	с этой	4	3
180	мы видели	1	3
181	форма и	1	3
182	не так	2	3
183	но если	1	3
184	в которых	3	3
185	не понимает	2	3
186	и более	4	3
187	в отношении	3	3
188	перед собою	1	3
189	она не	2	3
190	в то	5	3
191	не имеет	4	3
192	на него	2	3
193	в процессе	2	3
194	п в	1	3
195	не по	1	3
196	был бы	1	3
197	что на	4	3
198	в каком	3	3
199	не потому	2	3
200	обстоятельство что	1	3
201	не есть	1	3
202	только то	1	3
203	в результате	1	3
204	и содержание	2	3
205	на вопрос	2	3
206	но и	10	3
207	связь между	1	3
208	это не	2	3
209	и только	2	3
210	вообще и	1	3
211	этот вопрос	3	3
212	в какой	2	3
213	самый смысл	1	3
214	вопроса о	1	3
215	не знать	1	3
216	смысл слова	3	3
217	ни в	2	3
218	могло бы	2	3
219	мы находим	2	3
220	то это	3	3
221	именно в	1	3
222	а с	2	3
223	естественно что	1	3
224	я хочу	1	3
225	когда мы	2	3
226	по существу	3	3
227	там где	2	3
228	того или	3	3
229	говорить что	1	3
230	к тому	7	3
231	формы и	6	3
232	мы должны	3	3
233	слово в	1	3
234	другой стороны	2	3
235	или иного	2	3
236	по поводу	1	3
237	они не	1	3
238	смысле слова	1	2
239	таком случае	1	2
240	чтобы не	1	2
241	тем же	1	2
242	к другому	1	2
243	к нашей	1	2
244	мы имеем	4	2
245	уже что	1	2
246	и говорить	2	2
247	чем это	1	2
248	не то	1	2
249	отличие от	2	2
250	не просто	1	2
251	или иное	1	2
252	за пределы	1	2
253	что они	7	2
254	связи и	1	2
255	относится к	3	2
256	этот прием	1	2
257	более чем	1	2
258	как к	3	2
259	на минуту	1	2
260	когда он	10	2
261	и как	7	2
262	имеет в	1	2
263	более или	1	2
264	увидим что	2	2
265	но в	3	2
266	он в	3	2
267	и тот	2	2
268	как он	2	2
269	по происхождению	2	2
270	принять во	1	2
271	если же	4	2
272	и если	1	2
273	в россии	1	2
274	свое время	1	2
275	состоит в	3	2
276	на этом	3	2
277	но все	1	2
278	это конечно	1	2
279	что все	9	2
280	пока мы	2	2
281	значение в	2	2
282	и дальше	1	2
283	с целью	1	2
284	его в	1	2
285	с другими	2	2
286	как об	1	2
287	чем в	1	2
288	такой же	7	2
289	и того	1	2
290	смысл и	2	2
291	одного и	2	2
292	или менее	1	2
293	в этих	2	2
294	из того	2	2
295	и при	2	2
296	так один	1	2
297	и без	2	2
298	в котором	1	2
299	в отличие	1	2
300	не как	3	2
301	и значит	1	2
302	сам же	1	2
303	если это	1	2
304	однако в	1	2
305	что основная	1	2
306	что есть	1	2
307	слов то	1	2
308	к такой	1	2
309	в таких	1	2
310	не о	1	2
311	может служить	3	2
312	дело не	1	2
313	по своему	3	2
314	в русском	2	2
315	которые можно	1	2
316	никак не	4	2
317	которое в	1	2
318	отличается от	2	2
319	относительно того	2	2
320	таких слов	1	2
321	из всего	1	2
322	совершенно ясно	7	2
323	так в	2	2
324	то или	2	2
325	но мы	1	2
326	на том	2	2
327	здесь как	1	2
328	когда в	1	2
329	по тому	1	2
330	она есть	1	2
331	все те	2	2
332	и здесь	2	2
333	можно сказать	1	2
334	различие в	1	2
335	эти два	1	2
336	а потому	2	2
337	не более	1	2
338	и содержания	1	2
339	и об	1	2
340	она может	1	2
341	эти последние	1	2
342	указывает что	4	2
343	в двух	1	2
344	беда в	1	2
345	может оказаться	2	2
346	следует установить	1	2
347	именно на	2	2
348	в качестве	1	2
349	конечно не	1	2
350	этом что	1	2
351	ни одного	1	2
352	что если	6	2
353	тем чтобы	1	2
354	не дает	1	2
355	который как	1	2
356	а то	1	2
357	что следует	1	2
358	в одном	2	2
359	в некоторых	1	2
360	образом не	1	2
361	в особенности	2	2
362	ни на	3	2
363	один и	1	2
364	только что	1	2
365	общем и	1	2
366	на этот	2	2
367	именно так	1	2
368	в свете	2	2
369	понятие о	1	2
370	что мы	1	2
371	чем же	1	2
372	в частности	3	2
373	вместе с	2	2
374	так же	18	2
375	в классе	1	2
376	в область	1	2
377	русских слов	1	2
378	он будет	1	2
379	тому как	3	2
380	в тех	1	2
381	как нельзя	2	2
382	быть не	1	2
383	иначе говоря	4	2
384	материал для	4	2
385	еще раз	1	2
386	все это	5	2
387	кроме того	1	2
388	от нас	1	2
389	из ряда	1	2
390	указать на	1	2
391	не с	1	2
392	еще более	3	2
393	главным образом	3	2
394	и целом	1	2
395	является и	1	2
396	первом случае	1	2
397	только о	1	2
398	в свое	2	2
399	это в	2	2
400	во всяком	2	2
401	равным образом	2	1
402	ту же	4	1
403	говоря о	1	1
404	отношения к	1	1
405	например в	3	1
406	зрения их	1	1
407	же как	4	1
408	в объяснении	2	1
409	что ты	1	1
410	и то	3	1
411	и должны	1	1
412	мере в	1	1
413	оказываются в	1	1
414	на деле	8	1
415	п так	1	1
416	далее и	1	1
417	из самых	2	1
418	с общей	1	1
419	имеют все	1	1
420	на две	1	1
421	не имеют	2	1
422	с таким	8	1
423	поэзии и	7	1
424	из всех	2	1
425	в несколько	1	1
426	на тех	3	1
427	и ничего	1	1
428	что далеко	1	1
429	на место	1	1
430	и новые	1	1
431	именно к	1	1
432	признание что	2	1
433	которой может	1	1
434	почти все	1	1
435	оба эти	2	1
436	так чтобы	1	1
437	время как	3	1
438	почти исключительно	1	1
439	как не	2	1
440	одного слова	1	1
441	что до	1	1
442	есть вместе	1	1
443	большей частью	1	1
444	не иметь	1	1
445	я здесь	1	1
446	прямой связи	1	1
447	литературы и	1	1
448	и на	5	1
449	относительно которого	1	1
450	он сам	1	1
451	бы то	2	1
452	роман и	2	1
453	глаза на	1	1
454	мы будем	2	1
455	же на	1	1
456	а только	3	1
457	значение и	2	1
458	ни стало	1	1
459	основные вопросы	1	1
460	которые не	3	1
461	первая из	1	1
462	во что	1	1
463	идет о	1	1
464	же с	2	1
465	а самый	1	1
466	с этим	4	1
467	сказать то	1	1
468	что касается	1	1
469	в противном	1	1
470	и где	1	1
471	говорит что	7	1
472	в круг	1	1
473	и какой	1	1
474	в противоположность	1	1
475	лет а	1	1
476	впечатление что	2	1
477	оттого что	1	1
478	себе как	1	1
479	действия и	2	1
480	в которой	2	1
481	это утверждение	1	1
482	культуры и	1	1
483	это есть	1	1
484	мы получаем	2	1
485	мы при	1	1
486	формы в	3	1
487	формальный метод	1	1
488	одном случае	1	1
489	думать что	3	1
490	может считаться	1	1
491	что ничего	1	1
492	теоретически не	1	1
493	им в	1	1
494	и отдельно	1	1
495	нами в	1	1
496	формы не	2	1
497	имеем в	2	1
498	к общей	1	1
499	и те	4	1
500	почти всегда	1	1
501	если он	1	1
502	не могла	1	1
503	как совершенно	2	1
504	этот процесс	1	1
505	например как	1	1
506	что без	2	1
507	жирмунский что	1	1
508	они пытаются	1	1
509	он все	3	1
510	однако при	1	1
511	уяснить себе	1	1
512	отдельных слов	1	1
513	анализ позволяет	1	1
514	в принципе	1	1
515	не к	3	1
516	образом и	4	1
517	есть один	1	1
518	сказал что	1	1
519	нам только	1	1
520	искаженном виде	1	1
521	или иному	2	1
522	у пушкина	1	1
523	одной и	4	1
524	его от	2	1
525	так например	1	1
526	и наоборот	2	1
527	в основу	1	1
528	смысла слово	1	1
529	форме а	1	1
530	и изучением	1	1
531	в каждом	2	1
532	здесь мы	2	1
533	не будет	1	1
534	с самыми	1	1
535	же касается	1	1
536	в другом	1	1
537	ни при	1	1
538	наоборот один	1	1
539	те или	1	1
540	ничего удивительного	1	1
541	образом если	1	1
542	не выражают	1	1
543	мы на	1	1
544	искусства в	5	1
545	подходит к	1	1
546	и мы	6	1
547	этом смысле	1	1
548	первое что	1	1
549	то увидим	1	1
550	точно в	1	1
551	поэтому можно	1	1
552	не ясно	1	1
553	вводит в	1	1
554	он является	1	1
555	установить какие	1	1
556	показывает что	3	1
557	и следовало	1	1
558	и уже	1	1
559	когда я	2	1
560	для чего	1	1
561	тогда совершенно	1	1
562	б не	1	1
563	можно придумать	1	1
564	его основных	1	1
565	наука изучает	1	1
566	которые я	1	1
567	лучше всего	1	1
568	нее в	1	1
569	будет как	1	1
570	поэтического творчества	4	1
571	таким же	1	1
572	и ее	3	1
573	не зависит	1	1
574	привести примеров	1	1
575	мы конечно	1	1
576	всяком случае	2	1
577	бы к	1	1
578	получим если	1	1
579	представление о	3	1
580	он дает	2	1
581	свой смысл	1	1
582	утверждения что	1	1
583	от его	1	1
584	всякий раз	2	1
585	что такими	1	1
586	и той	4	1
587	формы является	1	1
588	только такой	1	1
589	мир и	1	1
590	бы так	1	1
591	мы получим	2	1
592	творчества и	3	1
593	это относится	2	1
594	о его	1	1
595	по крайней	1	1
596	связано с	1	1
597	бы о	1	1
598	на другую	1	1
599	важную роль	1	1
600	есть еще	1	1
601	у читателя	1	1
602	того кто	1	1
603	для нее	2	1
604	поэтому что	1	1
605	зрения и	1	1
606	стоит в	1	1
607	функцию что	1	1
608	поэтического произведения	3	1
609	или что	3	1
610	важно что	1	1
611	как можно	2	1
612	что с	3	1
613	в русской	1	1
614	и остается	1	1
615	к этим	1	1
616	в основе	11	1
617	знаки препинания	1	1
618	можно получить	2	1
619	о методах	1	1
620	о самой	1	1
621	казалось бы	2	1
622	возможно и	1	1
623	на язык	1	1
624	в самой	2	1
625	именно с	1	1
626	же время	2	1
627	этой цели	1	1
628	что самое	2	1
629	таким путем	4	1
630	мыслей и	1	1
631	отделяя его	1	1
632	показал что	2	1
633	что звук	1	1
634	с гораздо	1	1
635	во всем	3	1
636	убедиться в	1	1
637	и его	7	1
638	наших дней	1	1
639	своей цели	1	1
640	выражения из	1	1
641	как будто	7	1
642	каждый раз	1	1
643	легко убедиться	1	1
644	их от	1	1
645	такая точка	1	1
646	мы возьмем	1	1
647	может применяться	2	1
648	языке и	1	1
649	и другой	3	1
650	лежит в	1	1
651	в действительной	1	1
652	же самое	6	1
653	должны быть	3	1
654	знание о	1	1
655	другими формами	1	1
656	в психологической	2	1
657	в наши	1	1
658	в технике	1	1
659	в самых	2	1
660	в одну	1	1
661	когда они	1	1
662	как некая	1	1
663	отказаться от	3	1
664	на это	3	1
665	наши дни	1	1
666	то ни	2	1
667	приходит к	3	1
668	основываясь на	1	1
669	но только	4	1
670	от друга	1	1
671	свою очередь	2	1
672	свободно и	1	1
673	можно показать	2	1
674	в собственном	1	1
675	характер и	1	1
676	можно установить	1	1
677	исключительно от	1	1
678	приводит к	1	1
679	и практической	1	1
680	слова а	1	1
681	до самого	1	1
682	это пушкин	1	1
683	природе своей	1	1
684	никогда не	9	1
685	что каждый	1	1
686	по аналогии	1	1
687	она игнорирует	1	1
688	и каждый	1	1
689	с этого	1	1
690	как таковую	1	1
691	часто в	1	1
692	это только	3	1
693	мы в	3	1
694	понятно что	2	1
695	формы то	1	1
696	силу того	1	1
697	означает что	1	1
698	вот это	1	1
699	разница между	1	1
700	сводится к	2	1
701	о нем	1	1
702	создается впечатление	1	1
703	тому или	2	1
704	именно потому	2	1
705	произведения как	2	1
706	логического мышления	1	1
707	искусства и	9	1
708	узнать в	1	1
709	который пишет	1	1
710	все содержание	1	1
711	и просто	1	1
712	с того	2	1
713	в сфере	1	1
714	случаев когда	1	1
715	в пользу	1	1
716	чрезвычайно важное	1	1
717	в конечном	3	1
718	своему значению	1	1
719	по этому	1	1
720	же звук	1	1
721	к нему	2	1
722	или иные	1	1
723	у той	1	1
724	но он	3	1
725	кто должен	1	1
726	которой мы	2	1
727	свести все	1	1
728	же формы	1	1
729	ее от	1	1
730	этому поводу	1	1
731	тем как	1	1
732	с уже	1	1
733	помощью которого	1	1
734	то место	1	1
735	материал не	3	1
736	метод к	1	1
737	говорит он	4	1
738	есть с	1	1
739	крайней мере	1	1
740	потебни не	1	1
741	вслед за	5	1
742	что бы	1	1
743	все время	6	1
744	в него	2	1
745	мы убеждаемся	1	1
746	действительности не	1	1
747	дело так	1	1
748	показывают что	2	1
749	но так	2	1
750	собой разумеется	1	1
751	мы видим	4	1
752	с ними	1	1
753	этого можно	1	1
754	в поэтическом	2	1
755	языка на	1	1
756	минуту не	1	1
757	мы увидим	1	1
758	что даже	1	1
759	в себе	2	1
760	тем которое	1	1
761	которое мы	1	1
762	и так	3	1
763	аналогично тому	1	1
764	различает в	1	1
765	есть вопрос	1	1
766	образа в	1	1
767	самой идее	1	1
768	как оно	1	1
769	он приходит	1	1
770	же и	1	1
771	как само	1	1
772	точно и	2	1
773	своей целью	1	1
774	влияет на	1	1
775	стоит на	1	1
776	этого понятия	1	1
777	в виде	1	1
778	свидетельствует о	1	1
779	не обладают	1	1
780	при помощи	10	1
781	конечном счете	3	1
782	за ним	1	1
783	с совершенно	1	1
784	идет только	1	1
785	мы знаем	7	1
786	нуждаются в	1	1
787	для него	1	1
788	и их	3	1
789	представить себе	3	1
790	отсюда понятно	1	1
791	иначе как	1	1
792	и со	1	1
793	убедимся что	1	1
794	эти понятия	1	1
795	то время	3	1
796	отношении к	3	1
797	но что	2	1
798	только с	1	1
799	само по	3	1
800	же цель	1	1
801	каждый из	2	1
802	играет в	1	1
803	другому и	1	1
804	такого толкования	1	1
805	и делает	1	1
806	само собой	3	1
807	друг от	1	1
808	самого же	1	1
809	поэтической речи	1	1
810	с общим	1	1
811	возможно что	1	1
812	со стороны	1	1
813	выходит за	1	1
814	на примере	2	1
815	всецело определяется	1	1
816	сюда же	1	1
817	всякого другого	1	1
818	что тот	3	1
819	нужно если	1	1
820	писателя и	1	1
821	и прежде	1	1
822	от смысла	2	1
823	такое же	2	1
824	системы и	1	1
825	две формы	1	1
826	размера и	1	1
827	что для	7	1
828	обратиться к	1	1
829	и психологией	1	1
830	противном случае	1	1
831	несколько иным	1	1
832	некоторых основных	1	1
833	смысла и	1	1
834	а на	4	1
835	материал в	1	1
836	которых мы	3	1
837	и составляет	1	1
838	зависит от	2	1
839	мы и	1	1
840	есть лишь	1	1
841	его по	1	1
842	а по	1	1
843	имеет своей	2	1
844	на эту	1	1
845	когда же	1	1
846	не об	1	1
847	лишь тогда	1	1
848	как именно	1	1
849	эти особенности	1	1
850	нет никаких	1	1
851	поэма и	1	1
852	психологической теории	3	1
853	поэзия есть	1	1
854	самых сложных	1	1
855	следовательно что	1	1
856	учению о	1	1
857	поскольку они	1	1
858	из которых	2	1
859	при переходе	1	1
860	мы опять	2	1
861	слишком много	2	1
862	который мы	1	1
863	наряду с	4	1
864	мы сразу	1	1
865	оно начинает	1	1
866	в первой	1	1
867	разное значение	1	1
868	если эти	1	1
869	слов в	1	1
870	форма в	2	1
871	в эту	1	1
872	с восприятием	1	1
873	исходя из	1	1
874	громадное количество	1	1
875	и было	1	1
876	том смысле	1	1
877	указанием на	1	1
878	ли не	1	1
879	дело идет	1	1
880	и формы	1	1
881	при построении	2	1
882	нам приходится	1	1
883	совершенно очевидно	1	1
884	предметы и	1	1
885	чрезвычайно важный	1	1
886	поставленных в	1	1
887	имеет значение	2	1
888	с этими	2	1
889	в смысле	3	1
890	еще яснее	1	1
891	это сделано	1	1
892	к различию	1	1
893	форма является	1	1
894	и для	4	1
895	совершенно разное	1	1
896	и часто	2	1
897	от той	1	1
898	тем и	2	1
899	так будто	1	1
900	и от	2	1
901	это можно	2	1
902	совершенно иное	1	1
903	речи с	2	1
904	всего что	1	1
905	от него	1	1
906	же что	2	1
907	у них	2	1
908	интерес к	2	1
909	для потебни	1	1
910	против того	1	1
911	ряд таких	1	1
912	будто бы	1	1
913	находим в	1	1
914	вот этот	2	1
915	этот рассказ	1	1
916	и другие	1	1
917	за этим	1	1
918	от всякого	1	1
919	установить и	1	1
920	несмотря на	4	1
921	нам не	1	1
922	а о	1	1
923	в свою	3	1
924	между ними	1	1
925	работы и	1	1
926	станет отрицать	1	1
927	на более	1	1
928	состоит из	2	1
929	гораздо существеннее	2	1
930	имеет ничего	1	1
931	речи и	1	1
932	на дорогу	1	1
933	что под	1	1
934	для содержания	1	1
935	самое что	2	1
936	утверждать что	4	1
937	к этому	1	1
938	при некотором	1	1
939	к числу	1	1
940	вся история	1	1
941	заметить что	2	1
942	помощью которых	1	1
943	только не	1	1
944	и эта	1	1
945	это понятие	1	1
946	бы из	1	1
947	который не	3	1
948	все что	2	1
949	этой точки	2	1
950	смысле что	1	1
