N	2gram	Tiupa_Narr_1	Psycholo
188	рассказа в	1	3
189	да и	4	3
190	еще раз	1	3
191	сих пор	1	3
192	что оно	1	3
193	тот же	1	3
194	точно так	2	3
195	событий в	2	3
196	также и	1	2
197	сам по	1	2
198	и то	1	2
199	он может	1	2
200	между двумя	5	2
201	на две	1	2
202	из его	1	2
203	все те	4	2
204	с таким	1	2
205	а как	1	2
206	мы имеем	2	2
207	при анализе	1	2
208	число таких	1	2
209	и ее	2	2
210	столь же	3	2
211	бы то	3	2
212	с его	6	2
213	во всех	1	2
214	точка зрения	6	2
215	со стороны	9	2
216	как говорит	3	2
217	того не	1	2
218	в художественном	1	2
219	что нет	2	2
220	что касается	2	2
221	и наконец	1	2
222	не в	14	2
223	и к	1	2
224	в действительности	1	2
225	называть в	1	2
226	но в	6	2
227	тому как	2	2
228	представляет собой	13	2
229	бы не	2	2
230	из этих	3	2
231	с чем	2	2
232	при этом	9	2
233	читателя в	2	2
234	едва ли	1	2
235	что ни	1	2
236	конечной точке	1	2
237	в них	1	2
238	иначе говоря	6	2
239	в котором	1	2
240	в их	1	2
241	место в	1	2
242	не понимает	1	2
243	другом и	2	2
244	быть не	1	2
245	можем обозначить	1	2
246	даже в	2	2
247	надо было	1	2
248	в русской	1	2
249	не имеет	2	2
250	не по	1	2
251	же время	4	2
252	и является	1	2
253	свидетельствуют о	1	2
254	перед ним	1	2
255	но все	4	2
256	чтобы сделать	1	2
257	к событию	1	2
258	как только	1	2
259	узнаем о	1	2
260	на мать	1	2
261	мысли о	1	2
262	могли бы	1	2
263	в ее	3	2
264	и когда	2	2
265	те же	4	2
266	времени и	7	2
267	и с	4	2
268	ничего не	2	2
269	можно сказать	5	2
270	но может	1	2
271	в виду	1	2
272	о ней	3	2
273	сводится к	3	2
274	внимание на	1	2
275	один из	3	2
276	мы увидим	1	2
277	и кажется	1	2
278	рассказа а	1	2
279	от одной	2	2
280	связи с	4	2
281	уже в	3	2
282	ни одного	1	2
283	в нашей	1	2
284	не все	5	2
285	его и	1	2
286	одно из	2	2
287	и характеристики	1	2
288	всякий рассказ	1	2
289	к самому	2	2
290	событие в	2	2
291	именно как	1	2
292	даже не	3	2
293	с другой	8	2
294	на ее	1	2
295	именно в	6	2
296	фабула и	1	2
297	а с	3	2
298	прежде всего	4	2
299	а на	1	2
300	ничем не	1	2
301	не на	2	2
302	ни на	1	2
303	и потому	2	2
304	некоторые из	1	2
305	к другой	2	2
306	над ним	1	2
307	с такой	1	2
308	чтобы заставить	1	2
309	в тех	1	2
310	по существу	2	2
311	в это	1	2
312	и формы	1	2
313	события а	2	2
314	не является	8	2
315	поводу этой	1	2
316	и от	1	2
317	в результате	2	2
318	хотя бы	4	2
319	мы переходим	1	2
320	героя и	4	2
321	и эта	1	2
322	другой стороны	4	2
323	в характере	1	2
324	мать и	1	2
325	который не	1	2
326	через месяц	1	1
327	что видит	1	1
328	и энергично	1	1
329	таком случае	2	1
330	имеет перед	1	1
331	переходит к	1	1
332	три слова	1	1
333	того же	1	1
334	на другой	2	1
335	самих событий	1	1
336	ему что	1	1
337	от самого	1	1
338	в первом	3	1
339	к другому	2	1
340	и чрезвычайно	1	1
341	в какой-то	1	1
342	отдельных элементов	1	1
343	к рассказу	1	1
344	действительности и	1	1
345	есть не	1	1
346	рассказа напротив	1	1
347	он как	1	1
348	одной только	1	1
349	что иное	2	1
350	построена таким	1	1
351	мы и	1	1
352	и со	1	1
353	которое в	1	1
354	события на	1	1
355	прошлом о	1	1
356	еще не	7	1
357	иное как	2	1
358	в хронологической	1	1
359	ее к	1	1
360	самым мы	1	1
361	признать что	1	1
362	но как	2	1
363	легко может	1	1
364	не таково	1	1
365	перед глазами	1	1
366	если в	3	1
367	а он	1	1
368	конечном счете	2	1
369	по отношению	7	1
370	в общем	1	1
371	очевидно что	1	1
372	человеческих отношений	1	1
373	несмотря на	2	1
374	в настоящем	1	1
375	что могло	1	1
376	первый взгляд	2	1
377	независимо от	2	1
378	дает нам	1	1
379	как к	2	1
380	о жизни	1	1
381	такого рода	7	1
382	нельзя было	1	1
383	в полном	2	1
384	точку зрения	4	1
385	из жизни	1	1
386	формы в	1	1
387	так или	2	1
388	не оставляет	1	1
389	определена как	1	1
390	но без	2	1
391	ни одна	1	1
392	он думает	1	1
393	рассказ о	1	1
394	смысла но	1	1
395	не могла	1	1
396	так сказать	1	1
397	на его	1	1
398	однако он	1	1
399	они свидетельствуют	1	1
400	у читателя	1	1
401	новое и	1	1
402	и сам	1	1
403	отцов и	1	1
404	в плане	1	1
405	действие но	1	1
406	его от	1	1
407	подобно тому	2	1
408	может существовать	1	1
409	то ни	3	1
410	как они	1	1
411	это случилось	1	1
412	связей в	1	1
413	в совершенно	1	1
414	что произошло	1	1
415	в другом	1	1
416	была в	1	1
417	зрения на	2	1
418	все их	2	1
419	что были	2	1
420	от одного	2	1
421	ко второму	1	1
422	этом смысле	1	1
423	и одна	1	1
424	событие это	1	1
425	истории и	2	1
426	смерть и	1	1
427	но уже	1	1
428	глазами и	1	1
429	рассказ в	2	1
430	обозначить как	2	1
431	в не	1	1
432	и было	1	1
433	на первый	2	1
434	для него	2	1
435	два слова	1	1
436	рассказа о	2	1
437	интриги в	3	1
438	человека который	1	1
439	является однако	1	1
440	все и	1	1
441	не столько	4	1
442	не от	2	1
443	мысли и	1	1
444	от его	1	1
445	у главного	1	1
446	последовательности в	1	1
447	это надо	1	1
448	есть его	1	1
449	образом и	1	1
450	силу и	1	1
451	второй раз	1	1
452	и более	1	1
453	не могли	1	1
454	простейший пример	1	1
455	бы быть	3	1
456	любви и	1	1
457	оказывается более	1	1
458	а иногда	2	1
459	к этим	1	1
460	которого он	2	1
461	он еще	1	1
462	действующие лица	1	1
463	вытекает из	1	1
464	последние десятилетия	1	1
465	дело в	1	1
466	не понимал	2	1
467	из четырех	1	1
468	к концу	1	1
469	к ней	1	1
470	своей природе	1	1
471	акте выбора	1	1
472	связь и	1	1
473	составляющих ее	2	1
474	или происшествий	1	1
475	что на	2	1
476	может показаться	1	1
477	есть к	1	1
478	художественной литературы	3	1
479	начиная с	1	1
480	всего они	1	1
481	заставить ее	1	1
482	и развития	1	1
483	бы он	1	1
484	образом достигает	1	1
485	если же	1	1
486	эпизода к	2	1
487	оно может	2	1
488	и открывает	1	1
489	но по	1	1
490	как не	1	1
491	этой фразе	1	1
492	свою очередь	3	1
493	своем составе	1	1
494	но далеко	1	1
495	два события	1	1
496	мысль о	1	1
497	а когда	1	1
498	только то	1	1
499	для своей	2	1
500	слова а	1	1
501	интрига и	1	1
502	начала и	1	1
503	катастрофой в	1	1
504	является в	1	1
505	он сам	2	1
506	и вообще	1	1
507	состоящий в	1	1
508	в новелле	1	1
509	тех кто	1	1
510	событий или	1	1
511	то они	2	1
512	акта в	1	1
513	героя не	1	1
514	один голос	2	1
515	и который	1	1
516	а также	7	1
517	может не	3	1
518	смерть как	1	1
519	и во	1	1
520	в конечном	3	1
521	как прямая	1	1
522	к нему	5	1
523	на протяжении	6	1
524	его смысла	1	1
525	с концом	1	1
526	на одном	1	1
527	и анализа	1	1
528	с матерью	1	1
529	это лишь	1	1
530	это вызвано	1	1
531	казалось что	5	1
532	ни слова	1	1
533	этой точки	2	1
534	совсем не	1	1
535	акта он	1	1
536	с содержанием	1	1
537	одной из	4	1
538	свет и	1	1
539	и представляет	2	1
540	могло быть	1	1
541	которое мы	1	1
542	поэтому и	1	1
543	с прежним	1	1
544	между тем	3	1
545	деле не	1	1
546	во времени	8	1
547	жизни однако	1	1
548	с которыми	1	1
549	есть в	2	1
550	если это	1	1
551	к конечной	1	1
552	о прошлом	2	1
553	и у	1	1
554	всем его	1	1
555	самую суть	1	1
556	можно определить	1	1
557	от воли	1	1
558	ни было	3	1
559	слова в	1	1
560	от других	1	1
561	а то	1	1
562	его текст	1	1
563	это требует	1	1
564	но от	2	1
565	не так	1	1
566	цели и	1	1
567	начала жизни	2	1
568	от тех	1	1
569	в обстановке	1	1
570	жизни на	1	1
571	следует понимать	1	1
572	или ином	2	1
573	всего рассказа	1	1
574	представляют собой	2	1
575	в особенности	4	1
576	к его	1	1
577	и даже	3	1
578	в данный	1	1
579	мы воспринимаем	1	1
580	о своей	2	1
581	вовсе и	1	1
582	или иначе	3	1
583	связаны с	1	1
584	к которому	2	1
585	действующих лиц	1	1
586	во второй	2	1
587	и др	2	1
588	себя и	2	1
589	однако и	1	1
590	с которым	1	1
591	как ни	2	1
592	когда она	1	1
593	совершенно очевидно	2	1
594	не об	1	1
595	вглядеться в	1	1
596	все основные	1	1
597	что каждый	1	1
598	совершенно иными	1	1
599	этой истории	1	1
600	отношению к	6	1
601	матери и	4	1
602	начала к	1	1
603	ней не	1	1
604	вследствие которого	1	1
605	дело здесь	1	1
606	понимать как	1	1
607	или хотя	1	1
608	с историей	1	1
609	но это	1	1
610	о его	1	1
611	отличается от	4	1
612	в чем	1	1
613	к двум	1	1
614	вокруг него	2	1
615	в один	1	1
616	перед смертью	1	1
617	в смысле	1	1
618	и всю	1	1
619	и конца	1	1
620	и разговоры	1	1
621	себя с	1	1
622	является ли	1	1
623	которых он	1	1
624	и времени	1	1
625	именно это	2	1
626	для автора	2	1
627	в связи	2	1
628	или в	2	1
629	которого нет	1	1
630	которая в	2	1
631	человек и	1	1
632	в какой-нибудь	1	1
633	совершенно иной	2	1
634	от него	1	1
635	не должен	1	1
636	будто бы	3	1
637	фразы к	1	1
638	быть определена	1	1
639	идет об	1	1
640	же в	4	1
641	есть уже	1	1
642	к ее	1	1
643	что слова	1	1
644	только одним	1	1
645	жизни в	3	1
646	нет ничего	1	1
647	а о	1	1
648	в свою	3	1
649	это все	2	1
650	не быть	1	1
651	том или	2	1
652	речи и	1	1
653	не что	2	1
654	но еще	1	1
655	а может	1	1
656	от которой	1	1
657	во сне	1	1
