N	2gram	Vinokur_St_1	FransuaR
357	интерес и	1	1
358	не интересует	1	1
359	и без	3	1
360	же это	3	1
361	всяком случае	6	1
362	почти не	1	1
363	в котором	5	1
364	мы называем	1	1
365	его современников	1	1
366	представление о	4	1
367	что я	1	1
368	должны были	1	1
369	что тот	1	1
370	которые в	2	1
371	ряда других	1	1
372	времени не	4	1
373	в прямом	1	1
374	что было	1	1
375	доказывает что	1	1
376	речи в	1	1
377	в корне	1	1
378	и наоборот	1	1
379	каждой его	1	1
380	нет вообще	1	1
381	по себе	1	1
382	даже в	3	1
383	не была	2	1
384	же мы	1	1
385	при помощи	2	1
386	содержит в	1	1
387	части этого	2	1
388	но они	1	1
389	а иногда	2	1
390	она не	2	1
391	на котором	1	1
392	не имел	1	1
393	на него	2	1
394	в основе	3	1
395	только и	1	1
396	правда в	1	1
397	к каждой	1	1
398	с одним	1	1
399	таким путем	1	1
400	показывает как	1	1
401	к концу	2	1
402	более что	2	1
403	по своей	2	1
404	за исключением	1	1
405	это слово	4	1
406	так например	7	1
407	истории как	1	1
408	в сознании	2	1
409	странным и	1	1
410	нужно отметить	1	1
411	не по	3	1
412	уже и	1	1
413	и делает	1	1
414	что на	2	1
415	ему не	1	1
416	ну а	1	1
417	имеет ничего	2	1
418	у нас	11	1
419	нет даже	2	1
420	в остальных	3	1
421	начиная с	2	1
422	но там	1	1
423	не могут	1	1
424	есть только	2	1
425	в других	2	1
426	что его	1	1
427	кого не	1	1
428	с полной	1	1
429	ничего общего	3	1
430	от той	1	1
431	опираясь на	1	1
432	для всей	1	1
433	и о	1	1
434	от друга	1	1
435	на нем	1	1
436	мысль о	1	1
437	на той	1	1
438	так в	1	1
439	на свой	2	1
440	и когда	1	1
441	эти факты	1	1
442	не трудно	3	1
443	времени и	1	1
444	больше в	1	1
445	которым в	1	1
446	на которую	1	1
447	чем у	2	1
448	поэтому в	3	1
449	он к	1	1
450	характерная черта	1	1
451	бы еще	1	1
452	об этом	3	1
453	образом в	1	1
454	в таком	3	1
455	вот это	1	1
456	до последних	1	1
457	было не	2	1
458	на все	1	1
459	в применении	3	1
460	в другом	3	1
461	но к	1	1
462	и та	1	1
463	язык и	1	1
464	и что	4	1
465	в глаза	1	1
466	его жизни	3	1
467	притом в	1	1
468	от своего	1	1
469	утверждает что	1	1
470	но только	1	1
471	и напрасно	1	1
472	там же	1	1
473	времени в	1	1
474	несомненно и	1	1
475	образом мы	1	1
476	все в	2	1
477	и всю	1	1
478	этому поводу	2	1
479	для той	1	1
480	в другой	1	1
481	них в	1	1
482	с неба	1	1
483	также в	2	1
484	и об	7	1
485	в лучшем	1	1
486	находим и	2	1
487	к которому	4	1
488	есть такой	1	1
489	в двух	3	1
490	что только	1	1
491	которым мы	1	1
492	этот вопрос	4	1
493	в пире	1	1
494	на крайний	1	1
495	еще и	2	1
496	те которые	1	1
497	и после	1	1
498	который в	1	1
499	между тем	3	1
500	с которыми	2	1
501	в стихотворных	1	1
502	себя в	1	1
503	так что	6	1
504	если мы	1	1
505	для кого	1	1
506	в виде	3	1
507	еще одну	1	1
508	что по	1	1
509	во втором	4	1
510	его и	1	1
511	до самых	1	1
512	который как	2	1
513	одно из	2	1
514	себе в	1	1
515	ведь это	1	1
516	бы совершенно	1	1
517	это место	2	1
518	слова в	1	1
519	то место	2	1
520	нет никаких	2	1
521	и стремится	1	1
522	к ним	1	1
523	иногда и	2	1
524	случаев это	1	1
525	само собой	1	1
526	даже и	2	1
527	здесь находим	2	1
528	характерен для	1	1
529	но эти	1	1
530	возможно что	3	1
531	и даже	5	1
532	также имеют	1	1
533	и из	1	1
534	на этот	3	1
535	здесь в	1	1
536	без строгой	1	1
537	такое же	1	1
538	мира это	1	1
539	но о	1	1
540	или о	1	1
541	обратиться к	1	1
542	говорит о	3	1
543	притом не	1	1
544	по тем	1	1
545	превращается в	2	1
546	более того	1	1
547	самое слово	1	1
548	к остальным	1	1
549	однако и	2	1
550	в прозаических	1	1
551	эпитетов характеризующих	1	1
552	обстоятельство что	3	1
553	о чем	1	1
554	его эпохи	6	1
555	в подобных	1	1
556	ближе к	1	1
557	за каждым	1	1
558	эти особенности	1	1
559	именно поэтому	1	1
560	мы находим	4	1
561	в частности	4	1
562	него в	1	1
563	не были	1	1
564	чтобы и	1	1
565	я уже	3	1
566	как это	4	1
567	мы говорим	1	1
568	есть такое	1	1
569	общего с	3	1
570	чем на	1	1
571	приводит в	1	1
572	xix века	1	1
573	так называемая	3	1
574	видит в	1	1
575	это были	1	1
576	с некоторыми	1	1
577	такого рода	2	1
578	применении к	3	1
579	в тех	3	1
580	и там	1	1
581	знает и	2	1
582	и всей	1	1
583	поцелуй в	3	1
584	в остальном	1	1
585	значение как	1	1
586	и большинство	2	1
587	с этой	3	1
588	несколько слов	1	1
589	является для	1	1
590	и таким	1	1
591	между прочим	2	1
592	в начале	3	1
593	ни для	1	1
594	писал в	1	1
595	в одно	1	1
596	котором он	1	1
597	обращается к	1	1
598	литература и	1	1
599	тем более	4	1
600	не должен	1	1
601	всеми его	1	1
602	в период	1	1
603	но эта	1	1
604	с ней	1	1
605	сказать что	7	1
606	от всех	1	1
607	то здесь	1	1
608	дело с	2	1
609	к его	1	1
610	в зрелом	1	1
611	в последнем	1	1
612	не смеет	1	1
613	из этого	1	1
614	в каком-то	2	1
615	чтобы найти	1	1
616	в каком	3	1
617	никаких оснований	2	1
618	того времени	5	1
619	в своих	2	1
620	не показано	1	1
621	бы думать	1	1
622	как на	1	1
623	они не	1	1
