N	2gram	Losev_Prob_3	Dialekti
125	личность но	1	4
126	и если	6	4
127	при этом	4	4
128	он не	8	4
129	содержит в	3	4
130	что тут	3	4
131	и по	2	4
132	одно и	3	4
133	таким образом	9	4
134	заключается в	4	4
135	возможна без	1	4
136	а потом	1	4
137	нисколько не	2	4
138	вещи в	1	4
139	в одном	1	4
140	но он	1	4
141	все это	5	4
142	с ним	7	4
143	не нуждается	1	4
144	связи с	8	4
145	в таком	5	4
146	в каком	4	4
147	не могут	1	4
148	есть только	4	4
149	это конечно	1	4
150	что оно	2	4
151	той или	12	4
152	без всякого	3	4
153	в ее	4	4
154	то или	3	4
155	и когда	1	4
156	ясно что	6	4
157	говорят что	1	4
158	в другом	2	4
159	и только	6	4
160	есть сама	1	4
161	как нечто	9	4
162	без этого	1	4
163	уже в	3	4
164	ни с	4	4
165	то время	4	4
166	от того	2	4
167	становление и	1	4
168	нельзя сказать	2	4
169	в связи	7	4
170	в мифологии	1	4
171	могут быть	2	4
172	том смысле	3	4
173	быть и	3	4
174	хотя бы	3	4
175	а в	5	4
176	другой стороны	5	4
177	по одному	1	4
178	же как	3	3
179	таком случае	4	3
180	сам по	6	3
181	это и	7	3
182	как мы	8	3
183	что если	1	3
184	вопрос о	1	3
185	что иное	4	3
186	оно есть	1	3
187	иное как	4	3
188	в чем	4	3
189	а только	5	3
190	себе и	1	3
191	есть просто	2	3
192	в этой	3	3
193	она сама	1	3
194	с этим	2	3
195	кроме того	3	3
196	что всякая	1	3
197	от этого	1	3
198	себе как	3	3
199	это за	3	3
200	после этого	1	3
201	всех этих	2	3
202	не значит	3	3
203	может существовать	1	3
204	же не	2	3
205	об этом	3	3
206	и почти	1	3
207	его в	3	3
208	это было	2	3
209	было бы	8	3
210	в один	1	3
211	мы имеем	2	3
212	между собою	2	3
213	и тогда	3	3
214	в этих	2	3
215	что такое	3	3
216	но тут	2	3
217	сами по	6	3
218	и более	2	3
219	вещей и	1	3
220	даже в	1	3
221	можно ли	4	3
222	не менее	10	3
223	миф или	1	3
224	ничего не	3	3
225	же вещь	2	3
226	или как	3	3
227	символ и	18	3
228	как только	3	3
229	тут не	1	3
230	но только	6	3
231	вещи и	7	3
232	принять во	1	3
233	все его	1	3
234	уже не	7	3
235	как они	1	3
236	нуждается в	1	3
237	все время	1	3
238	может иметь	3	3
239	он есть	2	3
240	сразу же	2	3
241	как вещи	1	3
242	же мы	1	3
243	будто бы	3	3
244	с нею	2	3
245	из них	2	3
246	мы находим	7	3
247	о котором	1	3
248	не было	5	3
249	не сама	3	3
250	себе не	2	3
251	о чем	2	3
252	во внимание	2	3
253	мы говорим	4	3
254	в данном	9	3
255	в той	3	3
256	когда мы	15	3
257	и от	9	3
258	это как	1	3
259	или другой	4	3
260	то не	1	3
261	в целях	1	3
262	понимать как	3	3
263	только как	1	3
264	была бы	1	3
265	не что	4	3
266	они не	1	3
267	смысле что	3	3
268	также и	16	2
269	тут дело	1	2
270	на самом	7	2
271	он может	1	2
272	которая делает	1	2
273	только потому	2	2
274	тем же	2	2
275	что эти	1	2
276	его не	2	2
277	например в	1	2
278	из всего	1	2
279	каком случае	2	2
280	бы ни	1	2
281	то это	10	2
282	первого взгляда	3	2
283	в ней	5	2
284	и говорить	1	2
285	и отличается	1	2
286	по линии	1	2
287	во всех	2	2
288	мы начинаем	3	2
289	которые не	1	2
290	в истории	1	2
291	мере в	1	2
292	если она	1	2
293	как в	5	2
294	поэтического образа	2	2
295	и нет	2	2
296	перед нами	8	2
297	более или	1	2
298	но в	12	2
299	не очень	2	2
300	идея и	3	2
301	еще на	2	2
302	в которой	2	2
303	бы и	1	2
304	так или	1	2
305	все эти	7	2
306	иначе и	1	2
307	бы только	2	2
308	сливаются в	1	2
309	но ведь	1	2
310	на его	1	2
311	уже сама	2	2
312	в определенном	1	2
313	время и	2	2
314	наконец мы	1	2
315	в узком	1	2
316	не как	1	2
317	широком смысле	2	2
318	но все	3	2
319	на сцене	1	2
320	в жизни	1	2
321	с тем	5	2
322	несмотря на	1	2
323	определенного рода	5	2
324	хотя в	1	2
325	или менее	1	2
326	во время	1	2
327	и при	2	2
328	в их	2	2
329	можно понимать	1	2
330	тем не	10	2
331	действительно есть	1	2
332	миф и	1	2
333	не должно	1	2
334	необходимо чтобы	1	2
335	неодушевленные предметы	1	2
336	тому что	4	2
337	же самого	1	2
338	нет никакого	4	2
339	такие образы	1	2
340	в вечном	1	2
341	что с	1	2
342	дело не	2	2
343	на него	1	2
344	у пушкина	6	2
345	иметь в	1	2
346	только не	1	2
347	того и	1	2
348	не всякий	1	2
349	только и	8	2
350	точнее же	1	2
351	или иная	3	2
352	действительно в	1	2
353	это уже	3	2
354	что на	1	2
355	однако это	2	2
356	представлять себе	1	2
357	от их	1	2
358	во все	1	2
359	к тому	3	2
360	всегда есть	2	2
361	вещь но	2	2
362	тут можно	1	2
363	времени но	1	2
364	в конце	5	2
365	с ее	2	2
366	та или	3	2
367	данном случае	7	2
368	это вовсе	4	2
369	что у	3	2
370	образы которые	2	2
371	можно только	1	2
372	том как	2	2
373	остается только	2	2
374	имеется в	4	2
375	мы в	4	2
376	понятно что	1	2
377	разница между	1	2
378	то уже	1	2
379	но мы	1	2
380	миф но	1	2
381	все в	1	2
382	собственно говоря	5	2
383	или иначе	1	2
384	если принять	1	2
385	не отличаются	1	2
386	и можно	2	2
387	всяком случае	6	2
388	что бы	1	2
389	и она	1	2
390	мы должны	7	2
391	следовательно в	1	2
392	что здесь	5	2
393	д и	4	2
394	для мифа	1	2
395	и мифический	1	2
396	с одной	2	2
397	себя в	2	2
398	есть в	3	2
399	если мы	16	2
400	и они	1	2
401	или в	4	2
402	оно всегда	3	2
403	а потому	1	2
404	но вот	3	2
405	само по	3	2
406	тем что	4	2
407	смысла и	1	2
408	в очень	1	2
409	момент в	1	2
410	мы это	1	2
411	до сих	2	2
412	именно в	2	2
413	ни ее	1	2
414	души и	1	2
415	только к	2	2
416	человека но	3	2
417	не на	1	2
418	зависит от	1	2
419	человеческой жизни	2	2
420	жизнь в	3	2
421	ни о	3	2
422	об ее	2	2
423	что мы	8	2
424	в частности	2	2
425	на который	1	2
426	ни на	3	2
427	вместе с	2	2
428	с первого	3	2
429	так же	5	2
430	или по	4	2
431	поэтому если	1	2
432	в изображении	1	2
433	аллегория но	2	2
434	и поэтический	1	2
435	что же	8	2
436	быть только	1	2
437	в тех	3	2
438	и символа	3	2
439	сих пор	2	2
440	же самое	9	2
441	тех или	5	2
442	же есть	2	2
443	и часто	1	2
444	мы только	2	2
445	в результате	2	2
446	символом он	1	2
447	от всего	1	2
448	или не	1	2
449	же в	3	2
450	есть уже	3	2
451	и прочих	1	2
452	или других	1	2
453	вещь или	1	2
454	если брать	2	2
455	только о	3	2
456	в виде	6	2
457	ее в	1	2
458	того или	6	2
459	в искусстве	4	2
460	в своих	1	2
461	во всяком	9	2
462	всегда в	1	1
463	несколько десятков	1	1
464	смысле слова	8	1
465	от этой	1	1
466	речь идет	1	1
467	слова которые	1	1
468	есть обязательно	4	1
469	того же	2	1
470	не остается	1	1
471	дело вовсе	2	1
472	идет о	1	1
473	самый предмет	1	1
474	очень много	3	1
475	вещей в	1	1
476	они вовсе	1	1
477	и до	2	1
478	ведь и	1	1
479	выражается в	3	1
480	оно было	1	1
481	все те	1	1
482	не говорим	1	1
483	уже по	1	1
484	и кончая	1	1
485	и значение	3	1
486	принадлежит только	1	1
487	уже миф	1	1
488	сравнению с	2	1
489	понятия но	1	1
490	нам в	1	1
491	только благодаря	2	1
492	что под	1	1
493	на тему	1	1
494	в старое	1	1
495	в некотором	2	1
496	мы и	2	1
497	этого термина	2	1
498	и самой	4	1
499	самый термин	2	1
500	мифический субъект	1	1
501	и ни	3	1
502	не все	1	1
503	в широчайшем	1	1
504	и он	1	1
505	говорил о	1	1
506	литературы и	2	1
507	предметы от	1	1
508	что вовсе	1	1
509	всегда можно	1	1
510	он сам	4	1
511	быть никакого	1	1
512	совершенно другое	1	1
513	бы то	4	1
514	бы она	2	1
515	природы и	2	1
516	сказать и	1	1
517	них всегда	1	1
518	мы будем	2	1
519	точка зрения	1	1
520	ни аллегория	1	1
521	есть своя	1	1
522	со всеми	1	1
523	а он	1	1
524	есть по	1	1
525	вовсе нельзя	1	1
526	отличие от	3	1
527	отвлеченной идеей	1	1
528	резко отличается	1	1
529	во что	1	1
530	меньше всего	1	1
531	символ но	3	1
532	не хотел	1	1
533	самая настоящая	1	1
534	первый взгляд	2	1
535	его на	1	1
536	общего с	3	1
537	что именно	1	1
538	указывает нам	1	1
539	чем мы	1	1
540	она как	1	1
541	такова же	1	1
542	однако не	1	1
543	чем тип	1	1
544	содержащий в	1	1
545	когда он	2	1
546	где просто	1	1
547	привносит в	1	1
548	это просто	1	1
549	для которой	4	1
550	вполне понятно	1	1
551	мертвых душ	2	1
552	или иную	1	1
553	то в	3	1
554	думать так	1	1
555	перестанет быть	1	1
556	из жизни	1	1
557	мы сразу	2	1
558	об этих	1	1
559	в целом	6	1
560	сказать о	1	1
561	образом и	2	1
562	никакого существенного	1	1
563	он в	2	1
564	из этих	1	1
565	часто даже	2	1
566	с их	2	1
567	остановиться на	1	1
568	внимание их	1	1
569	тому же	1	1
570	во многих	1	1
571	но на	1	1
572	как принцип	1	1
573	вообще не	1	1
574	с чем	2	1
575	к выводу	1	1
576	образ и	3	1
577	как оно	3	1
578	связанные с	1	1
579	а скорее	1	1
580	от какой-нибудь	1	1
581	и миф	1	1
582	предмет а	2	1
583	и эти	1	1
584	станет ясным	1	1
585	не связан	1	1
586	у лермонтова	2	1
587	никакому сомнению	1	1
588	этого вопроса	1	1
589	не к	1	1
590	дает нам	2	1
591	пор мы	1	1
592	значение может	1	1
593	ни была	2	1
594	не ставится	1	1
595	можно даже	1	1
596	д все	1	1
597	из него	2	1
598	к мифологии	1	1
599	момента или	1	1
600	но дело	1	1
601	именно это	1	1
602	в окончательной	1	1
603	от нее	1	1
604	даны как	1	1
605	что все	2	1
606	значение в	3	1
607	определенном направлении	1	1
608	до бесконечности	1	1
609	или даже	5	1
610	но чисто	1	1
611	нечего и	1	1
612	может стать	1	1
613	везде и	1	1
614	время у	1	1
615	и образная	1	1
616	и тем	9	1
617	делает его	1	1
618	всего прочего	1	1
619	ведь если	2	1
620	предметов мы	1	1
621	сказали мы	1	1
622	бы совершенно	1	1
623	но уже	3	1
624	в них	1	1
625	на которую	3	1
626	начинаем говорить	1	1
627	далеко не	1	1
628	одному тому	1	1
629	нас к	2	1
630	со своими	1	1
631	не всегда	1	1
632	нельзя будет	1	1
633	всегда и	1	1
634	образа о	1	1
635	аллегории и	2	1
636	сейчас мы	2	1
637	потому и	1	1
638	не как-нибудь	1	1
639	когда в	3	1
640	одного и	1	1
641	не указывает	3	1
642	на первый	4	1
643	но если	6	1
644	у тютчева	1	1
645	свою собственную	3	1
646	с вещами	1	1
647	и ее	3	1
648	самих этих	1	1
649	могут не	1	1
650	самим и	1	1
651	на месте	1	1
652	в котором	2	1
653	просто в	1	1
654	еще нет	2	1
655	что всякий	9	1
656	она в	1	1
657	мы называем	1	1
658	но сами	1	1
659	себе а	3	1
660	обходится без	1	1
661	знаем что	1	1
662	и значит	1	1
663	бы мы	2	1
664	от его	2	1
665	образа только	1	1
666	взятые сами	4	1
667	и другого	1	1
668	вещи которую	1	1
669	вот эта	1	1
670	но эта	3	1
671	а есть	1	1
672	не будем	2	1
673	же тут	1	1
674	без всяких	1	1
675	том и	1	1
676	если нет	2	1
677	зрения и	1	1
678	и очень	3	1
679	бесконечного количества	2	1
680	целиком и	1	1
681	даже нет	1	1
682	начиная от	1	1
683	вещи не	1	1
684	ведет нас	1	1
685	деле это	1	1
686	лиц и	1	1
687	хотя это	2	1
688	имеет свое	1	1
689	д есть	1	1
690	и начинает	1	1
691	есть прежде	1	1
692	с теми	2	1
693	и другое	1	1
694	как о	5	1
695	и прочие	1	1
696	в основе	2	1
697	виду не	1	1
698	во всякой	1	1
699	к такому	1	1
700	чем не	3	1
701	всю бесконечность	2	1
702	или еще	1	1
703	и всегда	2	1
704	подобно тому	1	1
705	больше чем	1	1
706	она ни	2	1
707	и символ	5	1
708	нас еще	1	1
709	предполагать что	1	1
710	правда это	1	1
711	или когда	1	1
712	это слово	1	1
713	и сама	2	1
714	остается в	1	1
715	сама вещь	1	1
716	отвлеченное понятие	1	1
717	исторического процесса	1	1
718	и искусства	2	1
719	так то	1	1
720	но даже	4	1
721	не знали	2	1
722	и далее	1	1
723	и живой	1	1
724	идею и	1	1
725	отличили от	1	1
726	начиная с	1	1
727	было у	1	1
728	отличается от	4	1
729	только еще	3	1
730	еще яснее	1	1
731	своей чистой	1	1
732	же только	1	1
733	как-нибудь иначе	1	1
734	его значение	1	1
735	как некое	1	1
736	особенности и	1	1
737	мы ее	1	1
738	оно не	1	1
739	и можем	1	1
740	о них	1	1
741	на какую-нибудь	2	1
742	то ни	6	1
743	ни даже	1	1
744	нас от	1	1
745	и о	5	1
746	более не	1	1
747	и образ	2	1
748	не существует	1	1
749	но при	1	1
750	брать как	1	1
751	здесь не	8	1
752	предмета это	1	1
753	теперь что	1	1
754	были бы	2	1
755	ни стало	1	1
756	в собственном	1	1
757	такое в	1	1
758	от обычного	1	1
759	в дальнейшем	1	1
760	нечто другое	1	1
761	один образ	1	1
762	слова а	2	1
763	хотя ничто	1	1
764	котором мы	1	1
765	в образе	1	1
766	в глаза	1	1
767	на нее	1	1
768	мог бы	1	1
769	отлична от	1	1
770	как таковую	1	1
771	не должны	1	1
772	пустоте и	1	1
773	и на	1	1
774	не стоит	2	1
775	по сравнению	2	1
776	строго говоря	1	1
777	быть может	1	1
778	изображение в	1	1
779	он остается	1	1
780	старое время	1	1
781	выводу что	1	1
782	образом в	1	1
783	все дело	2	1
784	только так	1	1
785	и здесь	5	1
786	поэтические образы	1	1
787	искусства и	2	1
788	не был	2	1
789	и поэтому	1	1
790	вещь на	1	1
791	это вполне	2	1
792	внимание на	1	1
793	все прочие	1	1
794	совершенно неверно	1	1
795	почему же	1	1
796	него же	1	1
797	нас в	4	1
798	мы понимаем	1	1
799	и во	2	1
800	только чистым	1	1
801	нем не	1	1
802	которой мы	1	1
803	общее и	6	1
804	по типу	2	1
805	от них	1	1
806	нечто иное	2	1
807	удовольствие но	1	1
808	не делать	2	1
809	уже перестает	1	1
810	как его	1	1
811	во всей	3	1
812	себя но	1	1
813	образ может	1	1
814	и содержания	1	1
815	быть даже	3	1
816	раз только	1	1
817	вовсе нет	1	1
818	и окончательно	1	1
819	с окружающим	1	1
820	если это	1	1
821	в литературе	1	1
822	наконец и	1	1
823	бросается в	1	1
824	но с	2	1
825	а если	1	1
826	совсем не	2	1
827	менее в	1	1
828	не такие	1	1
829	именно о	1	1
830	вещей мы	1	1
831	всю ее	1	1
832	причем эта	1	1
833	которыми обладает	1	1
834	не имеет	9	1
835	во всем	1	1
836	к их	2	1
837	широчайшем смысле	1	1
838	и действительно	1	1
839	ничего странного	1	1
840	даже если	2	1
841	поэтому и	2	1
842	и после	2	1
843	же о	1	1
844	всех его	1	1
845	еще от	1	1
846	когда само	1	1
847	это же	3	1
848	о символе	2	1
849	где они	1	1
850	взятая в	5	1
851	и событий	1	1
852	из которых	2	1
853	то остается	1	1
854	только на	5	1
855	то и	5	1
856	примеры из	2	1
857	только чисто	1	1
858	существу своему	1	1
859	является не	2	1
860	а это	3	1
861	при помощи	8	1
862	гуще исторического	1	1
863	они отличаются	1	1
864	ту или	1	1
865	живую душу	1	1
866	тут есть	1	1
867	яснее всего	1	1
868	проще всего	1	1
869	и символом	3	1
870	чтобы она	1	1
871	в чем-нибудь	2	1
872	друг друга	2	1
873	мы можем	6	1
874	у него	1	1
875	случае не	3	1
876	которые могут	1	1
877	должны сказать	5	1
878	она имеет	1	1
879	к одной	2	1
880	и всякий	1	1
881	ее на	1	1
882	даже и	16	1
883	яснее если	1	1
884	такие которые	1	1
885	здесь только	7	1
886	это будет	4	1
887	получить из	1	1
888	же деле	4	1
889	или иной	8	1
890	даже не	2	1
891	говорим о	3	1
892	отличаются от	1	1
893	основной вывод	1	1
894	не входя	1	1
895	этого человека	1	1
896	здесь в	3	1
897	на то	3	1
898	а эти	1	1
899	или просто	1	1
900	сама с	1	1
901	только путем	3	1
902	представляет собою	1	1
903	еще и	7	1
904	мы еще	1	1
905	себя и	1	1
906	в живом	1	1
907	что будет	1	1
908	месте и	1	1
909	только по	1	1
910	них и	1	1
911	самом же	4	1
912	же будет	1	1
913	одной стороны	1	1
914	он только	2	1
915	цвета и	1	1
916	ничем не	2	1
917	бесконечно долго	1	1
918	от вещи	1	1
919	и непосредственно	1	1
920	действительности и	1	1
921	с которым	1	1
922	никакая фантастика	1	1
923	его как	3	1
924	в порядке	3	1
925	что обычно	1	1
926	свое собственное	2	1
927	там где	1	1
928	берутся в	1	1
929	факт что	1	1
930	нет ничего	6	1
931	д в	1	1
932	только аллегория	1	1
933	функционирует в	1	1
934	это одно	1	1
935	аллегорией и	1	1
936	вникая в	1	1
937	что за	1	1
938	который мы	1	1
939	на тот	1	1
940	необходимо тщательно	1	1
941	но который	1	1
942	происходит в	2	1
943	воды и	1	1
944	никакой возможности	1	1
945	что мифологический	1	1
946	по существу	2	1
947	на какие	1	1
948	образ ее	1	1
949	и такие	3	1
950	или другого	3	1
951	нам еще	1	1
952	с этой	3	1
953	слова и	3	1
954	мере не	1	1
955	только для	1	1
956	видно что	1	1
957	отдельно от	3	1
958	является как	1	1
959	но символ	1	1
960	но для	1	1
961	и собственно	1	1
962	например у	1	1
963	и красок	1	1
964	каждой из	1	1
965	целей и	1	1
966	тут все	1	1
967	делает ее	1	1
968	деле с	1	1
969	говорим что	1	1
970	есть какой-то	1	1
971	об отношении	1	1
972	в его	9	1
973	это можно	2	1
974	не содержащий	1	1
975	души а	1	1
976	вещей или	1	1
977	а все	1	1
978	именно такого	1	1
979	еще раз	1	1
980	своей собственной	2	1
981	а к	2	1
982	находим например	1	1
983	себя самого	1	1
984	ее и	2	1
985	из себя	3	1
986	тем более	3	1
987	не должен	1	1
988	у которого	1	1
989	конце концов	3	1
990	скажем что	1	1
991	мы не	7	1
992	и земли	1	1
993	находим в	3	1
994	полное тождество	1	1
995	все они	2	1
996	на нас	2	1
997	уже давно	1	1
998	смысл вещи	3	1
999	к самому	2	1
1000	в типе	3	1
1001	действительности мы	1	1
1002	состоит из	5	1
1003	а ведь	3	1
1004	примеров на	1	1
1005	всякому ясно	1	1
1006	равно как	1	1
1007	же самой	4	1
1008	сколько угодно	4	1
1009	идея в	1	1
1010	уже видели	1	1
1011	или иного	3	1
1012	этом мы	1	1
1013	из этого	3	1
1014	есть то	3	1
1015	вещи есть	2	1
1016	если же	3	1
1017	уже несомненно	1	1
1018	вещах и	1	1
1019	образности и	4	1
1020	можно назвать	1	1
1021	но эти	1	1
1022	это в	2	1
1023	и идей	2	1
1024	как на	2	1
1025	точно так	3	1
1026	совершенно нет	3	1
1027	гораздо более	5	1
1028	от самого	1	1
1029	слова это	2	1
