N	2gram	Vygotskiy__5	Formalny
186	это последнее	1	3
187	каждой из	1	3
188	у них	1	3
189	с помощью	2	3
190	поэтических форм	1	3
191	же в	2	3
192	между ними	2	3
193	от всех	1	3
194	что он	17	3
195	в применении	1	2
196	же как	2	2
197	применении к	1	2
198	и это	8	2
199	в зависимости	6	2
200	а как	2	2
201	совершенно справедливо	3	2
202	положения в	1	2
203	вопрос о	3	2
204	но напротив	1	2
205	своем целом	1	2
206	не найдем	2	2
207	во внешнем	2	2
208	как если	1	2
209	а только	1	2
210	для других	1	2
211	друг от	2	2
212	нет и	1	2
213	идет о	1	2
214	искусства не	2	2
215	с этим	2	2
216	в него	4	2
217	в действительности	1	2
218	материалом и	1	2
219	от этого	1	2
220	в произведении	1	2
221	в литературном	1	2
222	он в	2	2
223	в нашем	2	2
224	остановиться на	1	2
225	и если	6	2
226	на его	3	2
227	и вот	2	2
228	том чтобы	2	2
229	из виду	1	2
230	эта же	1	2
231	но все	2	2
232	подход к	1	2
233	могла бы	1	2
234	быть поняты	1	2
235	единство произведения	1	2
236	того или	1	2
237	каждого элемента	1	2
238	это не	3	2
239	действий и	1	2
240	ни в	3	2
241	единство в	1	2
242	с тем	8	2
243	мы видели	1	2
244	жизни но	1	2
245	что содержание	1	2
246	утверждение как	1	2
247	в эту	1	2
248	не так	1	2
249	почти не	2	2
250	страх и	2	2
251	бы быть	1	2
252	этой работы	1	2
253	на него	1	2
254	только не	5	2
255	ничего не	2	2
256	одна из	3	2
257	учения о	3	2
258	этом процессе	1	2
259	к ней	1	2
260	и является	1	2
261	во всем	2	2
262	искусства оно	1	2
263	может и	1	2
264	от того	4	2
265	конструкции и	1	2
266	и заключается	4	2
267	указать на	1	2
268	его с	2	2
269	от нее	1	2
270	не есть	4	2
271	если же	2	2
272	на наших	1	2
273	от друга	2	2
274	приводит к	2	2
275	произведение искусства	6	2
276	не с	2	2
277	каждого из	1	2
278	еще в	2	2
279	часто и	1	2
280	художник в	1	2
281	и что	23	2
282	или на	2	2
283	к действительности	1	2
284	между тем	1	2
285	что и	3	2
286	каждый элемент	2	2
287	только в	5	2
288	таком понимании	1	2
289	уже не	1	2
290	не можем	4	2
291	если мы	16	2
292	ни одного	2	2
293	чтобы он	1	2
294	не дает	2	2
295	в душе	2	2
296	его и	1	2
297	могло бы	1	2
298	точка зрения	1	2
299	в одном	2	2
300	сами по	2	2
301	как художник	1	2
302	как раз	13	2
303	полагаем что	1	2
304	даже и	2	2
305	из важнейших	1	2
306	и глубже	1	2
307	здесь в	1	2
308	и самый	2	2
309	все время	20	2
310	была бы	3	2
311	есть лишь	1	2
312	художественной формы	3	2
313	под влиянием	3	2
314	все более	1	2
315	вступает в	1	2
316	вместе с	12	2
317	ко всем	1	2
318	для нашего	1	2
319	целом ряде	1	2
320	по существу	2	2
321	искусства как	4	2
322	совершается в	1	2
323	в результате	4	2
324	дана в	1	2
325	в своих	5	2
326	одной из	1	2
327	но эта	1	2
328	природы или	1	2
329	прав когда	5	2
330	ко времени	1	2
331	что такое	1	2
332	нас не	2	2
333	смысле слова	1	1
334	ту же	2	1
335	например в	1	1
336	мы замечаем	1	1
337	проблемы в	1	1
338	он может	1	1
339	останавливается и	1	1
340	других областей	1	1
341	искусства все	1	1
342	и есть	5	1
343	нам кажется	2	1
344	и принципиально	1	1
345	чего не	1	1
346	из самых	2	1
347	и внешних	1	1
348	по преимуществу	2	1
349	из его	1	1
350	едва ли	2	1
351	они никогда	1	1
352	конструктивный принцип	2	1
353	мы уже	6	1
354	той же	3	1
355	роман чтобы	1	1
356	самое же	1	1
357	которую мы	2	1
358	развитие в	1	1
359	почти все	1	1
360	в учении	3	1
361	х годов	1	1
362	вместо того	1	1
363	но под	1	1
364	в составе	1	1
365	свое отношение	1	1
366	образом оказывается	1	1
367	может совершаться	1	1
368	в каждой	3	1
369	проявляется в	1	1
370	это различение	2	1
371	в чем	1	1
372	основанного на	1	1
373	в сюжете	1	1
374	тем как	1	1
375	как таковая	1	1
376	совершенно прав	7	1
377	чем это	3	1
378	совсем не	2	1
379	в данном	3	1
380	к которой	1	1
381	что язык	1	1
382	эта особенность	1	1
383	произведение не	1	1
384	или иное	1	1
385	пониманию и	1	1
386	вызывает в	4	1
387	и вовсе	1	1
388	мы дадим	1	1
389	общего с	1	1
390	построения и	1	1
391	за этим	1	1
392	место именно	1	1
393	как нам	1	1
394	и различные	1	1
395	что касается	2	1
396	перед нами	2	1
397	хотя и	1	1
398	мы различаем	1	1
399	из ложного	2	1
400	увидим что	9	1
401	искусство и	1	1
402	о самом	1	1
403	психологии и	1	1
404	то в	1	1
405	та же	1	1
406	когда человек	1	1
407	ни один	2	1
408	самой природе	1	1
409	на роман	1	1
410	его содержания	1	1
411	из этих	3	1
412	еще далеко	1	1
413	так в	3	1
414	в последнее	1	1
415	своей теории	1	1
416	романа но	1	1
417	нами в	1	1
418	составе художественного	1	1
419	совершается не	1	1
420	искусства то	1	1
421	как он	2	1
422	на то	17	1
423	должна идти	1	1
424	именно этим	1	1
425	к искусству	3	1
426	в поэтике	1	1
427	сказать в	1	1
428	все те	1	1
429	оставив в	1	1
430	в первой	1	1
431	состоит в	3	1
432	этот процесс	1	1
433	самое основное	2	1
434	его сознание	1	1
435	искусства должно	1	1
436	искусства именно	1	1
437	так часто	1	1
438	том и	2	1
439	свою силу	1	1
440	гораздо большее	1	1
441	на этом	6	1
442	в нее	2	1
443	ей в	1	1
444	они должны	1	1
445	произведения с	1	1
446	есть одна	2	1
447	на этой	1	1
448	с каким-либо	1	1
449	заключается в	8	1
450	первой главе	1	1
451	время и	1	1
452	может стать	1	1
453	этом смысле	2	1
454	должен был	4	1
455	отсюда целый	1	1
456	и тем	6	1
457	что раньше	1	1
458	смысл в	1	1
459	материал для	2	1
460	и каждый	1	1
461	только одно	1	1
462	но уже	1	1
463	он является	2	1
464	нет в	2	1
465	это положение	1	1
466	его частей	1	1
467	ни одной	1	1
468	далеко не	1	1
469	в контексте	1	1
470	и уже	3	1
471	в научном	1	1
472	нигде не	1	1
473	это совершенно	2	1
474	мы с	3	1
475	элемента в	2	1
476	не мог	1	1
477	в восприятии	1	1
478	и ко	1	1
479	искусства может	1	1
480	в этих	3	1
481	мы попытаемся	1	1
482	и другие	3	1
483	что между	2	1
484	необходимо прежде	1	1
485	что если	6	1
486	для чувства	1	1
487	в такой	1	1
488	в котором	2	1
489	бы к	1	1
490	из которой	1	1
491	в отличие	2	1
492	знаем что	2	1
493	бы мы	3	1
494	в силу	3	1
495	искусства во	1	1
496	принадлежит ему	1	1
497	но он	3	1
498	значения с	1	1
499	и эти	1	1
500	которые одновременно	1	1
501	есть еще	1	1
502	какое бы	1	1
503	неправильно в	1	1
504	его задачи	1	1
505	тому чтобы	1	1
506	сама она	1	1
507	почве и	1	1
508	не знает	2	1
509	и вся	3	1
510	тому что	8	1
511	и очень	1	1
512	на один	1	1
513	случае в	1	1
514	работы таким	1	1
515	иной раз	1	1
516	самого начала	3	1
517	для каждого	1	1
518	в русской	1	1
519	не имеет	1	1
520	на котором	1	1
521	если в	1	1
522	к этим	2	1
523	которого он	1	1
524	но вместе	1	1
525	и отдельных	1	1
526	на самый	1	1
527	но только	3	1
528	того чтобы	20	1
529	в структуре	1	1
530	его от	1	1
531	трудно отделить	1	1
532	под этим	1	1
533	переживания в	2	1
534	его структуры	1	1
535	что самое	2	1
536	совершенно неправильно	1	1
537	в русском	1	1
538	он хочет	1	1
539	и чувства	2	1
540	потому что	23	1
541	искусства является	1	1
542	в сознании	1	1
543	не принадлежит	1	1
544	эти три	2	1
545	на которой	1	1
546	только с	1	1
547	из формальных	1	1
548	этом отношении	3	1
549	мы и	1	1
550	что на	3	1
551	если только	1	1
552	где она	1	1
553	случае должна	1	1
554	и искусство	1	1
555	которое как	1	1
556	все то	2	1
557	заключается что	1	1
558	не могут	3	1
559	есть только	2	1
560	могут быть	8	1
561	лежит в	1	1
562	нашей проблемы	1	1
563	содержанием и	1	1
564	и непосредственном	1	1
565	его значение	1	1
566	что при	3	1
567	только это	1	1
568	в работах	1	1
569	и материал	1	1
570	ничего общего	1	1
571	она дана	1	1
572	элементы в	1	1
573	ложного предположения	1	1
574	именно эту	1	1
575	и о	3	1
576	более не	1	1
577	это единство	1	1
578	как один	1	1
579	данном случае	3	1
580	которая могла	1	1
581	только при	1	1
582	последнее время	1	1
583	с самого	3	1
584	дано в	1	1
585	однако эта	2	1
586	если они	1	1
587	привести в	1	1
588	что у	3	1
589	поэтому мы	1	1
590	в нескольких	1	1
591	здесь нет	1	1
592	мог бы	2	1
593	во многом	1	1
594	осуществляется в	2	1
595	искусства или	1	1
596	подойти к	1	1
597	каждый исследователь	1	1
598	чувственного восприятия	1	1
599	что дело	2	1
600	по сравнению	4	1
601	что от	2	1
602	понятно что	2	1
603	и делают	1	1
604	в словах	2	1
605	действительность и	1	1
606	мы всегда	1	1
607	эту аналогию	1	1
608	что самая	1	1
609	взаимодействие многих	1	1
610	эта точка	1	1
611	в другом	3	1
612	другими словами	1	1
613	язык и	1	1
614	что перед	1	1
615	что каждый	1	1
616	его жизни	1	1
617	и просто	1	1
618	можно сказать	2	1
619	как они	2	1
620	связь между	2	1
621	и всю	1	1
622	и во	1	1
623	противоречия и	1	1
624	эти два	3	1
625	на одном	4	1
626	самом процессе	2	1
627	в форме	2	1
628	и ни	2	1
629	вслед за	1	1
630	не тот	1	1
631	понятие ритма	1	1
632	содержание но	1	1
633	существует как	1	1
634	видим что	3	1
635	предмета и	1	1
636	как из	3	1
637	воли в	1	1
638	к нему	1	1
639	в двух	5	1
640	всего организма	1	1
641	от этой	2	1
642	романа и	1	1
643	мы видим	8	1
644	к чисто	1	1
645	в состав	3	1
646	могло быть	1	1
647	и действительно	1	1
648	в стороне	1	1
649	который в	1	1
650	по мнению	6	1
651	скорее они	1	1
652	между этими	1	1
653	времени как	1	1
654	именно на	5	1
655	с которыми	1	1
656	так что	3	1
657	которые мы	1	1
658	делая их	1	1
659	и событий	1	1
660	себя в	1	1
661	слова в	1	1
662	в виде	1	1
663	в понятие	1	1
664	за счет	1	1
665	от других	1	1
666	или даже	1	1
667	из них	2	1
668	произведения не	1	1
669	глаза и	1	1
670	мы знаем	2	1
671	был бы	5	1
672	как некоторое	1	1
673	никто не	1	1
674	представить себе	2	1
675	у нее	1	1
676	от различных	1	1
677	так как	9	1
678	но что	1	1
679	у него	3	1
680	отличие от	2	1
681	в руки	1	1
682	исходили из	2	1
683	к самым	1	1
684	не были	1	1
685	ней и	1	1
686	или иной	2	1
687	имеет и	1	1
688	как у	1	1
689	на ее	1	1
690	что они	5	1
691	художественное чувство	2	1
692	эти две	3	1
693	и создает	1	1
694	к роману	1	1
695	а с	5	1
696	один и	1	1
697	что не	1	1
698	что для	1	1
699	его из	1	1
700	связано с	1	1
701	несколько иное	1	1
702	полагал что	2	1
703	остается еще	2	1
704	частью которого	1	1
705	к таким	1	1
706	изображения в	1	1
707	основное и	1	1
708	здесь этот	1	1
709	там где	4	1
710	или с	2	1
711	здесь имеет	1	1
712	несмотря на	5	1
713	те элементы	1	1
714	тенденцией к	1	1
715	к содержанию	1	1
716	деле это	2	1
717	к его	1	1
718	если взять	1	1
719	внешнем мире	1	1
720	его на	2	1
721	жизни а	1	1
722	требует от	1	1
723	приводит в	1	1
724	из которых	4	1
725	по своему	1	1
726	художественное наслаждение	1	1
727	по поводу	3	1
728	сравнению с	4	1
729	с такой	4	1
730	нам думается	2	1
731	в той	3	1
732	и переживания	1	1
733	справедливо и	1	1
734	мы условно	1	1
735	во все	1	1
736	что же	1	1
737	и смысла	1	1
738	даже с	1	1
739	эти последние	1	1
740	реакции на	1	1
741	это значит	2	1
742	тех пор	2	1
743	к следующему	2	1
744	организма в	1	1
745	и всех	1	1
746	предположения что	1	1
747	его именно	1	1
748	между тремя	1	1
749	в смысле	1	1
750	между собой	2	1
751	вещь а	1	1
752	не является	2	1
753	которая существует	3	1
754	и для	6	1
755	или в	6	1
756	что оно	6	1
757	том что	21	1
758	чтобы понять	1	1
759	эти тенденции	1	1
760	для нас	3	1
761	романа в	1	1
762	которую он	1	1
763	еще более	1	1
764	тем более	1	1
765	и смысл	1	1
766	говорит проф	1	1
767	с неизбежностью	1	1
768	ни к	1	1
769	его жизнь	1	1
770	вчувствования в	1	1
771	только что	4	1
772	обстоит дело	3	1
773	всю полноту	1	1
774	до тех	2	1
775	сказать что	9	1
776	другой стороны	5	1
777	существует в	1	1
778	совершенно не	6	1
779	формы он	1	1
780	особенность эта	1	1
781	в отдельности	1	1
782	из этого	2	1
783	себе не	2	1
784	и эта	2	1
785	это в	3	1
786	ее развития	1	1
787	в действиях	1	1
788	к этому	3	1
789	этой цели	1	1
790	этой точки	1	1
791	событий в	2	1
