N	2gram	Bakhtin_Pr_5	Istorich
535	говорили что	4	1
536	словом и	3	1
537	что у	6	1
538	с собой	2	1
539	его нет	1	1
540	очень долго	1	1
541	себя что	1	1
542	здесь как	1	1
543	общения с	1	1
544	в непосредственном	1	1
545	найти в	1	1
546	в весьма	1	1
547	собою что	1	1
548	в последней	1	1
549	собой и	3	1
550	образом в	1	1
551	но здесь	1	1
552	наконец еще	1	1
553	можно бы	1	1
554	все дело	1	1
555	герой из	4	1
556	сводится к	3	1
557	же было	1	1
558	именно потому	2	1
559	только бы	1	1
560	на другого	2	1
561	мы могли	1	1
562	в самой	1	1
563	и та	2	1
564	его очень	2	1
565	никак не	1	1
566	надо было	2	1
567	в глаза	5	1
568	после того	1	1
569	в значительной	1	1
570	знает что	3	1
571	должно было	1	1
572	все в	1	1
573	а у	1	1
574	путь к	1	1
575	и требует	1	1
576	ним и	1	1
577	из своего	4	1
578	не видел	1	1
579	в другой	1	1
580	и об	2	1
581	о своих	1	1
582	но почти	1	1
583	виде отдельных	1	1
584	как здесь	1	1
585	само действие	1	1
586	происходит в	1	1
587	уходит в	1	1
588	в формах	1	1
589	на которой	2	1
590	этом моменте	1	1
591	но с	1	1
592	его понимал	1	1
593	который попадает	1	1
594	такая же	2	1
595	будь то	1	1
596	и так	4	1
597	и ее	1	1
598	к которой	1	1
599	же и	4	1
600	своего рода	2	1
601	только на	4	1
602	всем его	1	1
603	другом материале	1	1
604	за ним	2	1
605	не знаешь	1	1
606	выливается в	1	1
607	уже как	2	1
608	от другого	2	1
609	слова в	6	1
610	иначе как	1	1
611	и со	3	1
612	в конце	5	1
613	друг друга	2	1
614	меня то	1	1
615	мы можем	2	1
616	как его	3	1
617	но что	2	1
618	у него	4	1
619	каждый из	2	1
620	них мы	1	1
621	выдает себя	1	1
622	этом отношении	1	1
623	свое лицо	3	1
624	ее на	1	1
625	но из	1	1
626	для того	1	1
627	но она	1	1
628	ивана как	1	1
629	момент в	1	1
630	из приведенных	1	1
631	связан с	2	1
632	до начала	1	1
633	другого и	3	1
634	вопрос всегда	1	1
635	стоит перед	1	1
636	мы это	1	1
637	почвой на	1	1
638	чем он	1	1
639	это кажется	2	1
640	была и	2	1
641	это все	1	1
642	он во	2	1
643	когда герой	1	1
644	обратиться к	1	1
645	может ли	1	1
646	на друга	2	1
647	нем и	1	1
648	найдем ни	1	1
649	а так	3	1
650	него не	1	1
651	что из	1	1
652	они-то и	1	1
653	тому как	2	1
654	знают и	2	1
655	что эти	1	1
656	материалом для	2	1
657	это давно	1	1
658	уже давно	1	1
659	фигурирует в	1	1
660	на который	1	1
661	учитывать его	1	1
662	тесно что	1	1
663	все основные	1	1
664	но кроме	1	1
665	такой форме	1	1
666	я ищу	1	1
667	даже тон	1	1
668	с каким-то	2	1
669	две особенности	1	1
670	чтобы они	1	1
671	с внутренней	1	1
672	смысле этого	2	1
673	ты идешь	4	1
674	постепенно и	1	1
675	когда она	2	1
676	и всей	1	1
677	в тот	1	1
678	да и	5	1
679	как средство	1	1
680	построен например	1	1
681	бы его	3	1
682	и более	1	1
683	нам еще	1	1
684	этого слова	5	1
685	находится под	1	1
686	сейчас же	1	1
687	этом случае	1	1
688	ней в	1	1
689	нет ничего	1	1
690	в который	1	1
691	за неимением	1	1
692	друг на	2	1
693	в один	1	1
694	он все-таки	1	1
695	пока еще	2	1
696	своего лица	1	1
697	эту сторону	1	1
698	в единый	1	1
699	она знает	1	1
700	всем этим	2	1
701	в результате	1	1
702	которая в	1	1
703	хотя и	2	1
704	бы ему	1	1
705	и все	15	1
706	это может	1	1
707	фигурирует и	1	1
708	в большей	1	1
709	или не	1	1
710	правда по	1	1
711	лежит в	2	1
712	той почвой	1	1
713	очень хорошо	1	1
714	все более	1	1
715	не чем	1	1
716	за этим	1	1
717	здесь только	1	1
718	требует чтобы	1	1
719	же на	1	1
720	их с	1	1
721	чем иным	1	1
722	что ты	4	1
723	не у	1	1
724	пришел он	1	1
725	эти слова	3	1
726	таким же	1	1
727	себе не	1	1
728	себе но	2	1
729	где он	4	1
730	и строит	1	1
731	об этих	1	1
732	во всяком	4	1
733	него как	1	1
734	этого и	2	1
735	и вновь	1	1
