N	2gram	Potebnia_M_4	Problema
149	на них	1	3
150	сказать и	1	3
151	иногда и	1	3
152	нет и	1	3
153	значение для	1	3
154	помнить что	1	3
155	кроме того	3	3
156	и к	6	3
157	и художественного	1	3
158	он не	2	3
159	выходя за	1	3
160	в мире	2	3
161	а как	2	3
162	с другими	4	3
163	может стать	1	3
164	и тем	4	3
165	в слове	22	3
166	том что	12	3
167	есть его	1	3
168	почти совершенно	1	3
169	тем не	4	3
170	проч но	2	3
171	имеем дело	2	3
172	же время	3	3
173	определенности и	1	3
174	или как	1	3
175	проч в	1	3
176	не выходя	1	3
177	языка в	2	3
178	все то	1	3
179	слова но	1	3
180	в применении	1	3
181	и это	2	3
182	хотя и	5	3
183	ясно что	1	3
184	мы в	3	3
185	если бы	13	3
186	к действительности	1	3
187	природы и	2	3
188	но с	1	3
189	одной из	1	3
190	как нечто	1	3
191	с одной	1	3
192	слова не	3	3
193	в известной	1	3
194	к произведению	1	3
195	с действительностью	1	3
196	и даже	2	3
197	оно не	2	3
198	одной стороны	1	3
199	есть лишь	2	3
200	его как	1	3
201	связь с	1	3
202	и на	3	3
203	да и	4	3
204	слова и	5	3
205	но это	3	3
206	все это	5	3
207	об искусстве	1	3
208	от него	2	3
209	и все	4	3
210	не знает	1	3
211	в таком	4	3
212	все что	2	3
213	произведения но	1	2
214	можно говорить	1	2
215	относится и	1	2
216	он может	1	2
217	и есть	3	2
218	в котором	4	2
219	др в	1	2
220	его не	1	2
221	есть не	4	2
222	со всех	1	2
223	и значение	3	2
224	мы имеем	4	2
225	не во	1	2
226	не вполне	2	2
227	я не	2	2
228	всех сторон	1	2
229	предметом и	1	2
230	столь же	2	2
231	в чем	1	2
232	но как	1	2
233	художественных произведений	1	2
234	не все	1	2
235	в истории	4	2
236	дает нам	1	2
237	показать что	1	2
238	и у	2	2
239	что это	7	2
240	бы не	3	2
241	иным путем	1	2
242	и те	1	2
243	лица и	3	2
244	на то	7	2
245	не следует	2	2
246	есть таким	1	2
247	на этом	1	2
248	человека в	2	2
249	в каждом	3	2
250	здесь мы	2	2
251	лишь в	3	2
252	и других	3	2
253	действительности в	1	2
254	языка для	1	2
255	строгом смысле	1	2
256	на первый	1	2
257	и при	2	2
258	и более	4	2
259	том же	2	2
260	и вообще	2	2
261	случае мы	1	2
262	можем сказать	2	2
263	в таких	2	2
264	что эта	1	2
265	она не	2	2
266	дело в	1	2
267	того чтобы	4	2
268	слово и	3	2
269	действительности но	1	2
270	в самой	2	2
271	к поэзии	1	2
272	связь и	2	2
273	во всем	1	2
274	связи с	3	2
275	следует что	1	2
276	этом отношении	1	2
277	у нас	2	2
278	освобождается от	2	2
279	не могут	2	2
280	есть только	5	2
281	же самое	4	2
282	слова с	3	2
283	для того	6	2
284	что все	4	2
285	самим собою	1	2
286	можно сделать	1	2
287	в себя	1	2
288	том как	1	2
289	и здесь	2	2
290	в другом	1	2
291	другими словами	8	2
292	и что	7	2
293	и познания	1	2
294	от них	1	2
295	и во	1	2
296	творчестве и	1	2
297	и мир	1	2
298	того что	14	2
299	в двух	2	2
300	что он	4	2
301	не можем	5	2
302	в нашей	1	2
303	языка как	1	2
304	в виде	2	2
305	но совершенно	1	2
306	что содержание	1	2
307	что и	7	2
308	вовсе не	7	2
309	которые могут	1	2
310	тем что	10	2
311	есть выражение	1	2
312	чем в	2	2
313	здесь в	1	2
314	не было	12	2
315	но можно	1	2
316	в связи	1	2
317	в частности	1	2
318	как это	1	2
319	из которых	2	2
320	к своему	1	2
321	для понимания	2	2
322	можно сказать	4	2
323	и временно	1	2
324	до степени	1	2
325	или в	1	2
326	о котором	1	2
327	при посредстве	2	2
328	той или	1	2
329	не более	1	2
330	мы должны	2	2
331	ибо в	1	2
332	ни к	2	2
333	в этих	3	2
334	всего человека	1	2
335	от ее	2	2
336	слово в	4	2
337	в свою	2	2
338	и завершать	1	2
339	была бы	1	2
340	к его	2	2
341	в своих	2	2
342	по поводу	4	2
343	и эта	1	2
344	к чему-то	1	2
345	бы все	1	1
346	а между	4	1
347	то на	1	1
348	в сфере	1	1
349	человека и	3	1
350	все остальное	1	1
351	а из	1	1
352	и реального	1	1
353	в первом	3	1
354	к другому	1	1
355	путем из	1	1
356	том какое	1	1
357	иметь место	1	1
358	то самое	1	1
359	и за	1	1
360	им самим	1	1
361	бы уже	1	1
362	общих чертах	2	1
363	нуждаются в	1	1
364	вопрос о	2	1
365	и язык	1	1
366	нам в	1	1
367	мы называем	1	1
368	что иное	2	1
369	чувство может	1	1
370	форму слова	2	1
371	бы ни	2	1
372	основании что	1	1
373	которое в	3	1
374	хотя конечно	2	1
375	такое же	2	1
376	о роли	1	1
377	в каждой	1	1
378	поэзия как	3	1
379	собою и	2	1
380	меньшей степени	1	1
381	стороны его	1	1
382	есть для	5	1
383	иное как	2	1
384	не служат	1	1
385	и связь	1	1
386	ними в	1	1
387	по своему	2	1
388	а следовательно	1	1
389	различия между	1	1
390	словами как	1	1
391	том основании	1	1
392	слова как	1	1
393	то он	2	1
394	как научный	1	1
395	значение и	2	1
396	мы же	1	1
397	к слову	3	1
398	искусство в	1	1
399	в новом	1	1
400	назвать например	1	1
401	более как	1	1
402	которые не	2	1
403	познающим и	1	1
404	идет о	1	1
405	в подобных	1	1
406	более и	2	1
407	материала при	1	1
408	им в	1	1
409	могли бы	4	1
410	как уже	1	1
411	что по	2	1
412	мы различаем	2	1
413	в непосредственной	1	1
414	имеет в	2	1
415	вот несколько	1	1
416	то в	3	1
417	ее целом	1	1
418	от чего	1	1
419	бы и	5	1
420	изучение природы	1	1
421	и я	2	1
422	формы в	3	1
423	то время	1	1
424	что нас	1	1
425	себе содержание	1	1
426	которые в	1	1
427	самым и	1	1
428	что так	2	1
429	в этой	1	1
430	человек то	1	1
431	такое значение	1	1
432	бы только	2	1
433	но он	1	1
434	только один	1	1
435	чувств и	1	1
436	и переход	1	1
437	имеет для	5	1
438	если он	1	1
439	в наших	2	1
440	проч и	3	1
441	и если	3	1
442	как оно	2	1
443	т д	3	1
444	иначе это	1	1
445	только материал	1	1
446	каждое из	1	1
447	они в	1	1
448	формы но	1	1
449	найдет его	1	1
450	эта последняя	2	1
451	не как	2	1
452	почти то	1	1
453	выразить и	1	1
454	свое время	1	1
455	не теряет	1	1
456	ни слово	1	1
457	чем она	1	1
458	есть понятие	1	1
459	подобно тому	2	1
460	план то	1	1
461	его можно	1	1
462	образа и	3	1
463	в нее	3	1
464	явления рассмотрение	1	1
465	от нее	1	1
466	бы они	2	1
467	чувственное восприятие	1	1
468	значение в	1	1
469	произведения с	1	1
470	есть конечно	1	1
471	мы уже	3	1
472	бы быть	1	1
473	от степени	1	1
474	это было	2	1
475	от одного	3	1
476	и мы	5	1
477	истории и	1	1
478	в природу	1	1
479	с конкретным	1	1
480	нет в	1	1
481	это положение	1	1
482	она и	2	1
483	все равно	3	1
484	слагаются в	1	1
485	с тем	7	1
486	слова причем	1	1
487	и прямо	1	1
488	обратимся к	1	1
489	восприятия и	1	1
490	из языка	1	1
491	с воспоминанием	1	1
492	оказываются только	1	1
493	при изучении	1	1
494	трудная и	1	1
495	не выдумывает	1	1
496	на ступени	2	1
497	до слова	1	1
498	к предмету	1	1
499	к одному	3	1
500	том смысле	2	1
501	в которых	3	1
502	мысли и	7	1
503	бы мы	1	1
504	действительность в	1	1
505	является только	1	1
506	к познанию	1	1
507	его мы	1	1
508	и проч.?	1	1
509	есть именно	1	1
510	менее как	1	1
511	том и	2	1
512	мере и	1	1
513	или если	2	1
514	по себе	11	1
515	как язык	1	1
516	же мы	2	1
517	и форма	1	1
518	тому что	2	1
519	есть деятельность	1	1
520	что есть	3	1
521	проч а	1	1
522	как выражение	1	1
523	до известной	2	1
524	деятельность есть	1	1
525	что с	1	1
526	виду что	2	1
527	но для	1	1
528	как о	1	1
529	что их	1	1
530	или за	1	1
531	жизнью или	1	1
532	бытия и	1	1
533	ибо эта	1	1
534	в самых	1	1
535	иметь в	2	1
536	объекта например	1	1
537	представления и	3	1
538	следовательно и	1	1
539	того и	1	1
540	что язык	7	1
541	не имели	2	1
542	и без	2	1
543	под этим	1	1
544	находятся в	1	1
545	этих двух	1	1
546	того в	1	1
547	и чувство	1	1
548	этого предмета	1	1
549	в сознании	4	1
550	в процессе	3	1
551	до того	3	1
552	уже и	2	1
553	так то	3	1
554	свое объяснение	1	1
555	от их	1	1
556	что можно	1	1
557	как мысль	2	1
558	котором слово	1	1
559	и дух	1	1
560	становится возможным	1	1
561	значительной степени	2	1
562	основаны на	1	1
563	два момента	1	1
564	по возможности	1	1
565	его с	1	1
566	даже и	3	1
567	поэзии как	1	1
568	говоря словами	2	1
569	п и	1	1
570	слов но	2	1
571	со значением	3	1
572	подобных случаях	1	1
573	как не	1	1
574	свою очередь	1	1
575	из массы	2	1
576	без всякого	1	1
577	языка и	3	1
578	они ни	1	1
579	взятым из	1	1
580	каждый раз	4	1
581	пределы мира	1	1
582	или для	1	1
583	должно однако	1	1
584	и иные	1	1
585	как с	1	1
586	на том	2	1
587	что у	3	1
588	на нее	3	1
589	было в	3	1
590	границы но	1	1
591	на которую	1	1
592	в научном	1	1
593	в одном	4	1
594	в субъективном	1	1
595	не были	2	1
596	это только	1	1
597	что под	1	1
598	к языку	1	1
599	с человеком	1	1
600	смысле и	1	1
601	образом в	5	1
602	без которой	1	1
603	о ней	1	1
604	мы это	1	1
605	возможна только	1	1
606	ли она	1	1
607	художественные произведения	1	1
608	настоящее время	1	1
609	необходим для	1	1
610	на что	1	1
611	для нас	14	1
612	а также	1	1
613	тела не	1	1
614	на отдельные	1	1
615	которого оно	1	1
616	ее от	1	1
617	проч так	1	1
618	во втором	1	1
619	таким путем	1	1
620	какое значение	1	1
621	человека из	2	1
622	в глазах	2	1
623	высокой степени	2	1
624	следует прибавить	1	1
625	них в	1	1
626	вообще и	3	1
627	что бы	1	1
628	и следовательно	3	1
629	один момент	1	1
630	что здесь	1	1
631	быть и	2	1
632	на которой	1	1
633	с себя	1	1
634	есть процесс	2	1
635	обе эти	1	1
636	на другие	1	1
637	этот вопрос	3	1
638	в поэтическом	1	1
639	и быть	2	1
640	бы из	1	1
641	его место	1	1
642	познанным и	1	1
643	они могут	2	1
644	или же	1	1
645	между этими	1	1
646	к звуку	1	1
647	определение в	1	1
648	науке в	1	1
649	именно на	2	1
650	человека с	1	1
651	есть в	5	1
652	со своим	4	1
653	сознания первый	1	1
654	есть я	1	1
655	можно выразить	1	1
656	уже не	3	1
657	только на	4	1
658	есть уже	4	1
659	каким образом	2	1
660	входящие в	1	1
661	языка может	1	1
662	в душе	1	1
663	из них	1	1
664	разума и	1	1
665	и понимание	1	1
666	сравнение и	4	1
667	этом в	2	1
668	который как	1	1
669	для него	5	1
670	самого слова	3	1
671	ею путем	1	1
672	сами по	2	1
673	прибавить что	1	1
674	словом на	2	1
675	ее не	3	1
676	к ним	2	1
677	друг друга	2	1
678	если оно	2	1
679	но что	2	1
680	только с	1	1
681	природы а	4	1
682	образом не	1	1
683	значение только	1	1
684	которые как	1	1
685	тела и	2	1
686	с другим	1	1
687	до сих	4	1
688	непосредственно в	1	1
689	или иначе	2	1
690	нас в	2	1
691	художника или	1	1
692	именно в	3	1
693	а о	1	1
694	и нельзя	2	1
695	сказать несколько	2	1
696	человека а	2	1
697	и самая	1	1
698	затем в	1	1
699	предмет и	1	1
700	только что	3	1
701	нужно сказать	1	1
702	на этот	2	1
703	или другими	1	1
704	различаем в	1	1
705	человеческой жизни	1	1
706	мысль как	1	1
707	с которым	2	1
708	которой есть	1	1
709	как ни	2	1
710	на эту	1	1
711	сходится с	1	1
712	что мы	10	1
713	стороны в	1	1
714	слова от	2	1
715	быть объяснено	1	1
716	вместе с	6	1
717	так же	4	1
718	до этого	3	1
719	из мира	1	1
720	происходит в	2	1
721	в познание	1	1
722	мы говорим	7	1
723	его содержание	2	1
724	стать только	1	1
725	определенно и	1	1
726	поэзия и	5	1
727	если так	2	1
728	в столь	1	1
729	для обозначения	1	1
730	для создания	3	1
731	она есть	1	1
732	образом и	1	1
733	только вне	1	1
734	лицом к	1	1
735	в той	4	1
736	которому оно	1	1
737	тесно связан	1	1
738	смысле этого	1	1
739	поэзии должен	1	1
740	поэтическом произведении	2	1
741	тому как	2	1
742	место только	1	1
743	лишенным всякой	1	1
744	образ и	1	1
745	слов в	4	1
746	образом язык	1	1
747	без языка	2	1
748	форма в	1	1
749	и менее	1	1
750	быть не	2	1
751	поэзия не	2	1
752	есть и	2	1
753	языка то	2	1
754	этого слова	7	1
755	и формы	1	1
756	благодаря этому	1	1
757	есть то	4	1
758	сих пор	4	1
759	словом в	1	1
760	в смысле	3	1
761	же значение	1	1
762	в следующей	1	1
763	и может	4	1
764	не существует	2	1
765	к тому	3	1
766	что делает	2	1
767	не подлежит	1	1
768	или только	1	1
769	это можно	2	1
770	с ног	1	1
771	мира и	1	1
772	и слов	1	1
773	лишь самое	1	1
774	которая в	1	1
775	в настоящее	1	1
776	перестать быть	1	1
777	ее и	1	1
778	бы в	2	1
779	еще более	2	1
780	и смысл	1	1
781	переносится в	1	1
782	материал звук	1	1
783	с понятием	1	1
784	творчества но	1	1
785	я в	2	1
786	отношению ко	1	1
787	поэзии но	1	1
788	хотя в	2	1
789	могли быть	1	1
790	как человек	3	1
791	отношении к	1	1
792	к лицу	1	1
793	особенно ясно	1	1
794	значения в	1	1
795	но эта	2	1
796	но если	1	1
797	но чем	1	1
798	говорящего к	1	1
799	равно как	2	1
800	понимается как	2	1
801	образа как	1	1
802	не что	2	1
803	из этого	2	1
804	в свое	1	1
805	в которой	6	1
806	в действительности	3	1
807	жизни и	1	1
808	как слово	1	1
809	предполагает уже	1	1
810	с первого	1	1
811	это в	1	1
812	смысле что	1	1
813	слова это	1	1
