N	2gram	Losev_Prob_4	StatiiOP
256	что все	1	2
257	разница между	1	2
258	причем все	1	2
259	при помощи	10	2
260	его в	2	2
261	это вовсе	1	2
262	первую очередь	1	2
263	не всегда	1	2
264	и уже	1	2
265	нисколько не	1	2
266	только тем	1	2
267	в первую	1	2
268	в цыганах	1	2
269	имеет ничего	2	2
270	в такой	1	2
271	бы мы	1	2
272	которые в	1	2
273	для которых	1	2
274	это дело	1	2
275	является вполне	1	2
276	тем самым	4	2
277	дело когда	1	2
278	что эта	1	2
279	как о	3	2
280	говорить о	2	2
281	случае не	5	2
282	ничего не	1	2
283	имеем дело	3	2
284	тем не	10	2
285	в сознании	3	2
286	только с	1	2
287	есть только	2	2
288	числе и	1	2
289	что при	1	2
290	и это	2	2
291	при его	1	2
292	без всякого	4	2
293	то время	2	2
294	на свой	1	2
295	и сам	1	2
296	которая была	1	2
297	в эпоху	1	2
298	для этого	2	2
299	то есть	27	2
300	а также	6	2
301	может не	1	2
302	и все	8	2
303	все в	3	2
304	этому поводу	1	2
305	и во	4	2
306	крайней мере	6	2
307	и можно	5	2
308	нет такой	1	2
309	к нему	3	2
310	что здесь	6	2
311	быть и	1	2
312	на которой	1	2
313	по своей	1	2
314	д и	1	2
315	и критика	1	2
316	со всеми	2	2
317	конечно не	3	2
318	и у	1	2
319	уже в	4	2
320	свидетельствует о	2	2
321	если в	1	2
322	а то	2	2
323	у него	1	2
324	в других	2	2
325	даже и	13	2
326	бы это	1	2
327	представляет собою	1	2
328	еще и	3	2
329	медного всадника	3	2
330	превращается в	1	2
331	одной стороны	1	2
332	здесь дело	1	2
333	однако и	1	2
334	по крайней	6	2
335	если не	3	2
336	ни на	3	2
337	что во	2	2
338	и потому	7	2
339	нет ни	4	2
340	а если	3	2
341	такого рода	7	2
342	том смысле	2	2
343	лет назад	2	2
344	между прочим	3	2
345	и тогда	2	2
346	но для	1	2
347	что то	1	2
348	ли в	1	2
349	о котором	1	2
350	рукописи не	1	2
351	ни одного	1	2
352	в этих	5	2
353	хотя в	1	2
354	что этот	1	2
355	несмотря на	4	2
356	дело с	2	2
357	не знает	1	2
358	в своих	1	2
359	можно назвать	2	2
360	том числе	1	2
361	можно говорить	1	1
362	чтобы не	2	1
363	художественного произведения	1	1
364	по адресу	1	1
365	в рассмотрение	1	1
366	но тогда	1	1
367	как известно	1	1
368	художественных произведений	1	1
369	и есть	4	1
370	общую систему	1	1
371	что эти	1	1
372	произведений с	1	1
373	едва ли	10	1
374	в зависимости	3	1
375	и этот	3	1
376	мы называем	1	1
377	смотреть на	2	1
378	им самим	1	1
379	если я	1	1
380	каком случае	3	1
381	так чтобы	2	1
382	обращения с	1	1
383	почти исключительно	1	1
384	но даже	4	1
385	зависимости от	3	1
386	это время	1	1
387	и самого	1	1
388	и на	3	1
389	на них	1	1
390	всегда можно	1	1
391	между собой	2	1
392	время в	1	1
393	бы то	1	1
394	с его	2	1
395	является исключительным	1	1
396	и практическое	1	1
397	но как	3	1
398	а только	6	1
399	только при	6	1
400	присутствует в	1	1
401	должны были	1	1
402	не хотел	2	1
403	нет и	2	1
404	это тот	1	1
405	оказывается не	1	1
406	чем мы	1	1
407	стороны и	2	1
408	это был	1	1
409	перед нами	13	1
410	кроме того	4	1
411	хотя и	5	1
412	и понимания	1	1
413	я должен	1	1
414	это тоже	1	1
415	именно такие	2	1
416	и к	3	1
417	для ее	2	1
418	не очень	2	1
419	на какой	1	1
420	или иную	1	1
421	себе как	1	1
422	указания на	1	1
423	а во-вторых	1	1
424	он в	1	1
425	тут и	4	1
426	в нашем	12	1
427	или во	1	1
428	не обнаруживает	1	1
429	в известном	2	1
430	с их	1	1
431	им в	1	1
432	бы только	1	1
433	и до	1	1
434	другом случае	2	1
435	как он	1	1
436	если он	2	1
437	новой россии	1	1
438	что каждая	2	1
439	больше всего	1	1
440	по какому	1	1
441	научные дисциплины	1	1
442	сейчас и	1	1
443	которая является	4	1
444	не как	1	1
445	в корне	2	1
446	и вот	1	1
447	можно даже	2	1
448	объяснения всех	1	1
449	и исключительно	1	1
450	смысле как	2	1
451	имел бы	1	1
452	все с	1	1
453	том же	1	1
454	содержит в	8	1
455	две такие	1	1
456	получает свое	1	1
457	на все	2	1
458	это было	2	1
459	те или	5	1
460	нечего и	1	1
461	известно что	1	1
462	и соответствующие	1	1
463	здесь нет	3	1
464	для них	2	1
465	он является	1	1
466	в них	5	1
467	является для	3	1
468	о которых	2	1
469	являются чем-то	1	1
470	даже сказать	2	1
471	далеко не	2	1
472	с тем	4	1
473	медному всаднику	1	1
474	во внимание	1	1
475	всегда и	1	1
476	является основой	1	1
477	сейчас мы	1	1
478	значение как	1	1
479	этого произведения	2	1
480	мере не	5	1
481	на себя	1	1
482	когда в	1	1
483	бы на	1	1
484	и при	1	1
485	что такая	1	1
486	будет в	1	1
487	представить себе	2	1
488	нас не	1	1
489	это только	1	1
490	нет возможности	1	1
491	мы в	1	1
492	оказывается что	1	1
493	или вернее	2	1
494	оно стало	1	1
495	мы теперь	1	1
496	когда и	1	1
497	который всегда	1	1
498	том чтобы	2	1
499	иным как	2	1
500	в прямом	1	1
501	не его	1	1
502	однако в	2	1
503	бы быть	2	1
504	заглянуть в	1	1
505	единственный способ	1	1
506	по себе	11	1
507	всего его	1	1
508	нет никакого	3	1
509	если и	3	1
510	но они	2	1
511	равно не	1	1
512	лиц и	1	1
513	дело если	1	1
514	пушкина только	1	1
515	и другое	3	1
516	в обоих	2	1
517	и притом	2	1
518	к этим	1	1
519	чем та	1	1
520	но только	2	1
521	чем не	1	1
522	является еще	1	1
523	казалось бы	3	1
524	правда в	3	1
525	в разных	4	1
526	только и	5	1
527	это то	1	1
528	с одним	1	1
529	нас еще	1	1
530	они являются	1	1
531	и общего	1	1
532	и является	3	1
533	ему и	1	1
534	и после	1	1
535	возникает необходимость	1	1
536	уже и	3	1
537	в специальных	1	1
538	так то	1	1
539	и делает	1	1
540	бы несколько	1	1
541	больше того	1	1
542	но все-таки	1	1
543	всех прочих	1	1
544	и далее	1	1
545	ни о	4	1
546	является то	1	1
547	не станет	1	1
548	не давая	1	1
549	данного произведения	1	1
550	не могут	1	1
551	когда мы	5	1
552	i здесь	1	1
553	другой и	2	1
554	отличается от	4	1
555	с полной	1	1
556	к тому	3	1
557	такие которые	1	1
558	то ни	1	1
559	всех случаях	1	1
560	собой определенную	1	1
561	как мы	3	1
562	и о	5	1
563	в виду	6	1
564	и говорить	1	1
565	говоря уже	2	1
566	к нам	1	1
567	на основе	1	1
568	последнее время	1	1
569	и говорит	2	1
570	только то	1	1
571	только более	1	1
572	с самого	1	1
573	не подлежит	1	1
574	виде так	1	1
575	вообще нет	1	1
576	нечто целое	3	1
577	на том	1	1
578	и когда	2	1
579	то как	1	1
580	которыми мы	1	1
581	времени и	4	1
582	мог бы	1	1
583	произведения не	1	1
584	примера в	2	1
585	вокруг этого	1	1
586	в научном	1	1
587	таком виде	1	1
588	можно только	2	1
589	разного рода	1	1
590	против этого	1	1
591	нет дело	1	1
592	о ней	1	1
593	понять как	2	1
594	читаем в	1	1
595	только так	2	1
596	но к	1	1
597	настоящее время	1	1
598	в глаза	1	1
599	к медному	1	1
600	что его	4	1
601	можно сказать	5	1
602	все его	1	1
603	себе очень	1	1
604	не просто	16	1
605	там же	2	1
606	то тем	1	1
607	несомненно и	1	1
608	каждом из	1	1
609	однако с	1	1
610	которые мы	1	1
611	и всякая	1	1
612	нуждается в	1	1
613	это нужно	1	1
614	быть даже	1	1
615	еще только	2	1
616	каких бы	1	1
617	разницы между	1	1
618	что тот	1	1
619	самим пушкиным	1	1
620	тот же	2	1
621	время когда	1	1
622	или иные	4	1
623	всю свою	1	1
624	в пире	1	1
625	и кажется	1	1
626	что подлинная	1	1
627	бесконечного ряда	8	1
628	который в	1	1
629	себя в	2	1
630	этой системе	1	1
631	уже не	5	1
632	том чем	1	1
633	если мы	5	1
634	и медный	1	1
635	этого понятия	2	1
636	же у	1	1
637	ту или	1	1
638	не так	3	1
639	себе в	3	1
640	ведь это	1	1
641	существуют в	2	1
642	в одном	4	1
643	сами по	2	1
644	в прошлом	1	1
645	с этими	1	1
646	не о	1	1
647	данного места	1	1
648	на некоторые	1	1
649	и окончательном	1	1
650	в нечто	1	1
651	чтобы оно	1	1
652	комментарий к	1	1
653	указание на	1	1
654	само собой	3	1
655	были бы	3	1
656	и стремление	3	1
657	представляется в	1	1
658	или иной	13	1
659	себе представить	1	1
660	с другим	1	1
661	и против	1	1
662	здесь в	5	1
663	с той	1	1
664	собой разумеется	1	1
665	обобщения а	1	1
666	такое же	1	1
667	из таких	1	1
668	мира это	1	1
669	и др	1	1
670	тут-то и	1	1
671	обратить внимание	1	1
672	этот термин	1	1
673	до конца	1	1
674	из другой	1	1
675	не верит	1	1
676	не на	1	1
677	именно так	1	1
678	что единственный	1	1
679	меньше всего	3	1
680	подобного рода	11	1
681	о чем	1	1
682	нашей современной	1	1
683	в одно	6	1
684	но что	1	1
685	вместе с	5	1
686	на чем	1	1
687	художественной и	1	1
688	есть такое	1	1
689	в меру	2	1
690	конечно есть	1	1
691	что именно	2	1
692	из которых	3	1
693	какого бы	1	1
694	чем то	1	1
695	к своему	2	1
696	xix века	2	1
697	где без	1	1
698	которые являются	1	1
699	будто к	1	1
700	это были	1	1
701	в это	2	1
702	разве это	1	1
703	при условии	2	1
704	и новой	1	1
705	этом смысле	3	1
706	каждой из	2	1
707	не говорить	1	1
708	не исключается	1	1
709	отдельных произведений	1	1
710	и от	6	1
711	или в	5	1
712	еще страшнее	1	1
713	и самому	1	1
714	другое дело	2	1
715	в настоящее	1	1
716	тот кто	1	1
717	бы ему	1	1
718	историки литературы	1	1
719	себя самого	1	1
720	той или	14	1
721	в третьем	1	1
722	бы в	1	1
723	эти особенности	1	1
724	разве только	1	1
725	конце концов	1	1
726	но зато	1	1
727	исключительно в	1	1
728	уже давно	4	1
729	петра i	1	1
730	бы оно	1	1
731	отношении к	1	1
732	в целях	5	1
733	одной из	4	1
734	настаивали на	1	1
735	и начинается	1	1
736	но эта	2	1
737	случаях является	1	1
738	с ней	2	1
739	не говоря	3	1
740	на более	1	1
741	ведь именно	1	1
742	их с	1	1
743	к его	3	1
744	из этого	3	1
745	а может	2	1
746	и другие	1	1
747	как на	1	1
748	точно так	3	1
749	только путем	1	1
750	смысле что	1	1
