N	2gram	Bakhtin_Fr_2	Narrotol
151	не могла	1	2
152	так сказать	1	2
153	ключ к	2	2
154	и еще	2	2
155	и вот	3	2
156	а по	1	2
157	входит в	1	2
158	для них	2	2
159	он и	1	2
160	в этих	4	2
161	человеческого сознания	1	2
162	сих пор	4	2
163	истории о	1	2
164	она не	1	2
165	дело в	1	2
166	ничего не	2	2
167	как она	1	2
168	и после	2	2
169	связи с	2	2
170	не столь	1	2
171	не слышит	1	2
172	была на	1	2
173	они и	1	2
174	оно не	1	2
175	как мы	7	2
176	значения и	1	2
177	с ее	3	2
178	здесь не	2	2
179	другой стороны	3	2
180	в произведении	2	2
181	в пределах	2	2
182	что может	1	2
183	особенно в	2	2
184	она была	4	2
185	по мере	1	2
186	с ним	4	2
187	до сих	4	2
188	с другой	4	2
189	и настоящего	1	2
190	в форме	4	2
191	же в	3	2
192	большей или	3	2
193	с ними	1	2
194	всяком случае	2	2
195	они могут	1	2
196	только на	1	2
197	до конца	2	2
198	в конце	2	2
199	к ним	1	2
200	не о	1	2
201	мы можем	2	2
202	глава первая	1	2
203	где в	1	2
204	в особенности	5	2
205	и даже	2	2
206	в области	4	2
207	о своей	1	2
208	после смерти	1	2
209	что не	1	2
210	только от	1	2
211	если не	1	2
212	вместе с	2	2
213	по своим	1	2
214	по своему	1	2
215	да и	3	2
216	человека который	1	2
217	о его	1	2
218	в связи	2	2
219	и от	1	2
220	не подлежит	2	2
221	в году	13	2
222	которая в	1	2
223	хотя бы	1	2
224	прошлого и	1	2
225	исключительно в	1	2
226	жизни в	3	2
227	в романе	9	2
228	сказать что	6	2
229	в свою	1	2
230	все что	2	2
231	и будущего	1	2
232	во всяком	2	2
233	говоря о	1	1
234	одним из	2	1
235	в эстетике	2	1
236	на самом	2	1
237	только потому	1	1
238	это и	2	1
239	и есть	1	1
240	и до	4	1
241	мы уже	6	1
242	из всех	1	1
243	например в	1	1
244	еще можно	1	1
245	в первый	1	1
246	с текстом	1	1
247	он как	2	1
248	время пребывания	1	1
249	частным и	1	1
250	но даже	2	1
251	мы и	1	1
252	из которых	1	1
253	жизни это	3	1
254	о роли	1	1
255	он был	2	1
256	в различных	1	1
257	бы она	1	1
258	могло быть	1	1
259	видит в	3	1
260	мы будем	1	1
261	не входит	1	1
262	тех же	2	1
263	значение и	1	1
264	христа в	1	1
265	отношение к	8	1
266	свое существование	1	1
267	всех предшествующих	1	1
268	еще и	1	1
269	целый ряд	2	1
270	и наконец	1	1
271	на улицах	1	1
272	и к	4	1
273	в противоположность	2	1
274	что слово	2	1
275	для которого	3	1
276	со своей	1	1
277	шире и	1	1
278	еще на	1	1
279	в которой	1	1
280	не понимает	1	1
281	бы не	1	1
282	то я	1	1
283	этом что	1	1
284	к своей	1	1
285	что к	1	1
286	и тот	1	1
287	свой особый	1	1
288	мира но	1	1
289	а более	1	1
290	главным образом	1	1
291	в силу	1	1
292	в корне	1	1
293	новое и	1	1
294	содержит в	2	1
295	на земле	3	1
296	друг с	1	1
297	его от	1	1
298	и по	1	1
299	людей и	1	1
300	так например	2	1
301	существенным моментом	1	1
302	в нее	1	1
303	говоря в	1	1
304	таким образом	7	1
305	но все	4	1
306	и символы	1	1
307	значительной степени	2	1
308	жить в	1	1
309	этом последнем	1	1
310	в одну	2	1
311	однако все	1	1
312	могла бы	1	1
313	значение в	4	1
314	той же	1	1
315	чего в	1	1
316	говорить не	1	1
317	его в	1	1
318	второй половины	2	1
319	еще вернемся	2	1
320	деле в	1	1
321	это одна	1	1
322	он есть	1	1
323	в большей	3	1
324	в итоге	1	1
325	лет в	1	1
326	характерные образцы	1	1
327	далеко не	3	1
328	мировой литературы	2	1
329	в ее	3	1
330	с тем	1	1
331	одна и	1	1
332	мы видели	3	1
333	кладет начало	1	1
334	в церкви	1	1
335	автора и	2	1
336	в один	1	1
337	с еще	1	1
338	его нельзя	1	1
339	во время	12	1
340	не становится	1	1
341	в котором	1	1
342	с точки	5	1
343	в их	2	1
344	что вся	1	1
345	оказывается что	1	1
346	нельзя понять	2	1
347	должны были	1	1
348	рождение и	1	1
349	нельзя было	3	1
350	точку зрения	2	1
351	теми же	1	1
352	реальности в	1	1
353	на языке	2	1
354	что этот	1	1
355	необходимо чтобы	1	1
356	он выступает	1	1
357	любовь к	1	1
358	даже в	3	1
359	что эта	1	1
360	к каждому	1	1
361	вернемся к	1	1
362	к некоторым	1	1
363	после рождения	1	1
364	и ценит	1	1
365	так как	6	1
366	до известной	1	1
367	как можно	1	1
368	и смех	4	1
369	перед смертью	2	1
370	освободиться от	1	1
371	текста и	1	1
372	того как	2	1
373	своего существования	1	1
374	было не	1	1
375	с и	1	1
376	чтобы стать	1	1
377	преимущественно в	1	1
378	они являются	2	1
379	определения как	1	1
380	во всем	3	1
381	как не	1	1
382	обратимся в	1	1
383	так называемый	1	1
384	только с	3	1
385	него уже	1	1
386	здесь сохраняется	2	1
387	однако это	1	1
388	с другом	1	1
389	к однозначности	1	1
390	события но	1	1
391	и со	3	1
392	могут быть	2	1
393	далеко за	1	1
394	для развития	1	1
395	понять что	1	1
396	указывает на	1	1
397	пор еще	2	1
398	должен быть	1	1
399	значение это	1	1
400	всем миром	1	1
401	есть одновременно	1	1
402	здесь говорить	1	1
403	в виду	3	1
404	во вселенной	1	1
405	миром и	2	1
406	для всего	1	1
407	только то	2	1
408	говорили что	1	1
409	в более	1	1
410	и совершенно	1	1
411	и когда	1	1
412	о назначении	1	1
413	и сам	1	1
414	в другом	2	1
415	в образе	1	1
416	ясно что	1	1
417	в последующих	3	1
418	во второй	1	1
419	была в	1	1
420	поэтому в	1	1
421	сохраняется но	1	1
422	с этого	1	1
423	и вообще	3	1
424	нас нет	1	1
425	один человек	1	1
426	как формы	1	1
427	и смерть	1	1
428	и вся	1	1
429	не существовало	1	1
430	и здесь	1	1
431	и та	1	1
432	на страницах	2	1
433	свою историю	1	1
434	людей так	1	1
435	для нас	1	1
436	в значительной	3	1
437	подлежит сомнению	1	1
438	во всех	6	1
439	нуждается в	2	1
440	что и	1	1
441	не более	1	1
442	в художественной	1	1
443	к ней	2	1
444	в него	2	1
445	в формах	2	1
446	в новой	2	1
447	тот же	5	1
448	одной из	2	1
449	что один	1	1
450	становления в	1	1
451	в разные	1	1
452	правда и	1	1
453	до нас	8	1
454	это означает	1	1
455	с будущим	1	1
456	и оценку	2	1
457	на мир	2	1
458	своему существованию	1	1
459	нового рождения	1	1
460	с одной	3	1
461	со всеми	2	1
462	со сменой	1	1
463	того же	1	1
464	и событий	1	1
465	и у	1	1
466	уже в	5	1
467	времен года	1	1
468	ни одного	1	1
469	такие определения	1	1
470	в данной	1	1
471	и сознания	1	1
472	художественная литература	1	1
473	бытия и	1	1
474	в ряде	1	1
475	тем что	4	1
476	существенную роль	1	1
477	достаточно напомнить	1	1
478	протяжении всего	5	1
479	смерти и	4	1
480	после него	1	1
481	построена так	1	1
482	на уровне	1	1
483	от последующих	1	1
484	в обращении	1	1
485	и ему	1	1
486	для этого	1	1
487	или меньшей	3	1
488	наконец в	3	1
489	мы еще	2	1
490	нового времени	4	1
491	что для	3	1
492	говорит о	1	1
493	связано с	2	1
494	о влиянии	1	1
495	одной стороны	3	1
496	на литературу	2	1
497	на этот	1	1
498	не на	1	1
499	одну из	2	1
500	когда она	1	1
501	там где	4	1
502	за нею	1	1
503	ближе к	1	1
504	как именно	2	1
505	с помощью	1	1
506	проникновения в	1	1
507	в диалогической	1	1
508	на фоне	2	1
509	связь с	3	1
510	в творчестве	6	1
511	так же	2	1
512	и потому	5	1
513	в строгом	1	1
514	корне изменилось	1	1
515	этого момента	2	1
516	произведении у	1	1
517	в человеке	1	1
518	над ним	1	1
519	что за	1	1
520	смеются над	1	1
521	есть на	1	1
522	в тех	2	1
523	о человеке	2	1
524	и всей	1	1
525	не сливаются	1	1
526	на ранних	1	1
527	рассказ в	1	1
528	материал для	1	1
529	и смерти	5	1
530	своей жизни	1	1
531	но это	2	1
532	все это	9	1
533	и где	1	1
534	в книге	3	1
535	известной степени	1	1
536	случаях когда	1	1
537	сознания и	2	1
538	она уже	1	1
539	утрачивает свою	3	1
540	еще более	1	1
541	стояла в	1	1
542	будто бы	1	1
543	для проникновения	1	1
544	все они	1	1
545	первый раз	1	1
546	всего мира	1	1
547	слова с	1	1
548	совершенно не	2	1
549	остается на	1	1
550	они еще	1	1
551	в свое	4	1
552	матери в	1	1
553	художественной литературе	1	1
554	вся эта	1	1
555	по поводу	2	1
556	к этому	1	1
557	еще слишком	2	1
