N	2gram	Medvedev_F_2	Myshleni
563	и оно	1	1
564	говоря в	1	1
565	в общую	1	1
566	вопреки этому	1	1
567	и другой	1	1
568	является одним	1	1
569	не встречается	1	1
570	для его	1	1
571	отношении он	1	1
572	него как	1	1
573	велико что	1	1
574	на предмет	1	1
575	в применении	2	1
576	для себя	1	1
577	в виду	2	1
578	но при	1	1
579	в ней	6	1
580	след в	1	1
581	всего этого	5	1
582	без всякого	1	1
583	же не	1	1
584	в ее	2	1
585	данном случае	1	1
586	учении о	1	1
587	язык и	7	1
588	характер и	1	1
589	уже с	1	1
590	первого же	1	1
591	идет не	1	1
592	степени и	1	1
593	в пределах	12	1
594	в дальнейшем	4	1
595	роль в	3	1
596	таком виде	1	1
597	этого они	1	1
598	и совершенно	2	1
599	этот период	1	1
600	в другом	1	1
601	по аналогии	2	1
602	особенно в	3	1
603	до сих	1	1
604	при необходимости	1	1
605	она была	1	1
606	представлений и	1	1
607	слово и	2	1
608	в эпоху	2	1
609	все те	1	1
610	форме в	1	1
611	в последнем	1	1
612	связанная с	1	1
613	четыре основные	1	1
614	сводится к	5	1
615	о нем	1	1
616	является по	1	1
617	этого основного	1	1
618	настолько что	1	1
619	слова как	2	1
620	как ее	3	1
621	к действительности	3	1
622	в значительной	3	1
623	связанной с	1	1
624	с каким-нибудь	1	1
625	и мыслей	1	1
626	вопросу о	1	1
627	что эта	2	1
628	от него	2	1
629	на отдельные	1	1
630	том или	1	1
631	этому поводу	1	1
632	для той	1	1
633	отметить что	2	1
634	во всей	2	1
635	каждый элемент	4	1
636	в форме	1	1
637	понятий как	1	1
638	слова для	1	1
639	другими элементами	1	1
640	если это	2	1
641	соединено с	1	1
642	говорит в	5	1
643	не так	2	1
644	происходит в	1	1
645	спор в	1	1
646	том как	1	1
647	и значением	3	1
648	но ни	1	1
649	и иными	1	1
650	самые разнообразные	1	1
651	никак нельзя	1	1
652	складываются и	1	1
653	между этими	3	1
654	а только	2	1
655	языка у	4	1
656	для всех	1	1
657	существенным и	1	1
658	или знаком	1	1
659	в конкретной	1	1
660	как например	2	1
661	еще одну	2	1
662	каким образом	1	1
663	знаком в	1	1
664	или даже	2	1
665	при помощи	2	1
666	который как	1	1
667	был бы	1	1
668	и приобретает	1	1
669	и навсегда	1	1
670	в известной	2	1
671	задачи стоящей	1	1
672	в конце	2	1
673	вовсе не	11	1
674	слово как	2	1
675	с этими	1	1
676	не о	4	1
677	как его	2	1
678	но что	1	1
679	общения и	2	1
680	речи нет	1	1
681	не обладает	1	1
682	превращаться в	1	1
683	без того	1	1
684	и даже	4	1
685	и наблюдения	1	1
686	точек зрения	1	1
687	последнем счете	1	1
688	за пределы	1	1
689	не обязательно	1	1
690	естественно и	1	1
691	здесь в	1	1
692	а именно	2	1
693	речи а	1	1
694	особенность построения	1	1
695	остается для	1	1
696	в большинстве	4	1
697	могут иметь	1	1
698	что не	4	1
699	что для	2	1
700	основные тенденции	2	1
701	говорит о	1	1
702	между значением	1	1
703	он отличается	1	1
704	превращается в	2	1
705	ничем не	2	1
706	и самый	1	1
707	не на	1	1
708	а не	6	1
709	и непосредственно	1	1
710	последнего времени	1	1
711	фактор дальнейшего	1	1
712	он становится	3	1
713	на эту	1	1
714	медленно и	1	1
715	не об	1	1
716	и элементом	1	1
717	совершенно иное	1	1
718	является совершенно	2	1
719	его помощью	2	1
720	материал на	1	1
721	эту ошибку	1	1
722	именно для	1	1
723	обратил внимание	1	1
724	где же	1	1
725	в данном	1	1
726	так или	1	1
727	в той	2	1
728	перехода от	2	1
729	ведет к	1	1
730	применении к	2	1
731	что же	5	1
732	и там	1	1
733	со всею	2	1
734	да и	1	1
735	не совпадает	1	1
736	как особой	2	1
737	значит игнорировать	2	1
738	дело идет	4	1
739	этого факта	2	1
740	самая характерная	1	1
741	этом случае	1	1
742	аналогии с	1	1
743	в условиях	1	1
744	слово для	1	1
745	в одних	1	1
746	влечет за	1	1
747	слово вещь	1	1
748	развития именно	1	1
749	но для	1	1
750	как раз	6	1
751	всей этой	1	1
752	остается в	1	1
753	независимое от	1	1
754	к вопросу	1	1
755	каким путем	1	1
756	это отличие	1	1
757	вопрос в	1	1
758	известной степени	4	1
759	всего с	1	1
760	по принципу	3	1
761	чтобы понять	1	1
762	научного изучения	1	1
763	лишь как	4	1
764	увидим дальше	1	1
765	вообще в	1	1
766	конце концов	2	1
767	к речи	1	1
768	в тенденции	1	1
769	хотя бы	6	1
770	или не	1	1
771	значения для	1	1
772	которая только	1	1
773	сделать вывод	1	1
774	но если	1	1
775	для исследования	1	1
776	материал и	3	1
777	развитие и	1	1
778	пункте как	1	1
779	выводы в	1	1
780	не что	1	1
781	значение не	1	1
782	это определение	1	1
783	постановки проблемы	2	1
784	все основные	1	1
785	но в	4	1
786	им и	1	1
