N	2gram	Losev_Vlad_3	Istorich
111	если бы	3	3
112	уже видели	1	3
113	и вот	1	3
114	него и	1	3
115	в них	1	3
116	такой же	4	3
117	в своей	9	3
118	в одном	5	3
119	не в	3	3
120	их в	1	3
121	она не	2	3
122	того как	1	3
123	и другие	1	3
124	данном случае	2	3
125	то время	4	3
126	если они	2	3
127	другими словами	1	3
128	же можно	1	3
129	но так	1	3
130	один из	1	3
131	том как	1	3
132	в качестве	3	3
133	не происходит	1	3
134	так что	14	3
135	при помощи	4	3
136	и других	1	3
137	эти три	5	3
138	от того	4	3
139	и только	3	3
140	со стороны	2	3
141	далеко не	3	3
142	больше и	2	3
143	от этого	2	3
144	не было	5	3
145	в частности	1	3
146	к своему	2	3
147	в данном	5	3
148	наряду с	2	3
149	в тех	1	3
150	как будто	1	3
151	что здесь	3	3
152	и от	6	3
153	кроме того	6	3
154	вопрос о	4	3
155	на первый	2	3
156	а в	7	3
157	еще в	5	3
158	и эта	3	3
159	сказать что	12	3
160	на более	2	3
161	является и	1	3
162	из этого	2	3
163	как на	3	3
164	в своих	7	3
165	к этому	2	3
166	они не	1	3
167	того же	2	2
168	здесь и	2	2
169	из его	1	2
170	и больше	1	2
171	отсюда видно	1	2
172	это делают	1	2
173	здесь уже	1	2
174	представлением о	1	2
175	что иное	1	2
176	он был	2	2
177	первый план	2	2
178	но не	4	2
179	могло быть	2	2
180	то он	4	2
181	должны были	1	2
182	в свои	1	2
183	на то	4	2
184	относится к	1	2
185	с этим	2	2
186	в своем	8	2
187	что касается	2	2
188	перед нами	3	2
189	и как	7	2
190	ней нет	1	2
191	и конечно	1	2
192	что это	9	2
193	в этой	8	2
194	то и	2	2
195	но он	1	2
196	интересно что	2	2
197	он не	8	2
198	с этой	2	2
199	можно было	5	2
200	но все	3	2
201	интересами и	1	2
202	же не	2	2
203	его не	1	2
204	на этой	1	2
205	было бы	4	2
206	уже знаем	1	2
207	стоит на	2	2
208	здесь нет	2	2
209	ни в	10	2
210	вовсе не	13	2
211	земли и	1	2
212	и сейчас	2	2
213	она в	1	2
214	в которых	1	2
215	знаем что	2	2
216	не будем	1	2
217	образом и	1	2
218	которые в	1	2
219	самое время	1	2
220	без всяких	1	2
221	что этот	3	2
222	на эти	2	2
223	даже в	4	2
224	в древней	1	2
225	тем самым	2	2
226	и другое	1	2
227	которых он	2	2
228	не имеет	4	2
229	одна из	1	2
230	на него	2	2
231	не могло	1	2
232	это мы	1	2
233	не вполне	2	2
234	это то	1	2
235	в форму	1	2
236	или как	4	2
237	в руки	1	2
238	нет ни	2	2
239	отличается от	3	2
240	должны быть	1	2
241	к тому	7	2
242	за что	1	2
243	что при	1	2
244	утверждать что	1	2
245	этим самым	1	2
246	здесь не	3	2
247	только то	2	2
248	и сам	1	2
249	когда в	1	2
250	ничего не	5	2
251	сводится к	3	2
252	но мы	2	2
253	можно сказать	1	2
254	эти два	1	2
255	борьбе с	1	2
256	отметить что	1	2
257	того что	7	2
258	самого себя	2	2
259	мы знаем	3	2
260	не будут	1	2
261	не так	3	2
262	всяком случае	3	2
263	есть душа	1	2
264	мы находим	2	2
265	уже только	1	2
266	что они	1	2
267	а с	4	2
268	и др	1	2
269	в некоторых	1	2
270	а не	8	2
271	о чем	1	2
272	что из	1	2
273	в одно	2	2
274	может иметь	1	2
275	уже давно	1	2
276	него в	4	2
277	так же	8	2
278	наталкивается на	1	2
279	когда мы	1	2
280	что же	9	2
281	стороны и	2	2
282	значит что	6	2
283	нам еще	1	2
284	что мы	2	2
285	видно что	1	2
286	но для	3	2
287	под названием	9	2
288	мы найдем	1	2
289	мира и	1	2
290	или другой	1	2
291	для нас	5	2
292	мы должны	4	2
293	только что	2	2
294	в этих	2	2
295	еще очень	1	2
296	но вот	3	2
297	не есть	10	2
298	но эти	1	2
299	в последнем	1	2
300	можно наблюдать	1	2
301	жизни и	1	2
302	точно так	4	2
303	во всяком	3	2
304	также что	1	1
305	речь идет	1	1
306	отношения к	5	1
307	также и	17	1
308	таком случае	2	1
309	по адресу	1	1
310	в связи	3	1
311	только потому	1	1
312	силы и	1	1
313	и есть	1	1
314	которые были	2	1
315	все те	1	1
316	этого он	1	1
317	и этот	2	1
318	есть не	2	1
319	на первом	3	1
320	что если	4	1
321	которую мы	1	1
322	имеет свою	2	1
323	здесь с	1	1
324	он как	1	1
325	которой как	1	1
326	но она	1	1
327	еще с	1	1
328	как то	1	1
329	оно есть	6	1
330	существо которое	1	1
331	себе что	1	1
332	можно предполагать	2	1
333	есть вместе	1	1
334	бы с	1	1
335	сторону и	1	1
336	так или	2	1
337	по этому	3	1
338	не имел	2	1
339	не создает	1	1
340	что его	2	1
341	во всех	1	1
342	то мы	1	1
343	даже от	1	1
344	заметим что	3	1
345	не все	3	1
346	отличие от	3	1
347	тут же	5	1
348	не просто	10	1
349	мы сейчас	2	1
350	есть просто	2	1
351	которые не	2	1
352	нашего сознания	1	1
353	в истории	5	1
354	как говорит	2	1
355	трудно сказать	1	1
356	же с	7	1
357	это одно	1	1
358	и нет	1	1
359	им в	1	1
360	и где	1	1
361	хотя и	7	1
362	случае уже	1	1
363	и к	2	1
364	знаю что	1	1
365	более или	5	1
366	ясно и	1	1
367	в этот	2	1
368	выше мы	2	1
369	в целом	2	1
370	он в	1	1
371	можно не	2	1
372	с природой	1	1
373	связанного с	1	1
374	учение о	24	1
375	может считаться	1	1
376	на высокую	1	1
377	но на	2	1
378	дальше и	2	1
379	одно и	2	1
380	и если	7	1
381	не имеют	2	1
382	тем не	10	1
383	она становится	1	1
384	не получается	1	1
385	зависит не	1	1
386	тогда если	1	1
387	и почему	1	1
388	в первую	1	1
389	ничего специфически	1	1
390	были осуждены	1	1
391	в силу	2	1
392	никак не	4	1
393	чтобы в	1	1
394	бога и	1	1
395	что ни	1	1
396	о таком	1	1
397	это значит	6	1
398	что все	7	1
399	этом он	1	1
400	в мире	2	1
401	что никакого	1	1
402	на все	1	1
403	то есть	24	1
404	знает что	1	1
405	образом если	1	1
406	отличается тем	1	1
407	который так	1	1
408	имеет совсем	1	1
409	в свой	1	1
410	здесь у	4	1
411	в жизни	2	1
412	по существу	4	1
413	был и	2	1
414	о которых	2	1
415	не видно	1	1
416	бы эту	1	1
417	оно имеет	1	1
418	с такой	2	1
419	чем в	4	1
420	обратимся к	1	1
421	в один	1	1
422	или менее	5	1
423	точки зрения	13	1
424	но если	5	1
425	от своего	1	1
426	и при	1	1
427	она сама	1	1
428	я увидел	1	1
429	при изучении	1	1
430	мысль и	1	1
431	можно найти	2	1
432	имеет силу	1	1
433	и третий	1	1
434	в котором	4	1
435	прийти к	1	1
436	не столько	3	1
437	высокой ступени	1	1
438	на свою	1	1
439	оказывается что	2	1
440	или вернее	1	1
441	говоря и	1	1
442	правда эта	1	1
443	а есть	2	1
444	другом и	1	1
445	все это	1	1
446	надо сказать	1	1
447	и более	2	1
448	только те	1	1
449	что сам	1	1
450	того кто	1	1
451	начало а	1	1
452	сам он	1	1
453	и вся	2	1
454	что есть	3	1
455	можно ли	2	1
456	является при	1	1
457	не менее	9	1
458	что с	1	1
459	считает что	1	1
460	к этим	1	1
461	в основе	1	1
462	анализ его	1	1
463	но вместе	1	1
464	как здесь	1	1
465	того чтобы	3	1
466	следовательно и	1	1
467	и христианская	1	1
468	есть уже	1	1
469	больше чем	2	1
470	под этим	1	1
471	а во	1	1
472	по своей	2	1
473	только с	2	1
474	но даже	4	1
475	потом в	1	1
476	что на	2	1
477	ли это	1	1
478	вот в	2	1
479	и оно	1	1
480	бог и	2	1
481	ему удалось	1	1
482	начиная с	1	1
483	не могут	2	1
484	есть только	9	1
485	сравнении с	2	1
486	далеко за	2	1
487	указать на	4	1
488	и надо	1	1
489	тех же	1	1
490	бы он	1	1
491	все еще	1	1
492	так просто	1	1
493	не единственный	1	1
494	время он	1	1
495	но такой	2	1
496	воплощение духа	1	1
497	него речь	1	1
498	столько о	1	1
499	и о	4	1
500	тому что	4	1
501	с ее	1	1
502	связи со	1	1
503	в ее	1	1
504	только при	4	1
505	себя тем	1	1
506	почему и	1	1
507	для тех	2	1
508	другое в	1	1
509	здесь он	1	1
510	те же	1	1
511	не с	4	1
512	ясно что	1	1
513	ссылается на	1	1
514	и каждый	1	1
515	или на	1	1
516	действительно если	1	1
517	наше внимание	1	1
518	могла быть	1	1
519	живого и	1	1
520	жизнь и	3	1
521	эта душа	1	1
522	с чего	2	1
523	это последняя	1	1
524	стремление к	1	1
525	хотя это	1	1
526	об этом	6	1
527	находится в	3	1
528	иное как	1	1
529	каждый раз	1	1
530	и здесь	6	1
531	тех кто	3	1
532	в другом	2	1
533	на вопрос	1	1
534	и поэтому	1	1
535	есть одновременно	1	1
536	душа или	2	1
537	язык и	1	1
538	более высокой	1	1
539	и из	1	1
540	одного из	1	1
541	с того	1	1
542	к одному	1	1
543	к нему	3	1
544	однако что	1	1
545	видели выше	2	1
546	находит свое	1	1
547	в древнем	5	1
548	и можно	4	1
549	в свете	1	1
550	видели и	1	1
551	а она	1	1
552	но тут	2	1
553	же ему	1	1
554	быть и	2	1
555	с той	1	1
556	но с	2	1
557	но ничего	1	1
558	он прошел	2	1
559	не как	2	1
560	но например	1	1
561	ее то	1	1
562	ясной форме	1	1
563	что даже	2	1
564	друг друга	2	1
565	пор не	1	1
566	как нечто	3	1
567	что одно	1	1
568	их не	1	1
569	же ее	1	1
570	же и	2	1
571	одной из	2	1
572	уже в	3	1
573	каким же	1	1
574	если мы	4	1
575	чтобы он	1	1
576	о ней	1	1
577	а это	1	1
578	этой стороне	1	1
579	был бы	3	1
580	стороны оно	1	1
581	для него	8	1
582	при всей	1	1
583	но что	2	1
584	но уже	2	1
585	и никогда	1	1
586	этим же	1	1
587	и вместе	2	1
588	указание на	1	1
589	для того	2	1
590	которое на	1	1
591	говорится что	1	1
592	за этим	1	1
593	и даже	6	1
594	даже не	3	1
595	не единственное	1	1
596	на примере	1	1
597	государство и	1	1
598	или иначе	2	1
599	эта работа	2	1
600	именно в	3	1
601	природа в	2	1
602	заметить что	2	1
603	он это	1	1
604	еще и	18	1
605	такое же	1	1
606	кто в	1	1
607	правда для	1	1
608	ясно однако	1	1
609	от другого	1	1
610	на которых	1	1
611	одну линию	1	1
612	если этот	1	1
613	на эту	1	1
614	то здесь	1	1
615	несмотря на	7	1
616	он тут	1	1
617	он представляет	1	1
618	еще раз	2	1
619	противоречие с	1	1
620	подобного рода	3	1
621	достигнуть своего	1	1
622	форме в	1	1
623	i а	1	1
624	их к	1	1
625	не вредит	1	1
626	и дала	1	1
627	он говорит	1	1
628	но тогда	2	1
629	если оно	4	1
630	а если	2	1
631	последнем случае	1	1
632	не удалось	3	1
633	которая конечно	1	1
634	это есть	10	1
635	эту мысль	1	1
636	и вполне	2	1
637	эти черты	1	1
638	и такие	1	1
639	никем не	1	1
640	мыслится как	1	1
641	том смысле	1	1
642	этого слова	1	1
643	было ни	1	1
644	есть оно	2	1
645	которая здесь	1	1
646	и была	1	1
647	своей жизни	1	1
648	есть дух	1	1
649	между прочим	5	1
650	стадии его	1	1
651	становится ясным	1	1
652	на одной	2	1
653	не является	2	1
654	только мы	1	1
655	и для	3	1
656	и часто	1	1
657	однако и	4	1
658	случае если	2	1
659	и поздние	1	1
660	не существует	2	1
661	всего мира	1	1
662	мы только	1	1
663	идти дальше	1	1
664	его весьма	1	1
665	этих трех	3	1
666	то не	2	1
667	который является	1	1
668	присматриваться к	1	1
669	бы в	2	1
670	но зато	1	1
671	будто бы	1	1
672	в сравнении	2	1
673	же в	3	1
674	может и	1	1
675	в свою	1	1
676	уже содержит	1	1
677	между ними	1	1
678	состоит из	1	1
679	они были	1	1
680	на этот	1	1
681	не что	1	1
682	оно не	3	1
683	говорит это	1	1
684	себе не	1	1
685	материальное начало	1	1
686	речь шла	1	1
687	но еще	2	1
688	к этой	2	1
689	все того	1	1
690	то оно	1	1
691	дать более	1	1
692	в таком	3	1
693	этой точки	1	1
694	том числе	1	1
