N	2gram	Losev_Vlad_3	Problema
227	другими словами	1	3
228	в буквальном	1	3
229	и весь	1	3
230	не выходит	1	3
231	все в	1	3
232	к нему	3	3
233	в его	14	3
234	что и	7	3
235	всякого рода	3	3
236	то для	1	3
237	конечно не	1	3
238	в начале	2	3
239	а это	1	3
240	только к	2	3
241	не так	3	3
242	для него	8	3
243	себе и	2	3
244	тем что	5	3
245	само собой	3	3
246	для того	2	3
247	не было	5	3
248	еще и	18	3
249	то более	1	3
250	если не	6	3
251	в связи	3	3
252	нет ничего	2	3
253	ни на	2	3
254	к его	2	3
255	независимо от	3	3
256	из которых	1	3
257	а если	2	3
258	это есть	10	3
259	и более	2	3
260	является для	2	3
261	что мы	2	3
262	только для	1	3
263	между прочим	5	3
264	не прямо	3	3
265	или другой	1	3
266	и как	7	3
267	мы должны	4	3
268	все они	2	3
269	не говоря	1	3
270	совершенно не	2	3
271	является и	1	3
272	из этого	2	3
273	что в	17	3
274	точно так	4	3
275	категорий мы	1	2
276	для ее	1	2
277	чтобы не	1	2
278	и весьма	3	2
279	мы здесь	1	2
280	и то	9	2
281	бы для	1	2
282	по преимуществу	2	2
283	и больше	1	2
284	всякая вещь	2	2
285	в которой	2	2
286	которые тоже	1	2
287	время как	2	2
288	не вполне	2	2
289	которое в	3	2
290	разобраться в	1	2
291	и он	1	2
292	чем отличается	1	2
293	является такой	1	2
294	иное как	1	2
295	говоря уже	1	2
296	нам представляется	2	2
297	в чем	3	2
298	то мы	1	2
299	ни только	2	2
300	не то	1	2
301	нет и	1	2
302	за пределы	3	2
303	что они	1	2
304	сама по	1	2
305	относится к	1	2
306	он тоже	1	2
307	всю эту	2	2
308	является только	1	2
309	стороны и	2	2
310	все же	4	2
311	и где	1	2
312	говорит что	1	2
313	не являются	1	2
314	появляется у	2	2
315	более или	5	2
316	ясно и	1	2
317	не очень	2	2
318	то в	6	2
319	общего ни	1	2
320	что это	9	2
321	в известном	1	2
322	тому же	5	2
323	что каждая	1	2
324	он не	8	2
325	перестает быть	1	2
326	не к	2	2
327	в корне	1	2
328	с ее	1	2
329	в понятии	1	2
330	на земле	1	2
331	может существовать	1	2
332	а вместе	1	2
333	не будет	6	2
334	на все	1	2
335	на этой	1	2
336	каком смысле	1	2
337	его в	2	2
338	не чем	1	2
339	для них	1	2
340	смысле не	1	2
341	далеко не	3	2
342	этого не	3	2
343	отдавать себе	1	2
344	но никак	1	2
345	или менее	5	2
346	имеет ничего	2	2
347	в котором	4	2
348	она в	1	2
349	и понятия	1	2
350	или вернее	1	2
351	мы находим	2	2
352	но эта	1	2
353	не будем	1	2
354	не понимает	2	2
355	самое время	1	2
356	и всякого	2	2
357	при условии	2	2
358	есть именно	1	2
359	не тем	1	2
360	того же	2	2
361	особенно ярко	1	2
362	некоторого рода	5	2
363	друг друга	2	2
364	дело в	5	2
365	как таковых	1	2
366	весь этот	3	2
367	нельзя ли	1	2
368	но только	2	2
369	того чтобы	3	2
370	на путях	2	2
371	вполне можно	1	2
372	смысле как	1	2
373	и по	2	2
374	и притом	3	2
375	во всем	6	2
376	буквальном смысле	1	2
377	свидетельствуют о	1	2
378	чем оно	1	2
379	до того	1	2
380	общность которая	1	2
381	есть только	9	2
382	и всех	1	2
383	для его	1	2
384	для себя	5	2
385	и это	6	2
386	на нечто	1	2
387	это будет	1	2
388	здесь также	1	2
389	под руководством	1	2
390	сравнении с	2	2
391	и каждый	1	2
392	живого существа	1	2
393	можно только	2	2
394	будем здесь	1	2
395	и что	8	2
396	который является	1	2
397	себе отчет	3	2
398	учения о	4	2
399	там же	7	2
400	не раз	1	2
401	это было	3	2
402	на всех	1	2
403	является здесь	1	2
404	с его	2	2
405	больше ничего	1	2
406	нечто иное	2	2
407	вся эта	1	2
408	уже чисто	1	2
409	мы ни	1	2
410	тотчас же	1	2
411	есть тоже	1	2
412	еще только	1	2
413	в литературе	1	2
414	но так	1	2
415	ни к	2	2
416	том как	1	2
417	то он	4	2
418	по этому	3	2
419	есть ни	1	2
420	только на	5	2
421	об его	1	2
422	свидетельствует о	2	2
423	является не	3	2
424	а то	2	2
425	то только	1	2
426	заключается в	1	2
427	за ним	1	2
428	в конце	12	2
429	то время	4	2
430	должны сказать	2	2
431	не хотел	1	2
432	о которых	2	2
433	же деле	2	2
434	без всякой	2	2
435	выходит за	1	2
436	в самом	4	2
437	а именно	12	2
438	ряд с	1	2
439	и прежде	1	2
440	что иное	1	2
441	это все	1	2
442	она является	1	2
443	виде и	1	2
444	говорит о	4	2
445	а наоборот	3	2
446	и непосредственно	1	2
447	о необходимости	3	2
448	все такого	1	2
449	что перед	1	2
450	как именно	3	2
451	в это	2	2
452	представить себе	1	2
453	здесь уже	1	2
454	общего с	2	2
455	к своему	2	2
456	xix века	6	2
457	если оно	4	2
458	понятие о	2	2
459	был в	1	2
460	том смысле	1	2
461	самом же	2	2
462	как предмет	1	2
463	от нас	1	2
464	каждой из	1	2
465	представляется что	1	2
466	этот путь	1	2
467	это можно	1	2
468	мы только	1	2
469	еще более	1	2
470	будто бы	1	2
471	только что	2	2
472	ни было	1	2
473	иное чем	1	2
474	с ней	1	2
475	в частности	1	2
476	но этот	1	2
477	в сравнении	2	2
478	не что	1	2
479	эти категории	1	2
480	а может	1	2
481	тоже с	1	2
482	этого необходимо	1	1
483	новое время	1	1
484	как известно	1	1
485	скажет что	1	1
486	можно говорить	1	1
487	также что	1	1
488	которых состоит	1	1
489	для построения	1	1
490	таком случае	2	1
491	человека и	3	1
492	по адресу	1	1
493	близкими к	1	1
494	но тогда	2	1
495	силы и	1	1
496	наоборот только	1	1
497	и буквально	1	1
498	не признает	1	1
499	он всегда	2	1
500	к учению	1	1
501	о речи	1	1
502	таком виде	1	1
503	в году	10	1
504	общее не	1	1
505	настолько силен	1	1
506	всякого живого	1	1
507	что вся	1	1
508	отличается и	1	1
509	в защиту	1	1
510	упражняться в	1	1
511	же как	3	1
512	отражает на	1	1
513	на первом	3	1
514	что если	4	1
515	и тут	3	1
516	ясности и	1	1
517	ничто то	1	1
518	с картины	1	1
519	вопрос о	4	1
520	науки и	1	1
521	и совсем	1	1
522	такие произведения	1	1
523	но ясно	1	1
524	и убедительно	1	1
525	вообще говоря	2	1
526	от всякого	1	1
527	на себя	2	1
528	на свою	1	1
529	категории и	1	1
530	категорий конечно	1	1
531	мы и	2	1
532	и самой	1	1
533	себе что	1	1
534	жизни это	1	1
535	признаки вещи	2	1
536	это время	2	1
537	и самого	1	1
538	не был	8	1
539	бы то	3	1
540	истории в	2	1
541	вечной жизни	1	1
542	там и	1	1
543	а следовательно	1	1
544	сказать и	1	1
545	подходить к	1	1
546	и думал	1	1
547	совсем не	5	1
548	а тем	2	1
549	мы будем	2	1
550	легко может	2	1
551	только потому	1	1
552	рациональных и	1	1
553	не все	3	1
554	если в	1	1
555	должны были	1	1
556	мы тоже	1	1
557	есть просто	2	1
558	отличаются от	1	1
559	мифологии а	1	1
560	проявлений этого	1	1
561	его на	1	1
562	интереснее всего	1	1
563	начала до	1	1
564	для конструирования	1	1
565	что действительно	1	1
566	а иной	1	1
567	что сказали	1	1
568	в обобщенном	1	1
569	всей этой	2	1
570	кто не	1	1
571	разного рода	3	1
572	даже трудно	1	1
573	этом же	2	1
574	понять и	1	1
575	когда он	1	1
576	это тоже	2	1
577	даже просто	1	1
578	духа и	1	1
579	в действительности	1	1
580	каждый такой	1	1
581	как таковое	1	1
582	в этот	2	1
583	тут нет	1	1
584	от такого	1	1
585	абстрактных категорий	2	1
586	в целом	2	1
587	как некий	1	1
588	носитель признаков	4	1
589	он в	1	1
590	бы не	1	1
591	из этих	3	1
592	и мутное	1	1
593	поскольку в	3	1
594	тоже не	5	1
595	думать что	1	1
596	в последнее	1	1
597	часто даже	1	1
598	просто о	1	1
599	с их	3	1
600	остановиться на	2	1
601	им в	1	1
602	и оказалась	1	1
603	говорит не	1	1
604	как он	1	1
605	на то	4	1
606	но на	2	1
607	а об	1	1
608	с элементарной	1	1
609	который у	1	1
610	мы пользуемся	1	1
611	раз навсегда	3	1
612	же именно	1	1
613	и еще	2	1
614	в первую	1	1
615	никакому сомнению	1	1
616	прочим и	1	1
617	в силу	2	1
618	что тут	1	1
619	взятое само	1	1
620	его от	1	1
621	и говорить	1	1
622	вообще без	1	1
623	работах по	1	1
624	одно и	2	1
625	поскольку она	1	1
626	что является	2	1
627	больше всего	1	1
628	то ни	3	1
629	мифологии и	1	1
630	его произведения	2	1
631	об этой	2	1
632	первую очередь	1	1
633	действительности в	1	1
634	случае является	1	1
635	всю свою	1	1
636	с начала	1	1
637	однако здесь	3	1
638	делать это	1	1
639	но уже	2	1
640	рядом с	1	1
641	отсюда видно	1	1
642	эту тему	1	1
643	не всегда	1	1
644	во внимание	1	1
645	назвать также	1	1
646	жизни но	1	1
647	чем в	4	1
648	должно быть	5	1
649	нисколько не	3	1
650	смысл и	1	1
651	на первый	2	1
652	во время	1	1
653	и при	1	1
654	что такая	2	1
655	и поскольку	1	1
656	категорий или	1	1
657	в атмосфере	1	1
658	при изучении	1	1
659	как все	1	1
660	в такой	1	1
661	идеи и	2	1
662	просто в	1	1
663	в их	2	1
664	тоже будет	1	1
665	мы говорили	1	1
666	ясной и	2	1
667	о наличии	1	1
668	ничего в	1	1
669	оказывается что	2	1
670	себе а	1	1
671	не как	2	1
672	что при	1	1
673	бы мы	1	1
674	оно стало	1	1
675	необходимо будет	1	1
676	признать что	1	1
677	мы теперь	1	1
678	сам же	2	1
679	и простотой	2	1
680	дается в	2	1
681	выше мы	2	1
682	и вот	1	1
683	которые в	1	1
684	в россии	3	1
685	это дело	1	1
686	в своих	7	1
687	войти в	1	1
688	том же	1	1
689	что этот	3	1
690	на всю	1	1
691	есть субстанция	1	1
692	необходимо чтобы	1	1
693	именно так	1	1
694	каждая категория	1	1
695	есть ничто	2	1
696	таблицы категорий	1	1
697	даже в	4	1
698	является вполне	1	1
699	что эта	2	1
700	собой разумеется	2	1
701	и вся	2	1
702	тому что	4	1
703	раз и	8	1
704	этой области	1	1
705	иной раз	6	1
706	захватывает и	1	1
707	и платон	1	1
708	и против	3	1
709	и какие	1	1
710	себе конечно	1	1
711	с теми	1	1
712	самого начала	1	1
713	себе также	1	1
714	был настолько	1	1
715	поскольку однако	1	1
716	и творчески	2	1
717	к этим	1	1
718	ему это	1	1
719	но что	2	1
720	у него	24	1
721	себе полный	1	1
722	как здесь	1	1
723	и слишком	3	1
724	пока еще	1	1
725	иметь в	2	1
726	понимает того	1	1
727	это мы	1	1
728	следовательно и	1	1
729	бытие или	1	1
730	никогда не	11	1
731	красоты в	1	1
732	ничего не	5	1
733	под этим	1	1
734	это то	1	1
735	при наличии	1	1
736	рода поэтому	1	1
737	или как	4	1
738	только известного	1	1
739	категорий то	1	1
740	по своей	2	1
741	ему и	1	1
742	и после	1	1
743	конструкции но	1	1
744	это слово	1	1
745	под названием	9	1
746	то этот	1	1
747	достаточно указать	1	1
748	историческом процессе	1	1
749	только с	2	1
750	окончательном виде	1	1
751	в основе	1	1
752	бы несколько	1	1
753	в будущем	1	1
754	человеком а	2	1
755	конечно здесь	1	1
756	является то	1	1
757	то менее	1	1
758	не могут	2	1
759	мало чем	2	1
760	насилия и	2	1
761	только еще	1	1
762	всего в	1	1
763	чтобы содержать	1	1
764	за что	1	1
765	в абсолютно	1	1
766	бы он	1	1
767	здесь под	1	1
768	наконец что	1	1
769	утверждать что	1	1
770	указать хотя	1	1
771	всего во	2	1
772	и был	3	1
773	можно и	1	1
774	раз даже	1	1
775	что все	7	1
776	нужно однако	1	1
777	всего этого	1	1
778	полный отчет	1	1
779	всякого их	1	1
780	в тонах	2	1
781	последнее время	1	1
782	что всякая	1	1
783	только то	2	1
784	только более	1	1
785	с самого	1	1
786	единственно только	1	1
787	свободу и	1	1
788	есть все	4	1
789	смысле но	3	1
790	рода конструкции	1	1
791	о тех	1	1
792	и сам	1	1
793	то как	3	1
794	вещи и	1	1
795	это вовсе	1	1
796	особенно в	1	1
797	того и	1	1
798	сам он	1	1
799	когда в	1	1
800	не нужно	2	1
801	действительно если	1	1
802	веры в	1	1
803	разумеется в	1	1
804	употребляемые им	1	1
805	стремление к	1	1
806	не меньше	2	1
807	находится в	3	1
808	о ней	1	1
809	и нужно	1	1
810	как идея	4	1
811	и здесь	6	1
812	возможна только	2	1
813	и поэтому	1	1
814	на русский	1	1
815	внимание на	1	1
816	настоящее время	3	1
817	не содержит	2	1
818	в глаза	4	1
819	одного из	1	1
820	мог бы	4	1
821	основе своей	1	1
822	как эта	1	1
823	может не	1	1
824	оформляет и	1	1
825	уже самое	1	1
826	если например	1	1
827	добра и	1	1
828	категорий но	1	1
829	высокой и	1	1
830	только своей	1	1
831	которые мы	1	1
832	живых существ	1	1
833	когда оно	2	1
834	здесь мыслится	1	1
835	все во	1	1
836	нечего и	2	1
837	вообще и	1	1
838	все существующее	1	1
839	резко отличается	1	1
840	которая и	1	1
841	по своим	1	1
842	и об	1	1
843	и она	1	1
844	на отдельные	2	1
845	а она	1	1
846	в каких	2	1
847	того что	7	1
848	бросается в	2	1
849	быть и	2	1
850	известном смысле	1	1
851	поскольку здесь	1	1
852	но например	1	1
853	мы видим	1	1
854	структуры так	1	1
855	что даже	2	1
856	представляет собою	1	1
857	не имеющих	2	1
858	и так	2	1
859	который в	2	1
860	по мнению	4	1
861	для нее	1	1
862	в контексте	1	1
863	никак нельзя	1	1
864	не происходит	1	1
865	здесь с	1	1
866	с одной	3	1
867	даже вовсе	1	1
868	характером отличается	1	1
869	в эти	1	1
870	этому поводу	1	1
871	он их	1	1
872	да еще	1	1
873	и у	3	1
874	эти черты	1	1
875	в нашей	2	1
876	термин этот	1	1
877	веры и	1	1
878	написал в	1	1
879	эти два	1	1
880	является большим	1	1
881	только их	1	1
882	религии но	1	1
883	нуждается в	1	1
884	самой этой	1	1
885	надо будет	1	1
886	признаков и	1	1
887	от тех	1	1
888	надежду на	1	1
889	не о	2	1
890	далек от	1	1
891	или это	1	1
892	само по	3	1
893	и никакой	1	1
894	признак вещи	1	1
895	заметить что	2	1
896	не говорит	5	1
897	и максимально	2	1
898	переживаний но	1	1
899	виде все	1	1
900	и вместе	2	1
901	у раннего	1	1
902	указание на	1	1
903	бы это	2	1
904	необходимо заметить	1	1
905	здравого смысла	1	1
906	подлежит никакому	1	1
907	до сих	1	1
908	признаков вещи	1	1
909	о времени	1	1
910	говорится но	1	1
911	нельзя сказать	3	1
912	не относится	1	1
913	с той	1	1
914	являются только	1	1
915	он это	1	1
916	огромного числа	1	1
917	бы эти	1	1
918	в предисловии	2	1
919	такое же	1	1
920	то значит	1	1
921	всякого человека	1	1
922	и др	1	1
923	до конца	4	1
924	что для	1	1
925	правда повторяем	1	1
926	этот термин	1	1
927	менее он	1	1
928	церкви и	3	1
929	нужно сказать	1	1
930	в подлинном	1	1
931	она вовсе	1	1
932	здесь дело	1	1
933	науки не	1	1
934	не на	2	1
935	этой чисто	1	1
936	однако и	4	1
937	нашего сознания	1	1
938	самой настоящей	1	1
939	о чем	1	1
940	без которых	1	1
941	нашей современной	1	1
942	на эту	1	1
943	для человека	1	1
944	категорий а	2	1
945	нам нужно	1	1
946	если остановиться	1	1
947	входить в	1	1
948	как ничего	1	1
949	на чем	1	1
950	следовательно если	1	1
951	он один	1	1
952	человека к	1	1
953	становление то	1	1
954	является у	2	1
955	и строить	1	1
956	есть такое	1	1
957	конечно есть	1	1
958	если иметь	1	1
959	мало и	2	1
960	и красота	2	1
961	мы занимаемся	1	1
962	в изображении	2	1
963	одной стороны	3	1
964	к жизни	1	1
965	она есть	1	1
966	более то	1	1
967	если они	2	1
968	простого и	1	1
969	что весь	1	1
970	что же	9	1
971	однако тут	1	1
972	самого себя	2	1
973	ко всему	1	1
974	уже об	1	1
975	все единичное	2	1
976	исходя из	1	1
977	и непреложный	1	1
978	мы сказали	1	1
979	с этой	2	1
980	первом плане	3	1
981	вот что	3	1
982	с бытием	2	1
983	для тех	2	1
984	слова и	1	1
985	и нет	1	1
986	что есть	3	1
987	сих пор	1	1
988	только ради	1	1
989	видно что	1	1
990	но для	3	1
991	и необходимым	1	1
992	на одной	2	1
993	процесса в	1	1
994	и часто	1	1
995	учению о	1	1
996	ли в	1	1
997	уже на	1	1
998	не подлежит	1	1
999	мира и	1	1
1000	в настоящее	3	1
1001	чтобы понять	1	1
1002	тот кто	1	1
1003	а к	1	1
1004	развития и	1	1
1005	с известной	1	1
1006	но совсем	1	1
1007	бы в	2	1
1008	отношении не	1	1
1009	конце концов	5	1
1010	но зато	1	1
1011	бы если	2	1
1012	вот этот	1	1
1013	на более	2	1
1014	есть уже	1	1
1015	же касается	5	1
1016	бы на	2	1
1017	не дает	1	1
1018	отношении к	1	1
1019	сбиться с	1	1
1020	за этим	1	1
1021	существо только	1	1
1022	к самому	1	1
1023	и начинается	1	1
1024	так просто	1	1
1025	всего мира	1	1
1026	между ними	1	1
1027	особенное значение	1	1
1028	поскольку во	1	1
1029	но можно	2	1
1030	обществе а	1	1
1031	в свою	1	1
1032	его философская	1	1
1033	жизни а	2	1
1034	это просто	1	1
1035	мы считаем	1	1
1036	бы его	1	1
1037	только о	3	1
1038	и представления	1	1
1039	есть то	1	1
1040	в заключение	1	1
1041	не говорится	1	1
1042	к этой	2	1
1043	мышления не	1	1
1044	и другие	1	1
1045	то оно	1	1
1046	по поводу	1	1
1047	невозможна без	1	1
1048	как на	3	1
1049	как результат	1	1
1050	этой точки	1	1
1051	том числе	1	1
1052	гораздо более	1	1
