N	2gram	Ircho_Kome_3	Analitik
260	зависимости от	1	1
261	пребывания в	2	1
262	в ней	4	1
263	свою очередь	6	1
264	по этому	1	1
265	он был	4	1
266	он сам	1	1
267	ответа на	1	1
268	я на	1	1
269	в чем	1	1
270	во всех	2	1
271	тем как	1	1
272	в ее	3	1
273	теперь то	1	1
274	но как	1	1
275	к которой	1	1
276	в сторону	1	1
277	не входит	1	1
278	в е	1	1
279	в поисках	1	1
280	независимо от	1	1
281	его на	2	1
282	как в	2	1
283	что касается	2	1
284	и наконец	1	1
285	всех предыдущих	1	1
286	к числу	1	1
287	более или	1	1
288	юноши в	1	1
289	вступить с	1	1
290	не приходится	2	1
291	вопрос почему	1	1
292	следует понимать	1	1
293	и тот	3	1
294	только один	2	1
295	имеем в	1	1
296	и те	1	1
297	если он	2	1
298	к природному	1	1
299	не как	2	1
300	возвращение к	2	1
301	уже говорилось	1	1
302	от людей	2	1
303	а о	2	1
304	возникающую из	1	1
305	его от	2	1
306	что ни	3	1
307	его можно	1	1
308	но все	4	1
309	от нее	3	1
310	здесь мы	1	1
311	а затем	2	1
312	что все	1	1
313	же не	1	1
314	в состоянии	1	1
315	и может	1	1
316	высказывание в	1	1
317	все их	1	1
318	его в	8	1
319	которого не	1	1
320	который и	1	1
321	следует рассматривать	1	1
322	персонажей в	1	1
323	и тем	1	1
324	еще одно	2	1
325	из первых	1	1
326	в ином	1	1
327	участие в	1	1
328	который по	2	1
329	от отца	2	1
330	для них	1	1
331	в них	3	1
332	все равно	3	1
333	с тем	4	1
334	он и	2	1
335	известии о	1	1
336	над его	2	1
337	остается в	2	1
338	в восприятии	1	1
339	вопроса об	1	1
340	или менее	1	1
341	в этих	1	1
342	к мысли	1	1
343	себя внимание	1	1
344	во время	6	1
345	сказать не	1	1
346	показательно что	1	1
347	этой связи	2	1
348	и ее	2	1
349	том же	1	1
350	в отношении	4	1
351	молодого человека	14	1
352	ни малейшего	3	1
353	то его	1	1
354	не от	1	1
355	из классических	1	1
356	в которых	5	1
357	в предыдущих	1	1
358	одном из	1	1
359	точку зрения	1	1
360	времени не	1	1
361	но он	1	1
362	не его	1	1
363	по крайней	1	1
364	далека от	1	1
365	их в	3	1
366	ним в	1	1
367	тому что	2	1
368	ему как	1	1
369	о будущем	1	1
370	не менее	5	1
371	поверить в	1	1
372	в обоих	1	1
373	и остается	1	1
374	к этим	1	1
375	на него	4	1
376	на того	1	1
377	которого и	1	1
378	приходится прибегать	1	1
379	в самых	1	1
380	картины мира	1	1
381	из этой	2	1
382	на котором	1	1
383	ничего не	3	1
384	ему жизни	1	1
385	того в	1	1
386	к концу	2	1
387	во всем	1	1
388	ему и	2	1
389	прибегать к	1	1
390	ориентирован на	1	1
391	обращает на	1	1
392	с другом	1	1
393	мы встречаем	1	1
394	представляется нам	1	1
395	уже о	1	1
396	к себе	5	1
397	больше его	1	1
398	числе и	1	1
399	всего в	1	1
400	на это	3	1
401	но сама	1	1
402	говорит о	1	1
403	я вхожу	1	1
404	в виду	2	1
405	но при	2	1
406	и сами	1	1
407	нашей работы	1	1
408	говоря уже	1	1
409	подходе к	1	1
410	во взаимном	1	1
411	как с	1	1
412	те же	1	1
413	реальной жизни	1	1
414	эпизода как	1	1
415	том как	3	1
416	его подлинных	1	1
417	строго говоря	1	1
418	и всякого	1	1
419	о действительно	1	1
420	быть ни	1	1
421	акта в	1	1
422	и что	6	1
423	не давал	1	1
424	его жизни	1	1
425	себя самого	1	1
426	на что	1	1
427	теперь и	1	1
428	может не	1	1
429	аналогии с	2	1
430	и во	2	1
431	восходит к	1	1
432	рассматривать не	1	1
433	аналогичным образом	1	1
434	складывается из	1	1
435	к установлению	1	1
436	так называемыми	1	1
437	и только	1	1
438	крайней мере	1	1
439	сомнения в	1	1
440	при объяснении	1	1
441	в ту	1	1
442	все время	2	1
443	мы вполне	1	1
444	вплоть до	2	1
445	которой в	1	1
446	своей природе	1	1
447	тех пор	3	1
448	на которой	1	1
449	не владеет	2	1
450	тот же	2	1
451	последних десятилетий	1	1
452	друг друга	4	1
453	даже если	2	1
454	к отцу	2	1
455	их жизни	1	1
456	этих слов	2	1
457	все они	1	1
458	так что	6	1
459	со своим	1	1
460	связи с	5	1
461	эпизод с	1	1
462	действующего лица	1	1
463	во втором	1	1
464	а то	1	1
465	в душе	1	1
466	что речь	1	1
467	за ним	2	1
468	к своим	1	1
469	на своего	1	1
470	не так	3	1
471	всяком случае	3	1
472	мы находим	1	1
473	в одном	2	1
474	он полагает	1	1
475	к первой	1	1
476	умственные способности	1	1
477	у него	4	1
478	как раз	6	1
479	тут же	4	1
480	них обоих	1	1
481	само собой	4	1
482	только на	1	1
483	в н	1	1
484	и даже	3	1
485	выходит за	1	1
486	даже не	3	1
487	до сих	9	1
488	кого ты	2	1
489	или иначе	2	1
490	вслед за	1	1
491	человека а	1	1
492	с той	1	1
493	действующих лиц	1	1
494	было и	1	1
495	нового времени	2	1
496	что для	2	1
497	к человеку	2	1
498	этого персонажа	1	1
499	в соответствии	1	1
500	что последний	1	1
501	превращается в	1	1
502	не было	2	1
503	наиболее ранним	1	1
504	однако и	1	1
505	событие о	1	1
506	о чем	7	1
507	не он	3	1
508	когда же	1	1
509	для человека	1	1
510	если не	3	1
511	в связи	4	1
512	мог быть	1	1
513	основывающаяся на	1	1
514	и особенно	2	1
515	ко всем	1	1
516	он уже	1	1
517	как это	5	1
518	не удается	1	1
519	требует от	1	1
520	к своему	2	1
521	ним как	1	1
522	по своему	3	1
523	для обозначения	2	1
524	в течение	3	1
525	основанием для	1	1
526	ей и	1	1
527	в мир	1	1
528	да и	1	1
529	друг с	1	1
530	же точно	1	1
531	с этой	3	1
532	еще раз	1	1
533	сих пор	9	1
534	о его	2	1
535	фактов в	1	1
536	и таким	1	1
537	выход из	1	1
538	и собственным	1	1
539	меня я	1	1
540	перед нами	1	1
541	в достаточной	1	1
542	при всем	2	1
543	она должна	1	1
544	является ли	2	1
545	и для	4	1
546	еще одна	1	1
547	решение вопроса	1	1
548	его никогда	1	1
549	прежде чем	3	1
550	войти в	1	1
551	и от	1	1
552	все что	3	1
553	или в	1	1
554	в результате	2	1
555	между ними	2	1
556	о котором	1	1
557	своей собственной	1	1
558	человек и	1	1
559	я не	1	1
560	хотя и	5	1
561	примером в	1	1
562	как сам	1	1
563	на первый	1	1
564	для нас	1	1
565	из себя	3	1
566	при известии	1	1
567	отношению ко	2	1
568	хотя в	1	1
569	в своих	2	1
570	даже при	2	1
571	перед его	1	1
572	до тех	3	1
573	к самому	1	1
574	жизни в	1	1
575	все еще	2	1
576	в свою	7	1
577	не знает	3	1
578	совершенно не	2	1
579	задачу данной	1	1
580	к его	1	1
581	из этого	2	1
582	таким же	1	1
583	в действительности	1	1
584	жизни и	1	1
585	по поводу	1	1
586	и эта	1	1
587	они не	1	1
588	не дал	1	1
589	во всяком	3	1
590	этой точки	1	1
