N	2gram	Tiupa_Narr_1	Literetu
235	быть не	3	2
236	не является	3	2
237	от имени	1	2
238	в результате	2	2
239	в третьем	4	2
240	хотя бы	2	2
241	с ним	2	2
242	же в	2	2
243	первый раз	1	2
244	не говоря	1	2
245	не знает	1	2
246	присутствия в	3	2
247	в свое	1	2
248	героя в	3	2
249	к этой	1	2
250	в роли	2	2
251	он на	1	2
252	все что	2	2
253	том числе	1	2
254	своего и	2	1
255	по лужам	1	1
256	с классической	1	1
257	это и	1	1
258	что слово	1	1
259	в первом	4	1
260	если б	1	1
261	в строгом	1	1
262	может мыслиться	1	1
263	из всех	1	1
264	не меньшей	1	1
265	текста как	2	1
266	мы имеем	3	1
267	и само	1	1
268	как мы	2	1
269	следует вести	1	1
270	тексте не	1	1
271	ни единого	1	1
272	он как	1	1
273	а для	3	1
274	и чужого	2	1
275	но даже	1	1
276	ему в	2	1
277	нам о	1	1
278	к бытию	1	1
279	а далее	1	1
280	первого и	1	1
281	пребывания в	1	1
282	меньшей степени	2	1
283	оказывается что	1	1
284	ни единой	1	1
285	он был	1	1
286	он сам	3	1
287	этот текст	1	1
288	за это	1	1
289	установки на	1	1
290	бы то	1	1
291	в чем	2	1
292	истории в	4	1
293	на своих	1	1
294	сказать и	1	1
295	во внутренний	1	1
296	самом деле	3	1
297	словами как	1	1
298	при жизни	1	1
299	перед глазами	1	1
300	свою жизнь	1	1
301	а он	1	1
302	отличие от	2	1
303	новой должности	1	1
304	которые не	1	1
305	и я	1	1
306	как в	4	1
307	о.м фрейденберг	1	1
308	о жизни	1	1
309	в полном	1	1
310	здесь состоит	1	1
311	когда он	1	1
312	по утверждению	1	1
313	эффективным средством	1	1
314	самом начале	1	1
315	в действительности	1	1
316	в концовке	1	1
317	за собой	1	1
318	гораздо раньше	1	1
319	для которого	1	1
320	в самом	6	1
321	героя и	2	1
322	прошлое в	1	1
323	в литературном	1	1
324	что это	1	1
325	ни один	1	1
326	во многих	1	1
327	в известном	2	1
328	особое место	1	1
329	на то	2	1
330	слово это	2	1
331	в случае	2	1
332	например как	1	1
333	но именно	3	1
334	немало иных	1	1
335	слова а	1	1
336	и вот	2	1
337	никак не	2	1
338	на земле	1	1
339	внутренний мир	1	1
340	в творческом	1	1
341	и по	1	1
342	говоря в	1	1
343	таким образом	1	1
344	то ни	1	1
345	случае следует	1	1
346	различие между	1	1
347	со всеми	1	1
348	формальной школы	1	1
349	а по	2	1
350	сознания к	1	1
351	на протяжении	7	1
352	с другими	1	1
353	его личности	1	1
354	это не	3	1
355	он есть	1	1
356	о художественной	1	1
357	всю свою	1	1
358	по мысли	3	1
359	например с	1	1
360	провел с	1	1
361	в повестях	1	1
362	далеко не	1	1
363	кругозора и	3	1
364	в слове	3	1
365	х гг	2	1
366	мы видели	1	1
367	в не	1	1
368	и наглый	1	1
369	жизни по	1	1
370	ведет к	1	1
371	и было	1	1
372	иначе говоря	8	1
373	как замечает	2	1
374	в этих	2	1
375	от первой	1	1
376	в своей	5	1
377	с позиции	4	1
378	себе а	1	1
379	в отличие	2	1
380	таковы у	1	1
381	от его	1	1
382	является в	1	1
383	на три	1	1
384	сам же	1	1
385	от классической	1	1
386	обращение к	1	1
387	их в	3	1
388	что этот	1	1
389	того кто	2	1
390	более архаичному	1	1
391	случае мы	1	1
392	и вся	1	1
393	тому что	1	1
394	словно из	1	1
395	но они	3	1
396	сущности говоря	1	1
397	не имеет	2	1
398	того как	1	1
399	и притом	2	1
400	личное имя	1	1
401	писал бахтин	1	1
402	и автор	1	1
403	не могло	2	1
404	этот тип	1	1
405	казалось бы	2	1
406	имеем дело	2	1
407	до их	1	1
408	этих двух	2	1
409	по своей	1	1
410	во всем	1	1
411	сознанием и	1	1
412	связи с	2	1
413	и направляет	1	1
414	в сознании	4	1
415	так называемый	1	1
416	человека так	1	1
417	для другого	1	1
418	мы и	1	1
419	что на	4	1
420	за ними	3	1
421	однако это	1	1
422	что позволяет	1	1
423	это могло	1	1
424	этих позиций	1	1
425	которых он	1	1
426	же самое	2	1
427	числе и	1	1
428	в своего	2	1
429	с адресатом	1	1
430	и второго	1	1
431	к тому	6	1
432	как для	1	1
433	на стенах	1	1
434	и о	3	1
435	более не	2	1
436	того чтобы	4	1
437	свою очередь	2	1
438	здесь не	2	1
439	говорит и	1	1
440	события как	1	1
441	как по	1	1
442	литературного письма	1	1
443	по сути	2	1
444	исторической жизни	1	1
445	в особенности	2	1
446	классического реализма	2	1
447	только то	1	1
448	в пределах	2	1
449	приводит к	1	1
450	на том	1	1
451	и когда	1	1
452	на страницах	1	1
453	что может	2	1
454	в образе	1	1
455	на нее	1	1
456	не за	1	1
457	пристальное внимание	1	1
458	каждого из	1	1
459	в последующих	1	1
460	мог бы	1	1
461	он писал	1	1
462	во второй	1	1
463	ключевая роль	1	1
464	же мере	1	1
465	поэтому в	1	1
466	с этого	1	1
467	тебе не	1	1
468	в таком	2	1
469	сводится к	3	1
470	приближается к	1	1
471	произведения как	1	1
472	сути своей	1	1
473	еще при	1	1
474	нашем случае	1	1
475	есть одновременно	1	1
476	одного из	6	1
477	можно сказать	5	1
478	другого сознания	2	1
479	самому себе	1	1
480	смерть как	1	1
481	времени в	2	1
482	второй половины	1	1
483	под именем	1	1
484	лет а	1	1
485	чужой воли	1	1
486	основательный опыт	1	1
487	во втором	6	1
488	у костра	1	1
489	чем и	1	1
490	в преодолении	1	1
491	лица в	1	1
492	и мы	1	1
493	в жизнь	1	1
494	но тут	1	1
495	в литературе	4	1
496	же можно	1	1
497	этом однако	1	1
498	в новой	1	1
499	идет по	2	1
500	но зато	2	1
501	с появлением	2	1
502	дело с	2	1
503	усматривая в	1	1
504	ср у	1	1
505	которое мы	1	1
506	простой и	1	1
507	не можем	1	1
508	вопроса о	1	1
509	только на	2	1
510	в итоге	1	1
511	ту самую	1	1
512	за пределами	2	1
513	первого лица	1	1
514	творчества в	1	1
515	не все	1	1
516	человек будучи	1	1
517	от других	1	1
518	а то	1	1
519	плана в	1	1
520	ответ на	1	1
521	него нет	1	1
522	в прозе	3	1
523	слова в	4	1
524	в пространстве	3	1
525	в цепи	1	1
526	человеческого присутствия	2	1
527	бытия и	1	1
528	по тем	1	1
529	образом не	1	1
530	в финале	3	1
531	никого не	1	1
532	впоследствии в	2	1
533	в исторической	1	1
534	в.т и	1	1
535	и стал	2	1
536	или иной	4	1
537	не поддается	1	1
538	как у	2	1
539	письма однако	1	1
540	таков что	1	1
541	не просто	1	1
542	именно в	3	1
543	оказывается и	1	1
544	еще и	1	1
545	а с	1	1
546	в романе	2	1
547	этом у	1	1
548	говорит о	1	1
549	в соответствии	5	1
550	стремится к	1	1
551	сознания ни	2	1
552	однако и	4	1
553	все время	1	1
554	а так	1	1
555	видит не	1	1
556	литература является	1	1
557	первые два	1	1
558	не всегда	3	1
559	что мы	2	1
560	которой он	1	1
561	художественного целого	1	1
562	собственному признанию	1	1
563	имея в	1	1
564	читателей в	1	1
565	в творчестве	1	1
566	второго лица	1	1
567	одно слово	1	1
568	так же	1	1
569	в перспективе	1	1
570	и потому	1	1
571	области поэтики	1	1
572	со словом	1	1
573	сего времени	1	1
574	на рубеже	1	1
575	наряду с	1	1
576	вот я	2	1
577	бытия однако	1	1
578	в тексте	13	1
579	в своем	3	1
580	в контексте	1	1
581	лет назад	1	1
582	приобретает в	1	1
583	его в	1	1
584	и от	2	1
585	например читатель	1	1
586	своей жизни	1	1
587	до сего	1	1
588	автора и	1	1
589	возникает в	1	1
590	как некий	1	1
591	пока еще	1	1
592	и где	1	1
593	не мог	6	1
594	еще одна	1	1
595	при таком	1	1
596	на самом	1	1
597	всего мира	1	1
598	в пределе	1	1
599	это он	1	1
600	он чувствовал	1	1
601	которая в	2	1
602	что прошлое	1	1
603	она уже	1	1
604	об одном	1	1
605	ее и	1	1
606	и все	3	1
607	той или	5	1
608	еще более	1	1
609	поскольку перед	1	1
610	повествование о	1	1
611	ключом к	1	1
612	вот этот	1	1
613	теперь же	1	1
614	исключительно в	2	1
615	можно признать	1	1
616	в ходе	3	1
617	оказывается всего	1	1
618	отношении к	1	1
619	не предполагает	1	1
620	к ее	2	1
621	нами не	2	1
622	такова что	2	1
623	от первого	1	1
624	от лица	1	1
625	а во	4	1
626	впервые в	1	1
627	в свою	2	1
628	к его	2	1
629	переход от	2	1
630	в делах	1	1
631	который в	2	1
632	и состоит	4	1
633	частности в	1	1
634	также не	2	1
635	являя собой	1	1
636	я за	1	1
637	отмежевывается от	1	1
638	который не	1	1
639	к этому	1	1
640	русской литературы	1	1
641	они не	1	1
