N	2gram	Trubetskoy_1	Myshleni
169	по отношению	1	3
170	оно является	2	3
171	когда он	3	3
172	его к	1	3
173	в самом	4	3
174	формы в	1	3
175	что эти	3	3
176	не как	2	3
177	на этом	1	3
178	значение в	1	3
179	его в	1	3
180	в жизни	1	3
181	понятия и	1	3
182	или менее	5	3
183	в которых	4	3
184	которые в	2	3
185	состоит в	2	3
186	их в	1	3
187	не могли	1	3
188	того как	1	3
189	отличается от	2	3
190	не есть	1	3
191	участвуют в	1	3
192	ничего общего	2	3
193	в себя	1	3
194	вслед за	2	3
195	как она	1	3
196	обе эти	1	3
197	мы видим	1	3
198	с ними	1	3
199	этот вопрос	1	3
200	дело с	1	3
201	путь к	3	3
202	между тем	2	3
203	не можем	1	3
204	в виде	4	3
205	и их	1	3
206	сами по	1	3
207	этом отношении	2	3
208	или иной	2	3
209	к которому	2	3
210	связи и	1	3
211	а с	7	3
212	связь с	2	3
213	сравнению с	2	3
214	с этой	3	3
215	пути к	2	3
216	в результате	3	3
217	с ней	3	3
218	другой стороны	1	3
219	их с	1	3
220	в свою	2	3
221	к этому	3	3
222	смысле слова	1	2
223	в сфере	1	2
224	но тем	1	2
225	то же	4	2
226	и могут	1	2
227	а как	1	2
228	совершенно так	1	2
229	задачи мы	1	2
230	мы и	1	2
231	в чем	1	2
232	с его	2	2
233	бы в	1	2
234	вступают в	1	2
235	две основные	1	2
236	бы с	1	2
237	но все	7	2
238	с их	1	2
239	по форме	1	2
240	в себе	6	2
241	на его	1	2
242	связанные с	7	2
243	не встречает	1	2
244	постольку поскольку	1	2
245	заключает в	2	2
246	в нем	4	2
247	главным образом	8	2
248	в мире	5	2
249	а по	1	2
250	с другими	4	2
251	лишь на	1	2
252	к области	1	2
253	в них	2	2
254	в эту	2	2
255	в этих	4	2
256	в связь	1	2
257	в своей	1	2
258	таким же	1	2
259	с развитием	1	2
260	место в	1	2
261	в корне	1	2
262	однако в	1	2
263	бы быть	1	2
264	но они	1	2
265	они являются	1	2
266	этих последних	1	2
267	и его	1	2
268	в каком	1	2
269	той или	2	2
270	указывает на	1	2
271	но по	3	2
272	свою очередь	1	2
273	совершенно ясно	1	2
274	это мы	1	2
275	ясно что	3	2
276	не стоит	1	2
277	основана на	1	2
278	для этого	2	2
279	связи со	1	2
280	и здесь	2	2
281	не представляет	1	2
282	одного из	1	2
283	а также	2	2
284	или иначе	3	2
285	и во	1	2
286	к установлению	1	2
287	и только	4	2
288	от этих	1	2
289	исторического развития	2	2
290	эти последние	1	2
291	этой точки	2	2
292	всех этих	1	2
293	так что	3	2
294	не имеющие	1	2
295	уже не	3	2
296	ни было	2	2
297	в нашей	1	2
298	в начале	2	2
299	и других	1	2
300	в одном	3	2
301	и вместе	4	2
302	этого периода	2	2
303	связан с	2	2
304	этой задачи	2	2
305	представляется в	1	2
306	может ли	2	2
307	на этот	4	2
308	целым рядом	1	2
309	и том	1	2
310	виде в	2	2
311	все более	1	2
312	ни на	1	2
313	и особенно	2	2
314	и потому	6	2
315	знаем о	1	2
316	этого момента	1	2
317	с внутренней	1	2
318	к жизни	5	2
319	в течение	4	2
320	некоторое время	1	2
321	должно быть	1	2
322	на пути	2	2
323	является для	1	2
324	и для	5	2
325	которых он	1	2
326	которых каждый	1	2
327	и от	4	2
328	том виде	2	2
329	которой можно	1	2
330	о котором	2	2
331	находит свое	1	2
332	только что	2	2
333	все они	1	2
334	же в	1	2
335	как показывает	1	2
336	тот же	2	2
337	отношению к	3	2
338	в своих	1	2
339	как на	8	2
340	в таком	3	2
341	все что	2	2
342	представляют себе	1	1
343	отношения к	1	1
344	языка с	1	1
345	не знаем	1	1
346	есть самая	1	1
347	своей основной	1	1
348	этого последнего	2	1
349	или к	1	1
350	который можно	1	1
351	функционально связанный	1	1
352	которое мы	1	1
353	никакой новой	1	1
354	и до	1	1
355	и этот	1	1
356	целому ряду	1	1
357	есть не	1	1
358	смотреть на	2	1
359	в заблуждение	1	1
360	повседневной жизни	1	1
361	с самых	2	1
362	что уже	1	1
363	к новой	1	1
364	что самый	1	1
365	именно к	1	1
366	сам как	1	1
367	и через	1	1
368	так чтобы	2	1
369	ему в	2	1
370	их не	1	1
371	и образуют	1	1
372	же что	1	1
373	бы то	2	1
374	во всех	2	1
375	общих чертах	1	1
376	ними в	1	1
377	а следовательно	1	1
378	возрасту или	1	1
379	совсем не	1	1
380	одном и	1	1
381	эта особенность	1	1
382	отношение к	5	1
383	общего правила	1	1
384	что два	1	1
385	относится к	2	1
386	которые могли	1	1
387	эта связь	1	1
388	общего с	2	1
389	поскольку они	1	1
390	исследований в	1	1
391	образом каждый	1	1
392	более и	1	1
393	однако не	1	1
394	кроме того	1	1
395	в очень	1	1
396	целый ряд	4	1
397	связанный с	2	1
398	более или	5	1
399	в этот	1	1
400	них как	1	1
401	за собой	3	1
402	еще на	2	1
403	не приходится	1	1
404	та же	1	1
405	в которой	3	1
406	бы и	1	1
407	он в	2	1
408	что так	1	1
409	думать что	1	1
410	к достижению	3	1
411	что к	1	1
412	тому же	5	1
413	вследствие этого	1	1
414	чтобы он	1	1
415	чтобы они	1	1
416	до самого	1	1
417	чем у	1	1
418	что еще	1	1
419	по существу	2	1
420	и связанные	2	1
421	только впоследствии	1	1
422	находит себе	1	1
423	а вместе	1	1
424	то ни	2	1
425	что все	4	1
426	единое целое	1	1
427	и с	10	1
428	них не	2	1
429	на путь	1	1
430	известно что	1	1
431	этим именем	1	1
432	которым он	1	1
433	по совершенно	1	1
434	о которых	1	1
435	в слове	1	1
436	во внимание	1	1
437	всегда и	3	1
438	несмотря на	6	1
439	чем в	1	1
440	даже там	1	1
441	стороны с	1	1
442	столь различные	1	1
443	такой же	1	1
444	подойти к	3	1
445	не указывает	1	1
446	нужно чтобы	2	1
447	из общего	1	1
448	и при	3	1
449	в такой	1	1
450	на двух	1	1
451	прийти к	1	1
452	представление о	6	1
453	жизни с	1	1
454	сих пор	5	1
455	от прежних	1	1
456	иначе как	1	1
457	эта психическая	1	1
458	это предположение	1	1
459	и более	1	1
460	большем количестве	1	1
461	том же	1	1
462	он выступает	1	1
463	даже в	1	1
464	не для	1	1
465	этой области	1	1
466	с точки	6	1
467	случае в	1	1
468	чистом виде	1	1
469	на три	1	1
470	дело не	1	1
471	не имеет	5	1
472	в сущности	1	1
473	и остается	1	1
474	к этим	1	1
475	не по	1	1
476	в уме	1	1
477	не могло	2	1
478	о способности	1	1
479	принято называть	2	1
480	и важных	1	1
481	и является	2	1
482	мире и	1	1
483	тела и	1	1
484	не потому	2	1
485	или ином	1	1
486	у нас	1	1
487	начиная с	2	1
488	этот факт	2	1
489	т.е с	1	1
490	и другой	2	1
491	же самое	2	1
492	числе и	4	1
493	и другим	1	1
494	мысли о	1	1
495	всегда в	1	1
496	для себя	1	1
497	особенности этого	1	1
498	в виду	2	1
499	но при	2	1
500	в ней	1	1
501	всего этого	1	1
502	без всякого	1	1
503	в ее	1	1
504	данном случае	1	1
505	другими словами	1	1
506	только не	2	1
507	уже с	3	1
508	имеет никакого	1	1
509	сменяют друг	1	1
510	роль в	1	1
511	внешнее сходство	1	1
512	различие между	1	1
513	этого они	1	1
514	и совершенно	1	1
515	этот период	2	1
516	ином виде	1	1
517	особенно в	2	1
518	до сих	5	1
519	единственное что	1	1
520	виде мы	1	1
521	она была	1	1
522	отдельные представители	1	1
523	с этого	1	1
524	в эпоху	7	1
525	собой и	1	1
526	к другу	2	1
527	по мере	1	1
528	все те	1	1
529	как этот	1	1
530	против этого	1	1
531	в состав	1	1
532	эти тенденции	1	1
533	в глаза	1	1
534	может не	1	1
535	в значительной	3	1
536	был сделан	1	1
537	с каким-нибудь	1	1
538	развития не	1	1
539	в которую	1	1
540	по данным	1	1
541	том или	1	1
542	чистый вид	1	1
543	не отличаются	1	1
544	и всякая	1	1
545	на одном	1	1
546	у другого	1	1
547	во всей	1	1
548	не так	1	1
549	друг к	1	1
550	происходит в	1	1
551	внутренней стороны	1	1
552	на которой	1	1
553	ибо в	1	1
554	в каком-либо	1	1
555	том как	1	1
556	но этим	1	1
557	от способа	1	1
558	т.д в	1	1
559	между этими	2	1
560	из которого	3	1
561	прямо не	1	1
562	для всех	2	1
563	обо всем	1	1
564	ничто не	1	1
565	или через	1	1
566	при помощи	1	1
567	другой с	1	1
568	нам все	1	1
569	несомненно в	1	1
570	который как	1	1
571	одно из	2	1
572	представить себе	1	1
573	в конце	6	1
574	с этими	1	1
575	у него	1	1
576	случае не	3	1
577	связано с	2	1
578	и делает	1	1
579	образа или	1	1
580	случае с	1	1
581	находящийся на	1	1
582	и даже	3	1
583	а именно	1	1
584	такое же	1	1
585	превращается в	2	1
586	является переходным	1	1
587	и своего	1	1
588	ничем не	4	1
589	и самый	1	1
590	а не	5	1
591	он становится	1	1
592	на эту	1	1
593	и стать	1	1
594	и путь	1	1
595	совершенно иное	1	1
596	уже давно	2	1
597	так называемой	2	1
598	с первого	1	1
599	что дало	1	1
600	по окончании	1	1
601	в данном	1	1
602	так или	3	1
603	в той	1	1
604	одновременно с	1	1
605	которые по	1	1
606	внешней стороны	1	1
607	да и	1	1
608	не совпадает	1	1
609	для обеих	1	1
610	многих других	1	1
611	и менее	1	1
612	выше что	1	1
613	что фактически	1	1
614	в одних	1	1
615	влечет за	2	1
616	слов которые	1	1
617	этом следует	1	1
618	в так	4	1
619	но для	1	1
620	или по	2	1
621	как раз	1	1
622	всей этой	1	1
623	нечто подобное	1	1
624	похоже на	1	1
625	это отличие	1	1
626	известной степени	1	1
627	этих связей	1	1
628	это как	1	1
629	сходство между	1	1
630	в другое	2	1
631	черт в	1	1
632	эти особенности	1	1
633	конце концов	3	1
634	хотя бы	3	1
635	позволяет нам	1	1
636	этот раз	1	1
637	на более	1	1
638	отношении их	1	1
639	соединяется с	1	1
640	с процессом	1	1
641	и превращается	1	1
642	к ее	1	1
643	но если	2	1
644	лишь по	1	1
645	по одному	1	1
646	него в	1	1
647	объединены друг	1	1
648	эти элементы	1	1
649	с внешней	1	1
650	могут рассматриваться	1	1
651	но в	7	1
652	они относятся	1	1
653	точно так	3	1
654	том числе	5	1
