N	2gram	Losev_Prob_4	Psycholo
325	есть только	2	2
326	это есть	3	2
327	что же	1	2
328	чувства и	1	2
329	том смысле	2	2
330	с этой	1	2
331	так ли	1	2
332	не знаем	1	2
333	развития и	1	2
334	только что	2	2
335	же в	4	2
336	так же	5	2
337	была бы	2	2
338	стрекоза и	1	2
339	какой мере	4	2
340	можем не	1	2
341	указывают на	1	2
342	к этой	1	2
343	и другие	1	2
344	можно назвать	2	2
345	во всяком	8	2
346	значения этого	1	1
347	как известно	1	1
348	скажет что	1	1
349	о каких	2	1
350	для построения	1	1
351	у гоголя	1	1
352	же как	1	1
353	чтобы не	2	1
354	художественного произведения	1	1
355	и потому	7	1
356	дело вовсе	1	1
357	силы и	1	1
358	это и	4	1
359	и есть	4	1
360	нам кажется	2	1
361	ему что	1	1
362	и до	1	1
363	они продолжают	1	1
364	в зависимости	3	1
365	что мы	3	1
366	с теорией	1	1
367	мы имеем	6	1
368	бороться с	1	1
369	что едва	1	1
370	и тут	1	1
371	что уже	1	1
372	отдельных словах	1	1
373	он как	3	1
374	так чтобы	2	1
375	на себя	1	1
376	на свою	1	1
377	что можно	1	1
378	себе что	1	1
379	и он	2	1
380	чем больше	1	1
381	еще не	7	1
382	здесь нет	3	1
383	бы всю	1	1
384	этого никак	1	1
385	является просто	1	1
386	в чем	2	1
387	с его	2	1
388	там и	1	1
389	природы и	1	1
390	то мы	2	1
391	или свойство	1	1
392	сказать и	1	1
393	в изображении	1	1
394	но не	5	1
395	на основе	1	1
396	мы будем	1	1
397	одном и	1	1
398	не все	1	1
399	присутствует в	1	1
400	для всякой	1	1
401	отношение к	1	1
402	тут же	3	1
403	при их	1	1
404	мы сейчас	3	1
405	нет и	2	1
406	относится к	2	1
407	действительности этот	1	1
408	независимо от	3	1
409	романа или	1	1
410	что действительно	1	1
411	как нам	1	1
412	всей этой	1	1
413	кроме того	4	1
414	и где	2	1
415	в мысли	1	1
416	хотя и	5	1
417	именно такие	2	1
418	имеет в	1	1
419	более или	2	1
420	в действительности	1	1
421	с душой	1	1
422	для ее	2	1
423	о самом	1	1
424	то в	2	1
425	для которого	1	1
426	если поэт	1	1
427	продолжает существовать	1	1
428	очень много	2	1
429	ни один	1	1
430	как некий	1	1
431	таковы например	1	1
432	бы сказать	1	1
433	или во	1	1
434	в известном	2	1
435	это тот	1	1
436	стороны это	1	1
437	зависимости от	3	1
438	только один	2	1
439	этого образа	1	1
440	имеем в	3	1
441	и те	1	1
442	на его	2	1
443	что без	2	1
444	ее для	2	1
445	же именно	1	1
446	и еще	1	1
447	никакому сомнению	1	1
448	не как	1	1
449	в корне	2	1
450	том чтобы	2	1
451	это дело	1	1
452	что тут	1	1
453	тем общим	1	1
454	смысле как	2	1
455	все с	1	1
456	но все	3	1
457	как они	2	1
458	не будет	2	1
459	то чтобы	1	1
460	есть все	1	1
461	эту истину	1	1
462	только не	4	1
463	и с	7	1
464	не худо	1	1
465	на этой	2	1
466	того или	3	1
467	с другими	3	1
468	есть не	6	1
469	для нее	1	1
470	это не	7	1
471	зрения тех	1	1
472	всю свою	1	1
473	отражение в	1	1
474	этой картины	1	1
475	здесь это	1	1
476	в жизни	3	1
477	кажется что	2	1
478	действий и	1	1
479	к области	1	1
480	для них	2	1
481	но уже	1	1
482	чаще всего	1	1
483	мы пытались	1	1
484	все равно	3	1
485	тот самый	1	1
486	не ради	1	1
487	он и	1	1
488	о чем	1	1
489	а если	3	1
490	должно быть	1	1
491	мере не	5	1
492	чтобы при	2	1
493	и тогда	2	1
494	или менее	2	1
495	именно он	1	1
496	из общего	1	1
497	и при	1	1
498	просто и	1	1
499	представить себе	2	1
500	нас не	1	1
501	значит в	1	1
502	в их	1	1
503	то для	3	1
504	что вся	1	1
505	на каждом	1	1
506	оказывается что	1	1
507	и доказать	1	1
508	бы мы	1	1
509	он весь	1	1
510	но эта	2	1
511	над ними	1	1
512	однако в	2	1
513	и почти	1	1
514	в повести	1	1
515	бы быть	2	1
516	и вообще	6	1
517	даже в	1	1
518	и вся	1	1
519	можно ли	3	1
520	человек и	1	1
521	на глазах	1	1
522	ясно из	1	1
523	как о	3	1
524	дело в	2	1
525	на два	1	1
526	здесь на	2	1
527	и притом	2	1
528	ее с	1	1
529	к этим	1	1
530	уж тем	1	1
531	в самых	3	1
532	как здесь	1	1
533	в уме	1	1
534	из их	1	1
535	он с	2	1
536	это мы	1	1
537	того и	1	1
538	чтобы без	1	1
539	это то	1	1
540	этих двух	1	1
541	или как	1	1
542	это слово	1	1
543	вот что	1	1
544	с новой	1	1
545	имеет ли	1	1
546	так то	1	1
547	окончательном виде	1	1
548	точном смысле	1	1
549	этих образов	2	1
550	символов в	1	1
551	одним из	1	1
552	у меня	2	1
553	которого он	1	1
554	которая казалось	1	1
555	ни о	4	1
556	нам нужно	1	1
557	и всех	2	1
558	всего в	1	1
559	что является	1	1
560	достаточно только	1	1
561	бы он	1	1
562	не есть	12	1
563	что при	1	1
564	из чего	1	1
565	ничего общего	5	1
566	в каждой	3	1
567	а другого	1	1
568	понятным почему	1	1
569	предисловии к	1	1
570	но по	2	1
571	только при	6	1
572	легко поддается	1	1
573	и говорит	2	1
574	уже с	1	1
575	говорили что	1	1
576	идет речь	2	1
577	которого здесь	1	1
578	на свой	1	1
579	можно было	4	1
580	так и	10	1
581	это вовсе	1	1
582	которая была	1	1
583	мог бы	1	1
584	и каждый	2	1
585	образа в	1	1
586	во все	2	1
587	в результате	8	1
588	ничего подобного	1	1
589	мировой литературе	1	1
590	что дело	1	1
591	по сравнению	1	1
592	есть существуют	1	1
593	нас и	1	1
594	и нужно	1	1
595	часто и	1	1
596	может не	1	1
597	которая бы	1	1
598	не имеем	1	1
599	к действительности	1	1
600	в новую	1	1
601	можно сказать	5	1
602	основе своей	1	1
603	нас в	1	1
604	это было	2	1
605	положения и	1	1
606	своему значению	1	1
607	рассказ который	1	1
608	к изображению	1	1
609	следовательно это	1	1
610	этому поводу	1	1
611	ним и	1	1
612	и можно	5	1
613	еще более	2	1
614	выше в	1	1
615	на действительность	1	1
616	разницы между	1	1
617	и она	1	1
618	по содержанию	2	1
619	за этой	1	1
620	нашел нужным	1	1
621	другой более	1	1
622	однако вовсе	1	1
623	быть и	1	1
624	моменты в	1	1
625	же все	1	1
626	всякого рода	3	1
627	дошло до	1	1
628	дело с	2	1
629	не сказано	1	1
630	говорили выше	1	1
631	будто бы	2	1
632	когда нам	1	1
633	деле здесь	1	1
634	представлен в	1	1
635	по этому	2	1
636	без этого	3	1
637	образов в	1	1
638	если рассуждать	1	1
639	и у	1	1
640	только на	2	1
641	ни одного	1	1
642	в нашей	1	1
643	в начале	3	1
644	за ним	2	1
645	известное количество	1	1
646	мы вдруг	1	1
647	для развертывания	1	1
648	совсем другое	2	1
649	ведь это	1	1
650	представлений о	1	1
651	с этими	1	1
652	для меня	1	1
653	тому же	2	1
654	не о	1	1
655	друг друга	2	1
656	у самого	1	1
657	не говорит	1	1
658	с действительностью	1	1
659	ее развития	1	1
660	в других	2	1
661	указание на	1	1
662	само собой	3	1
663	бы это	1	1
664	этом рассказе	1	1
665	не было	3	1
666	со всем	1	1
667	ней и	1	1
668	и точно	1	1
669	отдельные черты	1	1
670	именно в	7	1
671	по своим	1	1
672	а именно	2	1
673	и прежде	2	1
674	он это	1	1
675	в предисловии	1	1
676	каких других	1	1
677	обобщения а	1	1
678	ни на	3	1
679	а жизнь	1	1
680	что для	1	1
681	обратить внимание	1	1
682	превращается в	1	1
683	который с	1	1
684	был в	2	1
685	и самый	1	1
686	в рассказе	1	1
687	отвлеченном виде	2	1
688	бы ее	1	1
689	это она	1	1
690	в припадке	1	1
691	на эту	1	1
692	когда же	1	1
693	которые как	3	1
694	если не	3	1
695	как именно	2	1
696	для иллюстрации	2	1
697	наконец что	1	1
698	бы оно	1	1
699	равно как	1	1
700	в частности	2	1
701	о себе	3	1
702	и особенно	1	1
703	зачаточном виде	1	1
704	по одному	2	1
705	чем то	1	1
706	ним как	1	1
707	сравнению с	1	1
708	совершенно разных	1	1
709	это значит	10	1
710	с животными	1	1
711	бросается в	1	1
712	которые отсюда	1	1
713	каждый раз	5	1
714	художественное произведение	1	1
715	действительность в	2	1
716	отличается от	4	1
717	между прочим	3	1
718	нисколько не	1	1
719	пока еще	1	1
720	это ясно	2	1
721	случае он	1	1
722	каждой из	2	1
723	не является	10	1
724	отношениях к	1	1
725	в мировой	1	1
726	для выражения	1	1
727	ли в	1	1
728	уже на	1	1
729	в самые	1	1
730	ногами и	1	1
731	это будут	2	1
732	особенно это	1	1
733	только тем	1	1
734	том виде	2	1
735	начала и	1	1
736	человека это	1	1
737	тот кто	1	1
738	бы ему	1	1
739	они суть	3	1
740	и ни	5	1
741	и смысл	1	1
742	мы должны	3	1
743	он никак	1	1
744	бы если	1	1
745	его жизнь	1	1
746	бы на	1	1
747	обнаружить и	1	1
748	отношении к	1	1
749	это все	2	1
750	в романе	1	1
751	между ними	1	1
752	с ней	2	1
753	которая так	1	1
754	этот же	1	1
755	и так	1	1
756	жизни а	1	1
757	всех других	2	1
758	или иного	3	1
759	мере в	1	1
760	ко всему	1	1
761	в отдельности	1	1
762	и жизнь	2	1
763	что то	1	1
764	в заключение	1	1
765	жизни и	5	1
766	как результат	1	1
767	это в	1	1
768	тем самым	4	1
769	во сне	1	1
770	этой точки	1	1
771	гораздо более	1	1
772	смысле что	1	1
