N	2gram	Bakhtin_Pr_5	Dialekti
512	а тогда	1	1
513	я буду	1	1
514	на него	5	1
515	категорию и	1	1
516	в вечность	1	1
517	себе самом	5	1
518	передо мною	1	1
519	в самой	1	1
520	этих двух	2	1
521	на дороге	1	1
522	и другого	2	1
523	он хочет	4	1
524	такая же	2	1
525	врывается в	1	1
526	с своей	1	1
527	связи с	1	1
528	эти три	1	1
529	и при	1	1
530	для другого	2	1
531	входят в	1	1
532	что на	2	1
533	ли это	2	1
534	перед ним	1	1
535	в стиле	4	1
536	от их	1	1
537	же необходимо	1	1
538	которых он	1	1
539	и религиозная	1	1
540	но все	4	1
541	имеет своего	1	1
542	это конечно	1	1
543	я сам	7	1
544	же самое	1	1
545	всего в	1	1
546	тех кто	1	1
547	что вы	2	1
548	как для	1	1
549	в каждой	2	1
550	чудо и	1	1
551	тогда я	1	1
552	образы и	1	1
553	которого мы	1	1
554	с ее	3	1
555	не хочу	4	1
556	на нем	1	1
557	не могу	3	1
558	без всякого	2	1
559	в ее	3	1
560	данном случае	1	1
561	он с	6	1
562	и говорит	3	1
563	уже с	2	1
564	в себя	1	1
565	за живое	4	1
566	верит в	1	1
567	и совершенно	1	1
568	и сам	7	1
569	было в	2	1
570	мог бы	2	1
571	во многом	1	1
572	представить в	1	1
573	даны в	1	1
574	должны признать	1	1
575	другого и	3	1
576	с ним	7	1
577	только так	2	1
578	то есть	16	1
579	но к	1	1
580	себя не	1	1
581	на вопрос	2	1
582	и поэтому	1	1
583	и та	2	1
584	что каждый	1	1
585	слова об	1	1
586	или на	1	1
587	это потому	1	1
588	с целью	1	1
589	можно сказать	1	1
590	там в	3	1
591	не выходит	1	1
592	все в	1	1
593	все на	1	1
594	и требует	1	1
595	вся эта	1	1
596	на одном	1	1
597	в другой	1	1
598	тотчас же	4	1
599	бы и	2	1
600	наконец в	4	1
601	борьба в	1	1
602	он был	1	1
603	к ней	2	1
604	нет он	1	1
605	и мир	2	1
606	происходит в	1	1
607	возможно лишь	1	1
608	но так	3	1
609	образом как	1	1
610	но с	1	1
611	что только	1	1
612	здесь не	1	1
613	тот же	4	1
614	одной из	2	1
615	этот вопрос	1	1
616	очень много	1	1
617	вот все	1	1
618	то он	1	1
619	на мир	1	1
620	нем нет	1	1
621	в качестве	1	1
622	в сторону	2	1
623	вот что	1	1
624	каждый из	2	1
625	всем его	1	1
626	ни одного	9	1
627	чтобы он	1	1
628	где вы	1	1
629	и никого	1	1
630	на свое	1	1
631	только слово	2	1
632	а то	1	1
633	и обратно	1	1
634	или просто	1	1
635	другой с	1	1
636	в одном	6	1
637	много раз	2	1
638	при всей	1	1
639	знает отсюда	1	1
640	и показывает	1	1
641	тогда в	2	1
642	и делает	4	1
643	в других	1	1
644	нему и	4	1
645	момент в	1	1
646	точек зрения	2	1
647	до сих	1	1
648	кто живет	2	1
649	к которому	1	1
650	ну так	4	1
651	такое же	2	1
652	мы еще	1	1
653	между ними	1	1
654	обратиться к	1	1
655	больше и	1	1
656	от другого	2	1
657	в некоторых	1	1
658	их можно	1	1
659	мы скажем	1	1
660	а наоборот	1	1
661	стремится к	6	1
662	выше и	1	1
663	своей любви	1	1
664	а так	3	1
665	когда она	2	1
666	и вопреки	1	1
667	или с	1	1
668	дураки и	1	1
669	одна и	2	1
670	когда я	5	1
671	не видит	1	1
672	уже давно	1	1
673	но оно	1	1
674	слово слово	2	1
675	вместе с	2	1
676	никто и	1	1
677	для самого	1	1
678	надо было	2	1
679	если так	1	1
680	по своему	4	1
681	вас в	1	1
682	себя то	2	1
683	я хочу	2	1
684	мы сразу	1	1
685	и основной	1	1
686	самого себя	1	1
687	вне этой	1	1
688	его собственные	2	1
689	и всей	1	1
690	образ и	1	1
691	да и	5	1
692	не кажется	2	1
693	ни другого	1	1
694	его возможность	1	1
695	или другого	1	1
696	слова и	11	1
697	мы могли	1	1
698	что из	1	1
699	будет и	2	1
700	сих пор	1	1
701	у вас	1	1
702	вы говорите	1	1
703	о мире	8	1
704	не мог	3	1
705	здесь в	2	1
706	все не	1	1
707	другой как	2	1
708	глубине души	1	1
709	и часто	1	1
710	вам и	1	1
711	самое главное	2	1
712	его с	5	1
713	в результате	1	1
714	за что	1	1
715	которая в	1	1
716	в силах	2	1
717	своей собственной	1	1
718	человек и	4	1
719	бы ему	1	1
720	нам хочется	1	1
721	пр в	1	1
722	отца что	1	1
723	от него	6	1
724	это может	1	1
725	отворачивается от	1	1
726	из своего	4	1
727	в этих	2	1
728	я хотел	2	1
729	на других	1	1
730	ну и	2	1
731	но зато	4	1
732	с таким	2	1
733	ни было	3	1
734	есть уже	1	1
735	и очень	1	1
736	очень хорошо	1	1
737	утверждения себя	1	1
738	это все	1	1
739	бесконечности и	1	1
740	а ведь	1	1
741	чем иным	1	1
742	и понятиями	1	1
743	об этих	1	1
744	бы даже	1	1
745	в процессе	1	1
746	и эта	1	1
747	те которые	1	1
748	с самим	15	1
