N	2gram	Bakhtin_Pr_3	Komedia
399	и более	1	1
400	том же	1	1
401	и почти	2	1
402	по себе	3	1
403	тому что	2	1
404	если и	2	1
405	но этой	1	1
406	самого начала	8	1
407	для каждого	1	1
408	что их	1	1
409	своего героя	2	1
410	которого он	3	1
411	а может	2	1
412	того чтобы	1	1
413	чем не	2	1
414	он с	4	1
415	что только	1	1
416	первая часть	1	1
417	к концу	3	1
418	во всем	3	1
419	так например	1	1
420	мы бы	1	1
421	до того	1	1
422	обращает на	2	1
423	каждый раз	1	1
424	мы и	2	1
425	что на	1	1
426	вот в	1	1
427	от их	1	1
428	и для	8	1
429	к себе	17	1
430	не могут	1	1
431	да рядом	1	1
432	за маской	1	1
433	еще одна	1	1
434	хотя конечно	1	1
435	это конечно	1	1
436	и другим	1	1
437	его с	4	1
438	даже и	4	1
439	все мои	1	1
440	слова с	3	1
441	в каждом	3	1
442	выпад против	1	1
443	отказаться от	2	1
444	и это	4	1
445	видимо не	1	1
446	этот отрывок	1	1
447	в дело	1	1
448	но при	1	1
449	данном случае	1	1
450	особенно в	2	1
451	него самого	1	1
452	с самого	8	1
453	говорили что	3	1
454	диалог с	3	1
455	говорить о	3	1
456	в дальнейшем	1	1
457	в живых	1	1
458	пример такого	1	1
459	можно было	1	1
460	те же	2	1
461	это вовсе	1	1
462	каждого из	1	1
463	и ненависть	1	1
464	в изображении	1	1
465	жизнь и	2	1
466	не кто	1	1
467	ибо его	1	1
468	с ним	8	1
469	в каждой	1	1
470	с человеком	2	1
471	них не	1	1
472	о нем	2	1
473	в пользу	1	1
474	на вопрос	4	1
475	именно с	1	1
476	и являются	1	1
477	и что	5	1
478	в глаза	3	1
479	все его	2	1
480	в значительной	1	1
481	может и	1	1
482	что хотел	1	1
483	ибо и	2	1
484	отметить что	1	1
485	говорит он	3	1
486	и только	2	1
487	даже для	1	1
488	наконец в	3	1
489	в середине	1	1
490	его творчестве	1	1
491	достигает вершины	1	1
492	того что	5	1
493	большей или	1	1
494	разумеется во	1	1
495	почти все	2	1
496	сразу же	1	1
497	всего не	1	1
498	нуждается в	3	1
499	под свою	1	1
500	но ни	2	1
501	хотя бы	5	1
502	поэтому и	1	1
503	бы ни	1	1
504	него если	1	1
505	вопрос об	1	1
506	всегда с	1	1
507	себя в	1	1
508	так что	5	1
509	думаете что	4	1
510	в большинстве	2	1
511	а напротив	1	1
512	ни одного	5	1
513	же из	1	1
514	был очень	1	1
515	не принимает	4	1
516	в душе	2	1
517	как тот	1	1
518	за ним	2	1
519	этот раз	1	1
520	себе в	1	1
521	пародии на	1	1
522	перед собой	1	1
523	среди которых	1	1
524	друг друга	2	1
525	не случайно	1	1
526	и видят	1	1
527	ее на	1	1
528	для того	1	1
529	десять лет	1	1
530	в особенности	1	1
531	свой образ	1	1
532	ты не	1	1
533	в высшей	3	1
534	на этот	1	1
535	далеко не	3	1
536	и прежде	4	1
537	было и	2	1
538	в стремлении	1	1
539	борьба за	1	1
540	отчего же	2	1
541	его из	1	1
542	к человеку	1	1
543	а наоборот	1	1
544	о чем	2	1
545	большинстве случаев	3	1
546	него не	1	1
547	они лишь	1	1
548	материалом для	2	1
549	сплошь да	1	1
550	и она	1	1
551	были эти	1	1
552	пример для	1	1
553	эти слова	3	1
554	в критике	1	1
555	ко всем	1	1
556	и потому	2	1
557	отрывок из	2	1
558	и столь	1	1
559	для оценки	1	1
560	к своему	5	1
561	что теперь	1	1
562	в данном	1	1
563	ненависть к	3	1
564	в той	2	1
565	нашу задачу	1	1
566	тому как	2	1
567	героев правда	1	1
568	в ответ	1	1
569	как бы	27	1
570	сам не	3	1
571	материал для	1	1
572	или хотя	1	1
573	этого слова	7	1
574	с этой	2	1
575	в основном	1	1
576	если оно	1	1
577	его отца	1	1
578	самого и	1	1
579	случаях когда	1	1
580	начала ее	1	1
581	это уже	2	1
582	обращается к	2	1
583	с известной	1	1
584	от него	6	1
585	отрывки из	1	1
586	места в	1	1
587	бы в	3	1
588	еще более	2	1
589	об исторических	1	1
590	но зато	3	1
591	именно поэтому	1	1
592	или меньшей	1	1
593	хотя в	1	1
594	бы на	1	1
595	изменить свой	1	1
596	отношении к	7	1
597	в общем	4	1
598	его произведениях	1	1
599	бы с	2	1
600	хотя как	1	1
601	слово в	2	1
602	дошли до	1	1
603	с ней	1	1
604	не знает	6	1
605	сказать что	2	1
606	применил к	1	1
607	больше всего	1	1
608	на следующий	1	1
609	к его	1	1
610	тех самых	1	1
611	ко всему	1	1
612	всего как	1	1
613	время не	2	1
614	представляется ему	1	1
615	жизни и	3	1
616	человека к	1	1
617	вполне понятно	2	1
618	того времени	2	1
619	дает основание	1	1
620	это в	2	1
621	как на	2	1
