N	2gram	Bakhtin_Fr_1	Analitik
196	смысла в	1	2
197	его и	1	2
198	сами по	1	2
199	при всей	2	2
200	не о	1	2
201	случае не	1	2
202	этом отношении	3	2
203	со стороны	1	2
204	было бы	1	2
205	и вещь	1	2
206	в ряду	3	2
207	мира в	3	2
208	на фоне	3	2
209	и потому	10	2
210	внешнем мире	1	2
211	внешнего мира	1	2
212	с первой	1	2
213	тех или	1	2
214	не является	3	2
215	восходящая к	2	2
216	это как	4	2
217	в собственно	1	2
218	нет ничего	3	2
219	другой стороны	1	2
220	культуры в	4	2
221	в свое	2	2
222	в какой	1	2
223	то на	1	1
224	речь идет	1	1
225	например в	2	1
226	человека и	1	1
227	он показывает	1	1
228	мира не	1	1
229	изучения в	1	1
230	тех же	1	1
231	области литературы	2	1
232	искусства все	1	1
233	в чужой	2	1
234	и должны	1	1
235	от своей	1	1
236	и существеннее	1	1
237	явления и	1	1
238	по преимуществу	1	1
239	он всегда	1	1
240	в какой-то	1	1
241	собственном смысле	1	1
242	и больше	1	1
243	видеть в	2	1
244	в году	6	1
245	по его	3	1
246	мы уже	12	1
247	на тех	2	1
248	и значение	1	1
249	и была	1	1
250	мы не	1	1
251	особой эстетической	2	1
252	со смертью	1	1
253	принадлежит к	1	1
254	не вполне	2	1
255	и другая	1	1
256	в одиночку	1	1
257	в целое	1	1
258	здесь как	1	1
259	в ней	6	1
260	меньшей степени	5	1
261	начало и	2	1
262	литературы и	5	1
263	он был	2	1
264	основная особенность	2	1
265	и служит	1	1
266	в чем	2	1
267	во всех	9	1
268	в ее	3	1
269	и всего	1	1
270	мы будем	3	1
271	но как	3	1
272	не входит	2	1
273	или иное	1	1
274	же деле	3	1
275	его на	2	1
276	как в	5	1
277	если на	1	1
278	есть в	5	1
279	как нам	1	1
280	что касается	1	1
281	выход за	2	1
282	в полном	1	1
283	явлений не	2	1
284	и наконец	2	1
285	переживаемый в	1	1
286	значение этих	1	1
287	именно эта	1	1
288	он в	1	1
289	в известном	1	1
290	романа но	1	1
291	но его	1	1
292	имеем в	1	1
293	мы наблюдаем	1	1
294	этот процесс	1	1
295	но прежде	1	1
296	во-вторых они	1	1
297	к миру	1	1
298	в рамки	1	1
299	и внешне	1	1
300	всех этих	8	1
301	праздничное настроение	1	1
302	отношений между	1	1
303	а о	1	1
304	из него	1	1
305	его от	2	1
306	через край	2	1
307	в основу	1	1
308	но все	3	1
309	здесь мы	1	1
310	а затем	2	1
311	что все	1	1
312	в состоянии	3	1
313	тем в	1	1
314	и может	1	1
315	пусть и	2	1
316	оно становится	1	1
317	в будущее	1	1
318	его в	7	1
319	ощущается как	1	1
320	с самим	1	1
321	характера это	1	1
322	полноте и	1	1
323	свести к	1	1
324	такие специфические	1	1
325	или хотя	1	1
326	смерть и	1	1
327	этом мы	1	1
328	и во-вторых	1	1
329	в них	5	1
330	совершенно иного	1	1
331	единого и	1	1
332	и уже	1	1
333	он и	3	1
334	литературных произведений	1	1
335	только во	1	1
336	остается в	1	1
337	приложимо к	1	1
338	и конец	1	1
339	в этих	2	1
340	все более	1	1
341	во время	4	1
342	и при	1	1
343	и ее	1	1
344	в отношении	6	1
345	к истории	1	1
346	знает и	2	1
347	же основаниях	1	1
348	культуры а	1	1
349	в которых	1	1
350	жизни с	1	1
351	одном из	1	1
352	есть его	1	1
353	него не	1	1
354	точку зрения	1	1
355	мере как	1	1
356	остается вне	1	1
357	времени не	1	1
358	но он	1	1
359	далека от	1	1
360	их в	2	1
361	оно само	1	1
362	ставит себя	1	1
363	ним в	1	1
364	мере и	1	1
365	мы встречаемся	1	1
366	раз и	2	1
367	между людьми	5	1
368	с миром	3	1
369	не менее	1	1
370	оба эти	1	1
371	описания и	1	1
372	одна из	1	1
373	на него	2	1
374	именно такова	1	1
375	в самых	1	1
376	к игнорированию	1	1
377	на котором	3	1
378	ничего не	3	1
379	эта сторона	1	1
380	относят к	1	1
381	этих двух	2	1
382	из древнейших	2	1
383	во всем	2	1
384	литературного развития	2	1
385	но это	3	1
386	эти три	1	1
387	мы и	3	1
388	с другом	1	1
389	которому все	1	1
390	мы встречаем	1	1
391	xx века	1	1
392	начиная с	2	1
393	к себе	2	1
394	позиция в	1	1
395	эпосе в	1	1
396	числе и	7	1
397	оно не	1	1
398	на это	1	1
399	особый тип	2	1
400	говорит о	1	1
401	и художественное	1	1
402	в виду	3	1
403	но при	2	1
404	людей в	1	1
405	нашей работы	6	1
406	миром и	1	1
407	то или	1	1
408	одновременно они	1	1
409	культуры и	8	1
410	как с	1	1
411	те же	1	1
412	в последующих	5	1
413	строго говоря	1	1
414	место но	1	1
415	и всякого	1	1
416	в разных	1	1
417	в прошлое	2	1
418	образом в	2	1
419	приближается к	1	1
420	в самой	3	1
421	направленной на	1	1
422	говорит об	1	1
423	его жизни	1	1
424	даже у	1	1
425	себя самого	1	1
426	на что	2	1
427	людей как	1	1
428	литературные произведения	1	1
429	времени в	1	1
430	и во	3	1
431	на всех	4	1
432	на отдельные	2	1
433	в которую	1	1
434	ожидания и	1	1
435	они являются	2	1
436	во всей	3	1
437	только такие	1	1
438	и только	1	1
439	наконец в	1	1
440	а его	2	1
441	слов и	1	1
442	вплоть до	1	1
443	которой в	1	1
444	своей природе	1	1
445	следует однако	1	1
446	в формах	1	1
447	своей сущности	1	1
448	языка на	1	1
449	край и	1	1
450	проникнуть в	1	1
451	друг друга	3	1
452	входит в	4	1
453	бытия в	1	1
454	все они	1	1
455	для всех	1	1
456	со своим	1	1
457	связи с	4	1
458	перед этой	1	1
459	то и	1	1
460	иной форме	4	1
461	сложившейся в	1	1
462	оба этих	1	1
463	от других	1	1
464	чужого языка	1	1
465	или даже	2	1
466	языка но	1	1
467	но от	1	1
468	за ним	1	1
469	о поэзии	1	1
470	сфере это	1	1
471	всяком случае	1	1
472	его природе	1	1
473	постановка проблемы	2	1
474	в одном	5	1
475	в цепи	1	1
476	в xx	1	1
477	у него	1	1
478	как раз	3	1
479	основаниях как	1	1
480	это по	1	1
481	в науке	1	1
482	смерти и	2	1
483	и привлекает	1	1
484	только на	2	1
485	в особенности	2	1
486	личности была	1	1
487	она и	1	1
488	и даже	8	1
489	выходит за	4	1
490	развития в	1	1
491	в любой	1	1
492	объяснение в	1	1
493	до сих	4	1
494	влияние на	7	1
495	всей своей	1	1
496	подлежит никакому	1	1
497	здесь в	8	1
498	строится в	1	1
499	есть она	1	1
500	и др	24	1
501	нового времени	13	1
502	карнавал переживаемый	1	1
503	к человеку	1	1
504	превращается в	5	1
505	не было	1	1
506	и оценен	1	1
507	однако и	1	1
508	человеческой жизни	1	1
509	сколько в	1	1
510	его как	1	1
511	о чем	1	1
512	его собственной	1	1
513	приобщение к	2	1
514	речи и	2	1
515	в связи	1	1
516	мог быть	1	1
517	связь с	5	1
518	всех трех	1	1
519	ни на	2	1
520	и особенно	2	1
521	как это	1	1
522	все моменты	1	1
523	по своему	8	1
524	для обозначения	1	1
525	если оно	1	1
526	в течение	1	1
527	романтическом гротеске	7	1
528	типа как	1	1
529	xx веке	1	1
530	в мир	2	1
531	в тот	1	1
532	да и	2	1
533	друг с	1	1
534	самом же	3	1
535	еще раз	2	1
536	известном смысле	1	1
537	речевого общения	3	1
538	сих пор	4	1
539	от нас	1	1
540	о мире	1	1
541	при всем	1	1
542	и для	2	1
543	искусства как	1	1
544	при таком	2	1
545	ко второй	1	1
546	и от	2	1
547	все что	1	1
548	не подлежит	2	1
549	оно представляет	1	1
550	или в	2	1
551	в результате	1	1
552	мира и	4	1
553	между ними	4	1
554	но одновременно	3	1
555	хотя и	2	1
556	на первый	1	1
557	для нас	4	1
558	от него	2	1
559	со второй	2	1
560	в большей	5	1
561	же в	2	1
562	отличающая его	1	1
563	есть без	1	1
564	на части	1	1
565	в своих	5	1
566	среди других	1	1
567	жизни в	5	1
568	в романе	2	1
569	не знает	6	1
570	отношением к	1	1
571	совершенно не	4	1
572	тип общения	3	1
573	понимании как	1	1
574	время он	1	1
575	включает в	1	1
576	где он	1	1
577	просто не	1	1
578	жизни и	7	1
579	уже готовой	1	1
580	также не	1	1
581	то оно	1	1
582	и эта	3	1
583	они не	1	1
584	во всяком	1	1
585	встречаемся с	1	1
