N	2gram	Losev_Dial_1	Narrotol
410	человек и	1	1
411	до известной	1	1
412	жизненного опыта	1	1
413	есть прежде	1	1
414	дело не	2	1
415	дело в	1	1
416	но ясно	1	1
417	как таковых	1	1
418	не нуждается	5	1
419	как то	1	1
420	вытекает из	1	1
421	что весьма	1	1
422	жизни не	1	1
423	именно с	1	1
424	этих двух	1	1
425	оно есть	2	1
426	к ней	4	1
427	и является	2	1
428	на природу	1	1
429	а лишь	3	1
430	мире и	1	1
431	потому что	14	1
432	наука или	1	1
433	свет и	2	1
434	ли это	3	1
435	может показаться	1	1
436	с другом	1	1
437	а как	1	1
438	от того	1	1
439	и оно	1	1
440	не могут	1	1
441	далее по	1	1
442	же самое	1	1
443	что оно	5	1
444	но также	1	1
445	из монастыря	1	1
446	например на	1	1
447	для восприятия	1	1
448	вещами и	1	1
449	мифа в	1	1
450	от друга	1	1
451	что все	1	1
452	в виду	5	1
453	и от	2	1
454	мысль о	1	1
455	только то	4	1
456	есть само	1	1
457	зрения не	1	1
458	однако эта	1	1
459	и совершенно	2	1
460	и сам	1	1
461	здесь как	1	1
462	отличная от	1	1
463	к его	1	1
464	здесь но	1	1
465	из подлинного	1	1
466	если бы	12	1
467	и вообще	4	1
468	бывает в	1	1
469	с ним	6	1
470	ничто в	1	1
471	и смерть	1	1
472	никогда и	1	1
473	на ту	1	1
474	тех кто	2	1
475	структуру и	1	1
476	на что	2	1
477	тоже символически	1	1
478	свете в	1	1
479	грань между	2	1
480	суть не	1	1
481	что и	3	1
482	является ли	1	1
483	бытии но	1	1
484	крайней мере	4	1
485	тотчас же	1	1
486	но собственно	1	1
487	все время	1	1
488	не знаю	1	1
489	если это	2	1
490	может иметь	3	1
491	или может	1	1
492	в него	2	1
493	того что	2	1
494	в современной	2	1
495	с ними	2	1
496	мы увидим	2	1
497	известного рода	1	1
498	научного религиозного	1	1
499	зрения одного	1	1
500	деле не	1	1
501	или же	1	1
502	мира как	1	1
503	не мешает	4	1
504	со всеми	1	1
505	итак в	1	1
506	и у	2	1
507	и внутреннего	2	1
508	для рассказа	1	1
509	то и	2	1
510	в понятие	1	1
511	а то	1	1
512	то чему	1	1
513	не дает	1	1
514	что первое	1	1
515	ни с	6	1
516	мир в	1	1
517	не так	1	1
518	никто не	2	1
519	не миф	1	1
520	вовсе не	7	1
521	от тех	1	1
522	мы можем	4	1
523	из нее	1	1
524	подлинная жизнь	1	1
525	само по	5	1
526	как такового	1	1
527	бы все	2	1
528	общая идея	1	1
529	перед ними	1	1
530	вне ее	1	1
531	фактов то	1	1
532	именно как	2	1
533	в данный	1	1
534	до сих	2	1
535	как у	2	1
536	нельзя сказать	1	1
537	говорить и	1	1
538	здесь в	2	1
539	чем он	2	1
540	и быть	2	1
541	как же	5	1
542	и пр	5	1
543	лица по	1	1
544	по направлению	3	1
545	а на	1	1
546	стремится к	2	1
547	ничем не	3	1
548	с которым	1	1
549	как о	2	1
550	когда она	1	1
551	и уже	1	1
552	не об	1	1
553	было на	1	1
554	и ему	1	1
555	его высшей	1	1
556	о себе	1	1
557	ни на	6	1
558	казалось ему	1	1
559	в меру	1	1
560	пространства и	2	1
561	направлению к	1	1
562	производит впечатление	1	1
563	дает нам	1	1
564	это за	2	1
565	и там	1	1
566	быть только	1	1
567	об ее	1	1
568	друг с	1	1
569	увидим впоследствии	1	1
570	ней не	1	1
571	в состоянии	1	1
572	или хотя	2	1
573	схемы и	1	1
574	с этой	2	1
575	вверх и	1	1
576	еще раз	1	1
577	как только	2	1
578	быть и	4	1
579	сих пор	2	1
580	этом и	1	1
581	является как	1	1
582	от нас	1	1
583	всего в	1	1
584	тех или	3	1
585	известной степени	1	1
586	указать на	1	1
587	смысл для	1	1
588	хотя они	1	1
589	о котором	1	1
590	и перед	1	1
591	постоянно и	1	1
592	который является	1	1
593	для нас	1	1
594	от него	4	1
595	это может	2	1
596	не должен	1	1
597	но это	8	1
598	есть уже	1	1
599	что вообще	1	1
600	целью и	1	1
601	может и	4	1
602	а о	2	1
603	не знает	2	1
604	не быть	1	1
605	своего предмета	1	1
606	и при	2	1
607	что понятие	1	1
608	светом но	1	1
609	не могла	1	1
610	который не	1	1
611	есть то	1	1
612	жизни мы	1	1
613	если же	1	1
614	где он	1	1
615	мифа как	2	1
616	это было	2	1
617	от которой	2	1
618	и эта	2	1
619	себе без	1	1
620	как результат	2	1
621	собственно говоря	4	1
622	небо и	1	1
623	которая не	2	1
