N	2gram	Potebnia_M_2	Psycholo
228	что именно	1	2
229	как к	1	2
230	очень трудно	1	2
231	и наконец	1	2
232	ясно и	1	2
233	ни по	2	2
234	он в	1	2
235	что так	1	2
236	думать что	3	2
237	в обширном	1	2
238	остановиться на	1	2
239	нами в	1	2
240	человеке и	1	2
241	в прямом	1	2
242	всех остальных	1	2
243	всех этих	2	2
244	которому она	1	2
245	наших глазах	1	2
246	одной и	2	2
247	и по	2	2
248	так например	3	2
249	в нее	4	2
250	мы слышим	1	2
251	тем в	1	2
252	и может	3	2
253	и дает	1	2
254	из нее	1	2
255	которые с	1	2
256	и уже	5	2
257	что чем	1	2
258	такой же	4	2
259	в эту	3	2
260	от своего	1	2
261	можно убедиться	1	2
262	должны были	1	2
263	и той	2	2
264	совершенно иначе	1	2
265	но он	2	2
266	друг другу	1	2
267	и эти	1	2
268	есть именно	1	2
269	и более	1	2
270	их в	2	2
271	в этих	3	2
272	или если	2	2
273	можем сказать	1	2
274	вместе и	5	2
275	она могла	1	2
276	мы помним	1	2
277	вытекает из	2	2
278	нельзя не	1	2
279	и всегда	1	2
280	ничего не	1	2
281	находятся в	1	2
282	к ней	2	2
283	на те	1	2
284	то это	3	2
285	животных и	2	2
286	у нас	2	2
287	очень часто	1	2
288	не могут	7	2
289	когда мы	2	2
290	что оно	4	2
291	он видит	1	2
292	из всего	1	2
293	свою очередь	6	2
294	только то	1	2
295	то время	4	2
296	одного из	1	2
297	том как	3	2
298	мы в	3	2
299	со стороны	3	2
300	с ним	5	2
301	или от	2	2
302	внимание на	2	2
303	и та	1	2
304	но мы	3	2
305	той степени	1	2
306	и во	3	2
307	слов и	1	2
308	и следовательно	2	2
309	что здесь	1	2
310	что только	2	2
311	и действительно	1	2
312	в рассуждениях	1	2
313	наше время	1	2
314	по мнению	1	2
315	согласно с	3	2
316	все они	1	2
317	со всеми	1	2
318	для всех	1	2
319	есть в	2	2
320	уже не	4	2
321	или не	5	2
322	самый этот	1	2
323	одно из	3	2
324	для него	10	2
325	всяком случае	7	2
326	могло бы	1	2
327	к первой	2	2
328	но что	2	2
329	заметить что	6	2
330	что прежде	1	2
331	и вместе	4	2
332	к самому	1	2
333	это будет	3	2
334	таком виде	1	2
335	а с	2	2
336	и затем	2	2
337	же точно	1	2
338	чувство с	1	2
339	уже давно	1	2
340	эти слова	1	2
341	к себе	1	2
342	хотя бы	2	2
343	к своему	1	2
344	если так	1	2
345	что за	2	2
346	есть только	6	2
347	смысле этого	3	2
348	это есть	1	2
349	что же	1	2
350	о человеке	1	2
351	в первой	1	2
352	чувства и	4	2
353	том смысле	4	2
354	быть не	3	2
355	этого слова	6	2
356	с этой	1	2
357	заставляет нас	1	2
358	в наше	1	2
359	не знаем	2	2
360	при таком	1	2
361	ко второй	1	2
362	не более	1	2
363	только что	3	2
364	со стихиями	1	2
365	же в	5	2
366	так же	2	2
367	его к	1	2
368	нам не	2	2
369	была бы	1	2
370	имеет место	2	2
371	можем не	1	2
372	указывают на	2	2
373	они не	4	2
374	можно назвать	2	2
375	во всяком	7	2
376	а между	4	1
377	бы перед	1	1
378	и известный	1	1
379	ли мы	2	1
380	скажет что	1	1
381	в движение	2	1
382	зависимость от	1	1
383	чтобы не	1	1
384	легко заметить	1	1
385	и потому	2	1
386	словами и	1	1
387	относятся к	1	1
388	и есть	2	1
389	нам кажется	4	1
390	чувств в	1	1
391	по которым	1	1
392	распространить на	1	1
393	и до	1	1
394	на две	2	1
395	и самое	1	1
396	выражается в	2	1
397	что мы	11	1
398	которую я	1	1
399	по величине	1	1
400	это что	2	1
401	бы что	2	1
402	что уже	1	1
403	из своих	1	1
404	что многие	2	1
405	происходит это	1	1
406	не столько	2	1
407	между этими	1	1
408	и другая	1	1
409	может нам	1	1
410	степени как	1	1
411	случаи когда	2	1
412	себе что	1	1
413	еще не	4	1
414	не имел	1	1
415	в чем	7	1
416	с его	2	1
417	басне за	1	1
418	и утверждать	1	1
419	то мы	2	1
420	но конечно	1	1
421	подобных случаев	1	1
422	но не	12	1
423	мы будем	1	1
424	ясно мы	1	1
425	это видно	1	1
426	именно на	1	1
427	в сторону	1	1
428	одном и	1	1
429	не все	2	1
430	с собою	1	1
431	отношение к	1	1
432	иначе не	1	1
433	отличие от	1	1
434	которые все	1	1
435	общего правила	1	1
436	разница в	1	1
437	один и	1	1
438	доказать что	1	1
439	относится к	3	1
440	которые не	3	1
441	отвечает ему	1	1
442	показать в	2	1
443	обратном отношении	1	1
444	что хотя	4	1
445	это самое	2	1
446	вызывает в	1	1
447	независимо от	9	1
448	с чисто	1	1
449	она как	1	1
450	все остальные	5	1
451	от нашего	2	1
452	еще больше	1	1
453	в мысли	5	1
454	частей мы	1	1
455	хотя и	3	1
456	так одна	1	1
457	между двумя	6	1
458	имеет в	1	1
459	более или	8	1
460	в действительности	2	1
461	что кажется	1	1
462	о самом	1	1
463	доказывают что	1	1
464	то в	1	1
465	в себя	2	1
466	впечатления от	2	1
467	в известном	1	1
468	рассказ о	1	1
469	для эстетического	1	1
470	достоинства которые	1	1
471	имеет для	3	1
472	и тот	2	1
473	только один	4	1
474	этого образа	1	1
475	было дано	1	1
476	имеем в	1	1
477	иначе если	1	1
478	ее как	1	1
479	подобным образом	3	1
480	дальше и	1	1
481	этого свойства	1	1
482	нам на	3	1
483	его или	1	1
484	что одна	1	1
485	что без	3	1
486	не следует	1	1
487	они получают	1	1
488	ничего если	1	1
489	и еще	1	1
490	обширном смысле	2	1
491	не как	3	1
492	переходит от	1	1
493	именно из	1	1
494	том чтобы	1	1
495	подобно тому	4	1
496	смысле как	2	1
497	заключает в	4	1
498	но все	2	1
499	всех отношениях	1	1
500	на слух	1	1
501	что почти	1	1
502	как они	1	1
503	не будет	1	1
504	факт что	2	1
505	вывести из	1	1
506	чего он	1	1
507	которыми он	1	1
508	том случае	1	1
509	только не	1	1
510	и с	1	1
511	сказать в	2	1
512	с другими	5	1
513	есть не	5	1
514	для нее	2	1
515	это не	3	1
516	деле в	1	1
517	видит перед	1	1
518	и оценка	1	1
519	менее определенным	1	1
520	в жизни	2	1
521	кажется что	3	1
522	в обратном	1	1
523	на основании	1	1
524	а за	1	1
525	в слове	13	1
526	и ближе	1	1
527	а если	1	1
528	в тоне	1	1
529	должно быть	2	1
530	и тогда	3	1
531	или менее	8	1
532	первой части	1	1
533	и при	3	1
534	что такое	2	1
535	таким же	1	1
536	представить себе	1	1
537	из прежних	2	1
538	в их	1	1
539	на каждом	1	1
540	не от	5	1
541	мысли и	1	1
542	от себя	2	1
543	и заставит	1	1
544	одного этого	1	1
545	приблизительно так	3	1
546	только переходит	1	1
547	но эта	1	1
548	был не	1	1
549	теми же	1	1
550	доказывает что	1	1
551	бы быть	3	1
552	и вообще	3	1
553	всякому другому	1	1
554	по вкусу	1	1
555	случае мы	1	1
556	понимая ее	1	1
557	и вся	1	1
558	то с	1	1
559	а от	3	1
560	человек и	1	1
561	в какое	3	1
562	в таких	1	1
563	с которой	1	1
564	мысли в	3	1
565	дело в	1	1
566	как язык	1	1
567	и притом	3	1
568	не вытекает	1	1
569	к этим	1	1
570	на него	3	1
571	и имеет	1	1
572	в самых	1	1
573	которая выражается	1	1
574	не могло	1	1
575	он мог	1	1
576	что ни	2	1
577	именно с	1	1
578	поэтическое произведение	1	1
579	конца мы	1	1
580	этих двух	1	1
581	или как	1	1
582	как она	1	1
583	с гораздо	1	1
584	это слово	1	1
585	с таким	3	1
586	своей цели	1	1
587	которому мы	1	1
588	что на	3	1
589	для нашей	1	1
590	одним из	1	1
591	к таким	2	1
592	и другой	1	1
593	и такие	1	1
594	так а	1	1
595	чем перейти	1	1
596	притом же	2	1
597	понять что	1	1
598	бы он	1	1
599	не есть	6	1
600	все слова	2	1
601	сходятся и	1	1
602	что при	1	1
603	из чего	1	1
604	ничего общего	1	1
605	от той	1	1
606	в применении	1	1
607	не ограничивается	1	1
608	то она	1	1
609	встречаем и	1	1
610	служит только	1	1
611	но при	1	1
612	в некоторых	4	1
613	другое направление	2	1
614	только при	1	1
615	с каким	2	1
616	в собственном	2	1
617	знаем что	1	1
618	уже там	1	1
619	мысль о	7	1
620	слова а	3	1
621	так и	5	1
622	не за	1	1
623	те же	3	1
624	каждого порознь	1	1
625	язвы в	1	1
626	не с	3	1
627	при попытке	1	1
628	мог бы	3	1
629	во все	2	1
630	та и	1	1
631	остается только	2	1
632	что дело	1	1
633	без сомнения	4	1
634	по сравнению	1	1
635	не исчерпывается	1	1
636	в словах	3	1
637	по мере	5	1
638	другой не	1	1
639	будет уже	1	1
640	бы выбрать	1	1
641	вероятно что	1	1
642	чувства с	1	1
643	не кто	1	1
644	другое значение	1	1
645	но этого	1	1
646	на вопрос	3	1
647	язык и	1	1
648	определенным образом	1	1
649	не имеем	3	1
650	мысли мы	1	1
651	и просто	1	1
652	можно сказать	1	1
653	можно заметить	3	1
654	другому в	1	1
655	времени в	1	1
656	по их	1	1
657	это часто	1	1
658	нас в	2	1
659	это было	2	1
660	своему значению	1	1
661	мы понимаем	1	1
662	нас по	1	1
663	более сильного	1	1
664	которой мы	2	1
665	образом если	1	1
666	этих слов	1	1
667	что человек	1	1
668	в глазах	1	1
669	в другой	1	1
670	вслед за	3	1
671	даже для	1	1
672	его силы	1	1
673	разницы между	2	1
674	верным изображением	1	1
675	мог найти	1	1
676	для ребенка	1	1
677	но с	1	1
678	всякого рода	1	1
679	дело с	1	1
680	их заключается	1	1
681	о другом	1	1
682	сказали что	1	1
683	каждом шагу	1	1
684	то все	4	1
685	когда нам	1	1
686	или же	7	1
687	которые нам	2	1
688	она ни	1	1
689	с которыми	2	1
690	характер ее	1	1
691	с предыдущим	1	1
692	мысли что	1	1
693	и у	3	1
694	только на	1	1
695	всеми остальными	1	1
696	себя и	2	1
697	в нашей	2	1
698	и других	2	1
699	роль и	1	1
700	совсем другое	1	1
701	и их	5	1
702	случаи которые	2	1
703	с этими	1	1
704	для меня	4	1
705	тому же	1	1
706	не о	1	1
707	друг друга	2	1
708	должны будем	1	1
709	каждый из	1	1
710	не говорит	1	1
711	каждого слова	1	1
712	в других	4	1
713	указание на	2	1
714	бы это	1	1
715	перейти к	1	1
716	на стороне	1	1
717	человека которые	1	1
718	не было	6	1
719	а на	1	1
720	мы воспринимаем	1	1
721	так не	1	1
722	мы привыкли	1	1
723	значение которое	1	1
724	именно в	1	1
725	по своим	1	1
726	а именно	1	1
727	к которому	2	1
728	не потому	1	1
729	и прежде	1	1
730	тому как	4	1
731	в отличие	1	1
732	души и	4	1
733	ни на	1	1
734	что для	3	1
735	обратить внимание	1	1
736	чувством и	2	1
737	бы никакого	1	1
738	быть названо	2	1
739	превращается в	2	1
740	от этого	1	1
741	света и	2	1
742	слиянию и	1	1
743	ничем не	2	1
744	зависит от	2	1
745	долго и	1	1
746	по внешнему	1	1
747	когда же	1	1
748	могут служить	1	1
749	вероятно не	1	1
750	что из	1	1
751	мы знаем	2	1
752	если не	4	1
753	как именно	2	1
754	виде в	1	1
755	будет совершенно	1	1
756	что характеризует	1	1
757	время с	1	1
758	с первого	2	1
759	нас чувство	1	1
760	мы говорим	3	1
761	в разговоре	2	1
762	сравнению с	1	1
763	он будет	1	1
764	на тот	1	1
765	указывает нам	1	1
766	применении к	1	1
767	быть только	2	1
768	ее если	1	1
769	не кажется	1	1
770	требует для	1	1
771	форма и	1	1
772	чувство и	1	1
773	медленным и	1	1
774	нам еще	1	1
775	каждый раз	1	1
776	чувства которое	1	1
777	отличается от	1	1
778	между прочим	4	1
779	ни для	1	1
780	я от	1	1
781	это последнее	4	1
782	отношениях к	1	1
783	том виде	1	1
784	имеет дело	1	1
785	с как	1	1
786	начала и	1	1
787	тот кто	1	1
788	что тогда	1	1
789	как не	3	1
790	от него	4	1
791	собственно говоря	1	1
792	от всех	1	1
793	или нет	3	1
794	было на	1	1
795	и ни	1	1
796	мы должны	2	1
797	бы если	1	1
798	в зависимость	1	1
799	случае а	1	1
800	бы на	1	1
801	отношении к	2	1
802	себе никакого	1	1
803	противоречит тому	1	1
804	не горит	1	1
805	между ними	2	1
806	только как	6	1
807	они как	1	1
808	это на	1	1
809	и так	1	1
810	многие и	1	1
811	нет но	3	1
812	в последнем	1	1
813	мере в	1	1
814	тот и	1	1
815	есть и	1	1
816	лиц на	1	1
817	что то	1	1
818	в заключение	1	1
819	тогда не	1	1
820	просто не	1	1
821	жизни и	1	1
822	но еще	1	1
823	случае если	1	1
824	тем самым	4	1
825	в описание	1	1
826	все что	3	1
827	этой точки	1	1
828	смысле что	1	1
