N	2gram	Medvedev_F_3	Myslijsy
449	с его	2	1
450	от его	3	1
451	данном случае	4	1
452	он может	2	1
453	совсем не	5	1
454	искусство то	1	1
455	говорящих или	2	1
456	себе и	1	1
457	отличие от	2	1
458	ведь мы	2	1
459	нет и	3	1
460	и чем	1	1
461	из таких	1	1
462	один и	1	1
463	явление которое	1	1
464	чем же	2	1
465	в истории	5	1
466	как сочетание	1	1
467	самое понятие	3	1
468	его на	1	1
469	значение его	1	1
470	стороны и	2	1
471	в художественном	5	1
472	от внешних	1	1
473	для науки	1	1
474	к новому	1	1
475	еще и	1	1
476	в противном	1	1
477	хотя и	1	1
478	может получить	1	1
479	было только	1	1
480	увидим что	2	1
481	это определение	1	1
482	но в	6	1
483	роль играет	1	1
484	то в	2	1
485	но эта	2	1
486	на ней	1	1
487	и конечно	1	1
488	случае они	1	1
489	из жизни	1	1
490	существует лишь	1	1
491	формы в	3	1
492	все эти	6	1
493	если мы	7	1
494	замысел художника	1	1
495	действительности а	1	1
496	тоже не	1	1
497	еще один	1	1
498	не те	1	1
499	смысла но	2	1
500	как он	2	1
501	чем больше	1	1
502	в единстве	5	1
503	бы от	1	1
504	главным образом	2	1
505	если для	1	1
506	на создание	1	1
507	эти содержания	1	1
508	же именно	1	1
509	сами эти	2	1
510	единство в	1	1
511	переходит от	1	1
512	именно из	1	1
513	что единство	1	1
514	в корне	4	1
515	из предложений	1	1
516	ними в	1	1
517	его содержании	1	1
518	в нее	1	1
519	ни был	1	1
520	положения что	1	1
521	а вместе	1	1
522	касается до	1	1
523	его произведения	1	1
524	где нет	2	1
525	в мире	1	1
526	и сделал	1	1
527	с совершенною	1	1
528	своей стороны	1	1
529	и навсегда	3	1
530	лишь в	9	1
531	знает что	1	1
532	те или	1	1
533	искусства в	3	1
534	со всех	1	1
535	не одна	1	1
536	это не	3	1
537	понять его	1	1
538	форму и	1	1
539	приходит в	1	1
540	видеть и	1	1
541	в жизни	11	1
542	кажется что	2	1
543	это слияние	1	1
544	смысле совокупности	1	1
545	форму в	1	1
546	или наоборот	1	1
547	быть даны	1	1
548	и вне	2	1
549	для чего	2	1
550	была уже	1	1
551	строгом смысле	1	1
552	ни с	2	1
553	с такой	2	1
554	такою же	1	1
555	форма и	1	1
556	нисколько не	2	1
557	в этих	3	1
558	вещи в	1	1
559	та что	1	1
560	но если	2	1
561	или точнее	2	1
562	таким же	2	1
563	в такой	2	1
564	с точки	14	1
565	знаем что	2	1
566	жизни с	2	1
567	были уже	1	1
568	то под	2	1
569	но он	1	1
570	что действительность	1	1
571	друг другу	2	1
572	и более	3	1
573	слова к	1	1
574	однако в	2	1
575	что этот	2	1
576	если нет	1	1
577	что новый	1	1
578	и необходимость	1	1
579	вложена в	2	1
580	виду что	2	1
581	меня не	1	1
582	художника не	1	1
583	или другие	1	1
584	должны служить	1	1
585	на себе	1	1
586	в процессе	15	1
587	они называют	1	1
588	и именно	2	1
589	когда они	1	1
590	как много	2	1
591	не могло	2	1
592	следовательно и	4	1
593	принадлежат к	2	1
594	возможно и	1	1
595	внутреннего единства	2	1
596	ничего не	2	1
597	больше чем	1	1
598	способен удовлетворить	1	1
599	и связи	1	1
600	развивается в	1	1
601	такой случай	1	1
602	их если	1	1
603	представляет ее	1	1
604	на выражение	1	1
605	здесь же	1	1
606	е не	1	1
607	с другом	1	1
608	в язык	1	1
609	допустить что	1	1
610	этот закон	2	1
611	настоящего времени	1	1
612	представляется нам	1	1
613	нигде нет	1	1
614	поэтическом произведении	2	1
615	быть частью	1	1
616	отличается от	2	1
617	же самое	3	1
618	на читателя	1	1
619	должен быть	2	1
620	своего развития	1	1
621	и художественное	2	1
622	бы уместно	1	1
623	в виду	3	1
624	связи со	1	1
625	его художественного	1	1
626	от внешней	1	1
627	как по	1	1
628	только то	3	1
629	с самого	1	1
630	она только	1	1
631	произведение и	1	1
632	речи то	1	1
633	то нужно	1	1
634	жизни это	1	1
635	только через	1	1
636	не с	1	1
637	ясно что	3	1
638	отличная от	2	1
639	оно как	1	1
640	не ради	2	1
641	в результате	5	1
642	это только	2	1
643	жизнь и	3	1
644	даны в	1	1
645	совершенно невозможно	1	1
646	для этого	2	1
647	из одного	2	1
648	это внутреннее	1	1
649	и восприятия	4	1
650	содержание этого	1	1
651	сводится к	5	1
652	именно потому	2	1
653	и здесь	1	1
654	состояние сознания	1	1
655	имеет еще	1	1
656	она для	1	1
657	определенное значение	1	1
658	форма более	1	1
659	тем а	1	1
660	развития как	2	1
661	одного из	1	1
662	не имеем	1	1
663	и который	1	1
664	единства и	3	1
665	как форма	1	1
666	первоначального замысла	1	1
667	нас в	1	1
668	художник должен	1	1
669	внешней формы	1	1
670	его действительности	1	1
671	раз и	3	1
672	быть сама	1	1
673	во всех	3	1
674	с миром	1	1
675	не чувствует	1	1
676	за другим	1	1
677	найти такой	1	1
678	материал не	1	1
679	от одного	2	1
680	и содержания	2	1
681	ее содержание	1	1
682	язык в	1	1
683	но столь	1	1
684	в художественной	2	1
685	формы его	3	1
686	что бы	1	1
687	каков бы	1	1
688	в ту	1	1
689	из средств	1	1
690	если это	1	1
691	места и	1	1
692	происходит в	1	1
693	предмета и	2	1
694	смысл вообще	1	1
695	познания так	1	1
696	в двух	1	1
697	тот же	1	1
698	целого и	1	1
699	который в	1	1
700	изображается это	1	1
701	и ее	6	1
702	изображения ее	1	1
703	без этого	1	1
704	человека с	1	1
705	себя в	1	1
706	лежащие в	1	1
707	конечно не	4	1
708	само становится	1	1
709	положение что	1	1
710	в поэзии	3	1
711	и чисто	1	1
712	еще одну	1	1
713	или даже	1	1
714	его и	3	1
715	осуществления так	1	1
716	мы знаем	4	1
717	мир не	1	1
718	а то	1	1
719	с первым	1	1
720	могло бы	1	1
721	целом и	1	1
722	сами по	2	1
723	произведения и	3	1
724	с определенным	1	1
725	как его	9	1
726	и бесконечно	1	1
727	в систему	1	1
728	должен был	1	1
729	сырой материал	1	1
730	была только	1	1
731	теперь при	1	1
732	лишь для	5	1
733	к самому	2	1
734	не является	5	1
735	жизни в	3	1
736	нужно было	1	1
737	действительность есть	1	1
738	даже не	1	1
739	и человека	1	1
740	и произведения	1	1
741	как у	1	1
742	на ее	4	1
743	или иначе	1	1
744	и быть	1	1
745	внешнее и	1	1
746	мы еще	2	1
747	была вложена	1	1
748	не входит	1	1
749	к более	2	1
750	превращается в	2	1
751	с нашей	1	1
752	не на	3	1
753	то по	2	1
754	нашей точки	1	1
755	действительности как	1	1
756	не об	2	1
757	под влиянием	1	1
758	бы оно	1	1
759	на который	1	1
760	слово становится	1	1
761	в одной	5	1
762	какого бы	1	1
763	в данном	6	1
764	она есть	3	1
765	перехода от	1	1
766	находятся в	2	1
767	им с	1	1
768	а потом	1	1
769	да и	4	1
770	друг с	1	1
771	исходя из	1	1
772	это значит	2	1
773	или со	1	1
774	к следующему	1	1
775	было ни	1	1
776	как например	1	1
777	только для	1	1
778	слова так	1	1
779	бы невозможно	1	1
780	формы и	3	1
781	или не	1	1
782	мы только	1	1
783	сознания и	2	1
784	о котором	1	1
785	в данное	1	1
786	на первый	1	1
787	художественное творчество	1	1
788	значило бы	1	1
789	в эту	2	1
790	на такой	1	1
791	смысла а	1	1
792	вообще в	1	1
793	такое явление	1	1
794	ни было	5	1
795	романа и	2	1
796	в самое	2	1
797	очень хорошо	1	1
798	все то	1	1
799	и начинается	1	1
800	может и	3	1
801	существование и	1	1
802	как ряд	1	1
803	между ними	15	1
804	на понимание	1	1
805	было такое	1	1
806	что такая	1	1
807	равно как	3	1
808	от души	2	1
809	это так	1	1
810	ее в	3	1
811	из остальных	1	1
812	и эта	3	1
813	но очевидно	1	1
814	можно назвать	1	1
815	во всяком	6	1
816	становится чем-то	1	1
