N	2gram	Vinokur_Vv_1	Dialekti
181	все эти	3	3
182	одной и	2	3
183	на этом	3	3
184	об этом	5	3
185	мы уже	1	3
186	известно что	1	3
187	не всегда	1	3
188	всегда и	1	3
189	в данном	11	3
190	можно только	2	3
191	в своей	4	3
192	в их	11	3
193	и той	2	3
194	возможно только	1	3
195	нет никакого	1	3
196	и истории	2	3
197	иной раз	2	3
198	мы можем	2	3
199	есть только	2	3
200	могут быть	4	3
201	лежит в	2	3
202	говоря уже	2	3
203	в собственном	2	3
204	то или	1	3
205	имеется в	1	3
206	вот почему	3	3
207	и та	1	3
208	и об	1	3
209	быть и	2	3
210	д и	1	3
211	без того	1	3
212	в виде	4	3
213	при помощи	2	3
214	даже и	3	3
215	или иное	1	3
216	в области	4	3
217	что не	5	3
218	говорит о	3	3
219	у нас	2	3
220	на основании	5	3
221	из которых	2	3
222	что здесь	2	3
223	художественного образа	1	3
224	е о	1	3
225	или нет	1	3
226	или вообще	5	3
227	с ним	1	3
228	в свою	1	3
229	не говоря	2	3
230	совершенно не	1	3
231	в сравнении	1	3
232	есть и	4	3
233	только о	2	3
234	это понятие	2	3
235	к этому	3	3
236	можно назвать	1	3
237	можно говорить	1	2
238	человека и	1	2
239	и без	2	2
240	тех же	1	2
241	очень много	1	2
242	мы говорим	2	2
243	ведь и	1	2
244	и ничего	1	2
245	что уже	3	2
246	вопрос о	8	2
247	науки и	2	2
248	есть нечто	1	2
249	себе что	3	2
250	сам по	1	2
251	не нужно	2	2
252	во всех	2	2
253	только после	2	2
254	природы и	1	2
255	но как	2	2
256	себе и	2	2
257	и будет	1	2
258	нет и	1	2
259	и чем	1	2
260	чем же	3	2
261	из возможных	1	2
262	все же	8	2
263	кроме того	1	2
264	просто как	1	2
265	понять и	1	2
266	что по	1	2
267	себе не	1	2
268	в этот	2	2
269	или иную	1	2
270	в самом	12	2
271	в которой	1	2
272	чем больше	2	2
273	из этих	5	2
274	ни одна	2	2
275	что даже	2	2
276	при этом	3	2
277	тем не	8	2
278	собственном смысле	2	2
279	с этой	4	2
280	а это	1	2
281	но все	3	2
282	в каком-нибудь	1	2
283	в глубине	1	2
284	лишь в	1	2
285	это было	1	2
286	заключается в	4	2
287	время и	1	2
288	истории и	4	2
289	в них	4	2
290	все равно	1	2
291	показывает что	1	2
292	осуществляется в	1	2
293	не мешает	1	2
294	во внимание	2	2
295	должно быть	2	2
296	нисколько не	3	2
297	со всей	3	2
298	том как	1	2
299	которая имеет	1	2
300	в котором	4	2
301	по сравнению	3	2
302	чтобы эта	1	2
303	представление о	1	2
304	говорил о	1	2
305	далее в	1	2
306	от себя	3	2
307	мы теперь	1	2
308	есть еще	2	2
309	не могли	2	2
310	однако в	3	2
311	для нее	1	2
312	что с	3	2
313	в отношении	2	2
314	не менее	8	2
315	не раз	1	2
316	как о	4	2
317	непосредственно и	1	2
318	того как	3	2
319	и именно	12	2
320	никогда не	3	2
321	во всем	2	2
322	как не	1	2
323	е не	2	2
324	не по	1	2
325	как будто	3	2
326	может и	1	2
327	что на	1	2
328	и искусство	1	2
329	не могут	5	2
330	слово которое	1	2
331	и тогда	3	2
332	свою очередь	1	2
333	без всякого	1	2
334	в ее	11	2
335	совершенно ясно	1	2
336	не значит	1	2
337	в фактах	1	2
338	вещи и	1	2
339	мог бы	2	2
340	д все	2	2
341	жизнь и	1	2
342	для этого	3	2
343	в разных	5	2
344	о ней	1	2
345	познания и	2	2
346	ее в	1	2
347	никак не	1	2
348	тем или	1	2
349	и требует	2	2
350	во всей	1	2
351	одной из	3	2
352	как нечто	8	2
353	и так	1	2
354	или другим	1	2
355	в качестве	7	2
356	история и	3	2
357	себя в	2	2
358	имеет права	1	2
359	своим собственным	1	2
360	не дает	1	2
361	из них	3	2
362	ту или	1	2
363	мы находим	1	2
364	отличие от	3	2
365	тем что	6	2
366	в совершенстве	1	2
367	от того	3	2
368	самом же	1	2
369	не было	1	2
370	и из	1	2
371	или иначе	4	2
372	и тех	1	2
373	с той	1	2
374	другой стороны	5	2
375	именно так	1	2
376	е в	4	2
377	об ее	1	2
378	в частности	3	2
379	вместе с	6	2
380	как это	5	2
381	как одно	1	2
382	именно для	1	2
383	сравнению с	3	2
384	что же	3	2
385	да и	4	2
386	этой точки	1	2
387	сравнении с	1	2
388	быть не	1	2
389	но для	1	2
390	искусством и	1	2
391	не мог	2	2
392	и часто	1	2
393	это как	1	2
394	главным образом	1	2
395	только что	4	2
396	а как	3	2
397	отношении к	2	2
398	что этот	1	2
399	цель и	1	2
400	и при	2	2
401	природе и	2	2
402	оно не	1	2
403	в свое	2	2
404	самое что	2	2
405	того или	1	2
406	которая не	1	2
407	точно так	2	2
408	во всяком	3	2
409	все что	1	2
410	а между	1	1
411	смысле слова	7	1
412	это однако	2	1
413	речь идет	2	1
414	же как	3	1
415	чтобы не	1	1
416	не признать	3	1
417	д в	2	1
418	но тогда	1	1
419	на самом	1	1
420	который можно	1	1
421	с идеей	1	1
422	и исторические	1	1
423	зависит как	1	1
424	дело не	3	1
425	еще важнее	1	1
426	видеть в	1	1
427	действительности и	1	1
428	в зависимости	1	1
429	научного анализа	2	1
430	жизни для	1	1
431	и была	1	1
432	бы уже	1	1
433	заключается она	1	1
434	имеет свою	2	1
435	из того	2	1
436	то это	3	1
437	третье что	1	1
438	мы ее	1	1
439	не одно	1	1
440	и говорить	1	1
441	поэтического образа	1	1
442	собой в	2	1
443	как таковые	1	1
444	и этого	3	1
445	он сам	3	1
446	как один	1	1
447	заключается не	1	1
448	говорим только	1	1
449	и всего	1	1
450	науку и	3	1
451	полученные результаты	1	1
452	не то	1	1
453	значение и	2	1
454	к слову	1	1
455	в общем	12	1
456	очевидно что	1	1
457	в новом	1	1
458	на первые	1	1
459	отношение к	3	1
460	никакой истории	1	1
461	и я	1	1
462	трудно сказать	1	1
463	в одной	1	1
464	эта связь	1	1
465	стороны и	3	1
466	как к	1	1
467	остановиться на	1	1
468	что нет	2	1
469	помнить что	1	1
470	от нашего	1	1
471	это тоже	1	1
472	тот же	1	1
473	и художественного	1	1
474	даже просто	1	1
475	например какой-нибудь	1	1
476	все возможные	1	1
477	смысл мы	1	1
478	этой идеи	1	1
479	тут нет	1	1
480	непонятно почему	1	1
481	говорят о	1	1
482	с какой	1	1
483	и основной	1	1
484	что так	1	1
485	достоевского в	1	1
486	и тот	1	1
487	только один	1	1
488	имеем в	1	1
489	но ведь	4	1
490	что отношения	1	1
491	если он	1	1
492	вообще не	3	1
493	как он	6	1
494	с чем	2	1
495	о которой	2	1
496	момента в	2	1
497	и совершенно	2	1
498	и более	1	1
499	что каждая	2	1
500	чтобы в	1	1
501	его от	1	1
502	чем собственно	1	1
503	даже прямо	1	1
504	объяснить его	2	1
505	но дело	3	1
506	которая существует	1	1
507	или иных	3	1
508	не бывает	2	1
509	одно и	1	1
510	и заключается	4	1
511	в основу	2	1
512	как оно	3	1
513	они должны	1	1
514	фактов не	1	1
515	об абсолютной	1	1
516	его в	6	1
517	входит в	2	1
518	обоих случаях	1	1
519	не предполагает	1	1
520	с другими	1	1
521	в практической	4	1
522	здесь идет	1	1
523	она стала	1	1
524	науки а	4	1
525	новое и	1	1
526	данном случае	5	1
527	чаще всего	1	1
528	может еще	1	1
529	о которых	2	1
530	ни одной	1	1
531	что совершенно	1	1
532	и очень	1	1
533	мы видели	2	1
534	признать его	1	1
535	можно считать	1	1
536	действительно не	1	1
537	последних т	1	1
538	своего носа	1	1
539	одного и	2	1
540	и становится	1	1
541	именно он	1	1
542	бы на	1	1
543	интерес представляет	1	1
544	что такая	1	1
545	а главное	1	1
546	он должен	1	1
547	е того	1	1
548	почти не	1	1
549	в который	1	1
550	указать что	1	1
551	в отличие	3	1
552	в которых	6	1
553	понятно что	3	1
554	не от	1	1
555	и другого	1	1
556	сам же	2	1
557	типу знания	1	1
558	подлинный смысл	1	1
559	но он	1	1
560	же начале	1	1
561	вещей и	1	1
562	том же	2	1
563	жизни а	1	1
564	народов и	2	1
565	истории по	1	1
566	и науки	2	1
567	теми или	1	1
568	одна сторона	1	1
569	как будет	2	1
570	для познания	1	1
571	хорошо знаем	1	1
572	она могла	1	1
573	в обоих	2	1
574	это дает	1	1
575	кто так	2	1
576	ее с	1	1
577	и сама	1	1
578	материи в	1	1
579	слова но	1	1
580	и имеет	1	1
581	работы но	1	1
582	следовательно и	1	1
583	и всегда	1	1
584	одна из	2	1
585	это то	1	1
586	имеем дело	1	1
587	или как	3	1
588	его можно	2	1
589	и чувства	1	1
590	связи с	3	1
591	всего то	3	1
592	мы помним	1	1
593	это уже	1	1
594	в некотором	1	1
595	ему не	1	1
596	каком-нибудь одном	1	1
597	у меня	1	1
598	такие же	1	1
599	а в	5	1
600	обстоятельство что	1	1
601	а во-вторых	2	1
602	именно оно	2	1
603	именно это	1	1
604	деятельности и	2	1
605	если его	1	1
606	в специальном	1	1
607	значение только	1	1
608	в духе	1	1
609	когда мы	2	1
610	зависимости от	1	1
611	всего в	1	1
612	и надо	1	1
613	этого и	1	1
614	из их	1	1
615	как они	1	1
616	и которая	1	1
617	приходит к	1	1
618	из всего	1	1
619	как мы	9	1
620	самого по	1	1
621	е все	1	1
622	только при	1	1
623	не наука	1	1
624	шла речь	4	1
625	чтобы быть	1	1
626	только то	1	1
627	в дальнейшем	2	1
628	и природе	1	1
629	пока мы	1	1
630	уяснить себе	1	1
631	на том	3	1
632	наукой и	2	1
633	что может	3	1
634	можно было	7	1
635	больше в	1	1
636	и которые	1	1
637	сознание а	1	1
638	которую можно	1	1
639	самого понятия	1	1
640	их применения	1	1
641	почему в	1	1
642	это только	4	1
643	и трудно	1	1
644	о котором	8	1
645	говорил что	1	1
646	образом в	1	1
647	разная степень	1	1
648	и нужно	1	1
649	и должно	1	1
650	говорит об	1	1
651	для целей	1	1
652	не содержит	1	1
653	с одной	4	1
654	были бы	1	1
655	после того	2	1
656	д но	5	1
657	время не	1	1
658	должно было	1	1
659	все т	1	1
660	к нему	2	1
661	не могло	1	1
662	нем не	1	1
663	смысле не	1	1
664	судить о	1	1
665	познание или	1	1
666	во втором	2	1
667	когда оно	1	1
668	в языке	1	1
669	никаких вопросов	1	1
670	вполне ясно	1	1
671	есть действительно	2	1
672	заключается вовсе	1	1
673	них в	1	1
674	все в	1	1
675	ее отдельные	1	1
676	все время	1	1
677	в лучшем	1	1
678	мы условились	1	1
679	больше он	1	1
680	наукой в	2	1
681	одного из	1	1
682	но с	4	1
683	рассуждение о	1	1
684	есть что-нибудь	1	1
685	философии и	2	1
686	опереться на	1	1
687	ни та	1	1
688	этот вопрос	4	1
689	самый принцип	1	1
690	то для	1	1
691	будто бы	2	1
692	который хотя	1	1
693	и основные	1	1
694	эти отдельные	1	1
695	и внутри	1	1
696	именно на	2	1
697	своего собственного	1	1
698	без этого	1	1
699	сомнений в	1	1
700	на всем	1	1
701	истории человечества	1	1
702	и у	1	1
703	уже в	5	1
704	положение что	1	1
705	возникает вопрос	2	1
706	слова не	1	1
707	речь в	4	1
708	и других	3	1
709	его и	1	1
710	за ним	1	1
711	одно из	5	1
712	совсем другое	1	1
713	есть та	1	1
714	наука о	3	1
715	в конце	3	1
716	ее не	1	1
717	на части	1	1
718	из системы	1	1
719	не похоже	1	1
720	своем существе	1	1
721	она имеет	1	1
722	заметить что	1	1
723	науки в	4	1
724	именно как	3	1
725	она и	1	1
726	или иной	1	1
727	говорим о	1	1
728	о познании	1	1
729	с другой	8	1
730	оно будет	1	1
731	и прежде	1	1
732	дело в	3	1
733	на которые	1	1
734	получается что	1	1
735	к полученному	1	1
736	но есть	1	1
737	что будет	1	1
738	те кто	2	1
739	к человеку	1	1
740	только по	3	1
741	своих отдельных	1	1
742	превращается в	1	1
743	них и	2	1
744	нужно сказать	1	1
745	в подлинном	2	1
746	на этот	4	1
747	до конца	3	1
748	он вполне	1	1
749	и далее	2	1
750	однако и	1	1
751	жизнь в	1	1
752	или с	1	1
753	мира в	1	1
754	то она	1	1
755	в связи	2	1
756	если это	2	1
757	был он	1	1
758	входить в	1	1
759	и распоряжается	1	1
760	отличается от	1	1
761	человек в	1	1
762	историю и	2	1
763	эта идея	1	1
764	человека к	1	1
765	и самые	1	1
766	то обстоятельство	1	1
767	чем то	1	1
768	на каком-нибудь	2	1
769	именно данной	1	1
770	в область	1	1
771	видит в	4	1
772	и никакого	1	1
773	значит не	1	1
774	знать что	1	1
775	наряду с	2	1
776	в той	7	1
777	история этой	1	1
778	подлинном смысле	1	1
779	по существу	2	1
780	е на	1	1
781	в малом	1	1
782	находить и	1	1
783	этом случае	6	1
784	лучшем случае	1	1
785	ближе к	2	1
786	имел в	1	1
787	истории но	1	1
788	но разумеется	1	1
789	данностью и	1	1
790	в идеале	2	1
791	могло не	1	1
792	и от	1	1
793	так или	4	1
794	в известном	3	1
795	в точном	1	1
796	это можно	1	1
797	и иного	1	1
798	которая в	1	1
799	чтобы понять	2	1
800	но также	14	1
801	помещенной в	1	1
802	из себя	1	1
803	у них	1	1
804	то о	2	1
805	что остается	2	1
806	конце концов	2	1
807	древней греции	2	1
808	сказано о	1	1
809	хотя в	2	1
810	однако задача	1	1
811	есть однако	1	1
812	давно уже	1	1
813	находятся в	2	1
814	в нечто	2	1
815	нами не	2	1
816	становления и	1	1
817	мог не	1	1
818	о своем	1	1
819	существует как	1	1
820	такое воззрение	1	1
821	что понятие	1	1
822	есть наука	1	1
823	ней то	1	1
824	явления в	1	1
825	я и	1	1
826	ничего иного	1	1
827	с научной	2	1
828	как на	11	1
829	значило бы	1	1
830	большой интерес	1	1
831	логическая ошибка	1	1
832	чтобы эти	1	1
833	в своих	2	1
834	гораздо ближе	2	1
835	гораздо более	3	1
