N	2gram	Bakhtin_fo_2	Myshleni
315	видеть в	1	1
316	действительности и	1	1
317	например в	1	1
318	есть не	1	1
319	бы уже	1	1
320	это делают	1	1
321	что уже	1	1
322	вопрос о	1	1
323	на место	1	1
324	с точностью	1	1
325	своими корнями	2	1
326	есть нечто	1	1
327	начало процесса	1	1
328	месте как	1	1
329	от друга	2	1
330	они были	2	1
331	ему в	3	1
332	их не	2	1
333	же что	1	1
334	и он	4	1
335	во всех	11	1
336	тем как	1	1
337	бы она	2	1
338	а следовательно	3	1
339	истинный смысл	1	1
340	совсем не	2	1
341	которыми они	1	1
342	достаточно для	1	1
343	тех же	1	1
344	с трудом	1	1
345	эта особенность	1	1
346	менее всего	1	1
347	отношение к	3	1
348	друг от	2	1
349	между словом	1	1
350	значение для	2	1
351	форме и	1	1
352	иным образом	1	1
353	иную функцию	1	1
354	опирается на	2	1
355	более и	1	1
356	мы также	1	1
357	однако не	1	1
358	кроме того	3	1
359	этом же	1	1
360	в очень	1	1
361	целый ряд	3	1
362	не являются	1	1
363	связанный с	1	1
364	может послужить	1	1
365	следующим образом	1	1
366	в этот	3	1
367	задачи не	1	1
368	роль играет	1	1
369	них как	1	1
370	только один	2	1
371	ряд предметов	1	1
372	действия и	1	1
373	та же	3	1
374	в которой	1	1
375	бы и	1	1
376	бы не	1	1
377	выражение в	1	1
378	его части	1	1
379	этого образа	1	1
380	наблюдаем в	1	1
381	вследствие этого	1	1
382	в разрешении	2	1
383	вообще не	1	1
384	с чем	1	1
385	от его	1	1
386	он ни	1	1
387	действии и	1	1
388	новой формы	1	1
389	по существу	5	1
390	до конца	2	1
391	и связанные	1	1
392	сталкивается с	1	1
393	он так	2	1
394	говорить особо	1	1
395	основные группы	1	1
396	будем говорить	1	1
397	а вместе	1	1
398	ее по	1	1
399	для всей	1	1
400	а затем	3	1
401	что все	2	1
402	в состоянии	1	1
403	связей в	1	1
404	развитие этих	1	1
405	единое целое	1	1
406	и дальше	1	1
407	и с	6	1
408	является конечно	1	1
409	них не	1	1
410	того почему	1	1
411	всеми своими	1	1
412	но нам	1	1
413	и тем	1	1
414	действий и	1	1
415	и рядом	2	1
416	о которых	1	1
417	все равно	1	1
418	пространственных и	1	1
419	которой он	2	1
420	когда я	1	1
421	несмотря на	1	1
422	чем в	1	1
423	даже там	1	1
424	что такого	1	1
425	ключ к	1	1
426	такой же	1	1
427	нисколько не	1	1
428	и становится	2	1
429	вещи в	1	1
430	могут не	1	1
431	что всякий	1	1
432	по особым	1	1
433	представление о	2	1
434	и понятия	1	1
435	жизни с	2	1
436	сих пор	2	1
437	дается в	2	1
438	что было	3	1
439	и более	2	1
440	важную роль	1	1
441	важный момент	2	1
442	общего и	1	1
443	том же	4	1
444	ним в	1	1
445	и почти	2	1
446	и вообще	1	1
447	не для	2	1
448	же самого	1	1
449	раз и	1	1
450	с точки	8	1
451	чистом виде	1	1
452	и новых	1	1
453	не имеет	1	1
454	в сущности	2	1
455	на него	1	1
456	не по	1	1
457	вещей на	1	1
458	так много	1	1
459	через него	1	1
460	о природе	1	1
461	и истинным	1	1
462	и речевой	1	1
463	или как	1	1
464	можно видеть	1	1
465	и связи	1	1
466	которого еще	2	1
467	и является	1	1
468	ним но	1	1
469	мире и	2	1
470	нам важно	1	1
471	до того	2	1
472	входят в	1	1
473	уже и	1	1
474	котором в	1	1
475	тела и	5	1
476	у нас	2	1
477	начиная с	1	1
478	чрезвычайно важно	1	1
479	места для	1	1
480	и существенном	1	1
481	он для	1	1
482	когда они	1	1
483	же самое	3	1
484	числе и	2	1
485	с полной	1	1
486	всегда в	1	1
487	дальнейшем мы	2	1
488	для себя	1	1
489	опираясь на	1	1
490	он решает	1	1
491	в виду	3	1
492	существенной чертой	1	1
493	но при	1	1
494	в ней	1	1
495	всего этого	1	1
496	без всякого	2	1
497	в ее	1	1
498	данном случае	1	1
499	характер и	1	1
500	каждая вещь	1	1
501	время становится	1	1
502	в пределах	5	1
503	в дальнейшем	5	1
504	роль в	3	1
505	мы наблюдаем	3	1
506	смысле но	1	1
507	и совершенно	3	1
508	iii в	1	1
509	достаточно чтобы	1	1
510	в другом	3	1
511	по аналогии	2	1
512	здесь как	1	1
513	особенно в	2	1
514	в непосредственном	5	1
515	до сих	2	1
516	естествознания и	1	1
517	она была	1	1
518	и перенесения	1	1
519	слово и	1	1
520	в эпоху	4	1
521	как этот	1	1
522	в последнем	2	1
523	сводится к	1	1
524	назвать его	1	1
525	и исторического	1	1
526	другом месте	2	1
527	аналогия между	1	1
528	введен в	2	1
529	за пределами	1	1
530	слова как	1	1
531	но мы	1	1
532	в глаза	1	1
533	утверждает что	2	1
534	и связями	1	1
535	все его	4	1
536	может не	1	1
537	в значительной	1	1
538	не выходит	1	1
539	вопросу о	4	1
540	на всех	1	1
541	доходит до	1	1
542	один или	1	1
543	это имеет	1	1
544	на одном	1	1
545	у другого	1	1
546	существенную роль	1	1
547	в форме	3	1
548	в это	3	1
549	и деятельность	1	1
550	отношениях и	1	1
551	том как	3	1
552	культурного развития	1	1
553	счет в	1	1
554	образов и	1	1
555	только под	2	1
556	нуждается в	1	1
557	словом и	2	1
558	задачи на	1	1
559	тот или	1	1
560	лишь бы	1	1
561	взятая в	1	1
562	для всех	1	1
563	есть в	1	1
564	и детей	2	1
565	еще одну	1	1
566	был бы	1	1
567	в конце	2	1
568	вовсе не	13	1
569	как его	2	1
570	но что	1	1
571	у него	9	1
572	другом в	1	1
573	и делает	1	1
574	и даже	3	1
575	выходит за	1	1
576	точек зрения	1	1
577	последнем счете	2	1
578	за пределы	1	1
579	свое реальное	1	1
580	здесь в	6	1
581	совершенно ином	1	1
582	такое же	1	1
583	в большинстве	3	1
584	которых оно	1	1
585	и затем	2	1
586	что не	1	1
587	мы скажем	1	1
588	которых человек	1	1
589	ничем не	1	1
590	и самый	2	1
591	не на	3	1
592	а не	4	1
593	и непосредственно	1	1
594	и раскрыть	1	1
595	или с	1	1
596	так называемой	1	1
597	для самого	1	1
598	дана в	3	1
599	по окончании	1	1
600	и временных	1	1
601	в данном	2	1
602	в той	2	1
603	одновременно с	2	1
604	со всею	1	1
605	в тот	1	1
606	а отнюдь	1	1
607	да и	1	1
608	в человеческом	1	1
609	с животными	1	1
610	эту черту	1	1
611	останавливаться на	1	1
612	дело идет	2	1
613	этом случае	2	1
614	аналогии с	1	1
615	в условиях	1	1
616	в ряду	4	1
617	и действия	1	1
618	в так	1	1
619	и развития	1	1
620	возникает в	1	1
621	корни в	1	1
622	например у	1	1
623	к вопросу	3	1
624	на одной	1	1
625	этих случаях	1	1
626	указать на	1	1
627	это как	1	1
628	чтобы понять	1	1
629	с двух	1	1
630	лишь как	1	1
631	увидим дальше	1	1
632	и которое	1	1
633	эти особенности	1	1
634	вообще в	1	1
635	конце концов	1	1
636	на более	1	1
637	см особенно	1	1
638	человеческого общества	1	1
639	связей и	1	1
640	развитие и	1	1
641	но этот	1	1
642	находящихся в	1	1
643	по поводу	1	1
644	все основные	2	1
645	но в	10	1
646	том числе	3	1
