N	2gram	Vygotskiy__2	Komedia
172	от этого	2	2
173	за собой	2	2
174	с той	1	2
175	бы и	3	2
176	в нашем	1	2
177	по которым	1	2
178	двух других	1	2
179	и если	1	2
180	что она	3	2
181	не следует	2	2
182	после этого	2	2
183	он не	7	2
184	и еще	1	2
185	в силу	2	2
186	бы ожидать	1	2
187	других авторов	1	2
188	на этом	1	2
189	то ни	1	2
190	об этом	3	2
191	это не	5	2
192	этом смысле	2	2
193	не всегда	1	2
194	чем в	2	2
195	в развитии	26	2
196	в один	2	2
197	когда в	2	2
198	семейной жизни	1	2
199	в следующем	3	2
200	всяком случае	6	2
201	бы к	3	2
202	представление о	5	2
203	в отличие	3	2
204	признать что	4	2
205	которые в	1	2
206	не в	8	2
207	однако в	1	2
208	как видим	1	2
209	вовсе не	6	2
210	даже в	4	2
211	одна из	1	2
212	в одном	2	2
213	место во	1	2
214	что их	1	2
215	и после	1	2
216	не является	9	2
217	с другом	2	2
218	если у	1	2
219	сомневаться в	1	2
220	всего в	1	2
221	на это	1	2
222	и это	3	2
223	с самого	1	2
224	и что	8	2
225	с собой	3	2
226	или на	1	2
227	после того	1	2
228	в пользу	4	2
229	и во	1	2
230	и все	3	2
231	то эта	1	2
232	в другой	2	2
233	вслед за	1	2
234	также в	1	2
235	все время	3	2
236	в жизнь	1	2
237	с которыми	1	2
238	философии и	3	2
239	тот же	7	2
240	и ее	3	2
241	теперь в	2	2
242	с одной	7	2
243	является не	1	2
244	одно из	1	2
245	не для	1	2
246	от того	2	2
247	в других	2	2
248	рядом с	1	2
249	нет и	2	2
250	со стороны	3	2
251	и к	6	2
252	до сих	1	2
253	с другой	6	2
254	и тех	1	2
255	одной стороны	7	2
256	с которым	1	2
257	возвращаясь к	1	2
258	для их	1	2
259	должна была	1	2
260	для этой	1	2
261	так называемых	2	2
262	мы находим	6	2
263	усомниться в	1	2
264	чем на	1	2
265	в течение	2	2
266	в той	1	2
267	не удалось	1	2
268	одновременно с	1	2
269	как бы	7	2
270	друг с	2	2
271	реакции на	2	2
272	сих пор	1	2
273	бы в	1	2
274	еще более	1	2
275	хотя бы	4	2
276	ни было	1	2
277	к его	2	2
278	из этого	1	2
279	частности в	1	2
280	во всяком	7	2
281	всех четырех	1	1
282	говоря о	1	1
283	переходит к	1	1
284	самом деле	6	1
285	или к	2	1
286	отношения между	3	1
287	ребенка что	1	1
288	что эти	1	1
289	и этот	1	1
290	общественных отношений	1	1
291	по его	1	1
292	не происходит	1	1
293	на первый	1	1
294	сравнению с	5	1
295	учения об	1	1
296	до него	1	1
297	для выяснения	1	1
298	это что	1	1
299	та же	1	1
300	человека чем	1	1
301	еды и	1	1
302	самую сущность	1	1
303	в сущности	9	1
304	а для	1	1
305	вместо того	1	1
306	в самих	1	1
307	один пример	1	1
308	же что	1	1
309	понятие это	1	1
310	и самого	2	1
311	вывод что	1	1
312	между собой	1	1
313	содержатся в	1	1
314	первый план	1	1
315	все эти	3	1
316	время в	1	1
317	в чем	1	1
318	и мира	1	1
319	и землей	1	1
320	то мы	1	1
321	конечном счете	4	1
322	в общем	3	1
323	с совершенно	1	1
324	друг от	2	1
325	б но	1	1
326	чем же	1	1
327	опирается на	1	1
328	общего с	2	1
329	для создания	1	1
330	однако не	1	1
331	в полном	2	1
332	как уже	2	1
333	не являются	1	1
334	один ряд	1	1
335	более или	2	1
336	следующим образом	2	1
337	гораздо более	1	1
338	следует сказать	1	1
339	жизни в	1	1
340	не называет	1	1
341	роль играет	1	1
342	для которого	3	1
343	привести к	1	1
344	представляет собой	2	1
345	действительности но	1	1
346	если мы	6	1
347	сил в	1	1
348	удалось установить	1	1
349	что автор	1	1
350	в себе	2	1
351	отношений с	1	1
352	не приводит	1	1
353	имеет для	1	1
354	подобным образом	1	1
355	последнюю роль	1	1
356	не имеют	1	1
357	время и	1	1
358	либо уже	1	1
359	ожидать что	1	1
360	подобное происходит	1	1
361	насколько мы	1	1
362	которой не	1	1
363	видеть в	1	1
364	ими в	1	1
365	и более	2	1
366	ребенок есть	1	1
367	дает этим	1	1
368	к выводу	6	1
369	исключительно с	2	1
370	в основу	1	1
371	в любых	1	1
372	а вместе	1	1
373	в другом	2	1
374	все поведение	1	1
375	в ход	1	1
376	что подобная	1	1
377	бы быть	1	1
378	а по	1	1
379	на все	2	1
380	с целью	2	1
381	входит в	1	1
382	и мы	2	1
383	нам по	1	1
384	по себе	7	1
385	в жизни	1	1
386	поведения и	1	1
387	в тот	1	1
388	мы располагаем	1	1
389	которой он	1	1
390	мы видели	6	1
391	ни с	1	1
392	с такой	2	1
393	действительно не	3	1
394	автора и	1	1
395	и тогда	2	1
396	не больше	1	1
397	со всей	4	1
398	или менее	2	1
399	в эту	4	1
400	мы попытаемся	3	1
401	и при	1	1
402	мысль и	2	1
403	таким же	3	1
404	ни у	1	1
405	нас не	1	1
406	же это	2	1
407	сходных с	1	1
408	бы привести	1	1
409	из которой	1	1
410	и новый	1	1
411	еще с	1	1
412	от его	4	1
413	должны были	3	1
414	значение для	4	1
415	стало быть	2	1
416	из области	1	1
417	только для	3	1
418	образом и	1	1
419	вынуждены были	1	1
420	это дело	1	1
421	их в	4	1
422	том же	2	1
423	с точки	18	1
424	принадлежащими к	1	1
425	эта мысль	1	1
426	тем самым	3	1
427	и роль	1	1
428	что эта	6	1
429	с которой	2	1
430	этого же	2	1
431	на два	1	1
432	здесь на	1	1
433	у кого	1	1
434	весь этот	1	1
435	как о	1	1
436	в основе	3	1
437	от жизни	2	1
438	иметь в	1	1
439	не составляют	1	1
440	небом и	1	1
441	вытекает из	3	1
442	никогда не	8	1
443	самой жизни	1	1
444	ничего не	3	1
445	благодаря тому	1	1
446	других человеческих	1	1
447	иными словами	2	1
448	или об	1	1
449	ее у	1	1
450	и является	1	1
451	буквальном смысле	1	1
452	представление об	1	1
453	и теперь	2	1
454	с новой	1	1
455	сводится к	1	1
456	здесь же	1	1
457	из того	4	1
458	что речь	2	1
459	и оказывается	1	1
460	них нельзя	1	1
461	между небом	1	1
462	в области	1	1
463	настаивает на	1	1
464	обстоятельство что	1	1
465	к себе	2	1
466	и одного	1	1
467	и вполне	1	1
468	сомнение в	1	1
469	и другой	2	1
470	отличается от	1	1
471	представлены в	2	1
472	числе и	3	1
473	его с	2	1
474	бы он	1	1
475	той или	2	1
476	для его	1	1
477	из себя	1	1
478	в деятельности	1	1
479	ср с	1	1
480	должен быть	2	1
481	для себя	3	1
482	приходит к	1	1
483	то она	1	1
484	от друга	2	1
485	ибо по	1	1
486	на основе	7	1
487	не последнюю	1	1
488	типов и	1	1
489	между реальным	1	1
490	в собственном	3	1
491	в себя	2	1
492	действия и	3	1
493	в пределах	1	1
494	приводит к	5	1
495	втором году	1	1
496	чтобы дать	1	1
497	эти факты	1	1
498	том случае	1	1
499	в споре	2	1
500	которые он	2	1
501	ребенка значительно	1	1
502	по сравнению	5	1
503	но у	1	1
504	первую из	1	1
505	является в	1	1
506	случаев и	1	1
507	о котором	1	1
508	с ним	3	1
509	выводу что	1	1
510	является по	1	1
511	а также	2	1
512	кого не	1	1
513	зрения на	1	1
514	но мы	3	1
515	одного из	1	1
516	чтобы с	1	1
517	даже у	1	1
518	средств для	1	1
519	в возникновении	1	1
520	там же	1	1
521	нас в	2	1
522	этих двух	2	1
523	согласии с	1	1
524	материал для	1	1
525	той социальной	1	1
526	году жизни	1	1
527	для той	1	1
528	не хуже	1	1
529	от современного	1	1
530	во всей	5	1
531	что же	2	1
532	этого периода	1	1
533	к индивидуальному	1	1
534	раз на	1	1
535	к которому	6	1
536	как например	2	1
537	по своей	6	1
538	обе эти	1	1
539	гораздо важнее	2	1
540	мы видим	4	1
541	что даже	1	1
542	правда и	1	1
543	то он	2	1
544	приходит в	1	1
545	по мнению	1	1
546	но опять	1	1
547	по этому	6	1
548	тот или	1	1
549	человека с	1	1
550	пользу такого	1	1
551	конечно не	1	1
552	только на	1	1
553	то и	1	1
554	ни одного	1	1
555	свидетельствует о	1	1
556	в сознании	1	1
557	основе его	1	1
558	этому вопросу	1	1
559	речь в	3	1
560	не сходят	1	1
561	мне кажется	2	1
562	представлены у	1	1
563	мир в	1	1
564	для него	3	1
565	земли и	1	1
566	могло бы	1	1
567	содержания и	1	1
568	много раз	2	1
569	как его	1	1
570	речь и	5	1
571	при отсутствии	1	1
572	говорят и	1	1
573	как раз	4	1
574	нее не	1	1
575	известно о	2	1
576	протяжении всего	2	1
577	о которых	3	1
578	в очень	1	1
579	были бы	2	1
580	которые как	1	1
581	из двух	3	1
582	независимо друг	2	1
583	во власти	3	1
584	и даже	5	1
585	на второй	1	1
586	или иной	2	1
587	и из	2	1
588	на примере	1	1
589	однако что	1	1
590	если говорить	1	1
591	ряд с	1	1
592	из других	1	1
593	а с	4	1
594	пути развития	1	1
595	на которые	1	1
596	что не	1	1
597	как можно	1	1
598	привести еще	1	1
599	у нас	1	1
600	до конца	1	1
601	и самый	2	1
602	выше и	1	1
603	а не	3	1
604	однако и	2	1
605	другой стороны	1	1
606	там где	6	1
607	самого начала	1	1
608	речи и	15	1
609	среди других	1	1
610	несмотря на	4	1
611	с помощью	5	1
612	связь с	2	1
613	него в	1	1
614	только его	2	1
615	который видит	1	1
616	то обстоятельство	1	1
617	к своему	1	1
618	предположить что	1	1
619	он говорит	3	1
620	любой из	1	1
621	в сферу	1	1
622	не обманывает	1	1
623	и там	1	1
624	именно в	2	1
625	у самого	1	1
626	по существу	5	1
627	исходя из	1	1
628	в современной	1	1
629	но даже	1	1
630	показывают что	1	1
631	судить о	2	1
632	в одних	1	1
633	этой самой	1	1
634	общественной жизни	2	1
635	стоит только	1	1
636	за ним	1	1
637	нечто подобное	1	1
638	о мире	3	1
639	ближе к	1	1
640	в более	2	1
641	случае если	1	1
642	само по	2	1
643	на трудности	1	1
644	в результате	3	1
645	это как	1	1
646	поэтому она	1	1
647	когда он	3	1
648	или другой	1	1
649	дальше так	1	1
650	они говорят	1	1
651	огромную роль	1	1
652	как две	1	1
653	тем более	3	1
654	и как	2	1
655	против того	1	1
656	том чтобы	4	1
657	которые его	1	1
658	находим в	1	1
659	силы в	1	1
660	все более	1	1
661	в системе	1	1
662	к ее	1	1
663	между ними	1	1
664	из тех	3	1
665	не знает	1	1
666	сказать что	6	1
667	будь то	1	1
668	всех других	1	1
669	а может	1	1
670	точно так	1	1
671	того или	1	1
672	и эта	2	1
673	думать что	1	1
674	так же	4	1
675	как на	1	1
676	все что	5	1
677	одно лишь	1	1
