N	2gram	Bakhtin_Pr_3	KulturaY
434	вопросу о	1	1
435	и притом	1	1
436	в процессе	1	1
437	это еще	2	1
438	рассматривать как	1	1
439	по мытарствам	1	1
440	правда в	2	1
441	одна из	7	1
442	как она	1	1
443	сущность его	1	1
444	тех или	1	1
445	вот что	2	1
446	и теперь	1	1
447	бы абсолютно	1	1
448	и форм	1	1
449	как будто	2	1
450	что на	1	1
451	и социального	1	1
452	конечно и	4	1
453	художественной литературы	2	1
454	и далее	1	1
455	мы встречаем	1	1
456	но только	1	1
457	все то	3	1
458	могут быть	4	1
459	приведу еще	1	1
460	иногда даже	1	1
461	как только	1	1
462	языках и	1	1
463	с полной	1	1
464	той или	1	1
465	они и	2	1
466	в самых	1	1
467	когда они	1	1
468	где он	1	1
469	всегда в	1	1
470	в применении	1	1
471	касается до	1	1
472	и самое	1	1
473	как мы	5	1
474	от друга	1	1
475	в ее	3	1
476	на основе	2	1
477	необходимо еще	3	1
478	из главных	1	1
479	и от	3	1
480	или еще	1	1
481	языка так	1	1
482	в себя	6	1
483	в бесах	2	1
484	его ученики	1	1
485	жанровыми особенностями	1	1
486	о тех	1	1
487	с известными	2	1
488	которая была	1	1
489	мог бы	1	1
490	во многом	2	1
491	известной мере	2	1
492	по сравнению	4	1
493	разного рода	1	1
494	но у	1	1
495	поэтому в	1	1
496	совершенно невозможно	1	1
497	в каждой	1	1
498	даже не	1	1
499	образом в	2	1
500	нет уже	1	1
501	и живой	1	1
502	типа но	1	1
503	себе представить	1	1
504	но несколько	1	1
505	века до	2	1
506	у достоевского	17	1
507	после того	1	1
508	а также	4	1
509	распространение в	1	1
510	и во	4	1
511	самый процесс	1	1
512	в которую	1	1
513	часто и	1	1
514	в предвидении	1	1
515	всего на	1	1
516	во всех	12	1
517	по типу	1	1
518	этом и	1	1
519	как его	1	1
520	в форме	6	1
521	богатство и	1	1
522	не надо	1	1
523	еще более	5	1
524	целого а	1	1
525	ее элементов	1	1
526	в развитии	3	1
527	все время	1	1
528	ней все	1	1
529	народов и	1	1
530	нет он	1	1
531	в литературе	5	1
532	за него	2	1
533	нас интересует	4	1
534	которое было	1	1
535	места действия	1	1
536	и одновременно	4	1
537	в двух	2	1
538	души по	1	1
539	важное значение	1	1
540	дело с	1	1
541	что даже	1	1
542	он о	1	1
543	как мир	1	1
544	и так	3	1
545	а лишь	1	1
546	связанным с	1	1
547	европе и	1	1
548	все той	1	1
549	убедиться в	1	1
550	не мешает	1	1
551	с которыми	1	1
552	до наших	3	1
553	и хочу	1	1
554	глупо и	1	1
555	литературы в	3	1
556	и у	7	1
557	каждый из	1	1
558	вопроса о	1	1
559	только на	1	1
560	себя и	2	1
561	здесь это	1	1
562	в сознании	2	1
563	не дает	1	1
564	большинстве случаев	4	1
565	или даже	1	1
566	и других	9	1
567	которые в	1	1
568	к мысли	1	1
569	и их	2	1
570	в известной	2	1
571	содержания и	1	1
572	мы находим	2	1
573	и один	1	1
574	в конце	3	1
575	не для	1	1
576	люди на	3	1
577	тому же	2	1
578	мы можем	5	1
579	от всякого	1	1
580	при некоторых	1	1
581	к той	1	1
582	в других	1	1
583	и литературной	1	1
584	и строго	1	1
585	чтобы показать	1	1
586	именно как	1	1
587	связан с	1	1
588	свою мысль	1	1
589	со всем	1	1
590	более широкое	1	1
591	влияние на	12	1
592	историческим и	1	1
593	здесь в	10	1
594	то ее	1	1
595	в россии	1	1
596	нового времени	8	1
597	что для	1	1
598	говорит о	2	1
599	к более	1	1
600	ничем не	1	1
601	в некоторых	4	1
602	весьма вероятно	1	1
603	человека но	1	1
604	а главное	2	1
605	более того	6	1
606	человеческой жизни	3	1
607	его как	1	1
608	не подлежит	1	1
609	что мне	2	1
610	типа с	1	1
611	проникновения в	1	1
612	я хочу	1	1
613	самое построение	1	1
614	все более	1	1
615	я называю	1	1
616	нет ничего	2	1
617	этого я	2	1
618	высоких жанрах	1	1
619	но кроме	1	1
620	к его	1	1
621	и иной	1	1
622	что именно	2	1
623	по своему	6	1
624	для жанра	3	1
625	это также	2	1
626	наряду с	5	1
627	но тут	1	1
628	применении к	1	1
629	нашего анализа	1	1
630	быть только	2	1
631	например для	1	1
632	да и	2	1
633	своего развития	1	1
634	мы сказали	1	1
635	хорошо известны	1	1
636	ней на	1	1
637	только о	1	1
638	еще раз	5	1
639	его в	2	1
640	с особым	1	1
641	в условиях	4	1
642	своей жизни	1	1
643	который по	1	1
644	о его	1	1
645	в начале	2	1
646	кроме того	3	1
647	к другим	2	1
648	обычного и	1	1
649	к вопросу	1	1
650	с большой	2	1
651	при всем	1	1
652	я очень	1	1
653	это уже	1	1
654	и позволяет	1	1
655	достоевского не	1	1
656	сюжета и	1	1
657	жизнью в	1	1
658	для той	1	1
659	которая в	1	1
660	братьях карамазовых	2	1
661	бы он	1	1
662	или нет	1	1
663	я хотел	1	1
664	вовсе нет	1	1
665	главным образом	3	1
666	поэтому все	1	1
667	чувствовал себя	1	1
668	беседа с	2	1
669	соображение что	1	1
670	всегда есть	1	1
671	в стихах	1	1
672	жизни в	3	1
673	всюду где	1	1
674	слово в	2	1
675	это все	1	1
676	не знает	4	1
677	сказать что	10	1
678	это на	1	1
679	например и	1	1
680	не что	1	1
681	культуры в	1	1
682	и идеи	4	1
683	есть и	2	1
684	достоевского здесь	1	1
685	жизнь в	2	1
686	жизни и	9	1
687	а может	1	1
688	в роли	1	1
689	в своих	2	1
690	к этому	4	1
691	значение в	4	1
