N	2gram	Propp_Isto_5	Psycholo
668	сходны с	1	1
669	менее ясна	1	1
670	же в	2	1
671	только как	1	1
672	в их	1	1
673	также в	1	1
674	костей и	1	1
675	что такие	1	1
676	все люди	1	1
677	можно привести	1	1
678	находящихся в	2	1
679	никто не	3	1
680	но эти	3	1
681	показывают как	1	1
682	видим в	1	1
683	в роли	3	1
684	очевидно в	1	1
685	см в	1	1
686	но очевидно	1	1
687	думать что	1	1
688	том числе	1	1
689	и вновь	2	1
