N	3gram	Tiupa_Teor_1	Hudozhes
220	я и мир	1	1
221	прорастающих ногами сквозь	1	1
222	добро и зло	1	1
223	деятельная форма эстетических	1	1
224	литературной речи могут	1	1
225	возбуждать не прямые	1	1
226	структуры художественного текста	1	1
227	жизни оказывается ложью	1	1
228	ее полные розовые	1	1
229	он представлен оживающим	1	1
230	строй эстетической завершенности	1	1
231	как говорится зеркало	1	1
232	себе никакого определенного	1	1
233	упорядоченность семантики лингвистических	1	1
234	эквивалентных квантам смысла	1	1
235	принципу иносказательности сохраняя	1	1
236	таким образом что	1	1
237	его изображению является	1	1
238	в подобном случае	1	1
239	ролевого поведения юмористический	1	1
240	рода оглянулся на	1	1
241	изобразительного искусства при	1	1
242	в самой себе	1	1
243	фокусировки внимания художественный	1	1
244	во многих лирических	1	1
245	драматизм с трагизмом	1	1
246	то есть несуществующее	1	1
247	своей отдельной жизнью	1	1
248	вся система кадров	1	1
249	совершается как бы	1	1
250	обретает в искусстве	1	1
251	относительно длины ритмического	1	1
252	в присутствии эстетического	1	1
253	возможной вследствие двух	1	1
254	этого уровня сегментации	1	1
255	внутренней речи читателя	1	1
256	ибо понятие вкуса	1	1
257	автобиографического героя жития	1	1
258	каждая вещь станет	1	1
259	самих состоят все	1	1
260	сама собою как	1	1
261	время узкое и	1	1
262	его фонемы приобретают	1	1
263	необходимая для понимания	1	1
264	зрения каждый такой	1	1
265	своих элегий ни	1	1
266	совмещения внутренней и	1	1
267	этот уровень структуры	1	1
268	какой в повседневном	1	1
269	самоактуализации личности в	1	1
270	восприятию задана как	1	1
271	и в сущности	1	1
272	я драматическое внутренне	1	1
273	изображению является переживанием	1	1
274	в противоположность логическому	1	1
275	самоопределения стать я	1	1
276	выступает структурообразующим знаком	1	1
277	во множестве текстов	1	1
278	хотя принцип вкуса	1	1
279	она разрушает себя	1	1
280	ценой свободного отказа	1	1
281	как одинокий бездомный	1	1
282	по своей природе	2	1
283	где могут оказаться	1	1
284	в комнате и	1	1
285	некий общий знаменатель	1	1
286	такого отношения может	1	1
287	за субъективно всеобщий	1	1
288	во весь голос	1	1
289	пришел ф шиллер	1	1
290	из нас самих	1	1
291	я думаю что	1	1
292	уже тождествен поступку	1	1
293	не способное к	1	1
294	жизненное содержание первичных	1	1
295	имеется некоторая возможность	1	1
296	к внутреннему слуху	1	1
297	иного рода стилистике	1	1
298	свою жизнь герой	1	1
299	оригинальность впрочем у	1	1
300	впоследствии при виде	1	1
301	внутренней свободе его	1	1
302	я в новую	1	1
303	системы русского языка	1	1
304	степени парадигматика естественного	1	1
305	его глоссализации имеет	1	1
306	дорожит люлькой видя	1	1
307	недотыкомкой соблазню беатриче	1	1
308	гоголя не несет	1	1
309	сатирическому здесь самоотрицание	1	1
310	первом законе искусства	1	1
311	образуют событийные границы	1	1
312	например героического или	1	1
313	познанию тайна внутреннего	1	1
314	объективности поскольку провозглашает	1	1
315	и изображенной речи	1	1
316	на нее как	1	1
317	новых образов жизни	1	1
318	заключительные детали осуществляющие	1	1
319	ним контекста первые	1	1
320	позволило бы осуществить	1	1
321	жизненному поведению главного	1	1
322	не могли бы	1	1
323	прекрасного идиллического в	1	1
324	кадра входит лишь	1	1
325	комическому хронотопам элегический	1	1
326	в его личностности	1	1
327	отсюда внутренняя раздвоенность	1	1
328	самом начале этой	1	1
329	манифестацию художественного произведения	1	1
330	подлежит научному анализу	1	1
331	переживания переживаний если	1	1
332	так эротическое отношение	1	1
333	мамой выторговывающей как	1	1
334	аристофана где действительность	1	1
335	сердца своего мужествомъ	1	1
336	в структурные связи	1	1
337	как организация ментального	1	1
338	склоняются и шепчут	1	1
339	мужествомъ наплънився ратнаго	1	1
340	объектная организация речевого	1	1
341	ответная эстетическая реакция	1	1
342	правило знает нечастые	1	1
343	полноценному я как	1	1
344	смежному со-бытийному я	1	1
345	детализирует их создает	1	1
346	людьми концентрированным образом	1	1
347	качестве модели эстетического	1	1
348	миропорядок но как	1	1
349	тем это разграничение	1	1
350	способность к такой	1	1
351	хранится в каждой	1	1
352	по нем плуг	1	1
353	которого изготовляются тексты	1	1
354	обратил внимание а	1	1
355	падении капли с	1	1
356	безысходность смерти поскольку	1	1
357	но факультативные и	1	1
358	возникновение вставных или	1	1
359	личность горда своей	1	1
360	система ценностей преображает	1	1
361	в ключевом положении	1	1
362	к жизни за	1	1
363	актуализацией этого переживания	1	1
364	исходное значение языкового	1	1
365	искусство в том	1	1
366	града чрънигова отня	1	1
367	к искусству эстетическая	1	1
368	и трагическое есть	1	1
369	наконец эстетическое отношение	1	1
370	парадоксальное сочетание самозабвения	1	1
371	помимо системы композиционных	1	1
372	моем? имя как	1	1
373	одной из наиболее	1	1
374	в жизнесложении принципиально	1	1
375	во времени или	1	1
376	художественности а не	1	1
377	истории одного города	1	1
378	личности и противостоящего	1	1
379	появляется когда у	1	1
380	соответственно времени его	1	1
381	прослеживается в слове	1	1
382	становления художественности в	1	1
383	создало передо мной	1	1
384	способы эстетического завершения	1	1
385	в текстах еще	1	1
386	рефлектируемого и не	1	1
387	рождается творческое или	1	1
388	м.м бахтин определял	1	1
389	произведений могут оказываться	1	1
390	своей событийной границе	1	1
391	здесь самоотрицание оказывается	1	1
392	обретает право на	1	1
393	мягким взглядом очень	1	1
394	и ствол старого	1	1
395	подлинным произведением искусства	1	1
396	зрения читателя находится	1	1
397	отношений вторичной знаковой	1	1
398	высказывается своим произведением	1	1
399	себе никаких картин	1	1
400	жизни если сатирические	1	1
401	состав такого кадра	1	1
402	сынов своих поистине	1	1
403	жажды трагический персонаж	1	1
404	мировидения кругозор или	1	1
405	хх веке понимание	1	1
406	в сочетании с	2	1
407	горя может утратить	1	1
408	разрушить художественную целостность	1	1
409	ее индивидуальной вписанностью	1	1
410	чего бы то	1	1
411	сотворением его аналога	1	1
412	портрете хозяина и	1	1
413	долга оказывается всего	1	1
414	на столь привычных	1	1
415	уникальный художественный язык	1	1
416	целостности своего условного	1	1
417	собой эмоциональную рефлексию	1	1
418	это необходимо для	1	1
419	в бытии приобщаюсь	1	1
420	на жизненное содержание	1	1
421	так и меру	1	1
422	трагическое страдание определяется	1	1
423	стихотворение непременно должен	1	1
424	тараса любит сынов	1	1
425	это ведет к	1	1
426	только перед лицом	1	1
427	раз в том	1	1
428	любованием я невольно	1	1
429	превратилась в одно	1	1
430	если он не	1	1
431	только раскрывают содержание	1	1
432	такого рода комизм	1	1
433	социальных диалектов а	1	1
434	не фауста а	1	1
435	когда лаврецкий самоопределяясь	1	1
436	организованности знакового материала	1	1
437	перечисленных уровней структурной	1	1
438	в теорию литературы	1	1
439	характеристик образуют в	1	1
440	внимание открывающее всегда	1	1
441	что иное как	1	1
442	и таи в	1	1
443	фразы этого абзаца	1	1
444	внутреннюю свободу личности	1	1
445	это особенно очевидно	1	1
446	ср ключевое место	1	1
447	европейской традиции пришел	1	1
448	смысл прямого речевого	1	1
449	бунина представляет собой	1	1
450	дешифровке однако оно	1	1
451	душевному спокойствию которое	1	1
452	вся глядела всеми	1	1
453	событийных границ и	1	1
454	в формах мифологического	1	1
455	не все человеческие	1	1
456	место лишь в	1	1
457	в полагании различного	1	1
458	моя ты и	1	1
459	абсолютно уникальный художественный	1	1
460	пришвин в нашем	1	1
461	как письмо дневниковая	1	1
462	однако в рамках	1	1
463	говорит ему о	1	1
464	и формирующие тем	1	1
465	ноя распространяет свой	1	1
466	решимостью несокрушимого козака	1	1
467	драматическом художественном мире	1	1
468	бы ни был	1	1
469	том что высшей	1	1
470	что автор должен	1	1
471	героя ею же	1	1
472	оценке его в	1	1
473	одухотворенным очищенным вторичным	1	1
474	выступать как эстетической	1	1
475	канта хотя принцип	1	1
476	того же типа	1	1
477	текста некую систему	1	1
478	одинокий предикатом-сказуемым служит	1	1
479	кубикам то субъект	1	1
480	или стихийных бедствий	1	1
481	какое-то утверждение о	1	1
482	в состав своего	1	1
483	жизнесложения когда лаврецкий	1	1
484	майором ковалевым носа	1	1
485	являются неслиянными и	1	1
486	отведенного ему места	1	1
487	бури среди лазури	1	1
488	же время узкое	1	1
489	тем общее всем	1	1
490	разрыв внешних связей	1	1
491	друг перед другом	1	1
492	таких состояний жизни	1	1
493	художественного содержания к	1	1
494	человеческому восприятию по	1	1
495	дмитрий карамазов в	1	1
496	судьбы анны карениной	1	1
497	перед художественно воспринимающим	1	1
498	текст бездарной трагедии	1	1
499	личность так или	1	1
500	теряют статус границ	1	1
501	знака при сохранении	1	1
502	необходимой характеристикой семиозиса	1	1
503	двух соседних эпизодов	1	1
504	равной степени и	1	1
505	бессодержательной оболочкой я	1	1
506	не проходит бесследно	1	1
507	самостоятельный эпизод об	1	1
508	порыва представляет собой	1	1
509	наоборот созерцающий становится	1	1
510	внутреннего зрения герои	1	1
511	духовно солидарного со	1	1
512	точки зрения и	1	1
513	жизни скрытое под	1	1
514	обретающий вследствие своей	1	1
515	автора внешний хронотоп	1	1
516	пространстве скамья на	1	1
517	природу знаков художественного	1	1
518	обращаемые к хлестакову	1	1
519	традицией написания элегий	1	1
520	чем это может	1	1
521	до этого городничий	1	1
522	его естественному национальному	1	1
523	здесь именно сам	1	1
524	отношении язык внутренней	1	1
525	к адресату сатирической	1	1
526	определенную кажимость эстетическая	1	1
527	не все что	1	1
528	мыслиться раздельно и	1	1
529	вовсе не означает	1	1
530	анализу и систематизации	1	1
531	систему кадров внутреннего	1	1
532	спрашивай о ком	1	1
533	такой пляске сливается	1	1
534	если идиллии античности	1	1
535	вненаходимость как это	1	1
536	вдруг заслоняется крупным	1	1
537	я в миропорядке	1	1
538	своеобразная особенность и	1	1
539	мироотношения а с	1	1
540	граница двух соседних	1	1
541	субсистемы художественных значимостей	1	1
542	т.д эта деталь	1	1
543	самобытного я с	1	1
544	обобщения личностного опыта	1	1
545	всех и от	1	1
546	только целостность тела	1	1
547	отношения нравственный выбор	1	1
548	я становится самим	1	1
549	кругозора героя и	1	1
550	злата стола центр	1	1
551	совпасть с внешностью	1	1
552	результат был достигнут	1	1
553	свято дорожит люлькой	1	1
554	высказывания смена субъекта	1	1
555	к псевдохудожественной форме	1	1
556	от капли папоротник	1	1
557	организации литературных текстов	1	1
558	к такой установке	1	1
559	бунина на фоне	1	1
560	для связывания внутренних	1	1
561	культуру восприятия впечатлений	1	1
562	существенно текст бездарной	1	1
563	тогда как драматическое	1	1
564	капля упавшая на	1	1
565	бытия чтобы оно	1	1
566	одновременно слышит внутренний	1	1
567	в бунинском его	1	1
568	позицию бахтин с	1	1
569	к миру ирония	1	1
570	оказываясь тем самым	1	1
571	созерцание фрагмента жизни	1	1
572	вдохновение и ирония	1	1
573	присуща самовлюбленность не	1	1
574	и напоминающего фантасмагорический	1	1
575	запечатлевать самые разнообразные	1	1
576	в третьем законе	1	1
577	родственное внимание открывающее	1	1
578	в качестве модуса	1	1
579	скамья на которой	1	1
580	от греч chronos	1	1
581	жест мясника разрубающего	1	1
582	структурной единицей данного	1	1
583	ее составе в	1	1
584	точки зрения рождение	1	1
585	последовательность медленных и	1	1
586	все прочие модусы	1	1
587	по произволу могла	1	1
588	определенным образом характеризует	1	1
589	сознание не знает	1	1
590	благодаря наличию у	1	1
591	также может приобретать	1	1
592	по признаку доведенности	1	1
593	своего рода субъектной	1	1
594	слогов между двумя	1	1
595	внимание и внутренний	1	1
596	самозванства или преступления	1	1
597	например кажутся чутко	1	1
598	все перефразируя строки	1	1
599	и составляет некий	1	1
600	мы есмы ци	1	1
601	петрова однако комические	1	1
602	а именно очищение	1	1
603	плутовская перемена ролевых	1	1
604	черта ее не	1	1
605	драматизм формируется как	1	1
606	сторон естественного языка	1	1
607	я ср просьбы	1	1
608	формам жизни если	1	1
609	ключевом положении при	1	1
610	быть никем воспроизведено	1	1
611	художественности эстетическим аналогом	1	1
612	зарисовки на холсте	1	1
613	комизма для сатиры	1	1
614	не исполнительницей сверхличного	1	1
615	цепочки если воспринимать	1	1
616	объектной организации а	1	1
617	познавательного статус такого	1	1
618	герой не оглядывается	1	1
619	специфически человеческий способ	1	1
620	модель миропорядка художественное	1	1
621	уровней организации высказывания	1	1
622	персонажа порой выступает	1	1
623	жизнеподобное искусство сплошь	1	1
624	образец драматической ситуации	1	1
625	статус утрачивает но	1	1
626	сопричастностью бытию как	1	1
627	эта контекстуальная несмертность	1	1
628	мы видим в	1	1
629	не гляди одновременно	1	1
630	шумных элегический катарсис	1	1
631	художественной реальности воображенного	1	1
632	и/или временного отстранения	1	1
633	образующем картину? я	1	1
634	психологии характера социального	1	1
635	завершенности художественного целого	1	1
636	от лат affectus	1	1
637	занимала столь значимое	1	1
638	оно не входит	1	1
639	и не порождала	1	1
640	как рождается творческое	1	1
641	отказа либо от	1	1
642	изменчивое текучее будучи	1	1
643	голосу повседневности но	1	1
644	сверхличного ради личного	1	1
645	что ничто не	1	1
646	конечном счете научного	1	1
647	завершенность остановленного мгновения	1	1
648	растительной жизни леса	1	1
649	самим собой так	1	1
650	есть высшая форма	1	1
651	значимых подробностей и	1	1
652	художественное знание по	1	1
653	монотекстуального языка выявляется	1	1
654	в высказывании свидетельствует	1	1
655	отбор из всего	1	1
656	вся превратилась в	1	1
657	оказывается потому столь	1	1
658	разрыв между внутренней	1	1
659	творческого воображения не	1	1
660	связей с бытием	1	1
661	обнаружение такого рода	1	1
662	сверхличной ролевой заданности	1	1
663	а после того	1	1
664	со-бытийному я другого	1	1
665	речи рассказчика эта	1	1
666	речи художественный текст	1	1
667	особенно заключительные детали	1	1
668	эпизодов состоит в	1	1
669	и мощно-крылатая мысль	1	1
670	объектной организации текста	1	1
671	нового содержания в	1	1
672	в миропорядке пустым	1	1
673	читатель отбор из	1	1
674	концепт глупости эмблема	1	1
675	а в его	1	1
676	последовательно осуществлено и	1	1
677	и передо мной	1	1
678	из приведенной миниатюры	1	1
679	высказывания но он	1	1
680	сверхличной заданности в	1	1
681	я как к	1	1
682	не меньшими основаниями	1	1
683	не обернулось бы	1	1
684	или германский язык	1	1
685	сентиментализма принесло новый	1	1
686	непосредственным участником как	1	1
687	картину своей неповторимой	1	1
688	самим собою в	1	1
689	ужасошася и величанья	1	1
690	субъективного миропорядка от	1	1
691	наивное разграничение драматизма	1	1
692	субъективной стороне художественного	1	1
693	личностью тогда как	1	1
694	мира актуализировал внеролевые	1	1
695	как это нередко	1	1
696	времени в поле	1	1
697	мгновения достижима только	1	1
698	анна каренина по	1	1
699	в самом наличии	1	1
700	и своя милыя	1	1
701	завершения сотворение виртуальной	1	1
702	этим всю жизнь	1	1
703	остатка вписывает свое	1	1
704	так и любое	1	1
705	познавательным безоценочным отношением	1	1
706	комплексов в рамках	1	1
707	организации художественного произведения	2	1
708	сверхличного долга новые	1	1
709	отсутствии в нем	1	1
710	ее взаимоналожениях и	1	1
711	наличия отсутствия степени	1	1
712	когда на обломках	1	1
713	природы реализовывалась в	1	1
714	стороны бытия мысли	1	1
715	входит в состав	1	1
716	возникает новая форма	1	1
717	качестве особого эстетического	1	1
718	абзац знаменующий паузу	1	1
719	противоречие между жизнью	1	1
720	доступных описанию постоянных	1	1
721	самоопределением личности как	1	1
722	позиция условного героя	1	1
723	аристотелем означает очищение	1	1
724	и лирическое стихотворение	1	1
725	самоопределения с самоопределениями	1	1
726	собой в отношении	1	1
727	призму эмоциональной рефлексии	1	1
728	оправданно ведь это	1	1
729	два последующих абзаца	1	1
730	размежевание было последовательно	1	1
731	воодушевление состоит в	1	1
732	обнаруживается вымышленная автором	1	1
733	границ между этими	1	1
734	или пожелает представить	1	1
735	ремесленной имитацией черт	1	1
736	же собе хвалы	1	1
737	активность человеческого взгляда	1	1
738	видя и в	1	1
739	стороны чисто ценностного	1	1
740	у зеркала не	1	1
741	самоценности трагизм а	1	1
742	любопытства гибнет заглядывая	1	1
743	такого что можно	1	1
744	отношению к его	1	1
745	ответственность перед другим	1	1
746	множестве текстов разворачивающих	1	1
747	эстетической доминанты сказанное	1	1
748	личности восхищенное эстетическое	1	1
749	эстетическим объектом только	1	1
750	маргарита лирическая героиня	1	1
751	к видам пафоса	1	1
752	четко прослеживается в	1	1
753	если с политической	1	1
754	измеряемой числом слогов	1	1
755	индивидуальной вписанностью в	1	1
756	бытию как целому	1	1
757	в себе никаких	1	1
758	т.п типах ситуаций	1	1
759	художественности и позволяет	1	1
760	все человеческие фигуры	1	1
761	времени будущего однако	1	1
762	наконец образотворческая деятельность	1	1
763	восклицает героиня чеховского	1	1
764	заданиях завершенности художественного	1	1
765	самой себе чтобы	1	1
766	языку произведения искусства	1	1
767	души-личности и сверхличной	1	1
768	язык внутренней речи	1	1
769	детской головки что	1	1
770	квантам смысла в	1	1
771	музыкального искусства это	1	1
772	ели на папоротник	1	1
773	осужденный за непособие	1	1
774	высшая деятельная форма	1	1
775	прежде всего основные	1	1
776	одной стороны чисто	1	1
777	и.с тургенева в	1	1
778	эпизода был мальчик	1	1
779	неустранимое семиотическое свойство	1	1
780	текста аналогичным образом	1	1
781	карамазова в мире	1	1
782	множества половцев ужасошася	1	1
783	и меру его	1	1
784	возвращения жизни ее	1	1
785	искусства необязательны и	1	1
786	тексте может быть	1	1
787	нашествием приводит к	1	1
788	как бы личность	1	1
789	другими эпизодами некоторый	1	1
790	порой место размытость	1	1
791	объекта эстетическое отношение	1	1
792	может быть назван	1	1
793	фундаментом всей субъектной	1	1
794	мироотношение сделалось основой	1	1
795	сводится к особенностям	1	1
796	форм высказывания в	1	1
797	что каждый будет	1	1
798	смыслу или даже	1	1
799	характерные для говорящего	1	1
800	парадокс искусства если	1	1
801	несет человеку субъективную	1	1
802	лирических текстах иных	1	1
803	границу согласно суздальской	1	1
804	любое первичное языковое	1	1
805	мире обнаруживается вымышленная	1	1
806	драматического модуса художественности	1	1
807	и что каждый	1	1
808	принципе мог бы	1	1
809	но чтобы этот	1	1
810	от лат recipere	1	1
811	элегической системе ценностей	1	1
812	будущего однако это	1	1
813	единым творческим законом	1	1
814	эмоциональную рефлексию если	1	1
815	нельзя научиться а	1	1
816	сделав хуже такую	1	1
817	героически с решимостью	1	1
818	художественных языков интертекстуальны	1	1
819	оказывается в отношении	1	1
820	разложимое а в	1	1
821	опосредованного социальными условностями	1	1
822	своим противостоянием не	1	1
823	переживанием первичным аффектом	1	1
824	пастернака доверенной его	1	1
825	произведении искусства это	1	1
826	эта нелингвистическая упорядоченность	1	1
827	ребенка подобно фольклорной	1	1
828	пустотой ролевой маски	1	1
829	не порок островского	1	1
830	быть это точка	1	1
831	тем выше напряжение	1	1
832	искусства говорит гегель	1	1
833	лес не содержит	1	1
834	семиотически определенную позицию	1	1
835	в пространстве перерывом	1	1
836	пустота личного самоопределения	1	1
837	на пророческое слово	1	1
838	других типов завершения	1	1
839	другого самим любованием	1	1
840	переживание душевного покоя	1	1
841	текста функционирование в	1	1
842	микрорассказе телячья головка	1	1
843	начало нового эпизода	1	1
844	природы непатетический комизм	1	1
845	обращения к вторичной	1	1
846	основой художественного мышления	1	1
847	полусне анна спрашивает	1	1
848	сверхличного и выводя	1	1
849	вследствие своей выделенности	1	1
850	объекта нравственное отношение	1	1
851	разного рода ремесла	1	1
852	к мужу гл	1	1
853	явно избыточному четырехкратному	1	1
854	подавляемая обстоятельствами но	1	1
855	убийство героя о	1	1
856	других факторов художественного	1	1
857	шепчутся способность к	1	1
858	рефлексия не ограничивается	1	1
859	или точнее фокализации	1	1
860	речевому субъекту и	1	1
861	обличают себя сами	1	1
862	на сердце но	1	1
863	отличие от кажимости	1	1
864	некоторыми избыточными подробностями	1	1
865	уход из жизни	1	1
866	тем художественная реальность	1	1
867	ее соединении с	1	1
868	свободу личности смеховое	1	1
869	творческого акта в	1	1
870	сатира является эстетическим	1	1
871	конструктивную основу объектной	1	1
872	граница личности и	1	1
873	как целому человек	1	1
874	научные знания о	1	1
875	адресата к какому-нибудь	1	1
876	эквивалентны по своему	1	1
877	из москвы к	1	1
878	однако все прочие	1	1
879	служением сверхличному ратному	1	1
880	внутреннего я ядра	1	1
881	обнаруживаем в литературном	1	1
882	на мгновения предельной	1	1
883	здесь и теперь	1	1
884	ибо к области	1	1
885	капли с ели	1	1
886	единством точки зрения	1	1
887	скажем наполеона в	1	1
888	эмблема по сути	1	1
889	единством а места	1	1
890	при сохранении его	1	1
891	подвига перестают быть	1	1
892	составе персонажей появление	1	1
893	характеристикой семиозиса знаковой	1	1
894	в общеязыковом отношении	1	1
895	целостности я-в-мире оказываются	1	1
