N	2gram	Bakhtin_Pr_3	StatiiOP
105	не было	2	3
106	что это	5	3
107	тому же	2	3
108	вообще не	2	3
109	в начале	4	3
110	из них	5	3
111	ни в	4	3
112	не мог	5	3
113	в эту	1	3
114	в этих	1	3
115	но он	3	3
116	по себе	3	3
117	пять лет	1	3
118	не менее	3	3
119	самого начала	8	3
120	одной из	1	3
121	никогда не	8	3
122	на себя	1	3
123	и по	1	3
124	это слово	5	3
125	тем что	4	3
126	у меня	6	3
127	и именно	1	3
128	оно не	1	3
129	с самого	8	3
130	материала для	1	3
131	на нее	2	3
132	за то	1	3
133	на вопрос	4	3
134	в пользу	1	3
135	должно было	1	3
136	материал для	1	3
137	наконец в	3	3
138	но это	4	3
139	так что	5	3
140	ни одного	5	3
141	кажется что	2	3
142	всяком случае	5	3
143	т п	6	3
144	обращает на	2	3
145	связан с	2	3
146	что на	1	3
147	и даже	7	3
148	еще и	1	3
149	а с	3	3
150	до конца	3	3
151	сколько в	1	3
152	так же	8	3
153	другой стороны	3	3
154	не является	2	3
155	давно уже	1	3
156	отношении к	7	3
157	во всяком	5	3
158	также и	1	2
159	того же	2	2
160	такое же	1	2
161	из его	4	2
162	где я	1	2
163	то же	14	2
164	в письмах	1	2
165	на первом	1	2
166	почти все	2	2
167	бы то	4	2
168	с его	6	2
169	отличие от	2	2
170	нет и	3	2
171	что они	6	2
172	на то	1	2
173	там где	7	2
174	в одной	3	2
175	и положений	1	2
176	и как	3	2
177	на тот	1	2
178	все эти	4	2
179	в этой	1	2
180	в себе	6	2
181	как он	3	2
182	на его	4	2
183	сцену в	1	2
184	больше всего	1	2
185	в статье	1	2
186	при этом	4	2
187	если бы	4	2
188	тем не	2	2
189	полемики с	1	2
190	и более	1	2
191	о мире	8	2
192	значительной степени	1	2
193	том же	1	2
194	то ни	4	2
195	а затем	1	2
196	конечно в	2	2
197	его в	4	2
198	это было	3	2
199	само собою	1	2
200	как и	18	2
201	несмотря на	1	2
202	нигде не	1	2
203	в москве	1	2
204	в один	1	2
205	которую он	1	2
206	что такое	2	2
207	исключить из	1	2
208	в отношении	9	2
209	с точки	4	2
210	в отличие	2	2
211	что я	15	2
212	роман на	1	2
213	была не	1	2
214	что этот	1	2
215	в устах	1	2
216	даже в	5	2
217	что с	3	2
218	в то	12	2
219	в процессе	1	2
220	есть еще	1	2
221	только не	1	2
222	вообще нет	1	2
223	и теперь	1	2
224	не может	19	2
225	только с	3	2
226	доказать что	1	2
227	где он	3	2
228	и это	4	2
229	меня в	2	2
230	в ее	3	2
231	два года	1	2
232	него самого	1	2
233	и сам	5	2
234	особенно в	2	2
235	еще в	3	2
236	он был	1	2
237	даны в	1	2
238	своей фактической	1	2
239	никак не	1	2
240	этой мысли	1	2
241	в значительной	1	2
242	что и	5	2
243	отметить что	1	2
244	которой в	1	2
245	как например	1	2
246	чем он	1	2
247	и дело	1	2
248	только в	6	2
249	это очень	1	2
250	бы ни	1	2
251	на всем	1	2
252	раз в	2	2
253	в конце	5	2
254	исторический роман	1	2
255	так как	4	2
256	случае не	1	2
257	на меня	4	2
258	может быть	19	2
259	в них	2	2
260	в роман	2	2
261	эту сторону	1	2
262	в особенности	1	2
263	знали и	1	2
264	и речи	1	2
265	о своей	2	2
266	говорит о	2	2
267	в некоторых	1	2
268	на этот	1	2
269	было для	1	2
270	или с	1	2
271	если не	3	2
272	и вообще	2	2
273	эти слова	3	2
274	должна была	2	2
275	и потому	2	2
276	отрывок из	2	2
277	к своему	5	2
278	по своему	3	2
279	в данном	1	2
280	с этой	2	2
281	столько в	1	2
282	а к	2	2
283	конечно и	1	2
284	не должен	1	2
285	только что	3	2
286	во время	2	2
287	ни было	4	2
288	сказать что	2	2
289	уже после	1	2
290	я ни	1	1
291	а между	3	1
292	ту же	1	1
293	полемика с	4	1
294	зависимость от	2	1
295	жил в	1	1
296	с кем	1	1
297	и то	3	1
298	это и	2	1
299	в первом	1	1
300	с выражением	1	1
301	по преимуществу	1	1
302	и до	1	1
303	высшей степени	3	1
304	решении вопроса	1	1
305	которыми он	1	1
306	той же	2	1
307	из всех	1	1
308	бы уже	3	1
309	замечательно что	1	1
310	чем ты	1	1
311	есть нечто	1	1
312	в сущности	11	1
313	совпадает с	2	1
314	говорить о	3	1
315	на тему	2	1
316	событий и	1	1
317	не совсем	1	1
318	как не	1	1
319	одного слова	1	1
320	в каждой	1	1
321	еще не	4	1
322	на них	5	1
323	он сам	5	1
324	оценок и	1	1
325	со словами	1	1
326	в чем	5	1
327	на своих	1	1
328	суда над	1	1
329	друг к	1	1
330	совсем не	3	1
331	но как	4	1
332	в голове	1	1
333	в сторону	2	1
334	ответ на	1	1
335	по отношению	5	1
336	мог знать	1	1
337	отношение к	6	1
338	себе и	5	1
339	тут же	1	1
340	не просто	1	1
341	было от	1	1
342	не хотел	1	1
343	чем же	1	1
344	независимо от	1	1
345	для оценки	1	1
346	вот как	3	1
347	что касается	1	1
348	еще больше	1	1
349	в творчестве	3	1
350	по внешним	1	1
351	когда он	2	1
352	даже так	1	1
353	говорит что	1	1
354	из письма	2	1
355	это приятно	1	1
356	именно эта	1	1
357	и хотя	1	1
358	что слово	1	1
359	них как	1	1
360	за собой	3	1
361	к другому	20	1
362	а во-вторых	1	1
363	ты сам	3	1
364	мне не	2	1
365	этот перебой	1	1
366	в ответ	1	1
367	е внутренне	1	1
368	с их	1	1
369	им в	1	1
370	и тот	1	1
371	зависимости от	1	1
372	бы только	1	1
373	особое место	1	1
374	и кто	1	1
375	говорят о	1	1
376	вторую реплику	1	1
377	точно такое	1	1
378	очень велико	1	1
379	и если	2	1
380	именно этим	1	1
381	было быть	1	1
382	а то	1	1
383	только себя	2	1
384	но именно	2	1
385	вследствие этого	2	1
386	одному из	1	1
387	к одному	3	1
388	этого вопроса	1	1
389	не как	3	1
390	говорите что	1	1
391	языком и	1	1
392	на этом	4	1
393	одно и	1	1
394	тут не	3	1
395	что почти	1	1
396	презрение к	1	1
397	значение в	1	1
398	всех более	1	1
399	же касается	1	1
400	ненависть и	2	1
401	те же	2	1
402	к другу	1	1
403	говорил что	1	1
404	зрения на	1	1
405	в несколько	1	1
406	с другими	4	1
407	этом смысле	4	1
408	роль в	1	1
409	в социальной	1	1
410	был очень	1	1
411	позволяет ему	1	1
412	но уже	1	1
413	двух реплик	2	1
414	нет в	2	1
415	зная о	1	1
416	в высшей	3	1
417	мы видели	3	1
418	в тоне	2	1
419	этого произведения	1	1
420	такой же	3	1
421	еще раз	1	1
422	ней буквально	1	1
423	но я	2	1
424	в еще	1	1
425	на речь	1	1
426	с ума	1	1
427	этот замысел	1	1
428	и их	1	1
429	можно найти	1	1
430	народ и	1	1
431	его мнению	1	1
432	говорил о	1	1
433	сам же	1	1
434	в прямом	1	1
435	и эти	1	1
436	и почти	2	1
437	имел в	1	1
438	освободиться от	1	1
439	нас к	1	1
440	в эпилоге	1	1
441	время был	1	1
442	на один	1	1
443	знал что	2	1
444	песня все	1	1
445	слово должно	1	1
446	в соборе	1	1
447	она не	1	1
448	не моя	1	1
449	мысли в	1	1
450	одна из	1	1
451	на два	1	1
452	первая часть	1	1
453	какой он	1	1
454	у кого	1	1
455	на него	7	1
456	в основе	1	1
457	которого он	3	1
458	героев и	1	1
459	о них	2	1
460	нельзя ли	1	1
461	но только	2	1
462	чем не	2	1
463	для всего	1	1
464	он с	4	1
465	и без	2	1
466	же время	12	1
467	этих двух	1	1
468	и лишь	2	1
469	в виноградов	1	1
470	к концу	3	1
471	к ней	2	1
472	как она	2	1
473	развивается в	1	1
474	возбудило в	1	1
475	по первому	1	1
476	как будто	7	1
477	на все	1	1
478	в стиле	3	1
479	слов одного	1	1
480	ни о	1	1
481	и вместе	1	1
482	нет ни	2	1
483	не могут	1	1
484	он и	5	1
485	в среде	1	1
486	сравнительно с	1	1
487	кто ж	1	1
488	его за	3	1
489	отличается от	2	1
490	все не	1	1
491	для такого	1	1
492	что вы	2	1
493	его понимал	1	1
494	а что	3	1
495	они и	1	1
496	слова с	3	1
497	отказаться от	2	1
498	велико что	1	1
499	тогда я	1	1
500	и которая	1	1
501	как мы	7	1
502	в деревне	1	1
503	резкая перемена	1	1
504	что все	4	1
505	свою очередь	1	1
506	настолько велико	1	1
507	здесь не	1	1
508	не успел	1	1
509	не могу	3	1
510	без всякого	1	1
511	данном случае	1	1
512	последнего слова	1	1
513	были бы	2	1
514	характер и	3	1
515	мысль о	1	1
516	в пределах	6	1
517	так в	2	1
518	и совершенно	1	1
519	котором мы	1	1
520	с собой	1	1
521	можно было	1	1
522	не так	1	1
523	не с	2	1
524	с самим	14	1
525	каждого из	1	1
526	речь как	1	1
527	найти в	1	1
528	она была	1	1
529	не были	1	1
530	по сравнению	1	1
531	а там	1	1
532	в диалог	2	1
533	поэтому в	1	1
534	больной я	1	1
535	своего образа	1	1
536	что значит	2	1
537	образом в	1	1
538	в построении	1	1
539	со всех	1	1
540	именно потому	2	1
541	о в	1	1
542	столь же	2	1
543	и ему	2	1
544	этом произведении	1	1
545	голоса в	2	1
546	перед вами	2	1
547	его тело	1	1
548	можно сказать	1	1
549	здесь к	1	1
550	в форму	1	1
551	и во	3	1
552	связь между	1	1
553	всем в	1	1
554	нуждается в	3	1
555	в форме	2	1
556	тему о	2	1
557	в середине	1	1
558	все время	5	1
559	и об	2	1
560	для самого	1	1
561	конце концов	3	1
562	не зная	1	1
563	говорил не	1	1
564	не случайно	1	1
565	один из	2	1
566	что только	1	1
567	у расина	1	1
568	тот же	2	1
569	места в	1	1
570	согласиться с	1	1
571	с ними	6	1
572	под свою	1	1
573	открыто и	1	1
574	лишь на	2	1
575	будто бы	2	1
576	и действительно	1	1
577	те которые	1	1
578	с какой-то	2	1
579	поэтому и	1	1
580	он уже	3	1
581	по мнению	1	1
582	образа в	1	1
583	с которыми	2	1
584	конечно не	2	1
585	да еще	2	1
586	уже в	3	1
587	только на	4	1
588	отношений к	1	1
589	всем его	1	1
590	этого процесса	1	1
591	совсем другое	3	1
592	себе в	1	1
593	ведь это	1	1
594	у другого	2	1
595	не для	2	1
596	а в	5	1
597	среди которых	1	1
598	не о	4	1
599	мы можем	1	1
600	как его	2	1
601	но что	1	1
602	у него	4	1
603	сколько я	1	1
604	и речь	2	1
605	в каждом	3	1
606	на счет	1	1
607	сейчас еще	2	1
608	он почти	1	1
609	в очень	1	1
610	о каком	1	1
611	именно как	1	1
612	был действительно	1	1
613	милостивый государь	1	1
614	за пределы	2	1
615	что человек	1	1
616	к которому	2	1
617	уходит в	1	1
618	и быть	1	1
619	его романа	1	1
620	или о	1	1
621	себя и	8	1
622	в живых	1	1
623	действующими лицами	1	1
624	с речью	2	1
625	не верит	1	1
626	чувствую что	1	1
627	ничем не	1	1
628	мы и	2	1
629	в ту	1	1
630	с которым	7	1
631	одну из	1	1
632	и тут	2	1
633	и слово	8	1
634	жизнь в	1	1
635	с народом	1	1
636	ее речи	1	1
637	долго и	1	1
638	было в	2	1
639	именно поэтому	1	1
640	но оно	1	1
641	б кто	1	1
642	на который	2	1
643	ни на	1	1
644	время с	1	1
645	сделать его	2	1
646	п а	1	1
647	приводит в	1	1
648	стилистического анализа	1	1
649	что теперь	1	1
650	вас в	1	1
651	что первая	1	1
652	в изображении	1	1
653	резкий и	1	1
654	если оно	1	1
655	ли ты	1	1
656	что же	8	1
657	очень важно	2	1
658	самого себя	2	1
659	почти буквально	1	1
660	со всею	2	1
661	да и	4	1
662	слов в	3	1
663	бы его	4	1
664	я с	1	1
665	выйти за	1	1
666	быть не	1	1
667	в слоге	1	1
668	нам еще	1	1
669	все как	1	1
670	этом случае	2	1
671	как нам	1	1
672	внимания на	1	1
673	его отца	1	1
674	но для	3	1
675	вы говорите	1	1
676	самого и	1	1
677	нисколько не	2	1
678	появиться в	1	1
679	и для	8	1
680	которых он	2	1
681	отвечает на	1	1
682	ли в	1	1
683	и от	5	1
684	т а	2	1
685	котором он	1	1
686	или в	1	1
687	и среди	1	1
688	что оно	2	1
689	бы даже	1	1
690	в отдельных	1	1
691	пр в	1	1
692	от него	6	1
693	и все	19	1
694	бы он	4	1
695	бы в	3	1
696	у которого	1	1
697	а прежде	2	1
698	все они	1	1
699	в свою	1	1
700	к самому	3	1
701	между ними	1	1
702	не говоря	1	1
703	и внутренне	2	1
704	кажется и	1	1
705	к его	1	1
706	пришел к	1	1
707	но этот	2	1
708	является и	1	1
709	в последнем	2	1
710	отношению к	6	1
711	выражении этой	1	1
712	из этого	1	1
713	сам в	2	1
714	героя в	5	1
715	другого из	1	1
716	стиля и	1	1
717	не сказал	1	1
718	жизни и	3	1
719	а я	10	1
720	о себе	18	1
721	как слово	2	1
722	в своих	1	1
723	нет что	1	1
724	он на	1	1
725	я могу	1	1
726	лиц в	1	1
727	каждое слово	2	1
728	который не	1	1
