N	2gram	Tiupa_Lite_3	KulturaY
129	на себя	2	3
130	то это	2	3
131	и он	1	3
132	в противовес	7	3
133	в общем	1	3
134	очевидно что	1	3
135	в истории	1	3
136	в связи	1	3
137	в своем	1	3
138	хотя и	4	3
139	когда он	2	3
140	более или	1	3
141	в этой	8	3
142	в себе	6	3
143	и если	4	3
144	на его	3	3
145	на том	1	3
146	состоит в	6	3
147	соответствии с	5	3
148	несмотря на	2	3
149	должно быть	4	3
150	нисколько не	1	3
151	или менее	1	3
152	в г	3	3
153	в их	1	3
154	и эти	1	3
155	даже в	4	3
156	тому что	1	3
157	а а	1	3
158	ли не	1	3
159	оно не	2	3
160	свою очередь	1	3
161	здесь не	2	3
162	не с	2	3
163	том как	1	3
164	для этого	1	3
165	по мере	1	3
166	можно сказать	2	3
167	нуждается в	1	3
168	уже в	1	3
169	в одном	4	3
170	связано с	1	3
171	уже и	1	3
172	на долю	1	3
173	не было	1	3
174	и даже	2	3
175	или иной	2	3
176	в свою	2	3
177	а с	1	3
178	борьба за	1	3
179	в соответствии	3	3
180	если не	2	3
181	как это	3	3
182	со словом	1	3
183	слова как	1	3
184	потребность в	1	3
185	была бы	1	3
186	как на	3	3
187	но еще	2	3
188	в таком	1	3
189	они не	1	3
190	одним из	4	2
191	и есть	1	2
192	на месте	1	2
193	по преимуществу	1	2
194	все те	1	2
195	бы уже	1	2
196	бы и	3	2
197	я не	2	2
198	не знают	1	2
199	иное как	1	2
200	на самом	1	2
201	если в	1	2
202	тогда как	17	2
203	себе и	1	2
204	которое при	1	2
205	идет о	1	2
206	что касается	1	2
207	могли бы	2	2
208	и как	3	2
209	но в	3	2
210	так или	2	2
211	большей части	2	2
212	еще один	2	2
213	духовной культуры	1	2
214	больше всего	1	2
215	он не	1	2
216	в каждом	1	2
217	лишь в	5	2
218	первую очередь	1	2
219	и тем	3	2
220	все равно	1	2
221	этого не	1	2
222	в слове	3	2
223	как и	5	2
224	в москве	1	2
225	и было	1	2
226	и еще	1	2
227	нужно было	1	2
228	и при	2	2
229	в своей	7	2
230	не столько	1	2
231	от себя	2	2
232	что я	5	2
233	вопрос о	2	2
234	втором случае	1	2
235	что было	1	2
236	и более	1	2
237	по себе	2	2
238	до конца	4	2
239	в то	9	2
240	как о	2	2
241	не имеет	1	2
242	чтобы в	1	2
243	например не	1	2
244	никогда не	4	2
245	такова что	1	2
246	же время	7	2
247	быть в	1	2
248	когда мы	1	2
249	к жизни	2	2
250	исторической жизни	1	2
251	чтобы быть	1	2
252	было в	1	2
253	и прочих	1	2
254	для самой	1	2
255	о котором	1	2
256	одно из	4	2
257	языка который	1	2
258	о нем	2	2
259	во втором	2	2
260	мой взгляд	1	2
261	а именно	5	2
262	не знаю	2	2
263	как например	2	2
264	но с	2	2
265	и того	1	2
266	как я	1	2
267	в стороне	1	2
268	на мой	1	2
269	в сторону	3	2
270	конечно не	1	2
271	то и	1	2
272	в значении	1	2
273	свидетельствует о	1	2
274	а то	1	2
275	когда оно	1	2
276	был бы	1	2
277	целом и	2	2
278	здесь как	2	2
279	или иначе	2	2
280	на этот	1	2
281	по своим	1	2
282	в ряде	1	2
283	по большей	2	2
284	социальной жизни	1	2
285	превращается в	1	2
286	а на	2	2
287	о чем	3	2
288	не всегда	2	2
289	эти категории	1	2
290	именно поэтому	1	2
291	и а	3	2
292	в иных	3	2
293	к своему	1	2
294	в контексте	1	2
295	с этой	2	2
296	и для	4	2
297	льва толстого	1	2
298	для нас	1	2
299	и все	1	2
300	лишь как	1	2
301	но вот	1	2
302	не говоря	4	2
303	себя самого	1	2
304	в последнем	1	2
305	ее в	2	2
306	этой точки	1	2
307	после чего	1	2
308	я и	10	1
309	для себя	2	1
310	тех же	1	1
311	в среду	1	1
312	из самых	1	1
313	из его	1	1
314	исходит из	1	1
315	едва ли	3	1
316	в году	5	1
317	поэзии и	2	1
318	его не	1	1
319	полагает что	1	1
320	есть не	1	1
321	жизни по	1	1
322	из своих	1	1
323	приводят к	1	1
324	так чтобы	2	1
325	говорить о	1	1
326	что иное	1	1
327	в деле	1	1
328	его пути	1	1
329	к началу	1	1
330	из того	2	1
331	прозе и	1	1
332	мы и	2	1
333	и со	1	1
334	начало и	1	1
335	в сочетании	1	1
336	ответа на	1	1
337	к ее	1	1
338	столь же	1	1
339	время в	2	1
340	сознания а	1	1
341	тем как	1	1
342	как правило	1	1
343	как система	1	1
344	всякого искусства	1	1
345	как проблему	1	1
346	отношение к	2	1
347	отличие от	5	1
348	его личного	1	1
349	друг от	1	1
350	которые могли	1	1
351	субъекта и	5	1
352	в акте	1	1
353	общего с	1	1
354	поскольку они	1	1
355	перед нами	1	1
356	и где	1	1
357	усматривает в	3	1
358	ищет в	1	1
359	в действительности	1	1
360	в чем	1	1
361	охарактеризовать как	1	1
362	в нашем	1	1
363	бы не	1	1
364	как он	1	1
365	в случае	2	1
366	будто на	1	1
367	по словам	1	1
368	момента в	1	1
369	и вот	2	1
370	вообще не	1	1
371	герою или	1	1
372	существу это	1	1
373	века это	1	1
374	когда на	1	1
375	прежде чем	1	1
376	о таком	1	1
377	то ни	2	1
378	выражение и	1	1
379	в совершенно	2	1
380	внутренней форме	1	1
381	историю литературы	1	1
382	на все	1	1
383	традиции и	1	1
384	на этой	1	1
385	за гранью	1	1
386	на протяжении	1	1
387	которого не	1	1
388	не хуже	1	1
389	и иных	1	1
390	одной своей	1	1
391	лишь на	2	1
392	они по	1	1
393	в жизни	8	1
394	нет в	1	1
395	и делает	1	1
396	она и	2	1
397	далеко не	2	1
398	для своего	2	1
399	и уже	1	1
400	прямое и	1	1
401	мы с	2	1
402	для своих	1	1
403	со всей	2	1
404	истории русской	1	1
405	на первый	1	1
406	одно дело	2	1
407	во второй	2	1
408	в ходе	1	1
409	сочетании с	1	1
410	взгляд на	3	1
411	в мы	1	1
412	каким был	1	1
413	в прозе	1	1
414	в отличие	5	1
415	мысли и	1	1
416	своего рода	10	1
417	всякий раз	2	1
418	но это	1	1
419	но он	1	1
420	друг другу	1	1
421	однако в	4	1
422	в устах	1	1
423	в историческом	1	1
424	сам он	1	1
425	слово для	1	1
426	пять лет	1	1
427	мощный толчок	1	1
428	действительным и	1	1
429	мы были	2	1
430	что ему	2	1
431	мысли в	1	1
432	и притом	1	1
433	и остается	1	1
434	своего существования	1	1
435	в процессе	1	1
436	только не	1	1
437	же остается	1	1
438	этих последних	1	1
439	природы а	2	1
440	рассказом о	1	1
441	и теперь	1	1
442	с таким	1	1
443	нужна была	1	1
444	как будто	4	1
445	может и	1	1
446	и далее	1	1
447	xx века	1	1
448	есть только	1	1
449	ему все	1	1
450	как только	1	1
451	той или	2	1
452	части романа	3	1
453	всегда так	1	1
454	слова с	1	1
455	как некое	1	1
456	в самых	1	1
457	ничего общего	1	1
458	значение это	1	1
459	на наших	1	1
460	как мы	2	1
461	более не	1	1
462	от друга	1	1
463	говоря уже	4	1
464	далеко еще	1	1
465	в ее	5	1
466	своего существа	1	1
467	свои силы	1	1
468	и от	1	1
469	и сам	2	1
470	что у	2	1
471	слово есть	1	1
472	по аналогии	2	1
473	противовес этому	1	1
474	нельзя не	1	1
475	в борьбе	1	1
476	чем свидетельствуют	1	1
477	в чужом	1	1
478	она была	1	1
479	который я	1	1
480	можно только	1	1
481	имеется в	1	1
482	разного рода	1	1
483	это как	3	1
484	не будучи	1	1
485	в словах	3	1
486	в каждой	2	1
487	даже не	1	1
488	лишь при	1	1
489	власти в	1	1
490	тех кто	1	1
491	момент в	1	1
492	одного из	2	1
493	а также	4	1
494	аналогии с	1	1
495	времени в	1	1
496	нас в	1	1
497	в обращении	1	1
498	разрешение которой	1	1
499	во всех	2	1
500	однако с	1	1
501	переходит в	1	1
502	в конечном	1	1
503	этом и	1	1
504	и только	2	1
505	не надо	2	1
506	еще более	1	1
507	все время	3	1
508	народов и	1	1
509	если это	2	1
510	которой в	1	1
511	в лице	2	1
512	в литературе	1	1
513	что здесь	1	1
514	и одновременно	2	1
515	в двух	1	1
516	среди других	1	1
517	будь то	1	1
518	явления в	1	1
519	субъекта в	2	1
520	к их	1	1
521	а лишь	2	1
522	которому он	2	1
523	за себя	1	1
524	с одной	4	1
525	в эти	1	1
526	и у	1	1
527	себя в	7	1
528	только на	1	1
529	себя и	2	1
530	историческом развитии	1	1
531	здесь это	2	1
532	или даже	1	1
533	и других	1	1
534	вл соловьева	1	1
535	три в	1	1
536	этом в	1	1
537	для него	2	1
538	и их	1	1
539	в конце	2	1
540	тому же	5	1
541	не столь	1	1
542	явно не	1	1
543	к той	1	1
544	и вместе	2	1
545	с общим	1	1
546	одной стороны	4	1
547	более молодым	1	1
548	влияние на	1	1
549	сюда же	1	1
550	и тех	1	1
551	в природе	4	1
552	которых оно	1	1
553	берет на	2	1
554	в россии	1	1
555	что для	1	1
556	к более	1	1
557	ничем не	1	1
558	к сожалению	1	1
559	а сам	1	1
560	из наиболее	1	1
561	бы назвать	1	1
562	более того	3	1
563	что несмотря	1	1
564	речевых жанров	1	1
565	из дневника	1	1
566	отнюдь не	3	1
567	него не	2	1
568	то она	2	1
569	почву для	1	1
570	все более	2	1
571	нет ничего	1	1
572	я говорю	2	1
573	эти слова	2	1
574	к его	1	1
575	в потемках	1	1
576	в историю	1	1
577	данный момент	1	1
578	можно быть	2	1
579	в моей	1	1
580	что за	1	1
581	самого себя	1	1
582	содержат в	1	1
583	за рамки	1	1
584	быть только	2	1
585	матери и	1	1
586	как средство	1	1
587	уже об	1	1
588	это значит	1	1
589	и там	1	1
590	еще раз	2	1
591	его в	2	1
592	предела за	1	1
593	своей жизни	2	1
594	который по	1	1
595	только для	3	1
596	в начале	4	1
597	точно и	1	1
598	к другим	1	1
599	то именно	1	1
600	всего лишь	5	1
601	это уже	1	1
602	объекта и	2	1
603	жизнью в	3	1
604	недоступную для	1	1
605	которая в	1	1
606	он за	1	1
607	искусства для	1	1
608	собственно говоря	1	1
609	я хотел	1	1
610	чтобы его	1	1
611	будто бы	1	1
612	тут мы	1	1
613	я в	7	1
614	отношении к	1	1
615	в стихах	6	1
616	жизни в	4	1
617	это все	1	1
618	не знает	2	1
619	сказать что	1	1
620	для каждой	1	1
621	лишь тогда	1	1
622	ведь он	1	1
623	найти себя	2	1
624	совершенно не	3	1
625	также в	1	1
626	жизни каждая	1	1
627	например и	1	1
628	не что	1	1
629	культуры в	1	1
630	и идеи	1	1
631	есть и	1	1
632	который в	1	1
633	и неизбежной	1	1
634	не сказал	1	1
635	жизни и	3	1
636	в искусстве	1	1
637	в своих	2	1
638	невозможна без	1	1
639	к этому	2	1
640	значение в	1	1
