N	2gram	Vygotskiy__2	formyVre
143	тем что	2	3
144	что на	2	3
145	и даже	5	3
146	с помощью	5	3
147	к вопросу	2	3
148	не является	9	3
149	тем более	3	3
150	в этих	2	3
151	ее в	2	3
152	а в	4	3
153	и идеи	2	3
154	всего в	1	3
155	к этому	4	3
156	том числе	3	3
157	смысле слова	5	2
158	ту же	2	2
159	как его	1	2
160	связи между	1	2
161	и есть	2	2
162	и так	1	2
163	и до	3	2
164	мы имеем	3	2
165	в сущности	9	2
166	говорить о	2	2
167	он был	1	2
168	вещь в	1	2
169	первый план	1	2
170	и т.п	7	2
171	явлений и	1	2
172	к ним	1	2
173	друг от	2	2
174	опирается на	1	2
175	и к	6	2
176	от этого	2	2
177	жизнь как	1	2
178	в этой	6	2
179	с одной	7	2
180	только один	1	2
181	как он	6	2
182	после этого	2	2
183	и вот	1	2
184	сю сторону	1	2
185	он так	1	2
186	на этом	1	2
187	по аналогии	1	2
188	мыслится как	1	2
189	лишь в	3	2
190	по себе	7	2
191	с тем	1	2
192	которой он	1	2
193	мы видели	6	2
194	контакта с	1	2
195	автора и	1	2
196	представление о	5	2
197	далее в	1	2
198	значение для	4	2
199	одном из	1	2
200	своей жизни	2	2
201	но эта	3	2
202	друг другу	1	2
203	по ту	2	2
204	и более	2	2
205	по сю	1	2
206	важный момент	1	2
207	бы нас	1	2
208	в той	1	2
209	в отношении	6	2
210	она не	1	2
211	эти формы	1	2
212	там где	6	2
213	контакт с	3	2
214	в самой	3	2
215	на землю	1	2
216	этом отношении	3	2
217	принадлежит к	2	2
218	могут быть	2	2
219	во все	2	2
220	числе и	3	2
221	и потому	1	2
222	и это	3	2
223	и о	1	2
224	от друга	2	2
225	здесь не	1	2
226	он утверждает	1	2
227	без всякого	2	2
228	и от	1	2
229	в себя	2	2
230	особенно в	1	2
231	в плоскости	1	2
232	но здесь	1	2
233	находится в	2	2
234	и должно	1	2
235	другом месте	2	2
236	утверждает что	3	2
237	можно сказать	2	2
238	борьбе с	1	2
239	это не	5	2
240	и только	3	2
241	что здесь	2	2
242	один из	1	2
243	ее к	1	2
244	мы видим	4	2
245	словом и	1	2
246	это новое	1	2
247	и других	2	2
248	представлений о	1	2
249	сами по	1	2
250	не для	1	2
251	они сами	1	2
252	протяжении всего	2	2
253	рядом с	1	2
254	не были	1	2
255	или иной	2	2
256	до сих	1	2
257	с другой	6	2
258	именно в	2	2
259	было бы	10	2
260	в некоторых	2	2
261	у нас	1	2
262	не знает	1	2
263	на друга	1	2
264	до конца	1	2
265	и самый	2	2
266	что все	4	2
267	не может	9	2
268	все основные	1	2
269	так же	4	2
270	как это	6	2
271	в данном	3	2
272	наряду с	2	2
273	одновременно с	1	2
274	него есть	1	2
275	лежит в	3	2
276	дело идет	1	2
277	сих пор	1	2
278	только для	3	2
279	друг на	1	2
280	в двух	1	2
281	у них	2	2
282	почти вовсе	1	2
283	но это	1	2
284	в действительной	1	2
285	между ними	1	2
286	жизни а	1	2
287	в заключение	3	2
288	как на	1	2
289	во всяком	7	2
290	все что	5	2
291	себя как	1	1
292	говоря о	1	1
293	в обычном	1	1
294	относится и	1	1
295	и то	1	1
296	на самом	3	1
297	это и	1	1
298	некоторой степени	1	1
299	идет о	3	1
300	индивидуального и	1	1
301	здесь и	3	1
302	по преимуществу	1	1
303	у гете	1	1
304	не имеют	1	1
305	видеть в	1	1
306	стороны мы	1	1
307	действительности и	3	1
308	к созданию	1	1
309	сказать по	1	1
310	в германии	1	1
311	есть не	1	1
312	это делают	1	1
313	что если	2	1
314	которую мы	2	1
315	что уже	1	1
316	вопрос о	5	1
317	на место	2	1
318	с точностью	2	1
319	он как	2	1
320	ни один	1	1
321	вместо того	1	1
322	но чтобы	1	1
323	из того	4	1
324	же что	1	1
325	так называемые	1	1
326	реальным и	1	1
327	наконец необходимо	1	1
328	там нет	1	1
329	в ней	1	1
330	между собой	1	1
331	он сам	3	1
332	время в	1	1
333	в чем	1	1
334	с его	4	1
335	и играет	1	1
336	в нашем	1	1
337	самом деле	6	1
338	не входит	1	1
339	в общем	3	1
340	себе и	1	1
341	отличие от	3	1
342	и речи	13	1
343	между словом	1	1
344	за пределы	2	1
345	реального мира	1	1
346	это самое	1	1
347	как говорит	2	1
348	каждая вещь	1	1
349	иную функцию	1	1
350	его на	1	1
351	каждая из	2	1
352	что как	3	1
353	более и	1	1
354	все остальные	1	1
355	однако не	1	1
356	в полном	2	1
357	когда он	3	1
358	его к	2	1
359	следующим образом	2	1
360	роль играет	1	1
361	в самом	11	1
362	начинает играть	1	1
363	животных и	3	1
364	точкой зрения	1	1
365	в которой	4	1
366	говорил он	1	1
367	ступени развития	1	1
368	бы и	3	1
369	если угодно	1	1
370	формы в	1	1
371	учение о	1	1
372	вынуждены были	1	1
373	еще один	2	1
374	и тот	1	1
375	в наших	1	1
376	вообще не	1	1
377	с чем	1	1
378	по самому	1	1
379	стороны в	1	1
380	мы можем	10	1
381	в тот	1	1
382	же это	2	1
383	образом и	1	1
384	большую часть	1	1
385	дальше по	1	1
386	около двух	1	1
387	всех своих	1	1
388	одно и	1	1
389	в основу	1	1
390	развития они	1	1
391	но все	2	1
392	а вместе	1	1
393	рано или	1	1
394	для всей	2	1
395	об этом	3	1
396	это же	3	1
397	форм и	1	1
398	на этой	2	1
399	книги когда	1	1
400	это было	1	1
401	с самим	1	1
402	этот новый	1	1
403	и тем	2	1
404	действий и	1	1
405	ни в	2	1
406	о которых	3	1
407	все равно	2	1
408	как об	1	1
409	в моменты	1	1
410	очень глубокое	1	1
411	явления которые	1	1
412	чем в	2	1
413	что такого	1	1
414	мы не	10	1
415	в первые	3	1
416	речь на	1	1
417	тела с	1	1
418	такой же	1	1
419	в один	2	1
420	нисколько не	2	1
421	и еще	1	1
422	его действий	1	1
423	в своей	4	1
424	именно и	1	1
425	с самого	1	1
426	на каждом	1	1
427	от его	4	1
428	функции человеческой	1	1
429	в заключительных	1	1
430	и также	1	1
431	стало быть	2	1
432	своему существу	1	1
433	новой форме	1	1
434	где она	1	1
435	сохранить в	1	1
436	живут в	1	1
437	точку зрения	6	1
438	которые в	1	1
439	однако в	1	1
440	время еды	1	1
441	где нет	1	1
442	случае мы	1	1
443	тому что	1	1
444	же самого	1	1
445	всю картину	2	1
446	назад к	1	1
447	и основного	1	1
448	что есть	1	1
449	возникает в	2	1
450	в таких	1	1
451	с которой	2	1
452	интересные и	1	1
453	на ряд	1	1
454	о причине	2	1
455	не имеет	4	1
456	самого начала	1	1
457	дело в	1	1
458	одна из	1	1
459	на него	1	1
460	не по	1	1
461	весь этот	1	1
462	в отсутствии	1	1
463	когда они	1	1
464	функцию в	1	1
465	того и	1	1
466	почему в	1	1
467	под этим	2	1
468	место во	1	1
469	на два	1	1
470	слова как	1	1
471	по вопросу	1	1
472	из чистого	2	1
473	этих двух	2	1
474	и речевой	1	1
475	и лишь	1	1
476	или как	2	1
477	здесь на	1	1
478	и притом	1	1
479	как она	1	1
480	и связи	1	1
481	он хочет	1	1
482	самому своему	1	1
483	ее у	1	1
484	на одной	2	1
485	во всем	2	1
486	только с	1	1
487	уже и	2	1
488	и делает	1	1
489	может показаться	1	1
490	всех функций	1	1
491	и здесь	1	1
492	начиная с	1	1
493	не могут	2	1
494	когда мы	1	1
495	как только	2	1
496	и развития	2	1
497	для развития	1	1
498	его с	2	1
499	бы он	1	1
500	той или	2	1
501	или поздно	1	1
502	сказать что	6	1
503	оно не	1	1
504	где он	1	1
505	есть нечто	2	1
506	опираясь на	2	1
507	человеческая речь	1	1
508	приходит к	1	1
509	он решает	1	1
510	с ее	2	1
511	появляется в	1	1
512	в ее	1	1
513	данном случае	3	1
514	нами выше	1	1
515	и человека	3	1
516	действия и	3	1
517	говорили что	1	1
518	и сам	3	1
519	значение они	1	1
520	не за	1	1
521	и которые	1	1
522	которые он	2	1
523	с собой	3	1
524	о природе	1	1
525	по сравнению	5	1
526	самый язык	2	1
527	если бы	8	1
528	и вообще	2	1
529	и никакого	1	1
530	мире в	1	1
531	автора к	2	1
532	путем чисто	1	1
533	сводится к	1	1
534	определенное направление	1	1
535	вот почему	3	1
536	имеет еще	1	1
537	и т.д	12	1
538	эта точка	1	1
539	аналогия между	1	1
540	и поэтому	1	1
541	отдельные элементы	1	1
542	но мы	3	1
543	и что	8	1
544	может не	1	1
545	аналогии с	1	1
546	там же	1	1
547	в соответствующих	1	1
548	этом процессе	1	1
549	как нет	1	1
550	между тем	1	1
551	можно видеть	1	1
552	этот момент	1	1
553	и хорошо	1	1
554	на одном	2	1
555	у другого	1	1
556	существенную роль	1	1
557	говорит он	12	1
558	есть с	1	1
559	он по	1	1
560	которой все	1	1
561	исходя из	1	1
562	сразу в	1	1
563	ряд других	1	1
564	в другую	1	1
565	он что	1	1
566	по своей	6	1
567	и одновременно	1	1
568	приведенных выше	2	1
569	мы увидим	2	1
570	что даже	1	1
571	для себя	3	1
572	и является	1	1
573	как нечто	2	1
574	должен быть	2	1
575	должен был	1	1
576	в самое	1	1
577	он действует	1	1
578	и ее	3	1
579	здесь с	1	1
580	вопрос об	2	1
581	по этому	6	1
582	больше чем	2	1
583	тот или	1	1
584	именно на	1	1
585	для всех	4	1
586	разнообразные формы	1	1
587	оказывается в	1	1
588	не можем	3	1
589	то и	1	1
590	всем его	1	1
591	образом у	1	1
592	вернуться к	3	1
593	в виде	1	1
594	свидетельствует о	1	1
595	еще одну	1	1
596	является не	1	1
597	этому вопросу	1	1
598	здесь же	1	1
599	новые моменты	1	1
600	ни с	1	1
601	менее всего	1	1
602	был бы	1	1
603	ведь это	1	1
604	до некоторой	1	1
605	это значило	1	1
606	в случаях	1	1
607	того в	1	1
608	в очень	1	1
609	со всем	1	1
610	этой проблемы	2	1
611	точек зрения	1	1
612	что тот	1	1
613	ряд с	1	1
614	совершенно ином	1	1
615	еще и	1	1
616	такое же	1	1
617	на которые	1	1
618	в природе	1	1
619	в отличие	3	1
620	что не	1	1
621	на этот	6	1
622	отсутствует в	1	1
623	в воздухе	1	1
624	еды в	1	1
625	ничем не	3	1
626	более того	1	1
627	другой стороны	1	1
628	в руках	1	1
629	выступают в	1	1
630	стремление дать	1	1
631	для человека	2	1
632	для их	1	1
633	ребенка и	4	1
634	под влиянием	1	1
635	несмотря на	4	1
636	но как	1	1
637	в речи	1	1
638	мир для	1	1
639	но что	2	1
640	все более	1	1
641	своей книги	1	1
642	для самого	1	1
643	чрезвычайно важно	1	1
644	в присутствии	2	1
645	по окончании	1	1
646	от анализа	1	1
647	одной стороны	7	1
648	сравнению с	5	1
649	которые являются	1	1
650	утверждая что	1	1
651	это есть	2	1
652	в тех	1	1
653	а отнюдь	1	1
654	да и	1	1
655	человек с	2	1
656	в человеческом	1	1
657	этого слова	3	1
658	скажем в	1	1
659	направления в	1	1
660	и тогда	2	1
661	тех же	1	1
662	что то	1	1
663	эту черту	1	1
664	и дают	1	1
665	уже на	1	1
666	должны быть	1	1
667	в результате	3	1
668	а все	1	1
669	это как	1	1
670	в отдельных	2	1
671	всеми своими	1	1
672	из себя	1	1
673	интерес к	1	1
674	бы в	1	1
675	культурного развития	1	1
676	вообще в	2	1
677	зрения в	1	1
678	действительной жизни	1	1
679	затем когда	1	1
680	еще никогда	1	1
681	потребность в	4	1
682	не являются	1	1
683	в системе	1	1
684	аналогии со	1	1
685	и целый	1	1
686	в целях	1	1
687	бы ни	2	1
688	же относится	1	1
689	природе и	1	1
690	развитие и	1	1
691	но этот	1	1
692	которые всегда	1	1
693	этих вещей	1	1
694	частности в	1	1
695	для создания	1	1
696	по поводу	4	1
697	самой природе	1	1
698	этой точки	1	1
699	они не	3	1
