N	2gram	Ircho_Kome_2	Istorich
111	видеть в	1	3
112	не вполне	2	3
113	в различных	1	3
114	в ответ	2	3
115	с его	5	3
116	ее замуж	1	3
117	к себе	1	3
118	хотя и	4	3
119	когда он	1	3
120	из этих	4	3
121	и если	2	3
122	после этого	2	3
123	том чтобы	1	3
124	его в	4	3
125	в них	4	3
126	которой он	1	3
127	представление о	2	3
128	вопрос о	3	3
129	должны были	1	3
130	в конце	2	3
131	но они	1	3
132	как мы	4	3
133	того как	3	3
134	не все	1	3
135	и его	12	3
136	связи с	3	3
137	дочь за	1	3
138	не столько	1	3
139	в образе	3	3
140	здесь нет	1	3
141	приходит к	1	3
142	в качестве	5	3
143	так что	5	3
144	уже в	4	3
145	в другой	2	3
146	возможно что	3	3
147	и даже	1	3
148	пришли к	1	3
149	на дочери	1	3
150	после смерти	3	3
151	предположить что	1	3
152	сих пор	2	3
153	в герое	1	3
154	следующим образом	1	3
155	очень много	1	2
156	из самых	2	2
157	что эти	1	2
158	не имеют	1	2
159	со своей	3	2
160	по его	1	2
161	его не	1	2
162	такое положение	1	2
163	время как	2	2
164	на себя	7	2
165	и ее	2	2
166	власть над	1	2
167	того же	3	2
168	и на	7	2
169	что его	3	2
170	только после	1	2
171	его жены	1	2
172	это видно	1	2
173	если в	2	2
174	со стороны	2	2
175	не просто	1	2
176	в одной	2	2
177	с этим	5	2
178	которой они	1	2
179	и нет	1	2
180	этом же	2	2
181	что по	2	2
182	царство и	1	2
183	в действительности	2	2
184	то ли	2	2
185	в самом	4	2
186	та же	1	2
187	в которой	5	2
188	не видят	1	2
189	все эти	1	2
190	думать что	1	2
191	на его	1	2
192	три года	2	2
193	в силу	2	2
194	с женой	2	2
195	с целью	1	2
196	вместе со	1	2
197	было бы	8	2
198	нам по	1	2
199	ни в	5	2
200	попадает в	1	2
201	этого не	1	2
202	в один	2	2
203	нас не	1	2
204	можно найти	1	2
205	в котором	3	2
206	у того	2	2
207	к этому	5	2
208	с дочерью	3	2
209	для нее	1	2
210	отец и	2	2
211	тому что	4	2
212	нет необходимости	2	2
213	в то	6	2
214	не по	4	2
215	в основе	1	2
216	вытекает из	1	2
217	друг друга	3	2
218	и после	2	2
219	его отец	1	2
220	же что	1	2
221	и это	2	2
222	в ее	2	2
223	то время	3	2
224	в многочисленных	2	2
225	имеется в	1	2
226	его дочерью	1	2
227	брак с	3	2
228	там же	1	2
229	все его	1	2
230	восходит к	4	2
231	тем более	1	2
232	если это	1	2
233	тот же	2	2
234	по этому	1	2
235	конечно не	1	2
236	и у	2	2
237	только на	1	2
238	что не	1	2
239	бросил ее	1	2
240	из них	7	2
241	ни с	1	2
242	мы знаем	3	2
243	не так	1	2
244	не находит	1	2
245	прежде всего	4	2
246	у нее	2	2
247	до сих	2	2
248	на этот	4	2
249	говорит о	1	2
250	выше и	1	2
251	в руках	4	2
252	что из	2	2
253	становится ясным	1	2
254	в связи	3	2
255	связь с	1	2
256	как это	4	2
257	такие случаи	1	2
258	своих возлюбленных	1	2
259	он говорит	1	2
260	и там	1	2
261	в литературе	1	2
262	по которому	1	2
263	и от	4	2
264	отличается от	1	2
265	более поздние	2	2
266	это как	1	2
267	к женщине	1	2
268	сказать что	1	2
269	от всех	2	2
270	всех других	1	2
271	и эта	1	2
272	точно так	1	2
273	объясняется что	1	1
274	отношения к	1	1
275	одним из	2	1
276	переходит к	1	1
277	к свадьбе	2	1
278	самом деле	1	1
279	как известно	2	1
280	только потому	2	1
281	говорилось выше	1	1
282	в чисто	1	1
283	из его	2	1
284	к античности	1	1
285	сам автор	1	1
286	в доме	6	1
287	в отражении	1	1
288	этого нет	1	1
289	из леса	1	1
290	водой и	1	1
291	ее отцу	1	1
292	достаточно сослаться	1	1
293	ему в	1	1
294	один пример	1	1
295	из комедии	5	1
296	видели как	1	1
297	мужа в	1	1
298	в ней	3	1
299	большей частью	1	1
300	в народном	2	1
301	более или	1	1
302	собой в	1	1
303	он был	2	1
304	между собой	1	1
305	качестве примера	1	1
306	бы то	2	1
307	землю и	1	1
308	чем это	2	1
309	то он	1	1
310	о смерти	1	1
311	нет не	1	1
312	же она	1	1
313	свою жизнь	1	1
314	по отношению	3	1
315	в греческих	1	1
316	тут же	2	1
317	от такого	1	1
318	ничуть не	2	1
319	в свои	1	1
320	другой персонаж	1	1
321	дому тот	1	1
322	в отсутствие	1	1
323	мы стали	2	1
324	ты с	1	1
325	независимо от	5	1
326	что именно	2	1
327	в своем	6	1
328	еще больше	1	1
329	и как	1	1
330	в северной	1	1
331	и к	2	1
332	самом начале	2	1
333	имеет в	2	1
334	на войну	1	1
335	историческая действительность	1	1
336	более вероятной	1	1
337	и хотя	2	1
338	роль играет	1	1
339	за собой	2	1
340	не приходится	1	1
341	в маске	1	1
342	в целом	4	1
343	мне не	1	1
344	образом и	1	1
345	в греции	2	1
346	не один	1	1
347	в этой	3	1
348	общественной морали	1	1
349	отца на	1	1
350	не могла	1	1
351	вышла за	1	1
352	не случайная	1	1
353	и главная	1	1
354	образом на	1	1
355	обращаясь к	1	1
356	ни было	2	1
357	при случае	1	1
358	что ни	2	1
359	и за	2	1
360	в каждом	3	1
361	то ни	2	1
362	могла бы	3	1
363	же не	2	1
364	для старого	1	1
365	в другом	1	1
366	а по	1	1
367	на все	1	1
368	что надо	1	1
369	знает что	1	1
370	входит в	1	1
371	на протяжении	10	1
372	надо считать	2	1
373	приходит в	1	1
374	семьи или	1	1
375	еще одно	1	1
376	с последующим	1	1
377	связь его	1	1
378	но уже	1	1
379	о которых	1	1
380	ни одной	1	1
381	для своего	1	1
382	на основании	5	1
383	с тем	5	1
384	со своими	1	1
385	и уже	1	1
386	одна и	1	1
387	автора и	1	1
388	не мог	1	1
389	когда в	2	1
390	с первых	1	1
391	или менее	1	1
392	ст в	2	1
393	но если	3	1
394	от своего	1	1
395	и при	1	1
396	в своей	3	1
397	этой связи	1	1
398	женщин и	1	1
399	и без	1	1
400	с точки	1	1
401	от его	1	1
402	загробное царство	1	1
403	нельзя было	1	1
404	важные для	1	1
405	такую же	1	1
406	друг другу	3	1
407	отцом и	1	1
408	и более	1	1
409	не могли	1	1
410	дом и	1	1
411	свои руки	1	1
412	здесь достаточно	1	1
413	по себе	1	1
414	что эта	1	1
415	не для	2	1
416	и есть	2	1
417	и одной	1	1
418	случае в	1	1
419	не раз	1	1
420	тем самым	1	1
421	важно что	4	1
422	как можно	1	1
423	что их	2	1
424	мы вспоминаем	1	1
425	что ей	1	1
426	своей способностью	1	1
427	из их	1	1
428	по всей	1	1
429	его от	1	1
430	больше чем	5	1
431	действительности но	1	1
432	имеем дело	1	1
433	при всем	3	1
434	в окно	1	1
435	с достаточной	2	1
436	в сознании	1	1
437	обращает на	5	1
438	женщины в	1	1
439	как будто	4	1
440	родился в	1	1
441	вот в	1	1
442	в состав	2	1
443	было у	1	1
444	всего в	2	1
445	к тому	12	1
446	они и	1	1
447	за лет	1	1
448	должен быть	1	1
449	и умер	1	1
450	для себя	1	1
451	лет с	1	1
452	как не	2	1
453	вывод что	1	1
454	на основе	1	1
455	второй половине	1	1
456	сводится к	1	1
457	мысль о	1	1
458	некоторых деталей	1	1
459	как дочь	1	1
460	но мы	1	1
461	как ее	1	1
462	если они	1	1
463	и сам	3	1
464	чтобы дать	1	1
465	можно было	4	1
466	в условных	1	1
467	не с	1	1
468	ясно что	8	1
469	мог бы	1	1
470	которые он	1	1
471	видно еще	1	1
472	о связи	1	1
473	это сходство	1	1
474	достаточной степени	1	1
475	во второй	1	1
476	и с	5	1
477	девять раз	1	1
478	случаев и	1	1
479	если бы	9	1
480	означает что	1	1
481	в разных	1	1
482	на море	1	1
483	к своему	1	1
484	тому и	1	1
485	такого толкования	1	1
486	и поэтому	3	1
487	и та	1	1
488	никак не	1	1
489	человек мог	1	1
490	скрыть от	1	1
491	понимаем теперь	1	1
492	имеет значения	1	1
493	а также	1	1
494	в пользу	2	1
495	с матерью	1	1
496	мы понимаем	2	1
497	и во	2	1
498	от них	1	1
499	можно усмотреть	1	1
500	в его	4	1
501	ей удается	1	1
502	во всей	1	1
503	случай не	1	1
504	вслед за	2	1
505	именно в	1	1
506	в середине	4	1
507	в лице	2	1
508	по содержанию	2	1
509	же можно	2	1
510	в современной	1	1
511	тех пор	3	1
512	как например	1	1
513	сразу же	4	1
514	этим же	1	1
515	всякого рода	1	1
516	еще тем	1	1
517	с ними	2	1
518	дело с	3	1
519	в какой	2	1
520	к их	3	1
521	и весьма	1	1
522	на брак	1	1
523	одежды и	1	1
524	жизни и	3	1
525	место из	1	1
526	в большинстве	1	1
527	и они	1	1
528	больше не	1	1
529	из причин	1	1
530	или через	1	1
531	в жизни	1	1
532	в начале	4	1
533	с отцом	1	1
534	этому вопросу	1	1
535	а то	1	1
536	большинстве случаев	1	1
537	за ним	1	1
538	друга у	1	1
539	утверждал что	1	1
540	он имеет	1	1
541	которые в	2	1
542	земли и	1	1
543	и их	3	1
544	никто не	3	1
545	среди которых	1	1
546	не о	1	1
547	на четыре	1	1
548	как его	1	1
549	к той	1	1
550	от того	2	1
551	он почти	1	1
552	для того	5	1
553	рядом с	2	1
554	из двух	1	1
555	и из	1	1
556	на ее	1	1
557	и тех	2	1
558	здесь в	3	1
559	за водой	1	1
560	а с	1	1
561	имело место	1	1
562	на которые	1	1
563	просит у	1	1
564	им от	1	1
565	от этого	2	1
566	а на	2	1
567	в любой	1	1
568	у других	2	1
569	и самый	1	1
570	из героев	1	1
571	как видно	2	1
572	о чем	3	1
573	царей в	1	1
574	сослаться на	1	1
575	для этой	2	1
576	все более	1	1
577	является его	1	1
578	материал дает	2	1
579	в самой	3	1
580	из трех	1	1
581	или по	1	1
582	из которых	3	1
583	по своему	2	1
584	что весь	1	1
585	что же	1	1
586	действительно не	1	1
587	т п	2	1
588	его дочь	1	1
589	о мире	1	1
590	в достаточной	1	1
591	вообще говоря	2	1
592	ли в	1	1
593	к будущему	1	1
594	это дает	1	1
595	его с	1	1
596	ее и	1	1
597	в эту	1	1
598	еще более	2	1
599	для его	1	1
600	хотя бы	2	1
601	силы в	1	1
602	же в	4	1
603	соединяется с	1	1
604	по всему	3	1
605	к самому	1	1
606	он же	1	1
607	нам не	1	1
608	все еще	1	1
609	сведения о	1	1
610	не знает	1	1
611	только как	1	1
612	где как	1	1
613	отношению к	3	1
614	из этого	2	1
615	все что	1	1
616	в частности	4	1
617	как на	1	1
