N	2gram	Vinokur_St_1	FransuaR
294	ответа на	2	1
295	это действительно	1	1
296	время в	1	1
297	в чем	3	1
298	за свое	1	1
299	бы она	1	1
300	них всегда	1	1
301	присутствует в	1	1
302	по отношению	3	1
303	совпадали с	1	1
304	в издании	8	1
305	иногда и	2	1
306	и речи	2	1
307	так что	6	1
308	правильно и	1	1
309	в одной	1	1
310	как в	13	1
311	стороны и	1	1
312	один только	1	1
313	перед нами	1	1
314	что по	1	1
315	это просто	3	1
316	конечно не	2	1
317	вот несколько	2	1
318	от этого	2	1
319	в которой	4	1
320	с самого	1	1
321	в целом	5	1
322	бы с	1	1
323	ставить в	1	1
324	он в	1	1
325	бы не	2	1
326	или во	1	1
327	то я	1	1
328	одной книжки	1	1
329	всего необходимо	1	1
330	людовика xiv	1	1
331	эпохи и	3	1
332	от необходимости	1	1
333	и те	2	1
334	не могла	2	1
335	строгой и	1	1
336	это издание	1	1
337	он не	2	1
338	первой трети	2	1
339	являются лишь	1	1
340	которая является	1	1
341	в корне	1	1
342	том чтобы	1	1
343	так часто	1	1
344	и по	5	1
345	в основу	4	1
346	могла бы	1	1
347	что все	2	1
348	вызвать у	1	1
349	об этом	3	1
350	его в	2	1
351	входит в	1	1
352	первую очередь	2	1
353	это не	8	1
354	но вовсе	1	1
355	по мысли	1	1
356	кажется что	3	1
357	я считаю	4	1
358	говорить в	1	1
359	о которых	1	1
360	с этой	3	1
361	место и	1	1
362	эту тему	4	1
363	не всегда	2	1
364	всегда и	1	1
365	понимает в	1	1
366	некоторые из	1	1
367	только во	1	1
368	эпохи с	1	1
369	в развитии	1	1
370	очень важный	1	1
371	в один	1	1
372	со всей	1	1
373	литература и	1	1
374	места в	2	1
375	но если	4	1
376	ли можно	1	1
377	в такой	2	1
378	не становится	1	1
379	почти не	1	1
380	во времена	4	1
381	представление о	4	1
382	оказывается что	1	1
383	должны были	1	1
384	значение для	1	1
385	не менее	5	1
386	не в	12	1
387	времени не	4	1
388	и новой	1	1
389	том же	1	1
390	что этот	2	1
391	что эта	2	1
392	же мы	1	1
393	и есть	1	1
394	она не	2	1
395	из которых	1	1
396	случае в	4	1
397	один человек	1	1
398	как можно	2	1
399	истории о	1	1
400	как о	2	1
401	считает что	1	1
402	после того	1	1
403	тогда когда	1	1
404	дело в	6	1
405	было не	2	1
406	самого и	1	1
407	и имеет	1	1
408	на язык	1	1
409	в разных	1	1
410	больше чем	2	1
411	текста и	1	1
412	это объясняется	2	1
413	на тему	1	1
414	подняться до	1	1
415	таким путем	1	1
416	явление в	1	1
417	совершенно неправильно	1	1
418	я не	7	1
419	к концу	2	1
420	и историки	1	1
421	потому что	6	1
422	по первому	1	1
423	с тем	1	1
424	не существовало	1	1
425	тему в	2	1
426	и стиля	1	1
427	форме это	1	1
428	не могут	1	1
429	некоторых из	1	1
430	есть только	2	1
431	и сам	2	1
432	и другим	1	1
433	к тому	1	1
434	но также	9	1
435	бы это	2	1
436	слова с	1	1
437	с историческими	1	1
438	своему времени	1	1
439	для того	10	1
440	оно не	1	1
441	должен быть	3	1
442	правда не	1	1
443	к нам	1	1
444	языка и	4	1
445	из текстов	1	1
446	и когда	1	1
447	наукой и	1	1
448	имею в	1	1
449	на путь	1	1
450	во многом	1	1
451	можно только	1	1
452	во второй	9	1
453	драмы и	1	1
454	поэтому в	3	1
455	если бы	9	1
456	правда в	1	1
457	для этого	2	1
458	изд г	8	1
459	стремление к	3	1
460	образом в	1	1
461	о нем	1	1
462	люди с	1	1
463	и та	1	1
464	настоящее время	1	1
465	с личной	1	1
466	эта традиция	1	1
467	и который	1	1
468	на точку	2	1
469	должно было	2	1
470	того или	4	1
471	а во	3	1
472	повестях и	1	1
473	и всякая	1	1
474	применить эти	1	1
475	значение которых	1	1
476	что и	6	1
477	отметить что	2	1
478	во всей	1	1
479	них в	1	1
480	в свете	1	1
481	если это	3	1
482	конце концов	1	1
483	того что	9	1
484	что здесь	2	1
485	как например	1	1
486	хотя бы	6	1
487	и дело	1	1
488	в какой	3	1
489	для себя	3	1
490	ясно что	10	1
491	целом ряде	1	1
492	еще и	2	1
493	наше время	1	1
494	проявляется в	1	1
495	всех его	1	1
496	свою эпоху	1	1
497	какой-то степени	1	1
498	какой степени	1	1
499	из которого	2	1
500	и у	2	1
501	своего рода	3	1
502	всем его	1	1
503	ни одного	2	1
504	при дворе	1	1
505	что во	2	1
506	нужно еще	1	1
507	в виде	3	1
508	является не	4	1
509	в данной	2	1
510	до самых	1	1
511	ни с	3	1
512	что будет	1	1
513	который как	2	1
514	одно из	2	1
515	мы встречаем	1	1
516	и их	2	1
517	еще отметить	1	1
518	это место	2	1
519	слова в	1	1
520	в прошлом	1	1
521	к ним	1	1
522	не о	1	1
523	известно что	1	1
524	как раз	4	1
525	чтобы оно	1	1
526	характерны для	1	1
527	такие которые	1	1
528	в очень	3	1
529	где в	1	1
530	после него	1	1
531	с общим	1	1
532	без того	1	1
533	первой книге	1	1
534	и низким	1	1
535	значение которое	1	1
536	написать историю	1	1
537	к которому	4	1
538	в ряде	1	1
539	несколько примеров	5	1
540	была и	1	1
541	что не	3	1
542	говорит о	3	1
543	притом не	1	1
544	них и	1	1
545	кто знает	2	1
546	это прежде	2	1
547	говорит я	1	1
548	на этот	3	1
549	более того	1	1
550	не на	1	1
551	занимает в	2	1
552	а не	16	1
553	и далее	1	1
554	французской революции	1	1
555	а по	1	1
556	чем на	1	1
557	ближе к	1	1
558	не существует	3	1
559	и ему	1	1
560	если не	2	1
561	в вину	1	1
562	за каждым	1	1
563	в руках	1	1
564	в частности	4	1
565	ни на	2	1
566	и последующие	1	1
567	к своему	1	1
568	это были	1	1
569	чем в	3	1
570	есть да	1	1
571	пишет в	1	1
572	его эпохи	6	1
573	и там	1	1
574	которые по	1	1
575	утверждение в	1	1
576	действительно было	1	1
577	и всей	1	1
578	культуры в	3	1
579	действительно не	1	1
580	материал для	3	1
581	под ред	1	1
582	этом случае	2	1
583	над тем	2	1
584	с историей	2	1
585	видно что	3	1
586	с этими	1	1
587	i но	1	1
588	но разумеется	1	1
589	в наше	1	1
590	не является	3	1
591	и для	3	1
592	случаях когда	1	1
593	сегодняшнего дня	1	1
594	и от	1	1
595	основе этой	1	1
596	издании и	2	1
597	и самому	1	1
598	которая в	1	1
599	в настоящее	1	1
600	нас нет	7	1
601	для нас	7	1
602	бы в	1	1
603	еще более	4	1
604	вообще в	1	1
605	будто бы	3	1
606	произведений мировой	1	1
607	исключительно в	1	1
608	еще очень	1	1
609	но вот	1	1
610	в стихах	1	1
611	гораздо больше	2	1
612	в лучшем	1	1
613	с ней	1	1
614	состоит из	1	1
615	или иного	4	1
616	отношению к	3	1
617	времени но	2	1
618	этого места	1	1
619	века из	1	1
620	к этому	1	1
621	и кажется	1	1
