N	2gram	Voloshinov_1	Dialekti
109	и уже	3	4
110	и как	1	4
111	но это	1	4
112	все эти	2	3
113	то мы	1	3
114	для всех	1	3
115	или иное	1	3
116	и наконец	5	3
117	в собственном	1	3
118	от этого	2	3
119	в виде	1	3
120	только о	1	3
121	от него	1	3
122	в своей	4	3
123	в их	3	3
124	то или	1	3
125	нет никакого	1	3
126	же есть	1	3
127	в области	2	3
128	сознания и	2	3
129	с этим	3	3
130	как в	2	3
131	возможно только	1	3
132	общего с	3	3
133	себя и	1	3
134	в природе	1	3
135	ни о	1	3
136	есть прежде	3	3
137	найти в	1	3
138	этот момент	1	3
139	в истории	1	3
140	даже и	1	3
141	едва ли	1	3
142	об этом	1	3
143	лежит в	1	3
144	не всегда	1	3
145	только потому	1	3
146	художественного образа	1	3
147	мы уже	2	3
148	и истории	2	3
149	на этом	1	3
150	могут быть	2	3
151	и следовательно	2	3
152	за пределы	3	3
153	мы можем	4	3
154	и если	1	3
155	себя как	1	3
156	без знания	1	3
157	быть и	1	3
158	но в	4	3
159	та или	1	3
160	к этому	1	3
161	и то	3	3
162	и абсолютно	1	3
163	в данном	2	3
164	своей истории	1	2
165	может и	1	2
166	все же	5	2
167	со всей	3	2
168	вопрос о	1	2
169	это все	1	2
170	в которой	3	2
171	ни одна	1	2
172	она является	2	2
173	понятие о	1	2
174	другой стороны	2	2
175	никакого отношения	1	2
176	в разных	1	2
177	равно как	1	2
178	при этом	2	2
179	он всегда	1	2
180	никто не	1	2
181	в этот	2	2
182	думать что	2	2
183	и их	7	2
184	не было	1	2
185	не менее	2	2
186	собственно говоря	2	2
187	явления но	1	2
188	вместе с	1	2
189	вне всякой	2	2
190	не думает	1	2
191	функций и	1	2
192	но мы	4	2
193	что эта	2	2
194	объекта в	1	2
195	как это	1	2
196	или иная	1	2
197	на нем	1	2
198	для этого	1	2
199	только его	2	2
200	и вне	1	2
201	того или	2	2
202	от одного	1	2
203	осуществляется в	1	2
204	и другое	1	2
205	понять и	1	2
206	не мог	2	2
207	художественное произведение	2	2
208	что же	3	2
209	одной из	1	2
210	ту или	1	2
211	необходимо чтобы	1	2
212	в ее	3	2
213	с этой	2	2
214	произведение и	1	2
215	иметь в	1	2
216	быть не	1	2
217	в нашей	1	2
218	природы и	1	2
219	никогда не	3	2
220	только что	1	2
221	говорю ему	1	2
222	на все	1	2
223	собственном смысле	1	2
224	представим себе	2	2
225	психической жизни	1	2
226	говорить об	2	2
227	а как	2	2
228	общего не	1	2
229	и при	2	2
230	отличие от	1	2
231	ее в	2	2
232	нет и	1	2
233	можно говорить	1	2
234	человека и	1	2
235	лишь в	4	2
236	в отношении	2	2
237	и чем	1	2
238	во всем	2	2
239	да и	3	2
240	течение всего	1	2
241	должно быть	1	2
242	при таком	1	2
243	тем что	2	2
244	тем не	1	2
245	часто и	1	2
246	ни один	3	2
247	в них	2	2
248	между собою	2	2
249	и часто	1	2
250	того как	1	2
251	и именно	1	2
252	в самом	2	2
253	во всей	2	2
254	не имеем	1	2
255	или иную	1	2
256	представление о	1	2
257	ведь и	1	2
258	истории и	1	2
259	и во-вторых	1	2
260	все равно	1	2
261	в целях	2	2
262	чем же	2	2
263	этой точки	1	2
264	и может	2	2
265	заключается в	1	2
266	конечно не	1	2
267	себе что	2	2
268	но для	3	2
269	и тогда	1	2
270	как о	1	2
271	мог бы	2	2
272	о которых	1	1
273	жизни он	1	1
274	и этот	2	1
275	входя в	1	1
276	вообще ни	1	1
277	в полном	2	1
278	еще одну	1	1
279	объект никогда	1	1
280	этой системы	1	1
281	или иных	1	1
282	когда мы	1	1
283	и здесь	1	1
284	не знает	1	1
285	все проблемы	1	1
286	нем только	1	1
287	мы это	1	1
288	одно и	3	1
289	предмету но	1	1
290	данном случае	2	1
291	и наукой	1	1
292	в связи	2	1
293	входит в	2	1
294	лишь такое	1	1
295	на всем	1	1
296	и оно	1	1
297	собою и	1	1
298	две формы	1	1
299	как ни	1	1
300	и самый	1	1
301	вслед за	2	1
302	на том	1	1
303	людей и	1	1
304	математическую формулу	1	1
305	мы собственно	1	1
306	вопрос в	1	1
307	обладает в	1	1
308	себе в	1	1
309	наша жизнь	2	1
310	событий и	1	1
311	связи с	1	1
312	поэтическое произведение	1	1
313	воплощения но	1	1
314	и тот	1	1
315	основные и	1	1
316	и вместе	1	1
317	работы но	1	1
318	вполне достаточно	1	1
319	бы что	1	1
320	раньше не	1	1
321	историческом событии	1	1
322	к нему	1	1
323	вполне понятно	4	1
324	груди и	1	1
325	его можно	1	1
326	таков простейший	1	1
327	абстрактными моментами	1	1
328	его и	1	1
329	связанные с	2	1
330	в конце	1	1
331	то это	1	1
332	мы принуждены	1	1
333	уже на	1	1
334	же самый	1	1
335	материи и	1	1
336	только то	1	1
337	объекта и	1	1
338	в другой	1	1
339	но тем	1	1
340	категорий но	2	1
341	ли не	1	1
342	если он	1	1
343	существует как	1	1
344	и он	1	1
345	этого и	1	1
346	и лучше	1	1
347	а в	2	1
348	еще одно	1	1
349	и становится	1	1
350	те же	2	1
351	одно из	1	1
352	и невозможна	1	1
353	всего его	1	1
354	не можем	1	1
355	но такая	1	1
356	оценка с	1	1
357	но когда	1	1
358	же не	1	1
359	единая и	1	1
360	и вполне	1	1
361	превращается в	3	1
362	в субъекте	1	1
363	отношение к	1	1
364	мы получим	2	1
365	конечно в	2	1
366	к слову	1	1
367	для целей	3	1
368	на самом	1	1
369	именно с	1	1
370	явлений и	2	1
371	вплоть до	1	1
372	и других	1	1
373	наш анализ	1	1
374	этого необходимо	1	1
375	я хочу	3	1
376	виду что	1	1
377	речь в	1	1
378	включает в	1	1
379	ко всем	1	1
380	себе а	1	1
381	в дальнейшем	1	1
382	само собою	1	1
383	которое может	2	1
384	можем поставить	2	1
385	все время	1	1
386	и через	1	1
387	переходим к	1	1
388	зрения и	1	1
389	и последнее	1	1
390	поверить в	1	1
391	которое мы	2	1
392	не входит	1	1
393	о какой	1	1
394	тот же	2	1
395	г в	3	1
396	смысле слова	2	1
397	эта связь	1	1
398	находятся в	1	1
399	же точно	1	1
400	во времени	2	1
401	зависимости от	2	1
402	исключительно как	1	1
403	не должна	1	1
404	в одной	1	1
405	мы в	1	1
406	только одно	1	1
407	смысл идею	1	1
408	при анализе	3	1
409	не знаем	1	1
410	если наконец	1	1
411	есть чисто	1	1
412	эпохи но	1	1
413	к тем	1	1
414	в языке	2	1
415	которого является	1	1
416	если только	1	1
417	чистым и	1	1
418	в контексте	1	1
419	нужно сказать	1	1
420	но такой	1	1
421	почему же	1	1
422	всего своего	1	1
423	положение что	1	1
424	эти три	1	1
425	но так	2	1
426	одна из	1	1
427	в зависимости	2	1
428	что мир	1	1
429	же такое	1	1
430	к двум	1	1
431	к другому	1	1
432	же как	1	1
433	сложнее и	1	1
434	в эстетической	1	1
435	как то	1	1
436	с одной	2	1
437	раз навсегда	1	1
438	только к	1	1
439	этот вопрос	1	1
440	такой же	1	1
441	который мы	2	1
442	в едином	1	1
443	в отличие	1	1
444	в процессе	5	1
445	она и	1	1
446	до конца	1	1
447	как к	1	1
448	и всякое	1	1
449	ее и	1	1
450	как совершенно	1	1
451	этим самым	1	1
452	существует лишь	1	1
453	роль в	2	1
454	не могу	1	1
455	их в	1	1
456	из того	1	1
457	мы понимаем	2	1
458	на самый	1	1
459	этим же	1	1
460	в своих	2	1
461	бы мы	1	1
462	но ведь	5	1
463	с другой	2	1
464	не зная	1	1
465	указать на	1	1
466	и у	1	1
467	в общем	2	1
468	быть может	1	1
469	не приходится	1	1
470	самое слово	1	1
471	о значении	1	1
472	прекрасный пример	1	1
473	всего в	1	1
474	его в	1	1
475	или как	1	1
476	не из	1	1
477	есть отражение	1	1
478	остановиться на	1	1
479	в которых	1	1
480	и должно	2	1
481	оказались бы	1	1
482	должно было	1	1
483	понятно что	3	1
484	него не	1	1
485	его за	1	1
486	тут же	1	1
487	не является	4	1
488	уже в	2	1
489	говорить не	1	1
490	на фоне	4	1
491	можно было	1	1
492	что существуют	1	1
493	в пределах	3	1
494	течение всей	1	1
495	как все	1	1
496	самый предмет	1	1
497	момента в	1	1
498	и более	1	1
499	формулу можно	1	1
