N	2gram	Nazirov_Tr_1	FransuaR
145	в дальнейшем	5	2
146	на страницах	3	2
147	еще в	2	2
148	по сравнению	1	2
149	понятно что	1	2
150	лицо его	2	2
151	и т.д	1	2
152	в другом	1	2
153	нуждается в	1	2
154	всего что	1	2
155	в новой	1	2
156	всяком случае	1	2
157	именно на	1	2
158	есть в	1	2
159	за счет	1	2
160	характерно что	1	2
161	никто не	3	2
162	в конце	3	2
163	у него	6	2
164	и даже	4	2
165	в большую	1	2
166	до конца	2	2
167	власти и	1	2
168	одну из	1	2
169	под влиянием	2	2
170	в связи	1	2
171	вместе с	1	2
172	так же	4	2
173	xix века	1	2
174	сравнению с	1	2
175	для понимания	1	2
176	но это	4	2
177	перед смертью	1	2
178	вряд ли	2	2
179	вот его	1	2
180	еще раз	2	2
181	очень хорошо	1	2
182	совершенно не	1	2
183	ко всему	1	2
184	и эта	1	2
185	это в	1	2
186	во всяком	1	2
187	этого романа	2	1
188	перед миром	1	1
189	например в	1	1
190	и то	2	1
191	самом деле	1	1
192	силы и	1	1
193	к своей	1	1
194	в котором	1	1
195	проникает в	1	1
196	он всегда	4	1
197	что эти	2	1
198	должна быть	1	1
199	той же	1	1
200	для достижения	1	1
201	относится еще	1	1
202	роман в	1	1
203	не вполне	1	1
204	что наконец	1	1
205	начала в	1	1
206	и он	3	1
207	переплетается с	1	1
208	на них	1	1
209	ответа на	1	1
210	но этого	2	1
211	в чем	1	1
212	и мира	1	1
213	за свое	1	1
214	основном на	1	1
215	могло быть	1	1
216	в противовес	1	1
217	значение и	1	1
218	в общем	1	1
219	в комментариях	1	1
220	лишь бы	1	1
221	так что	2	1
222	чем же	1	1
223	в центре	1	1
224	как в	3	1
225	перед нами	2	1
226	власть и	1	1
227	и наконец	1	1
228	именно эта	1	1
229	со своей	1	1
230	шутки и	1	1
231	в которой	1	1
232	с самого	1	1
233	в целом	4	1
234	средство для	1	1
235	сливается с	1	1
236	он в	1	1
237	бы не	1	1
238	всего необходимо	1	1
239	только один	1	1
240	этого образа	1	1
241	не могла	1	1
242	так сказать	1	1
243	это право	1	1
244	он не	2	1
245	чем для	1	1
246	так часто	1	1
247	и по	1	1
248	на этом	1	1
249	сохраняют свою	1	1
250	в борьбе	1	1
251	что все	2	1
252	распространяется на	1	1
253	об этом	4	1
254	его в	2	1
255	это не	5	1
256	он есть	1	1
257	с начала	1	1
258	любовь к	1	1
259	по улицам	1	1
260	этом мы	1	1
261	в самую	2	1
262	с этой	1	1
263	эту тему	1	1
264	в развитии	1	1
265	очень важный	1	1
266	года и	1	1
267	не мог	2	1
268	но если	1	1
269	в женеве	1	1
270	в такой	1	1
271	почти не	1	1
272	во времена	1	1
273	то для	1	1
274	представление о	1	1
275	откровенностью и	1	1
276	должны были	1	1
277	значение для	1	1
278	не менее	1	1
279	века а	1	1
280	стороне его	1	1
281	не понимает	1	1
282	не в	2	1
283	что этот	2	1
284	что эта	1	1
285	и есть	1	1
286	она не	1	1
287	действительности от	1	1
288	романа на	1	1
289	считает что	1	1
290	после того	1	1
291	из популярнейших	1	1
292	он с	1	1
293	только не	1	1
294	или как	1	1
295	я не	4	1
296	потому что	2	1
297	контекст в	1	1
298	и теперь	1	1
299	смысл этой	1	1
300	входят в	1	1
301	с тем	2	1
302	к себе	1	1
303	это по	1	1
304	не могут	2	1
305	и сам	3	1
306	к тому	2	1
307	что уже	1	1
308	указывает на	1	1
309	не есть	1	1
310	с образом	1	1
311	я первая	1	1
312	образы и	1	1
313	его произведение	1	1
314	романе в	1	1
315	говорили что	1	1
316	отметим также	1	1
317	здесь мы	1	1
318	и совершенно	1	1
319	в образе	6	1
320	дальнейшем этот	1	1
321	во многом	1	1
322	стремление к	1	1
323	в болтовне	1	1
324	в прошлое	1	1
325	о нем	1	1
326	за этот	1	1
327	и здесь	2	1
328	году и	1	1
329	только за	1	1
330	и который	1	1
331	над всем	1	1
332	знает что	2	1
333	что и	2	1
334	отметить что	1	1
335	любовь в	1	1
336	и она	1	1
337	о своих	1	1
338	конце концов	1	1
339	того что	1	1
340	к роману	1	1
341	хотя бы	1	1
342	заявляет что	1	1
343	он стал	1	1
344	и дело	1	1
345	мы видим	1	1
346	и ее	2	1
347	был так	1	1
348	своего рода	3	1
349	всем его	1	1
350	в виде	2	1
351	но самое	1	1
352	а это	1	1
353	все образы	1	1
354	одно из	1	1
355	мы встречаем	1	1
356	и их	1	1
357	всегда оказывается	1	1
358	слова в	1	1
359	к ним	1	1
360	известно что	1	1
361	жизни на	1	1
362	характерны для	1	1
363	только на	1	1
364	чувствует себя	1	1
365	на уровне	1	1
366	развития в	1	1
367	и низким	1	1
368	именно таков	1	1
369	как же	2	1
370	была и	1	1
371	что не	1	1
372	говорит о	2	1
373	на этот	1	1
374	а не	1	1
375	и далее	1	1
376	своей любовнице	1	1
377	а по	1	1
378	года с	1	1
379	которые так	1	1
380	он и	2	1
381	с помощью	1	1
382	в частности	2	1
383	в переводе	1	1
384	ко всем	1	1
385	в человеке	1	1
386	над ним	1	1
387	не знал	1	1
388	что за	3	1
389	смеются над	1	1
390	одному человеку	1	1
391	романа в	1	1
392	еще к	1	1
393	все как	1	1
394	этом случае	1	1
395	его за	2	1
396	о его	2	1
397	с этими	1	1
398	это уже	2	1
399	этот образ	4	1
400	не является	1	1
401	известной степени	1	1
402	как своего	1	1
403	и от	1	1
404	это как	1	1
405	для нас	1	1
406	только раз	1	1
407	бы в	1	1
408	и как	3	1
409	линии в	1	1
410	шутов и	1	1
411	от всего	2	1
412	за этим	1	1
413	в стихах	1	1
414	еще ничего	1	1
415	гораздо больше	1	1
416	с ними	1	1
417	состоит из	2	1
418	в кругу	1	1
419	есть и	1	1
420	эти слова	1	1
421	ii с	1	1
