N	2gram	Potebnia_M_4	Problemy
146	он в	1	3
147	кроме того	3	3
148	уже в	5	3
149	и до	3	3
150	подобно тому	2	3
151	далеко не	1	3
152	в их	1	3
153	тому что	2	3
154	на котором	4	3
155	никогда не	3	3
156	как будто	1	3
157	этом отношении	1	3
158	оно не	2	3
159	если же	4	3
160	в себя	1	3
161	и здесь	2	3
162	мысль не	1	3
163	все его	1	3
164	с другой	2	3
165	все в	2	3
166	в них	3	3
167	человека из	2	3
168	в другой	2	3
169	мы должны	2	3
170	но с	1	3
171	сознание в	1	3
172	но как	1	3
173	и у	2	3
174	не из	5	3
175	за ним	2	3
176	всяком случае	3	3
177	сами по	2	3
178	т п	4	3
179	друг друга	2	3
180	само по	5	3
181	в человеке	1	3
182	тому как	2	3
183	есть то	4	3
184	мире а	1	3
185	в пространстве	1	3
186	бы в	2	3
187	не знает	1	3
188	сказать что	8	3
189	другой стороны	1	3
190	была бы	1	3
191	таким же	5	3
192	как слово	1	3
193	в своих	2	3
194	как на	1	3
195	все что	2	3
196	себя как	1	2
197	если б	4	2
198	все остальное	1	2
199	и есть	3	2
200	нам кажется	2	2
201	к другому	1	2
202	мы уже	3	2
203	бы уже	1	2
204	для своего	1	2
205	в которой	6	2
206	вопрос о	2	2
207	из которых	2	2
208	в ней	2	2
209	то он	2	2
210	отношение к	2	2
211	так что	5	2
212	в истории	4	2
213	в той	4	2
214	его на	1	2
215	с этим	7	2
216	для создания	3	2
217	того она	1	2
218	и нет	1	2
219	однако не	1	2
220	могли бы	4	2
221	она так	2	2
222	его к	2	2
223	и к	6	2
224	на его	3	2
225	он ни	1	2
226	он все	2	2
227	ни был	3	2
228	здесь мы	2	2
229	мы его	3	2
230	при этом	15	2
231	а его	1	2
232	за собою	2	2
233	чем в	2	2
234	как действительность	1	2
235	в отношении	1	2
236	в котором	4	2
237	бы к	1	2
238	понимания мира	1	2
239	в которых	3	2
240	но он	1	2
241	друг другу	1	2
242	приводит его	1	2
243	с которой	1	2
244	но они	1	2
245	ту сторону	1	2
246	мысли в	2	2
247	самого начала	2	2
248	на себе	3	2
249	к этим	1	2
250	какой бы	1	2
251	следовательно и	1	2
252	со своим	4	2
253	связи с	3	2
254	в сознании	4	2
255	уже и	2	2
256	не потому	1	2
257	из самого	1	2
258	и вполне	2	2
259	данном случае	2	2
260	самим собою	1	2
261	они ни	1	2
262	и что	7	2
263	слова а	1	2
264	и сам	1	2
265	что может	2	2
266	те же	3	2
267	находится в	5	2
268	на вопрос	4	2
269	и во	1	2
270	образом все	1	2
271	от них	1	2
272	а потому	1	2
273	непосредственно в	1	2
274	к сознанию	2	2
275	для самого	2	2
276	один из	2	2
277	мы видим	2	2
278	тот же	2	2
279	хотя бы	4	2
280	они могут	2	2
281	или же	1	2
282	именно на	2	2
283	лежащие в	1	2
284	конечно не	2	2
285	в большинстве	2	2
286	то и	4	2
287	человеческого духа	6	2
288	большинстве случаев	2	2
289	одно из	1	2
290	лишь один	2	2
291	и старается	1	2
292	и даже	2	2
293	до сих	4	2
294	на этот	2	2
295	самое слово	4	2
296	благодаря чему	1	2
297	мысль как	1	2
298	не об	1	2
299	только как	4	2
300	в данном	4	2
301	мы даем	1	2
302	в первой	1	2
303	для понимания	2	2
304	и идеи	1	2
305	весь этот	1	2
306	на пути	1	2
307	благодаря этому	1	2
308	сих пор	4	2
309	в смысле	3	2
310	можно было	2	2
311	из тех	2	2
312	слова но	1	2
313	человек и	1	2
314	бы он	1	2
315	ибо в	1	2
316	на языке	1	2
317	его жизнь	1	2
318	же в	1	2
319	не есть	9	2
320	от ее	2	2
321	слово в	4	2
322	этот вопрос	3	2
323	между ними	4	2
324	есть и	2	2
325	жизни и	1	2
326	заметить что	6	2
327	то оно	1	2
328	же нам	1	1
329	это однако	1	1
330	этого в	1	1
331	до него	1	1
332	относится и	1	1
333	словом как	1	1
334	художественного произведения	1	1
335	художественных произведений	1	1
336	не идет	1	1
337	по этим	1	1
338	нового не	1	1
339	тем же	1	1
340	в первом	3	1
341	сам и	1	1
342	отношения между	2	1
343	также что	1	1
344	можно лишь	2	1
345	духа в	1	1
346	и за	1	1
347	проявления мысли	1	1
348	его не	1	1
349	со всех	1	1
350	к предмету	1	1
351	нуждаются в	1	1
352	мы не	8	1
353	в первый	2	1
354	не была	1	1
355	есть нечто	5	1
356	к сочетанию	1	1
357	и над	1	1
358	как во	1	1
359	оно есть	2	1
360	не видим	1	1
361	бы ни	2	1
362	но даже	2	1
363	степени как	1	1
364	хотя конечно	2	1
365	исследования но	1	1
366	формы в	3	1
367	меньшей степени	1	1
368	во мне	1	1
369	предметом и	1	1
370	заключенных в	2	1
371	во всех	1	1
372	но конечно	1	1
373	а следовательно	1	1
374	друг к	1	1
375	он говорит	1	1
376	себе он	1	1
377	явлений и	1	1
378	к слову	3	1
379	в качестве	1	1
380	тогда как	4	1
381	это сравнение	2	1
382	ведь мы	1	1
383	нет и	1	1
384	и чем	2	1
385	относится к	1	1
386	которые не	2	1
387	первый взгляд	1	1
388	независимо от	6	1
389	что как	4	1
390	как нам	1	1
391	хотя и	5	1
392	как уже	1	1
393	и каждое	1	1
394	и художественного	1	1
395	в действительности	3	1
396	и отчасти	1	1
397	убеждение что	2	1
398	к художественному	1	1
399	себе как	1	1
400	та же	1	1
401	что это	7	1
402	в нашем	2	1
403	не оставляет	1	1
404	из этих	2	1
405	в известном	1	1
406	мысль мы	1	1
407	этого образа	1	1
408	имеем в	1	1
409	иначе и	1	1
410	но на	1	1
411	и если	3	1
412	вообще не	1	1
413	не следует	2	1
414	вера в	1	1
415	время и	1	1
416	только материал	1	1
417	мыслей в	1	1
418	и еще	1	1
419	и совершенно	1	1
420	же это	1	1
421	к одному	3	1
422	эта способность	1	1
423	мысли как	2	1
424	быть самим	1	1
425	такова например	1	1
426	и по	3	1
427	его можно	1	1
428	образа и	3	1
429	переход к	1	1
430	от нее	1	1
431	не будет	3	1
432	что все	4	1
433	что такой	1	1
434	же касается	1	1
435	об этом	2	1
436	из них	1	1
437	есть конечно	1	1
438	к другу	1	1
439	них не	1	1
440	от земли	2	1
441	лишь в	3	1
442	кажутся нам	1	1
443	заключается в	1	1
444	этим достигается	1	1
445	может стать	1	1
446	действительности в	1	1
447	но самый	1	1
448	и мы	5	1
449	роль в	1	1
450	быть не	2	1
451	истории и	1	1
452	тех которые	2	1
453	но уже	3	1
454	быть только	1	1
455	она и	2	1
456	все равно	3	1
457	образ к	1	1
458	мы имеем	4	1
459	словам в	1	1
460	т д	3	1
461	не всегда	3	1
462	между собою	4	1
463	ведет к	3	1
464	слово один	1	1
465	что всякое	1	1
466	одного и	1	1
467	сосредоточиться на	1	1
468	на первый	1	1
469	в связь	1	1
470	от своего	1	1
471	свою речь	1	1
472	к истории	1	1
473	взгляд на	1	1
474	мы замечаем	1	1
475	то для	1	1
476	фактом что	1	1
477	своего рода	1	1
478	признать что	2	1
479	природы но	1	1
480	значение для	1	1
481	и другого	1	1
482	является только	1	1
483	одном из	2	1
484	и новые	1	1
485	где она	1	1
486	есть его	1	1
487	образом и	1	1
488	теми же	2	1
489	по крайней	5	1
490	том и	2	1
491	оказалось бы	1	1
492	образ не	2	1
493	человека до	1	1
494	если и	2	1
495	нас самих	1	1
496	слова до	1	1
497	внутренние формы	1	1
498	до известной	2	1
499	и другое	2	1
500	не имеет	5	1
501	дело в	1	1
502	только из	1	1
503	и притом	2	1
504	ее с	1	1
505	каждом слове	1	1
506	или лучше	2	1
507	одновременно все	1	1
508	значение только	1	1
509	и имеет	1	1
510	отделяется от	1	1
511	наблюдений над	1	1
512	иметь в	2	1
513	того чтобы	4	1
514	не могло	1	1
515	только не	3	1
516	не то	5	1
517	из него	2	1
518	того и	1	1
519	на отношения	1	1
520	с одним	1	1
521	того в	1	1
522	на этом	1	1
523	слове и	1	1
524	это слово	4	1
525	представляет ее	1	1
526	и сама	2	1
527	не находим	1	1
528	правда мы	1	1
529	эти три	1	1
530	так то	3	1
531	то это	8	1
532	в области	2	1
533	в каком	4	1
534	у нас	2	1
535	настоящего времени	2	1
536	у меня	1	1
537	и веселья	1	1
538	и одного	1	1
539	может сосредоточиться	1	1
540	становится простым	1	1
541	лежит в	1	1
542	про себя	1	1
543	я сам	1	1
544	же самое	4	1
545	должны быть	3	1
546	одну и	1	1
547	к тому	3	1
548	мысли о	2	1
549	как человек	3	1
550	они и	1	1
551	свое значение	1	1
552	быть назван	3	1
553	в нас	3	1
554	в каждой	1	1
555	с образом	1	1
556	слова дано	1	1
557	то она	1	1
558	новую черту	1	1
559	не существует	2	1
560	свою очередь	1	1
561	но при	1	1
562	и сами	2	1
563	как один	1	1
564	в ее	2	1
565	воля не	1	1
566	восприятия и	1	1
567	можно сделать	1	1
568	с самого	1	1
569	лучше сказать	1	1
570	то время	1	1
571	как с	1	1
572	и когда	2	1
573	котором мы	1	1
574	что у	3	1
575	в другом	1	1
576	времени и	1	1
577	этой мысли	1	1
578	мыслью и	1	1
579	является в	1	1
580	в настоящее	1	1
581	со стороны	3	1
582	и лишена	1	1
583	же основные	1	1
584	даже не	2	1
585	образом в	5	1
586	в виду	3	1
587	о том	8	1
588	и та	4	1
589	другими словами	8	1
590	настоящее время	1	1
591	к одной	1	1
592	что каждый	1	1
593	такова что	1	1
594	можно сказать	4	1
595	времени в	1	1
596	мере для	1	1
597	того как	6	1
598	ее от	1	1
599	творчества так	1	1
600	во втором	1	1
601	и только	3	1
602	крайней мере	5	1
603	сложное и	2	1
604	и всякое	1	1
605	если это	1	1
606	есть что	1	1
607	или может	1	1
608	найти и	1	1
609	сравнение с	1	1
610	второй план	1	1
611	того что	14	1
612	к которому	1	1
613	быть и	2	1
614	на которой	1	1
615	образом как	1	1
616	оно и	1	1
617	мысли не	3	1
618	связь и	2	1
619	одной из	1	1
620	что даже	2	1
621	явления в	1	1
622	словом и	1	1
623	то в	3	1
624	и так	3	1
625	лишь одна	1	1
626	а с	1	1
627	самого говорящего	2	1
628	по этому	1	1
629	положительное в	1	1
630	с нею	3	1
631	уже существующих	1	1
632	него есть	1	1
633	есть действительно	1	1
634	первое и	1	1
635	не все	1	1
636	но самое	2	1
637	слова не	3	1
638	и других	3	1
639	к содержанию	1	1
640	на столе	1	1
641	следует что	1	1
642	не так	2	1
643	себе в	3	1
644	и их	3	1
645	могло бы	1	1
646	всякую мысль	1	1
647	его материал	1	1
648	иначе как	1	1
649	им только	1	1
650	не выражается	1	1
651	слово как	1	1
652	к ним	2	1
653	при всей	1	1
654	но что	2	1
655	бытия и	1	1
656	из нее	2	1
657	и никогда	1	1
658	объяснение этого	1	1
659	это было	2	1
660	ее на	1	1
661	в других	2	1
662	нет в	1	1
663	перейти к	1	1
664	для того	6	1
665	до самого	1	1
666	обо мне	1	1
667	свою мысль	2	1
668	как у	1	1
669	здесь в	1	1
670	а именно	4	1
671	вообще и	3	1
672	человека а	2	1
673	и самая	1	1
674	и быть	2	1
675	во второй	1	1
676	к его	2	1
677	если мы	2	1
678	свое объяснение	1	1
679	человека ибо	1	1
680	что не	6	1
681	но есть	4	1
682	только к	1	1
683	нужно сказать	1	1
684	через это	1	1
685	для сознания	1	1
686	но из	1	1
687	остался бы	1	1
688	в бытии	1	1
689	что мы	10	1
690	под влиянием	1	1
691	в одно	1	1
692	если не	1	1
693	зрения нашего	1	1
694	в руках	1	1
695	и глубокое	1	1
696	я называю	1	1
697	в частности	1	1
698	на который	2	1
699	одно слово	5	1
700	бы это	1	1
701	почти совершенно	1	1
702	высшего порядка	1	1
703	конечно есть	1	1
704	мысли но	4	1
705	к своему	1	1
706	до настоящего	1	1
707	то обращается	1	1
708	если оно	2	1
709	что бы	1	1
710	не стало	2	1
711	о человеке	3	1
712	в состоянии	2	1
713	и менее	1	1
714	этого слова	7	1
715	этот не	1	1
716	слова и	5	1
717	этом случае	5	1
718	и другом	1	1
719	как из	1	1
720	не выдумывает	1	1
721	и дух	1	1
722	ничего кроме	1	1
723	это последнее	4	1
724	противоречие и	1	1
725	слова так	1	1
726	на слово	1	1
727	в более	2	1
728	известной степени	3	1
729	слово то	1	1
730	но менее	1	1
731	потому не	1	1
732	что я	11	1
733	мы только	1	1
734	его с	1	1
735	человека это	1	1
736	перестать быть	1	1
737	не другой	1	1
738	ее и	1	1
739	и все	4	1
740	как теперь	2	1
741	у них	1	1
742	отношении не	2	1
743	переносится в	1	1
744	только что	3	1
745	ее в	1	1
746	мы видели	1	1
747	я в	2	1
748	в искусстве	3	1
749	бы оно	1	1
750	всего человека	1	1
751	к самому	1	1
752	а о	1	1
753	в свою	2	1
754	но если	1	1
755	лишь по	1	1
756	это в	1	1
757	от всех	1	1
758	этим образом	1	1
759	этот третий	1	1
760	значение а	1	1
761	бы быть	1	1
762	же мы	2	1
763	значение не	1	1
764	людей но	1	1
765	себе но	1	1
766	самосознания и	1	1
767	слово и	3	1
768	случае если	1	1
769	и эта	1	1
770	в таком	4	1
771	точно так	2	1
772	слова это	1	1
773	или наоборот	1	1
