N	2gram	Losev_Dial_1	VeschiIm
463	не стоит	1	2
464	это было	2	2
465	заключается в	1	2
466	говорить об	1	2
467	и можно	1	2
468	еще более	3	2
469	ни тем	1	2
470	сказали что	2	2
471	или его	2	2
472	об их	1	2
473	в качестве	2	2
474	как нечто	1	2
475	и они	1	2
476	но совершенно	1	2
477	относится не	1	2
478	мы можем	4	2
479	не говорит	4	2
480	о которых	2	2
481	самого же	1	2
482	а потому	1	2
483	в особенности	5	2
484	или иначе	1	2
485	при чем	2	2
486	такое этот	1	2
487	науки не	2	2
488	же тогда	1	2
489	превращается в	1	2
490	них и	1	2
491	не сама	1	2
492	может ли	1	2
493	ничем не	3	2
494	именно так	1	2
495	о чем	2	2
496	если не	1	2
497	– и	3	2
498	в частности	2	2
499	говорится о	1	2
500	а потом	5	2
501	есть тот	1	2
502	– мы	3	2
503	нечто совершенно	1	2
504	кроме того	1	2
505	просто как	2	2
506	ли в	1	2
507	есть какой-то	1	2
508	но именно	1	2
509	ни к	2	2
510	которое есть	1	2
511	находим в	2	2
512	есть уже	1	2
513	отношении к	3	2
514	к ее	1	2
515	жизни в	1	2
516	может и	4	2
517	нужно для	2	2
518	состоит из	3	2
519	была бы	3	2
520	будучи в	1	2
521	а я	1	2
522	сущности не	1	2
523	так же	4	2
524	во всяком	4	2
525	этой точки	2	2
526	и наиболее	1	1
527	равным образом	1	1
528	я и	1	1
529	речь идет	1	1
530	в реальности	1	1
531	и интересует	1	1
532	от вас	1	1
533	же как	2	1
534	я уже	1	1
535	что сначала	2	1
536	чтобы не	2	1
537	и движение	1	1
538	вернее –	1	1
539	это значит?	1	1
540	между обеими	1	1
541	ли оно	2	1
542	самим по	1	1
543	только потому	3	1
544	равным нулю	1	1
545	диалектической необходимостью	1	1
546	просто но	2	1
547	и какова	1	1
548	сразу и	1	1
549	мы имели	1	1
550	для науки	3	1
551	и позитивизм	1	1
552	чего не	1	1
553	сказано что	1	1
554	от самого	3	1
555	из самых	1	1
556	по преимуществу	1	1
557	что эти	1	1
558	тогда я	1	1
559	действительности и	3	1
560	уже по	1	1
561	нет ровно	6	1
562	когда уже	1	1
563	совершенно наивно	1	1
564	для своего	2	1
565	учения об	1	1
566	и ничего	1	1
567	что если	2	1
568	в которой	1	1
569	что уже	2	1
570	и искаженное	1	1
571	– одно	2	1
572	и абсолютная	1	1
573	но по	1	1
574	он как	1	1
575	каком случае	4	1
576	основания и	1	1
577	время как	2	1
578	сходство что	1	1
579	в полной	2	1
580	они носят	1	1
581	до полного	1	1
582	уже в	1	1
583	кто же	1	1
584	и реальным	1	1
585	проявляется в	1	1
586	и говорить	2	1
587	и иначе	1	1
588	понятие это	1	1
589	не иметь	1	1
590	и самого	1	1
591	какой стороны	4	1
592	несущественным и	1	1
593	себя а	1	1
594	действует и	1	1
595	возможности и	1	1
596	конечно это	1	1
597	первой степени	1	1
598	есть дерево	1	1
599	то мы	2	1
600	заключается не	1	1
601	ее к	1	1
602	не понятие	1	1
603	есть более	4	1
604	только тогда	2	1
605	если в	3	1
606	искусство в	1	1
607	как-то относится	1	1
608	мы теперь	1	1
609	это или	2	1
610	и чем	1	1
611	живая мифология	1	1
612	один и	1	1
613	нет как	1	1
614	гипотеза и	1	1
615	эта связь	1	1
616	сам есть	1	1
617	только ее	1	1
618	стороны и	3	1
619	что как	2	1
620	этой стороны	2	1
621	сознания но	1	1
622	что логически	1	1
623	перед нами	1	1
624	от чистой	1	1
625	и где	2	1
626	то ясно	1	1
627	хотя и	4	1
628	себя так	1	1
629	и к	1	1
630	даже просто	4	1
631	смысл но	1	1
632	и свою	1	1
633	указаний ни	1	1
634	но просто	1	1
635	о самом	2	1
636	потом уже	3	1
637	еще на	1	1
638	общего ни	1	1
639	как то	1	1
640	мы получаем	2	1
641	есть для	2	1
642	все эти	2	1
643	наука всегда	5	1
644	учение о	11	1
645	в этой	1	1
646	имеет никакого	3	1
647	весьма и	1	1
648	без явления	1	1
649	тому же	2	1
650	как он	4	1
651	самое бытие	1	1
652	не могла	1	1
653	и идея	3	1
654	и стало	2	1
655	главным образом	1	1
656	при этом	1	1
657	вещь чтобы	1	1
658	или других	2	1
659	равно и	1	1
660	вещи то	1	1
661	предмет а	1	1
662	опять-таки не	2	1
663	и еще	3	1
664	действительно есть	1	1
665	в понимании	1	1
666	свою собственную	1	1
667	и совершенно	2	1
668	к одному	1	1
669	не к	1	1
670	не как	2	1
671	свет но	1	1
672	том чтобы	1	1
673	мало того	1	1
674	д все	1	1
675	одной и	1	1
676	понятия это	1	1
677	и по	1	1
678	одному и	1	1
679	или иных	1	1
680	это конечно	2	1
681	мифологии и	5	1
682	выражение и	1	1
683	какое же	1	1
684	д если	1	1
685	есть все	1	1
686	форма есть	1	1
687	больше как	1	1
688	есть синтез	1	1
689	до последней	1	1
690	говорим тут	1	1
691	они тоже	1	1
692	на каком	1	1
693	но чисто	1	1
694	того или	1	1
695	на какую-то	1	1
696	не собственное	1	1
697	итак или	1	1
698	нечего и	1	1
699	по природе	1	1
700	можно узнать	1	1
701	форму и	2	1
702	во-вторых же	1	1
703	же если	1	1
704	и внешнее	3	1
705	– исключительно	1	1
706	нас тут	1	1
707	под метафизикой	1	1
708	конечно вы	1	1
709	сказали мы	2	1
710	чем тут	1	1
711	явления т	1	1
712	в них	3	1
713	она и	1	1
714	отлична от	2	1
715	далеко не	1	1
716	но лишь	4	1
717	а за	1	1
718	заходящее солнце	1	1
719	со своими	1	1
720	не всегда	1	1
721	всегда и	3	1
722	он и	2	1
723	явление или	1	1
724	однако тут	1	1
725	наука в	1	1
726	видим как	1	1
727	потому и	1	1
728	увидим как	1	1
729	ли быть	1	1
730	со всей	2	1
731	на первый	1	1
732	зрения можно	1	1
733	сущность без	1	1
734	гипотез но	1	1
735	нас не	2	1
736	также есть	1	1
737	мы замечаем	2	1
738	именно и	1	1
739	и без	1	1
740	представить себе	1	1
741	в котором	4	1
742	полного отвержения	1	1
743	математического естествознания	1	1
744	от несущественного	1	1
745	представление о	1	1
746	ничего в	1	1
747	свой смысл	2	1
748	стало быть	9	1
749	и этой	1	1
750	конечно тоже	1	1
751	есть его	1	1
752	не свойственна	2	1
753	но эта	3	1
754	небо –	1	1
755	надо чтобы	1	1
756	и закон	1	1
757	же тут	3	1
758	сущности то	1	1
759	сознание что	1	1
760	без всяких	1	1
761	тем самым	1	1
762	ее отдельных	1	1
763	не могли	1	1
764	смысловом содержании	1	1
765	где нет	1	1
766	даже в	3	1
767	абстрактная мысль	1	1
768	той которая	1	1
769	это является	1	1
770	и очень	1	1
771	раз и	2	1
772	сознании в	1	1
773	и науки	3	1
774	чистом виде	1	1
775	что эта	4	1
776	иной раз	2	1
777	от нас	1	1
778	есть прежде	1	1
779	дело не	2	1
780	не имеет	15	1
781	что наука	3	1
782	уплывает от	1	1
783	ему всегда	1	1
784	с него	2	1
785	тогда и	1	1
786	о них	1	1
787	разную степень	2	1
788	отвлеченна и	1	1
789	на меня	1	1
790	больше чем	1	1
791	и вместо	1	1
792	под этим	1	1
793	находятся в	1	1
794	умными энергиями	1	1
795	учения о	2	1
796	свете а	1	1
797	всего на	1	1
798	явление в	1	1
799	ровно ничего	5	1
800	вытекает того	1	1
801	по своей	1	1
802	истину в	1	1
803	и является	2	1
804	не вытекает	1	1
805	смысле –	1	1
806	к живой	1	1
807	в сознании	3	1
808	только с	3	1
809	уже и	3	1
810	только одна	1	1
811	в каком	8	1
812	ее сущности	1	1
813	с другом	1	1
814	и оно	1	1
815	которую не	2	1
816	моей психики	1	1
817	нужно ли	1	1
818	они несомненно	1	1
819	нет ни	2	1
820	не могут	1	1
821	относиться к	3	1
822	могут быть	3	1
823	сама жизнь	1	1
824	указать на	1	1
825	уже было	1	1
826	дело –	1	1
827	понять что	1	1
828	но также	1	1
829	окружающим итак	1	1
830	а можно	1	1
831	но необходимо	1	1
832	отличное от	2	1
833	этой совершенно	1	1
834	утверждать что	3	1
835	только одну	1	1
836	зеленого цвета	1	1
837	живой действительности	1	1
838	ничего общего	4	1
839	что вы	1	1
840	замечаем что	1	1
841	в абсолютном	1	1
842	и умное	1	1
843	и энергией	1	1
844	вы не	1	1
845	знания которые	1	1
846	воли и	1	1
847	в конце	4	1
848	– тождество	1	1
849	как не	2	1
850	вывод что	1	1
851	на нем	2	1
852	указывать на	1	1
853	и единственный	1	1
854	с каким	1	1
855	и от	2	1
856	него самого	1	1
857	уже с	1	1
858	с самого	1	1
859	то время	1	1
860	идет речь	2	1
861	однако эта	1	1
862	материи и	1	1
863	на том	1	1
864	ведь имеет	1	1
865	если они	1	1
866	природе своей	1	1
867	то как	3	1
868	что у	1	1
869	берется тут	1	1
870	в другом	2	1
871	на нее	1	1
872	имею в	1	1
873	стороны не	3	1
874	здесь как	1	1
875	отличная от	1	1
876	отождествляется с	7	1
877	есть также	1	1
878	что также	1	1
879	лишь ее	1	1
880	естествознания и	1	1
881	не отличалось	1	1
882	до бесконечности	2	1
883	но никак	1	1
884	с реальными	2	1
885	свет а	1	1
886	имеется в	1	1
887	– то	2	1
888	быть может	4	1
889	другое дело	1	1
890	же просто	1	1
891	или иной	3	1
892	и вещи	1	1
893	говорят что	1	1
894	связанное с	1	1
895	это воплощение	1	1
896	с явлением	1	1
897	и нужно	1	1
898	не был	2	1
899	вот почему	1	1
900	то они	1	1
901	это я	4	1
902	говорит об	1	1
903	есть само	1	1
904	осталось бы	1	1
905	ясным что	1	1
906	почему же	1	1
907	этого сказать	1	1
908	свету и	2	1
909	на что	2	1
910	а также	1	1
911	ли она	1	1
912	понятие и	1	1
913	происходит не	1	1
914	должно было	1	1
915	они как-то	1	1
916	общий принцип	1	1
917	вещей надо	1	1
918	свете в	1	1
919	я укажу	1	1
920	язык и	1	1
921	для освещения	1	1
922	суть не	1	1
923	и всякая	1	1
924	нуждается в	3	1
925	но конечно	2	1
926	вслед за	2	1
927	реально и	1	1
928	всего некая	1	1
929	оно требует	1	1
930	его то	1	1
931	а именно	1	1
932	оперирует с	1	1
933	мы условились	1	1
934	дать в	1	1
935	не зная	2	1
936	из видов	2	1
937	и полное	1	1
938	но тут	1	1
939	другое не	1	1
940	существенно и	1	1
941	кто-то другой	1	1
942	что здесь	2	1
943	этом смысле	3	1
944	но с	3	1
945	его собственная	1	1
946	уберечься от	1	1
947	сделать это	1	1
948	вода и	1	1
949	свет и	2	1
950	действительно наша	1	1
951	от живого	1	1
952	в какой	1	1
953	но ни	1	1
954	этом объяснении	1	1
955	– такое	1	1
956	и полную	1	1
957	и весьма	1	1
958	– сама	1	1
959	и так	2	1
960	пытается быть	1	1
961	и мертвое	2	1
962	деле не	1	1
963	или они	1	1
964	не было	6	1
965	в выражении	1	1
966	самотождественное различие	1	1
967	и попробуем	1	1
968	заметим что	1	1
969	с одной	2	1
970	и все-таки	3	1
971	с какой	4	1
972	было так	1	1
973	это ни	1	1
974	существенным и	1	1
975	конечно не	3	1
976	живая личность	1	1
977	не можем	1	1
978	вещь это	1	1
979	и у	2	1
980	даже вообще	1	1
981	в виде	2	1
982	смысл что	1	1
983	является не	2	1
984	вещью но	1	1
985	и реально	1	1
986	от других	1	1
987	внутри самого	1	1
988	сознание есть	1	1
989	при помощи	1	1
990	бытия но	1	1
991	потому в	1	1
992	должен говорить	1	1
993	зрения на	1	1
994	чистое смысловое	1	1
995	такое чистое	1	1
996	себе в	1	1
997	ли просто	1	1
998	всяком случае	2	1
999	– выдумка	1	1
1000	и также	1	1
1001	сами по	1	1
1002	вовсе не	7	1
1003	реально не	2	1
1004	подходим к	1	1
1005	вполне соответствует	1	1
1006	не о	4	1
1007	у него	1	1
1008	она будет	1	1
1009	то поскольку	1	1
1010	личность а	1	1
1011	есть выражение	1	1
1012	и вместе	1	1
1013	ее на	2	1
1014	существенное от	1	1
1015	критерия который	1	1
1016	нужно сказать	1	1
1017	бы это	1	1
1018	в очень	1	1
1019	вне ее	1	1
1020	мешает чтобы	1	1
1021	живой и	2	1
1022	до сих	2	1
1023	осмысления и	1	1
1024	и прошу	1	1
1025	нельзя сказать	1	1
1026	– закон	1	1
1027	больше того	4	1
1028	мы еще	1	1
1029	и реальными	1	1
1030	речь об	1	1
1031	и существует	1	1
1032	говорит о	5	1
1033	и несущественного	1	1
1034	и образом	1	1
1035	– тогда	3	1
1036	одной стороны	2	1
1037	себе никаких	1	1
1038	стать на	2	1
1039	стремится к	2	1
1040	и самый	1	1
1041	тут нечто	1	1
1042	зависит от	1	1
1043	– абсолютно	3	1
1044	есть лишь	1	1
1045	жизнь в	1	1
1046	его как	1	1
1047	как ни	1	1
1048	бы ее	1	1
1049	одно а	1	1
1050	есть порождение	2	1
1051	когда она	1	1
1052	с которым	1	1
1053	внутреннем и	1	1
1054	в ничто	1	1
1055	стороны в	2	1
1056	уже давно	1	1
1057	входить в	1	1
1058	очень важное	1	1
1059	все к	1	1
1060	а вы	1	1
1061	д в	1	1
1062	в отождествление	1	1
1063	вещи что	1	1
1064	или по	2	1
1065	к другой	1	1
1066	совершенно в	1	1
1067	я узнаю	1	1
1068	поэтому если	1	1
1069	нет еще	3	1
1070	из собственного	1	1
1071	смысл не	2	1
1072	может так	1	1
1073	е прежде	4	1
1074	метафизика есть	1	1
1075	если на	1	1
1076	отвержения и	1	1
1077	не имеющая	1	1
1078	им не	1	1
1079	из этой	1	1
1080	по существу	1	1
1081	разумеется тут	1	1
1082	друг с	1	1
1083	в состоянии	1	1
1084	и давайте	1	1
1085	как две	1	1
1086	и жизнь	1	1
1087	действительности как	1	1
1088	вес и	2	1
1089	мы сказали	1	1
1090	или другого	1	1
1091	или хотя	2	1
1092	но реально	3	1
1093	вполне определенных	1	1
1094	и тому	1	1
1095	которые бы	1	1
1096	как из	1	1
1097	понятие вещи	1	1
1098	в субъекте	1	1
1099	смысле есть	1	1
1100	сих пор	2	1
1101	– разные	1	1
1102	природу и	1	1
1103	является как	1	1
1104	я мог	2	1
1105	никакого самостоятельного	2	1
1106	не знаем	1	1
1107	содержащее в	1	1
1108	но для	1	1
1109	же теперь	1	1
1110	не больше	2	1
1111	даже больше	2	1
1112	из чего	1	1
1113	к другим	1	1
1114	понятий и	1	1
1115	абстрактное понятие	1	1
1116	другой как	1	1
1117	не является	3	1
1118	абстрактной мысли	2	1
1119	вещью не	1	1
1120	смысловое а	1	1
1121	тут тоже	1	1
1122	никаких указаний	1	1
1123	чего-нибудь другого	1	1
1124	то весьма	3	1
1125	нечто внутреннее	1	1
1126	– уже	1	1
1127	и самостоятельно	1	1
1128	свою философию	1	1
1129	вполне определенная	1	1
1130	это можно	1	1
1131	такое а	1	1
1132	сознания и	3	1
1133	о чистой	2	1
1134	его с	3	1
1135	что кто-то	1	1
1136	о котором	1	1
1137	тот кто	2	1
1138	на анализе	1	1
1139	вот теперь	1	1
1140	лишь как	2	1
1141	они говорят	1	1
1142	у них	3	1
1143	ту самую	1	1
1144	или нет	3	1
1145	не будучи	2	1
1146	и смысл	3	1
1147	как явление	1	1
1148	конце концов	3	1
1149	мы должны	5	1
1150	отвлеченный и	1	1
1151	также не	1	1
1152	существует ли	1	1
1153	исключительно в	1	1
1154	хотя в	1	1
1155	без сущности	1	1
1156	пространства времени	2	1
1157	как отвлеченный	1	1
1158	есть бытие	3	1
1159	к самому	2	1
1160	от света	2	1
1161	вдумаемся в	1	1
1162	с ней	2	1
1163	только как	2	1
1164	другой стороны	4	1
1165	что угодно	1	1
1166	к его	1	1
1167	это положение	1	1
1168	по одному	1	1
1169	жизни а	1	1
1170	именовать и	1	1
1171	которая тоже	1	1
1172	религии и	3	1
1173	мы увидим	2	1
1174	из этого	1	1
1175	сам в	1	1
1176	позитивизма и	1	1
1177	и идеи	1	1
1178	только о	1	1
1179	и невежество	1	1
1180	ли он	1	1
1181	– увы	1	1
1182	самое и	1	1
1183	просто нечто	1	1
1184	которым они	1	1
1185	к этой	1	1
1186	образ в	1	1
1187	то оно	1	1
1188	и эта	2	1
1189	есть тут	1	1
1190	я могу	2	1
1191	в противоположность	5	1
1192	себе без	1	1
1193	просто слепым	1	1
1194	к этому	2	1
1195	думать что	3	1
1196	в таком	1	1
1197	они не	1	1
1198	гораздо более	3	1
1199	которая не	2	1
