N	2gram	Bakhtin_Fr_7	Narrotol
110	в нашем	1	3
111	но именно	3	3
112	он не	4	3
113	и с	4	3
114	это не	6	3
115	начала и	2	3
116	в жизни	1	3
117	в слове	1	3
118	еще раз	1	3
119	и ее	2	3
120	стало быть	1	3
121	их в	2	3
122	но они	1	3
123	картины мира	4	3
124	этом отношении	2	3
125	у нас	1	3
126	начиная с	1	3
127	и о	1	3
128	о нем	3	3
129	обращается к	1	3
130	его жизни	1	3
131	между тем	1	3
132	что он	3	3
133	по отношению	2	3
134	не говорит	1	3
135	именно в	2	3
136	не было	3	3
137	как это	1	3
138	в начале	1	3
139	это уже	1	3
140	в следующей	1	3
141	и все	14	3
142	первом случае	1	3
143	отношению к	2	3
144	героя в	1	3
145	что в	9	3
146	и через	1	2
147	и для	5	2
148	в сущности	4	2
149	ему в	1	2
150	и самого	2	2
151	в чем	2	2
152	отличие от	1	2
153	в едином	1	2
154	в той	3	2
155	так называемая	1	2
156	та же	4	2
157	лица и	3	2
158	роль в	2	2
159	не могла	1	2
160	так сказать	3	2
161	слово это	2	2
162	и еще	2	2
163	и вот	2	2
164	одно и	2	2
165	человека в	2	2
166	не будет	1	2
167	это было	2	2
168	и иных	1	2
169	для них	1	2
170	также не	1	2
171	этого не	1	2
172	он и	1	2
173	в этих	2	2
174	говорит с	1	2
175	она не	1	2
176	не имеет	3	2
177	дело в	2	2
178	и сама	2	2
179	дело не	2	2
180	ничего не	4	2
181	и после	1	2
182	связи с	1	2
183	истории как	1	2
184	к жизни	4	2
185	же самое	1	2
186	они и	2	2
187	оно не	2	2
188	как мы	11	2
189	значения и	1	2
190	с ее	3	2
191	происходит и	1	2
192	свою очередь	3	2
193	здесь не	1	2
194	особенно в	2	2
195	с ним	2	2
196	времени в	1	2
197	это была	3	2
198	нас в	3	2
199	напомнить что	1	2
200	в форме	3	2
201	глядя на	2	2
202	же в	2	2
203	с ними	3	2
204	дело с	1	2
205	он уже	1	2
206	всяком случае	1	2
207	который в	1	2
208	себя в	1	2
209	только на	2	2
210	эпизодов в	1	2
211	до конца	2	2
212	его и	1	2
213	в конце	8	2
214	к ним	1	2
215	в особенности	2	2
216	и даже	1	2
217	в области	2	2
218	о своей	1	2
219	в результате	2	2
220	как у	1	2
221	героя и	1	2
222	детей это	1	2
223	и стал	1	2
224	а на	2	2
225	вместе с	5	2
226	к его	1	2
227	по своим	1	2
228	по своему	2	2
229	в первой	2	2
230	в связи	2	2
231	и от	8	2
232	она может	1	2
233	не подлежит	3	2
234	в году	5	2
235	сливаются в	1	2
236	к ее	1	2
237	в романе	7	2
238	между ними	1	2
239	сказать что	1	2
240	в свою	3	2
241	все что	4	2
242	в таком	1	2
243	во всяком	2	2
244	и наиболее	1	1
245	как все	1	1
246	обращена к	1	1
247	одним из	1	1
248	рассказ об	1	1
249	не знаем	2	1
250	в следующем	2	1
251	не остается	1	1
252	сам по	1	1
253	не имел	1	1
254	на самом	2	1
255	не смеет	1	1
256	это и	1	1
257	опираясь на	1	1
258	в приведенном	1	1
259	и есть	3	1
260	характерное для	1	1
261	и до	6	1
262	по его	1	1
263	мы уже	12	1
264	из всех	2	1
265	например в	3	1
266	не исключено	1	1
267	что между	2	1
268	не приходится	1	1
269	мир не	2	1
270	в первый	1	1
271	он как	1	1
272	бессмертии души	1	1
273	что иное	1	1
274	принадлежит к	1	1
275	третьего лица	1	1
276	но даже	1	1
277	не совсем	2	1
278	из которых	2	1
279	а теперь	1	1
280	да на	1	1
281	он был	3	1
282	этот текст	1	1
283	иное как	1	1
284	быть в	1	1
285	в различных	1	1
286	природы и	1	1
287	сказать и	1	1
288	человек при	1	1
289	при жизни	1	1
290	видит в	1	1
291	а только	2	1
292	тех же	1	1
293	значение и	1	1
294	свою жизнь	1	1
295	а он	1	1
296	отношение к	2	1
297	она ходит	1	1
298	образ смерти	2	1
299	его на	1	1
300	что именно	1	1
301	с этим	2	1
302	за голову	1	1
303	сказать к	1	1
304	еще и	1	1
305	целый ряд	4	1
306	и наконец	4	1
307	и к	5	1
308	он на	1	1
309	второго лица	1	1
310	что слово	1	1
311	в которой	2	1
312	что это	4	1
313	за это	1	1
314	из другого	1	1
315	не годится	1	1
316	чем его	1	1
317	как он	2	1
318	но на	1	1
319	всей его	1	1
320	человек не	1	1
321	оно в	1	1
322	чтобы они	1	1
323	этот эпизод	1	1
324	как с	1	1
325	не как	1	1
326	в силу	1	1
327	в корне	1	1
328	новое и	1	1
329	содержит в	1	1
330	на земле	4	1
331	его от	1	1
332	и по	3	1
333	так например	1	1
334	в нее	3	1
335	именно это	1	1
336	таким образом	19	1
337	но все	4	1
338	значительной степени	2	1
339	жить в	1	1
340	в одну	4	1
341	уже знаем	1	1
342	той же	3	1
343	едином но	1	1
344	говорить не	1	1
345	его в	3	1
346	еще вернемся	1	1
347	и отдельные	1	1
348	это одна	3	1
349	он есть	1	1
350	в речевом	1	1
351	отражение в	1	1
352	все слова	1	1
353	но уже	1	1
354	далеко не	2	1
355	в ее	1	1
356	с тем	1	1
357	него или	1	1
358	мы видели	5	1
359	и некоторого	1	1
360	автора и	1	1
361	дома с	1	1
362	или менее	2	1
363	открыл глаза	1	1
364	во время	3	1
365	отрыве от	2	1
366	знаем а	1	1
367	ведущая роль	1	1
368	неразрывно связано	1	1
369	в котором	1	1
370	с точки	3	1
371	и благодаря	3	1
372	в их	3	1
373	оказывается что	3	1
374	и животным	1	1
375	возможность увидеть	1	1
376	в которых	2	1
377	в авторском	1	1
378	что еще	1	1
379	что я	1	1
380	должны были	1	1
381	и они	1	1
382	рождение и	1	1
383	симпатии между	1	1
384	нельзя было	1	1
385	мир и	1	1
386	что было	1	1
387	на языке	1	1
388	ни было	2	1
389	и наоборот	1	1
390	даже в	1	1
391	к каждому	1	1
392	так как	3	1
393	о вечном	1	1
394	того как	5	1
395	достигается не	1	1
396	своего героя	1	1
397	было не	1	1
398	и автор	1	1
399	и уже	1	1
400	преимущественно в	1	1
401	для всех	2	1
402	кто видит	1	1
403	только когда	1	1
404	по своей	1	1
405	за исключением	1	1
406	во всем	1	1
407	обратимся в	1	1
408	мы бы	1	1
409	не принадлежит	1	1
410	так называемый	2	1
411	и делает	1	1
412	ему не	1	1
413	и со	2	1
414	в мировой	1	1
415	встречается в	1	1
416	и героев	1	1
417	на лошади	1	1
418	характер этой	1	1
419	для такого	1	1
420	эпизода на	1	1
421	указывает на	1	1
422	подчеркнуть что	1	1
423	время они	1	1
424	должен быть	2	1
425	от друга	1	1
426	в виду	4	1
427	во вселенной	2	1
428	здесь также	1	1
429	для всего	1	1
430	говорили что	1	1
431	в более	4	1
432	различие между	1	1
433	и когда	1	1
434	по этой	1	1
435	в другом	1	1
436	в образе	4	1
437	были заложены	1	1
438	по аналогии	1	1
439	не с	1	1
440	в последующих	1	1
441	на которую	1	1
442	чем у	1	1
443	с собой	1	1
444	имеет дело	2	1
445	во второй	2	1
446	том как	2	1
447	поэтому в	1	1
448	и чтобы	1	1
449	из одного	4	1
450	остановимся на	2	1
451	и смерть	1	1
452	и вся	3	1
453	что видел	1	1
454	и здесь	4	1
455	другое но	1	1
456	т.п в	1	1
457	и та	1	1
458	на страницах	1	1
459	в глаза	1	1
460	утверждает что	1	1
461	в смерти	1	1
462	в значительной	2	1
463	или наконец	1	1
464	подлежит сомнению	1	1
465	в отрыве	2	1
466	во всех	3	1
467	и человечества	1	1
468	с нами	1	1
469	на одном	5	1
470	что и	5	1
471	также в	1	1
472	все время	2	1
473	в него	1	1
474	в формах	3	1
475	оно и	2	1
476	и головой	1	1
477	в новой	7	1
478	в двух	1	1
479	к различным	1	1
480	тот же	2	1
481	одной из	2	1
482	что один	1	1
483	перемещается в	1	1
484	мы увидим	1	1
485	ли он	1	1
486	видел как	2	1
487	правда и	2	1
488	до нас	5	1
489	бы ни	1	1
490	нового рождения	1	1
491	со всеми	2	1
492	с которыми	1	1
493	они присутствуют	1	1
494	того же	3	1
495	но о	1	1
496	и у	5	1
497	уже в	5	1
498	не обходится	1	1
499	свидетельствует о	2	1
500	словами он	1	1
501	у них	2	1
502	мог стать	1	1
503	участие в	1	1
504	что сама	1	1
505	их как	1	1
506	или даже	1	1
507	богу не	1	1
508	в ряде	3	1
509	ни для	1	1
510	небе и	1	1
511	тем что	3	1
512	существенную роль	1	1
513	ставят на	1	1
514	не просто	2	1
515	на том	2	1
516	и всякий	1	1
517	смерти и	1	1
518	и строго	1	1
519	друг от	1	1
520	момент в	4	1
521	лица в	1	1
522	и создает	1	1
523	наконец в	1	1
524	мы еще	1	1
525	нового времени	3	1
526	говорит о	1	1
527	выступает в	1	1
528	связано с	2	1
529	по тем	1	1
530	он только	2	1
531	на этот	1	1
532	не на	3	1
533	которое по	1	1
534	его как	2	1
535	свое отражение	1	1
536	человеческой культуры	2	1
537	со своими	1	1
538	разных местах	1	1
539	которой он	2	1
540	и слово	1	1
541	ближе к	1	1
542	с помощью	6	1
543	именно поэтому	1	1
544	на фоне	1	1
545	связь с	1	1
546	так же	5	1
547	границы между	1	1
548	и потому	3	1
549	в человеке	2	1
550	перехода от	1	1
551	в тех	1	1
552	слове но	1	1
553	и всей	1	1
554	чтобы рассказать	1	1
555	пространстве его	1	1
556	бросается в	1	1
557	в контексте	1	1
558	слова и	1	1
559	плане но	1	1
560	голоса и	1	1
561	но это	3	1
562	все это	10	1
563	числе и	2	1
564	и где	1	1
565	и собственно	1	1
566	каким бы	1	1
567	о котором	2	1
568	представлениями о	2	1
569	интерес к	2	1
570	еще более	2	1
571	тем более	1	1
572	о бессмертии	1	1
573	все они	6	1
574	теперь же	1	1
575	тоски и	1	1
576	в период	1	1
577	не знает	3	1
578	на четвертую	1	1
579	в свое	2	1
580	проникать во	1	1
581	более или	2	1
582	в речь	1	1
583	вся эта	2	1
584	от которой	1	1
585	к этому	5	1
586	это время	1	1
587	том числе	4	1
588	они не	1	1
589	которая не	1	1
