N	2gram	Losev_Dial_4	Komedia
101	в ее	2	3
102	с этим	3	3
103	в которой	2	3
104	в этой	4	3
105	и тот	1	3
106	как он	1	3
107	на то	5	3
108	в нем	5	3
109	прежде чем	2	3
110	от нее	3	3
111	то ни	4	3
112	было бы	9	3
113	в них	2	3
114	все равно	2	3
115	как и	7	3
116	и еще	1	3
117	но если	5	3
118	том как	2	3
119	себе в	1	3
120	на месте	1	3
121	с точки	9	3
122	тем не	2	3
123	их в	1	3
124	не имеет	14	3
125	никогда не	2	3
126	ничего не	17	3
127	он так	1	3
128	возможно что	1	3
129	в глаза	1	3
130	одного из	1	3
131	должно было	1	3
132	и мы	7	3
133	не зная	1	3
134	не о	4	3
135	одной из	2	3
136	нисколько не	2	3
137	с одной	1	3
138	что не	3	3
139	не так	1	3
140	мы можем	3	3
141	и даже	6	3
142	даже не	2	3
143	ему не	1	3
144	на которые	1	3
145	на этот	1	3
146	один из	4	3
147	в частности	2	3
148	не может	11	3
149	конечно не	2	3
150	в течение	4	3
151	как бы	14	3
152	с этой	2	3
153	из себя	1	3
154	теперь же	1	3
155	не знает	1	3
156	все что	2	3
157	во всяком	2	3
158	отношения к	3	2
159	человека и	2	2
160	даже если	1	2
161	такое же	1	2
162	его не	1	2
163	г в	1	2
164	мы не	9	2
165	в сущности	5	2
166	представление о	2	2
167	и он	1	2
168	и на	5	2
169	во всех	2	2
170	его а	1	2
171	с отцом	1	2
172	отличие от	2	2
173	за пределы	3	2
174	что они	4	2
175	и я	1	2
176	как в	3	2
177	стороны и	1	2
178	целый ряд	1	2
179	в результате	6	2
180	не приходится	1	2
181	так или	1	2
182	бы не	2	2
183	то обстоятельство	1	2
184	только один	1	2
185	если он	1	2
186	и если	3	2
187	о которой	1	2
188	возвращение к	1	2
189	в силу	4	2
190	чтобы в	1	2
191	людей и	1	2
192	человека в	1	2
193	исходя из	1	2
194	а как	2	2
195	с другими	1	2
196	это не	12	2
197	отца и	1	2
198	этот человек	1	2
199	еще одно	1	2
200	ни одной	1	2
201	на основании	3	2
202	я говорю	2	2
203	не мог	2	2
204	и без	2	2
205	в котором	2	2
206	в их	3	2
207	в одном	4	2
208	того кто	1	2
209	что эта	2	2
210	сам он	1	2
211	она не	4	2
212	что с	2	2
213	вплоть до	1	2
214	дело не	1	2
215	в основе	10	2
216	хочет быть	1	2
217	в области	3	2
218	до смерти	1	2
219	нет ни	3	2
220	ли не	1	2
221	и это	8	2
222	как мы	1	2
223	и о	8	2
224	в виду	9	2
225	без всякого	2	2
226	роль в	1	2
227	можно было	1	2
228	наряду с	1	2
229	и во	2	2
230	все время	1	2
231	не как	4	2
232	тот же	1	2
233	сына и	1	2
234	и ее	8	2
235	не мешает	2	2
236	в качестве	2	2
237	уже в	1	2
238	если мы	5	2
239	за ним	1	2
240	был бы	2	2
241	себя от	1	2
242	они будут	1	2
243	от того	2	2
244	или иначе	2	2
245	себя и	3	2
246	что для	1	2
247	к человеку	1	2
248	не было	2	2
249	обстоятельство что	1	2
250	что мы	7	2
251	ближе к	1	2
252	до этого	1	2
253	из которых	3	2
254	к своему	2	2
255	в пределах	1	2
256	не могут	2	2
257	сравнению с	2	2
258	возможность и	1	2
259	по существу	1	2
260	его от	1	2
261	этом случае	1	2
262	человека который	1	2
263	только для	3	2
264	нет ничего	6	2
265	при всем	1	2
266	является ли	1	2
267	и все	11	2
268	конце концов	1	2
269	нет никаких	1	2
270	даже при	1	2
271	е в	2	2
272	не будет	2	2
273	другой стороны	2	2
274	совершенно не	3	2
275	равно как	2	2
276	из этого	1	2
277	в свое	2	2
278	по сравнению	2	2
279	в своих	1	2
280	я и	1	1
281	не шел	1	1
282	не думает	2	1
283	лишь ее	1	1
284	чтобы не	1	1
285	а из	1	1
286	всего это	1	1
287	к другому	1	1
288	видеть в	1	1
289	в зависимости	1	1
290	чего ему	1	1
291	мы имеем	5	1
292	и само	2	1
293	вопрос о	2	1
294	я не	5	1
295	в изложении	1	1
296	зависимости от	1	1
297	жизни это	1	1
298	из ее	2	1
299	это время	1	1
300	и говорить	1	1
301	имя и	1	1
302	собой в	1	1
303	пришлось ему	1	1
304	он сам	1	1
305	первый план	1	1
306	все эти	3	1
307	говоря уже	3	1
308	в чем	8	1
309	только после	2	1
310	подходить к	1	1
311	нем только	1	1
312	находит в	1	1
313	но как	2	1
314	и всякий	1	1
315	не входит	1	1
316	силу этого	1	1
317	очевидно что	1	1
318	себе и	2	1
319	друг от	1	1
320	друга и	1	1
321	событий а	3	1
322	виду конечно	1	1
323	в истории	3	1
324	трудно сказать	1	1
325	не видно	2	1
326	в одной	1	1
327	если она	2	1
328	общего с	3	1
329	как к	1	1
330	не думал	1	1
331	перед нами	6	1
332	и как	4	1
333	что по	2	1
334	и наконец	3	1
335	внимание что	1	1
336	зачастую прямо	1	1
337	от этого	3	1
338	в этот	2	1
339	да еще	2	1
340	стороны мы	1	1
341	от чего	2	1
342	говорят о	1	1
343	чем больше	2	1
344	за это	1	1
345	в нашем	1	1
346	из этих	2	1
347	имеем в	1	1
348	т д	15	1
349	человек не	1	1
350	по крайней	7	1
351	еще раньше	1	1
352	чтобы они	1	1
353	из нашего	1	1
354	в первую	1	1
355	нее и	1	1
356	моменты которые	1	1
357	ее из	1	1
358	чем она	1	1
359	найти себе	1	1
360	на этом	3	1
361	его можно	1	1
362	имевшие место	1	1
363	в нее	1	1
364	именно это	1	1
365	для всей	1	1
366	что все	4	1
367	же не	1	1
368	есть все	2	1
369	и дальше	1	1
370	конечно в	1	1
371	чуть не	1	1
372	той же	5	1
373	говорил что	1	1
374	это было	2	1
375	обоих случаях	1	1
376	со слезами	1	1
377	известно что	3	1
378	на большой	1	1
379	и тем	6	1
380	чаще всего	1	1
381	в это	1	1
382	его и	1	1
383	он является	1	1
384	убежден в	1	1
385	ничего о	1	1
386	для своего	1	1
387	не всегда	3	1
388	сам не	1	1
389	ею и	1	1
390	а потом	1	1
391	можно считать	1	1
392	такой же	1	1
393	нет ибо	2	1
394	одно из	1	1
395	имеет ничего	2	1
396	человек и	1	1
397	как все	1	1
398	бы к	1	1
399	место в	1	1
400	не от	1	1
401	в отличие	1	1
402	из классических	1	1
403	знаем что	1	1
404	что я	5	1
405	ли этот	1	1
406	стало быть	15	1
407	сам же	1	1
408	еще целый	1	1
409	которые в	1	1
410	такую же	1	1
411	но он	1	1
412	друг другу	1	1
413	поверить в	1	1
414	вещей и	1	1
415	том же	1	1
416	этого мало	1	1
417	и вся	1	1
418	ее не	1	1
419	без того	3	1
420	с которой	1	1
421	виду что	1	1
422	в обоих	1	1
423	то чего	1	1
424	того как	2	1
425	и притом	3	1
426	на себе	5	1
427	душе и	1	1
428	он еще	1	1
429	не могло	1	1
430	смысл его	1	1
431	найти в	3	1
432	почему в	1	1
433	находятся в	1	1
434	и весь	1	1
435	и лишь	1	1
436	и по	2	1
437	во всем	2	1
438	и теперь	1	1
439	что на	2	1
440	ну а	1	1
441	у меня	1	1
442	он вполне	1	1
443	бог и	1	1
444	уже о	4	1
445	жизни которая	1	1
446	могут быть	3	1
447	как только	5	1
448	всего в	1	1
449	это я	1	1
450	все хорошо	2	1
451	подобно тому	4	1
452	приходит к	1	1
453	от друга	1	1
454	мере с	2	1
455	и от	1	1
456	нет никакой	1	1
457	можно сделать	1	1
458	в себя	5	1
459	и может	2	1
460	и совершенно	1	1
461	и когда	2	1
462	не объясняет	2	1
463	чтобы дать	1	1
464	те же	1	1
465	реальной жизни	1	1
466	есть также	2	1
467	мог бы	2	1
468	но поскольку	1	1
469	это только	1	1
470	могла быть	1	1
471	в которые	1	1
472	жизнь и	2	1
473	мы в	1	1
474	он к	1	1
475	для этого	2	1
476	ней как	1	1
477	к спасению	1	1
478	рождение ребенка	4	1
479	и та	3	1
480	никак не	2	1
481	его жизни	1	1
482	наконец на	1	1
483	на что	2	1
484	после того	1	1
485	но об	1	1
486	основе своей	1	1
487	все его	1	1
488	в пользу	2	1
489	может не	1	1
490	мы понимаем	1	1
491	все на	3	1
492	то в	5	1
493	но ничего	1	1
494	от них	1	1
495	складывается из	1	1
496	этот момент	3	1
497	во втором	1	1
498	крайней мере	7	1
499	того в	1	1
500	вслед за	1	1
501	в греческой	1	1
502	в лучшем	1	1
503	и она	1	1
504	не требует	1	1
505	и несмотря	1	1
506	войдя в	1	1
507	что здесь	3	1
508	но так	1	1
509	рассуждение о	1	1
510	он стал	1	1
511	мы видим	4	1
512	не самого	1	1
513	только в	7	1
514	в угоду	1	1
515	из сторон	1	1
516	течение всей	1	1
517	во времени	1	1
518	понимает все	1	1
519	третье и	1	1
520	и все-таки	1	1
521	и у	1	1
522	однако только	1	1
523	в нашей	2	1
524	не из	1	1
525	в душе	1	1
526	и других	1	1
527	что лучше	1	1
528	к своим	1	1
529	уже нет	3	1
530	гораздо ближе	1	1
531	и их	2	1
532	в новом	1	1
533	чтобы она	1	1
534	слов только	1	1
535	с этими	1	1
536	умственные способности	1	1
537	как его	1	1
538	этим же	1	1
539	не были	1	1
540	ней и	1	1
541	что человек	2	1
542	них в	1	1
543	а именно	6	1
544	эти две	3	1
545	с той	2	1
546	и между	1	1
547	было и	1	1
548	показывает что	2	1
549	мы еще	2	1
550	в детстве	1	1
551	говорит о	3	1
552	превращается в	1	1
553	понимаем что	1	1
554	во-вторых она	1	1
555	однако и	1	1
556	же точно	1	1
557	если этот	1	1
558	нет даже	1	1
559	как ни	1	1
560	было в	1	1
561	мы находим	2	1
562	на фоне	1	1
563	человек в	1	1
564	эта идея	1	1
565	ко всем	1	1
566	никаких препятствий	1	1
567	и потому	3	1
568	от кого	1	1
569	и абсолютно	3	1
570	не удается	1	1
571	надо было	3	1
572	ничего нет	1	1
573	е чисто	1	1
574	так мы	1	1
575	было прийти	1	1
576	не одно	1	1
577	результат этого	1	1
578	видит в	1	1
579	к жизни	3	1
580	о полном	1	1
581	тому как	4	1
582	когда же	2	1
583	быть только	1	1
584	да и	2	1
585	поскольку он	2	1
586	на свете	4	1
587	в состоянии	1	1
588	к реальной	1	1
589	находить и	1	1
590	быть не	2	1
591	ему все	1	1
592	нам из	1	1
593	прощение и	1	1
594	нашей работы	1	1
595	будет и	1	1
596	любят и	1	1
597	можно сказать	5	1
598	а то	1	1
599	он перед	1	1
600	я мог	1	1
601	в смысле	5	1
602	думают что	2	1
603	он должен	1	1
604	она должна	2	1
605	не знаем	1	1
606	а что	2	1
607	или в	7	1
608	в другой	1	1
609	о котором	1	1
610	это как	2	1
611	чтобы понять	1	1
612	в голову	1	1
613	е о	3	1
614	себя самого	1	1
615	на первый	1	1
616	же что	3	1
617	у них	1	1
618	не будучи	1	1
619	разве только	1	1
620	ибо в	1	1
621	было только	1	1
622	все они	1	1
623	хотя в	1	1
624	бы на	1	1
625	и благочестивый	1	1
626	но вот	1	1
627	отношении к	2	1
628	быть все	1	1
629	жизни в	1	1
630	не говоря	3	1
631	сказать что	6	1
632	и только	2	1
633	жизни а	1	1
634	поведения в	1	1
635	самое что	2	1
636	на своем	1	1
637	всем этом	1	1
638	жизнь в	1	1
639	жизни и	4	1
640	я могу	2	1
641	предполагают что	1	1
642	во сне	1	1
643	можно назвать	3	1
644	как на	1	1
645	этой точки	2	1
646	ничего общего	4	1
