N	2gram	Bakhtin_fo_2	Problema
264	а как	1	2
265	например и	1	2
266	он и	1	2
267	для чего	2	2
268	мы видели	2	2
269	жизни но	2	2
270	буквально и	1	2
271	нисколько не	1	2
272	в этих	3	2
273	и идей	3	2
274	первый план	2	2
275	в котором	4	2
276	с точки	8	2
277	по сравнению	1	2
278	в их	3	2
279	еще нет	3	2
280	не столько	1	2
281	в отличие	1	2
282	от его	1	2
283	образом и	1	2
284	и более	2	2
285	и общества	1	2
286	однако в	1	2
287	не полное	1	2
288	бы нас	2	2
289	в отношении	2	2
290	с которой	1	2
291	если угодно	1	2
292	на котором	2	2
293	и сама	1	2
294	в основе	6	2
295	но что	1	2
296	и всегда	2	2
297	в самой	2	2
298	слова как	1	2
299	и по	3	2
300	как она	1	2
301	чистом виде	1	2
302	могут быть	2	2
303	в стихотворении	1	2
304	для себя	1	2
305	с ее	1	2
306	от друга	2	2
307	рассматривать как	1	2
308	том как	3	2
309	жизнь и	3	2
310	в настоящее	1	2
311	очень резко	1	2
312	все дело	1	2
313	это было	1	2
314	доходит до	1	2
315	по типу	1	2
316	и во	6	2
317	есть с	1	2
318	человеческую жизнь	2	2
319	и следовательно	1	2
320	ii гл	12	2
321	своему содержанию	1	2
322	для самого	1	2
323	самодовлеющее значение	1	2
324	она ни	3	2
325	с одной	2	2
326	себя в	1	2
327	и у	5	2
328	является не	1	2
329	за счет	3	2
330	из них	8	2
331	гл xii	1	2
332	между прочим	1	2
333	друга и	1	2
334	нам не	1	2
335	до сих	2	2
336	на ее	1	2
337	именно в	2	2
338	в природе	1	2
339	точка соприкосновения	1	2
340	мы скажем	1	2
341	ничем не	1	2
342	человеческой жизни	4	2
343	о чем	3	2
344	в частности	5	2
345	вместе с	9	2
346	как это	2	2
347	по своему	2	2
348	по существу	5	2
349	сих пор	2	2
350	о его	2	2
351	ни для	2	2
352	и для	9	2
353	бы как	1	2
354	котором он	1	2
355	в результате	1	2
356	ее и	2	2
357	но когда	1	2
358	у них	2	2
359	бы в	1	2
360	своих героев	1	2
361	все они	3	2
362	к самому	1	2
363	этих образов	2	2
364	есть и	4	2
365	значение которое	1	2
366	по поводу	1	2
367	как на	2	2
368	этой точки	1	2
369	необходимо подчеркнуть	1	2
370	ни своей	1	1
371	и шире	1	1
372	но чтобы	1	1
373	жизни поэтому	1	1
374	значении этого	1	1
375	словами и	1	1
376	показаться что	1	1
377	идет о	1	1
378	чего не	1	1
379	они вовсе	1	1
380	оно было	2	1
381	должна быть	1	1
382	действительности и	1	1
383	например в	1	1
384	принадлежит только	1	1
385	что если	1	1
386	вопрос о	1	1
387	почти все	3	1
388	и новых	1	1
389	для раскрытия	2	1
390	в старое	1	1
391	конечно и	1	1
392	полное и	1	1
393	же что	1	1
394	реальным и	1	1
395	подчеркнуть что	1	1
396	и он	4	1
397	и на	7	1
398	между собой	1	1
399	имеет самодовлеющее	1	1
400	бы не	1	1
401	и вопрос	1	1
402	эти произведения	1	1
403	а он	1	1
404	себе и	1	1
405	как образы	1	1
406	и речи	1	1
407	красота и	1	1
408	всю эту	2	1
409	в истории	4	1
410	его на	1	1
411	природы как	1	1
412	до его	1	1
413	однако не	1	1
414	и художественного	3	1
415	следующим образом	1	1
416	от этого	2	1
417	в этот	3	1
418	человеком в	1	1
419	и символики	1	1
420	как то	1	1
421	из этих	4	1
422	самостоятельное целое	1	1
423	учение о	1	1
424	античной мифологии	1	1
425	всего образ	1	1
426	остановиться на	1	1
427	и тот	1	1
428	ничего и	1	1
429	как он	2	1
430	все человеческие	2	1
431	вообще не	1	1
432	на его	1	1
433	дальше и	1	1
434	связанные с	5	1
435	перестает быть	2	1
436	гл vi	1	1
437	новое и	3	1
438	и связанные	1	1
439	чтобы в	1	1
440	его от	1	1
441	и говорить	1	1
442	в образе	4	1
443	так например	1	1
444	от нее	1	1
445	здесь мы	3	1
446	в символизме	1	1
447	это вдруг	1	1
448	них не	1	1
449	для своей	1	1
450	лишь в	2	1
451	или просто	1	1
452	в него	1	1
453	нечего и	1	1
454	бы нам	1	1
455	мы считаем	1	1
456	в них	7	1
457	и символистов	2	1
458	далеко не	2	1
459	как об	1	1
460	со своими	2	1
461	которой он	2	1
462	после этого	2	1
463	автора и	2	1
464	в один	1	1
465	и того	1	1
466	идей которые	1	1
467	основных категорий	1	1
468	во время	10	1
469	категории как	1	1
470	категории в	1	1
471	могут не	1	1
472	которые вечно	1	1
473	имеется и	1	1
474	представление о	2	1
475	себе вполне	1	1
476	не как	1	1
477	дается в	2	1
478	образы эти	1	1
479	представлений о	2	1
480	точку зрения	1	1
481	но он	2	1
482	в прямом	2	1
483	и эти	1	1
484	без всяких	1	1
485	вещей и	7	1
486	общего и	1	1
487	и почти	2	1
488	имел в	1	1
489	этих произведениях	1	1
490	случае мы	1	1
491	же самого	1	1
492	начиная от	1	1
493	вплоть до	2	1
494	или что	1	1
495	есть прежде	1	1
496	правда в	1	1
497	до некоторой	1	1
498	революции и	1	1
499	близок к	1	1
500	и имеет	2	1
501	того чтобы	8	1
502	того и	1	1
503	к вопросу	3	1
504	в другую	1	1
505	и связи	1	1
506	он хочет	1	1
507	образом когда	1	1
508	это утро	1	1
509	такая же	1	1
510	во всем	1	1
511	на него	1	1
512	до того	2	1
513	и живой	1	1
514	мы встречаем	1	1
515	с разными	1	1
516	не могут	1	1
517	героев и	4	1
518	для такого	1	1
519	бы он	1	1
520	функцию в	1	1
521	эта точка	1	1
522	в очень	1	1
523	оно не	1	1
524	всегда в	1	1
525	здесь еще	3	1
526	она дана	1	1
527	некоторой степени	1	1
528	времени но	1	1
529	более не	1	1
530	здесь необходимо	1	1
531	внимание на	1	1
532	но при	1	1
533	всего этого	1	1
534	у символистов	1	1
535	самим собою	2	1
536	утро в	1	1
537	говорили что	1	1
538	в пределах	5	1
539	в дальнейшем	5	1
540	не за	1	1
541	гл iii	2	1
542	особенно в	2	1
543	отлична от	1	1
544	к самой	1	1
545	а все	1	1
546	что от	1	1
547	строго говоря	2	1
548	отдельных образов	1	1
549	в эпоху	4	1
550	и смерть	4	1
551	больше чем	1	1
552	часто и	1	1
553	символов в	1	1
554	но к	1	1
555	каждой из	1	1
556	и поэтому	1	1
557	и та	2	1
558	но мы	1	1
559	в глаза	1	1
560	требует для	1	1
561	его сущности	1	1
562	все его	4	1
563	особого рода	1	1
564	там же	1	1
565	рассуждения о	1	1
566	вопросу о	4	1
567	все в	2	1
568	нуждается в	1	1
569	и которое	1	1
570	бы и	1	1
571	даже для	1	1
572	исторического развития	1	1
573	видно что	1	1
574	и об	1	1
575	в литературе	2	1
576	наконец и	2	1
577	же этого	1	1
578	дело с	1	1
579	словом и	2	1
580	и действительно	1	1
581	целого и	1	1
582	всех его	1	1
583	бы ни	1	1
584	xix и	1	1
585	точка зрения	3	1
586	со всеми	2	1
587	где они	1	1
588	для всех	1	1
589	разнообразные формы	1	1
590	образами и	1	1
591	не можем	1	1
592	море и	1	1
593	и они	3	1
594	как единое	1	1
595	значение до	1	1
596	не обходится	1	1
597	свидетельствует о	1	1
598	и других	2	1
599	по всему	3	1
600	глаза и	1	1
601	был бы	1	1
602	себе в	1	1
603	в одном	7	1
604	они сами	2	1
605	связанного и	2	1
606	как его	2	1
607	у него	9	1
608	как такового	1	1
609	и получить	1	1
610	явления природы	1	1
611	ее на	1	1
612	смысла и	2	1
613	для того	8	1
614	когда во	1	1
615	момент в	1	1
616	а потом	2	1
617	связан с	1	1
618	что на	3	1
619	подчеркнуть еще	1	1
620	мы это	1	1
621	длинный ряд	1	1
622	может показаться	1	1
623	такое же	1	1
624	мы еще	3	1
625	души и	1	1
626	себя и	3	1
627	что не	1	1
628	что будет	1	1
629	мы надеемся	1	1
630	которой нет	1	1
631	них и	1	1
632	которых мы	1	1
633	стремится к	1	1
634	до конца	2	1
635	не на	3	1
636	и непосредственно	1	1
637	для их	1	1
638	там где	2	1
639	и мотив	2	1
640	этот принцип	1	1
641	умирают то	1	1
642	время для	1	1
643	начиная с	1	1
644	на смерть	3	1
645	здесь является	1	1
646	без всякой	1	1
647	частности о	1	1
648	этих случаях	1	1
649	в изображении	1	1
650	одной стороны	1	1
651	нашего анализа	1	1
652	есть на	1	1
653	во все	2	1
654	быть только	1	1
655	необходимо дать	1	1
656	в уже	1	1
657	мы коснулись	1	1
658	благодаря этому	1	1
659	только для	2	1
660	направления в	1	1
661	и развития	1	1
662	обладает своей	1	1
663	например у	1	1
664	пародии на	1	1
665	одного и	1	1
666	указать на	1	1
667	это как	1	1
668	в отдельных	1	1
669	но эти	3	1
670	такие слова	2	1
671	вовсе нет	2	1
672	иначе он	1	1
673	истории литературы	1	1
674	стороны в	1	1
675	зрения в	1	1
676	вещи в	1	1
677	отличают его	1	1
678	произведения можно	1	1
679	мы вернемся	1	1
680	вполне достаточно	1	1
681	несмотря на	1	1
682	хотя в	1	1
683	жизнь все	1	1
684	человеческого общества	1	1
685	в целях	1	1
686	на более	1	1
687	равно как	2	1
688	одновременно и	1	1
689	идеи совершенно	1	1
690	ее в	3	1
691	к этому	3	1
692	они не	1	1
