N	2gram	Propp_Isto_3	Problema
233	не можем	1	2
234	в нашей	1	2
235	в виде	2	2
236	в начале	1	2
237	не дает	2	2
238	что и	9	2
239	вовсе не	2	2
240	бы просто	1	2
241	в некоторых	5	2
242	случае не	1	2
243	тем что	4	2
244	в особенности	2	2
245	чем в	1	2
246	связаны с	1	2
247	здесь в	1	2
248	характерно для	2	2
249	и пр	11	2
250	не было	2	2
251	но можно	1	2
252	в связи	3	2
253	случаев не	1	2
254	в частности	5	2
255	как это	4	2
256	к своему	1	2
257	можно сказать	2	2
258	или в	11	2
259	мы должны	7	2
260	в этих	11	2
261	в новый	1	2
262	в свою	4	2
263	была бы	1	2
264	и другие	4	2
265	и эта	1	2
266	к этому	7	2
267	человека и	1	1
268	а из	1	1
269	это и	1	1
270	исходит из	1	1
271	все те	1	1
272	от которых	2	1
273	и за	1	1
274	из всех	1	1
275	который в	1	1
276	связан с	2	1
277	бы что	1	1
278	вопрос о	2	1
279	существенно отличается	1	1
280	который был	2	1
281	время как	2	1
282	что иное	3	1
283	на себя	2	1
284	с ее	1	1
285	такое же	1	1
286	подробное изучение	1	1
287	выходит и	1	1
288	иное как	3	1
289	и связь	1	1
290	но далеко	1	1
291	по своему	1	1
292	в новом	1	1
293	вступают в	2	1
294	себе и	2	1
295	только путем	1	1
296	которые не	1	1
297	стороны и	3	1
298	ней в	2	1
299	все остальные	1	1
300	целый ряд	3	1
301	что по	2	1
302	есть ли	2	1
303	они выходят	2	1
304	ни один	2	1
305	то время	2	1
306	которые в	1	1
307	чему он	1	1
308	что так	1	1
309	в этой	5	1
310	бы только	1	1
311	но он	4	1
312	если он	2	1
313	в наших	2	1
314	не могла	2	1
315	т д	15	1
316	всем что	1	1
317	каждое из	1	1
318	они в	2	1
319	всех этих	2	1
320	нее и	2	1
321	не как	1	1
322	и вот	2	1
323	ему на	1	1
324	его от	1	1
325	подобно тому	1	1
326	образа и	1	1
327	так например	1	1
328	всего то	1	1
329	в нее	2	1
330	от нее	1	1
331	в одну	1	1
332	могла бы	1	1
333	мы уже	6	1
334	может возникнуть	1	1
335	бы быть	1	1
336	или просто	1	1
337	материала к	1	1
338	для них	3	1
339	в один	1	1
340	случае к	1	1
341	она и	1	1
342	ни одной	1	1
343	все равно	3	1
344	с тем	2	1
345	и уже	2	1
346	выйти за	2	1
347	можно найти	4	1
348	о той	1	1
349	где мы	1	1
350	что вся	1	1
351	установить что	1	1
352	том смысле	1	1
353	в которых	2	1
354	и эти	3	1
355	однако в	1	1
356	по себе	1	1
357	же мы	1	1
358	которой и	1	1
359	уже выше	2	1
360	некоторых случаях	3	1
361	можно ли	3	1
362	вплоть до	1	1
363	не раз	2	1
364	как выражение	1	1
365	как можно	1	1
366	будем рассматривать	1	1
367	но для	1	1
368	правда в	1	1
369	здесь на	2	1
370	в самых	2	1
371	нам и	1	1
372	не имели	1	1
373	с материалом	1	1
374	эта сторона	1	1
375	именно с	1	1
376	он оказался	1	1
377	находятся в	1	1
378	который создал	1	1
379	явление в	1	1
380	очень мало	1	1
381	не ставит	1	1
382	нам важно	2	1
383	его он	2	1
384	этого предмета	1	1
385	до того	1	1
386	уже и	1	1
387	так то	1	1
388	ли это	2	1
389	однако это	3	1
390	один шаг	1	1
391	очень часто	3	1
392	отношений это	1	1
393	иногда даже	1	1
394	два момента	1	1
395	эти явления	1	1
396	него как	1	1
397	живет на	1	1
398	приходит к	1	1
399	как не	1	1
400	свою очередь	1	1
401	на нем	1	1
402	за пределами	1	1
403	действия и	1	1
404	на том	3	1
405	что у	3	1
406	на нее	3	1
407	его совершенно	1	1
408	в одном	2	1
409	что дело	1	1
410	имеется в	1	1
411	мире в	1	1
412	случаях мы	2	1
413	смысле и	1	1
414	образом в	2	1
415	о ней	2	1
416	чистоте и	1	1
417	мы это	1	1
418	ли она	1	1
419	его тело	1	1
420	должна бы	1	1
421	для нас	4	1
422	а также	2	1
423	мы понимаем	1	1
424	и большой	2	1
425	ее от	1	1
426	можно противопоставить	1	1
427	уже только	2	1
428	что бы	1	1
429	несколько иначе	1	1
430	что здесь	6	1
431	быть и	3	1
432	на которой	1	1
433	к которой	1	1
434	этот вопрос	2	1
435	и быть	1	1
436	из сторон	1	1
437	и действительно	2	1
438	они могут	2	1
439	именно на	1	1
440	чтобы найти	1	1
441	где-то в	2	1
442	уже не	7	1
443	эти отношения	1	1
444	только на	2	1
445	чем обычно	1	1
446	каким образом	1	1
447	или даже	1	1
448	из них	7	1
449	его и	4	1
450	сами по	1	1
451	к ним	1	1
452	друг друга	6	1
453	только с	1	1
454	материал не	1	1
455	имеются два	1	1
456	каковы же	1	1
457	не просто	1	1
458	случаев он	1	1
459	тела и	1	1
460	с другим	1	1
461	до сих	5	1
462	или иначе	1	1
463	нас в	1	1
464	уходит в	3	1
465	несколько примеров	1	1
466	и между	1	1
467	мы еще	3	1
468	или о	1	1
469	предмет и	1	1
470	связано с	4	1
471	самом же	1	1
472	не создает	1	1
473	а на	1	1
474	на этот	1	1
475	или другими	1	1
476	она является	1	1
477	не совсем	3	1
478	все время	2	1
479	о чем	1	1
480	на эту	1	1
481	что мы	1	1
482	нигде не	1	1
483	и вне	1	1
484	вместе с	9	1
485	так же	3	1
486	происходит в	2	1
487	согласии с	1	1
488	теперь к	2	1
489	но этот	2	1
490	направление в	1	1
491	для создания	1	1
492	образом и	2	1
493	тесно связан	1	1
494	смысле этого	1	1
495	дело конечно	1	1
496	тому как	1	1
497	его работе	1	1
498	вне этой	1	1
499	и всей	1	1
500	без языка	1	1
501	форма в	1	1
502	есть и	5	1
503	этого слова	1	1
504	эти два	3	1
505	сих пор	5	1
506	здесь есть	2	1
507	к вопросу	1	1
508	это уже	1	1
509	формы с	2	1
510	свою связь	1	1
511	не существует	1	1
512	к тому	3	1
513	это можно	1	1
514	на большую	1	1
515	которой можно	1	1
516	которая в	1	1
517	материала можно	1	1
518	это может	1	1
519	еще более	2	1
520	мы ничего	1	1
521	ее каждый	1	1
522	же деле	1	1
523	могли быть	1	1
524	но если	1	1
525	равно как	3	1
526	в иной	1	1
527	не что	3	1
528	из этого	1	1
529	жизни и	2	1
530	но эти	1	1
531	к этой	1	1
532	это в	1	1
533	им и	1	1
534	которая не	1	1
