N	2gram	Ircho_Kome_3	Problemy
199	то ни	3	2
200	же не	1	2
201	при этом	7	2
202	подходит к	1	2
203	ни одной	2	2
204	со своими	1	2
205	чем в	3	2
206	он понимает	2	2
207	в отношении	4	2
208	в котором	2	2
209	бы к	1	2
210	в которых	5	2
211	но он	1	2
212	друг другу	1	2
213	однако в	4	2
214	с которой	1	2
215	несколько часов	1	2
216	как можно	1	2
217	самого начала	4	2
218	чтобы в	2	2
219	на себе	1	2
220	к этим	1	2
221	со своим	1	2
222	связи с	5	2
223	в сознании	1	2
224	не давая	1	2
225	к себе	5	2
226	и что	6	2
227	и сам	5	2
228	те же	1	2
229	именно потому	2	2
230	то они	1	2
231	на вопрос	2	2
232	никак не	1	2
233	не позволяет	3	2
234	и во	2	2
235	от них	1	2
236	в лучшем	1	2
237	для самого	1	2
238	один из	3	2
239	мы видим	1	2
240	тот же	2	2
241	хотя бы	4	2
242	достаточны для	1	2
243	и ее	2	2
244	конечно не	3	2
245	в большинстве	1	2
246	ни одного	1	2
247	ни было	2	2
248	является не	1	2
249	его и	1	2
250	одно из	1	2
251	не о	3	2
252	и даже	3	2
253	до сих	9	2
254	все время	2	2
255	себя и	2	2
256	на этот	3	2
257	мы остановимся	1	2
258	что из	1	2
259	представляется нам	1	2
260	нет ни	2	2
261	только как	2	2
262	в изображении	2	2
263	в первой	1	2
264	для понимания	2	2
265	друг с	1	2
266	своего времени	1	2
267	с этой	3	2
268	на пути	1	2
269	сих пор	9	2
270	в смысле	1	2
271	можно было	2	2
272	нисколько не	3	2
273	и от	1	2
274	человек и	1	2
275	себя самого	1	2
276	бы он	3	2
277	из своего	3	2
278	ибо в	1	2
279	друг против	1	2
280	е в	2	2
281	от ее	1	2
282	между ними	2	2
283	жизни а	1	2
284	жизни и	1	2
285	против друга	1	2
286	и наиболее	1	1
287	эта новая	1	1
288	противоречия между	1	1
289	всего это	1	1
290	же по	1	1
291	тем же	3	1
292	в первом	1	1
293	отношения между	1	1
294	видеть в	1	1
295	едва ли	7	1
296	и должен	1	1
297	его не	2	1
298	из всех	2	1
299	который в	3	1
300	мы не	2	1
301	именно к	1	1
302	этом не	1	1
303	время как	2	1
304	становится объектом	1	1
305	детей не	1	1
306	достаточно сравнить	2	1
307	могло служить	1	1
308	как впрочем	1	1
309	и он	2	1
310	которые он	1	1
311	первый план	1	1
312	во всех	2	1
313	он говорит	2	1
314	к которой	1	1
315	и всякий	1	1
316	ответ на	1	1
317	в качестве	2	1
318	изображает как	1	1
319	ведь мы	1	1
320	нет и	4	1
321	что они	2	1
322	давая ему	1	1
323	к сожалению	1	1
324	относится к	1	1
325	которые не	1	1
326	независимо от	1	1
327	стороны и	2	1
328	он сумел	2	1
329	что касается	2	1
330	новаторство в	1	1
331	хотя и	5	1
332	как уже	1	1
333	более или	1	1
334	в действительности	1	1
335	от этого	1	1
336	не приходится	2	1
337	отказывается от	1	1
338	для данного	1	1
339	в нашем	1	1
340	из этих	1	1
341	имеем в	1	1
342	частности на	1	1
343	как он	3	1
344	с изображением	1	1
345	ставит нас	1	1
346	и если	2	1
347	больше всего	1	1
348	в статье	1	1
349	в случае	1	1
350	и еще	3	1
351	и совершенно	1	1
352	он должен	1	1
353	к одному	1	1
354	в начале	3	1
355	хотя он	1	1
356	или вовсе	1	1
357	и по	1	1
358	он старается	1	1
359	его можно	1	1
360	прежде чем	3	1
361	одному и	1	1
362	находим у	1	1
363	входящих в	1	1
364	апеллирует к	1	1
365	от нее	3	1
366	не будет	2	1
367	что все	1	1
368	после которого	1	1
369	она представлялась	1	1
370	об этом	7	1
371	из них	5	1
372	них не	1	1
373	и мы	3	1
374	роль в	2	1
375	быть не	1	1
376	приходит в	1	1
377	здесь нет	4	1
378	а пока	1	1
379	по всему	3	1
380	для них	1	1
381	позволяет ему	1	1
382	он является	1	1
383	быть только	1	1
384	все равно	3	1
385	мы имеем	1	1
386	т д	1	1
387	не всегда	1	1
388	совершенно особый	1	1
389	остается в	2	1
390	вошел в	1	1
391	на первый	1	1
392	или менее	1	1
393	которую он	2	1
394	места в	1	1
395	ему как	1	1
396	от своего	1	1
397	дело таким	1	1
398	будет и	1	1
399	могла быть	1	1
400	место в	1	1
401	не столько	1	1
402	за своим	1	1
403	признать что	1	1
404	должны были	1	1
405	строго говоря	1	1
406	одном из	1	1
407	образом и	1	1
408	теми же	1	1
409	не его	1	1
410	по крайней	1	1
411	далека от	1	1
412	том и	1	1
413	того кто	2	1
414	в устах	1	1
415	так называемого	1	1
416	быть лишь	1	1
417	о произведениях	1	1
418	не имеет	3	1
419	и притом	1	1
420	он еще	1	1
421	же его	1	1
422	того чтобы	6	1
423	человека по	1	1
424	не могло	1	1
425	найти в	1	1
426	своему герою	1	1
427	и весь	1	1
428	и лишь	1	1
429	всего на	1	1
430	того в	1	1
431	на этом	1	1
432	к концу	2	1
433	мы подходим	1	1
434	вот что	1	1
435	то это	5	1
436	в области	2	1
437	другие не	1	1
438	ему не	3	1
439	с другом	1	1
440	у меня	1	1
441	предположение о	1	1
442	в трагедии	1	1
443	весь в	1	1
444	чтобы сделать	1	1
445	же самое	3	1
446	всего в	1	1
447	к тому	6	1
448	все еще	2	1
449	быть назван	1	1
450	должен быть	2	1
451	для всей	1	1
452	особый характер	1	1
453	пределах того	1	1
454	свою очередь	6	1
455	но при	2	1
456	и сами	1	1
457	ни одно	1	1
458	здесь не	2	1
459	в ее	3	1
460	и нашел	1	1
461	можно сделать	1	1
462	с самого	4	1
463	то время	2	1
464	она только	1	1
465	как с	1	1
466	другого героя	1	1
467	и когда	1	1
468	что у	1	1
469	в другом	2	1
470	времени и	1	1
471	которая была	1	1
472	во многом	1	1
473	она была	2	1
474	остается только	1	1
475	по сравнению	2	1
476	нас перед	1	1
477	для этого	1	1
478	в настоящее	1	1
479	со стороны	11	1
480	же автора	2	1
481	даже не	3	1
482	как этот	2	1
483	как раньше	1	1
484	в виду	2	1
485	первом случае	1	1
486	о том	8	1
487	того он	1	1
488	и та	1	1
489	настоящее время	1	1
490	к одной	2	1
491	за пределами	2	1
492	сам а	1	1
493	наконец на	1	1
494	можно сказать	1	1
495	от альфы	1	1
496	откуда у	2	1
497	был уверен	1	1
498	на которых	1	1
499	того как	1	1
500	построенной по	1	1
501	во втором	1	1
502	как его	1	1
503	и только	1	1
504	крайней мере	1	1
505	не надо	1	1
506	построении образов	1	1
507	на которой	1	1
508	образом как	1	1
509	мысли не	1	1
510	всякого рода	1	1
511	крайней степени	1	1
512	одной из	3	1
513	ли он	1	1
514	в какой	3	1
515	то в	1	1
516	даже если	2	1
517	на своей	2	1
518	впрочем и	1	1
519	а с	1	1
520	по этому	1	1
521	да еще	1	1
522	друг за	1	1
523	как более	1	1
524	а то	1	1
525	и других	1	1
526	следует что	3	1
527	не так	3	1
528	себе в	3	1
529	и их	1	1
530	не находит	1	1
531	это предположение	1	1
532	чтобы она	1	1
533	подходим к	1	1
534	ним как	1	1
535	к ним	3	1
536	при всей	2	1
537	может служить	1	1
538	и никогда	1	1
539	это было	1	1
540	ее на	1	1
541	в других	3	1
542	другой и	1	1
543	нет в	1	1
544	для того	6	1
545	ней и	1	1
546	выходит за	1	1
547	приходится признать	1	1
548	для героев	1	1
549	различны в	1	1
550	на ее	3	1
551	а именно	1	1
552	человека а	1	1
553	к его	1	1
554	если мы	2	1
555	что не	3	1
556	что для	2	1
557	идея не	1	1
558	а на	2	1
559	ничем не	4	1
560	жизнь в	1	1
561	сам себе	1	1
562	а так	1	1
563	не он	3	1
564	не допускает	1	1
565	что мы	2	1
566	под влиянием	2	1
567	если не	3	1
568	в руках	1	1
569	с помощью	4	1
570	этой же	1	1
571	в частности	3	1
572	и она	1	1
573	ближе всего	1	1
574	и особенно	2	1
575	за другом	1	1
576	к своему	2	1
577	сравнению с	2	1
578	такого рода	1	1
579	совсем другой	3	1
580	в тех	1	1
581	и там	1	1
582	альфы до	1	1
583	бы его	1	1
584	остался в	1	1
585	в состоянии	1	1
586	этом случае	2	1
587	как из	2	1
588	в основном	1	1
589	от героев	1	1
590	любовь к	3	1
591	известной степени	2	1
592	и само	1	1
593	что я	1	1
594	е о	1	1
595	последнего времени	1	1
596	и все	2	1
597	как теперь	1	1
598	у них	1	1
599	только что	7	1
600	все они	1	1
601	сходятся в	1	1
602	к самому	1	1
603	а о	2	1
604	в свою	7	1
605	но если	3	1
606	себе дело	1	1
607	с ней	1	1
608	это в	2	1
609	о творчестве	1	1
610	совершенно не	2	1
611	речей и	1	1
612	как за	1	1
613	его произведений	1	1
614	не дал	1	1
615	на своем	1	1
616	к смысловой	1	1
617	оказывается уже	1	1
618	к этой	2	1
619	перед ее	1	1
620	и эта	1	1
621	гораздо ближе	1	1
622	к этому	6	1
623	в таком	2	1
624	такой же	1	1
625	этой точки	1	1
626	с собственной	1	1
