N	2gram	Losev_Dial_1	Problema
360	говорят о	2	2
361	вообще не	1	2
362	не значит	3	2
363	что ни	3	2
364	или иных	1	2
365	а это	1	2
366	и заключается	1	2
367	я вам	1	2
368	не будет	1	2
369	и может	2	2
370	и с	5	2
371	это было	2	2
372	с другими	2	2
373	науки а	1	2
374	для них	1	2
375	для чего	2	2
376	это соотношение	1	2
377	должно быть	3	2
378	на первый	1	2
379	желтый цвет	5	2
380	но если	5	2
381	имеет ничего	3	2
382	и при	2	2
383	нас не	2	2
384	оказывается что	1	2
385	не как	2	2
386	знаем что	1	2
387	у пушкина	4	2
388	образом и	2	2
389	которые в	1	2
390	друг другу	3	2
391	по крайней	4	2
392	действительно есть	1	2
393	без всяких	1	2
394	не что-нибудь	3	2
395	образ не	2	2
396	и очень	1	2
397	она не	6	2
398	и другое	2	2
399	всегда несет	1	2
400	не имеет	15	2
401	что их	2	2
402	в науке	3	2
403	мы находим	7	2
404	или понятие	1	2
405	в нас	1	2
406	но только	3	2
407	это мы	4	2
408	больше чем	1	2
409	учения о	2	2
410	символом в	1	2
411	не о	4	2
412	не ее	1	2
413	можем говорить	1	2
414	не потому	1	2
415	не могут	1	2
416	могут быть	3	2
417	и надо	2	2
418	символ для	2	2
419	себе все	1	2
420	например на	1	2
421	уже на	1	2
422	они вовсе	1	2
423	смысл но	1	2
424	нет никакой	1	2
425	уже с	1	2
426	быть символом	1	2
427	символ всегда	1	2
428	не стоит	1	2
429	ничего подобного	1	2
430	на что	2	2
431	тут однако	1	2
432	из других	1	2
433	и должно	1	2
434	ясным что	1	2
435	понятие и	1	2
436	того или	1	2
437	между тем	1	2
438	нечто иное	1	2
439	крайней мере	4	2
440	нельзя сказать	1	2
441	все время	1	2
442	может иметь	3	2
443	или может	1	2
444	в него	2	2
445	эти последние	2	2
446	понимать не	1	2
447	сразу же	1	2
448	поэтому для	1	2
449	мы видим	4	2
450	самотождественное различие	1	2
451	и так	2	2
452	а потому	1	2
453	поэтому и	2	2
454	и образа	2	2
455	или его	2	2
456	не мешает	4	2
457	со всеми	1	2
458	совершенно неверно	1	2
459	в качестве	2	2
460	не можем	1	2
461	даже вообще	1	2
462	является не	2	2
463	от других	1	2
464	для него	2	2
465	сознания которые	2	2
466	не для	1	2
467	с этими	1	2
468	но что	3	2
469	должны сказать	1	2
470	как такового	1	2
471	есть выражение	1	2
472	или иначе	1	2
473	но есть	2	2
474	что для	3	2
475	от другого	1	2
476	его как	1	2
477	самый факт	2	2
478	как именно	1	2
479	уже давно	1	2
480	вместе с	1	2
481	на тот	1	2
482	не обозначает	1	2
483	а потом	5	2
484	по существу	1	2
485	есть тот	1	2
486	между прочим	1	2
487	что нет	1	2
488	у вас	1	2
489	говорить что	2	2
490	становится ясным	1	2
491	цветов и	2	2
492	известной степени	1	2
493	и часто	1	2
494	сознания и	3	2
495	в результате	1	2
496	тот кто	2	2
497	который является	1	2
498	собственно говоря	4	2
499	есть такая	1	2
500	только что	3	2
501	о своем	2	2
502	с аллегорией	1	2
503	к его	1	2
504	не что	1	2
505	всем этом	1	2
506	тогда не	1	2
507	понимать что	1	2
508	гораздо более	3	2
509	необходимым образом	2	1
510	равным образом	1	1
511	а между	1	1
512	кто его	2	1
513	скажет что	1	1
514	где же	1	1
515	что сначала	2	1
516	чтобы не	2	1
517	от самой	1	1
518	только самый	1	1
519	в объективном	1	1
520	зимние дни	1	1
521	пусть не	1	1
522	что данная	1	1
523	есть самая	1	1
524	изображения и	1	1
525	которое стало	1	1
526	жизни мы	1	1
527	и какова	1	1
528	сразу и	1	1
529	для науки	3	1
530	из самых	1	1
531	странное и	1	1
532	проникает в	1	1
533	что эти	1	1
534	и больше	2	1
535	чем именно	1	1
536	отношения к	3	1
537	и этот	1	1
538	уже по	1	1
539	той же	1	1
540	отличается ясностью	1	1
541	диагональ а	1	1
542	и само	1	1
543	буквального понимания	1	1
544	своей философии	1	1
545	не содержат	1	1
546	вы имеете	1	1
547	мы заговорили	1	1
548	всякая вещь	1	1
549	бы что	1	1
550	и мертвая	1	1
551	этом не	1	1
552	но ясно	1	1
553	поэтому необходимо	2	1
554	время как	2	1
555	общем виде	1	1
556	оно есть	2	1
557	я не	5	1
558	но даже	1	1
559	то это	4	1
560	этих характеристик	1	1
561	которое в	2	1
562	самой природе	1	1
563	нечто более	1	1
564	кто же	1	1
565	учение об	3	1
566	прямо говорят	1	1
567	и самого	1	1
568	и отличается	1	1
569	в брак	1	1
570	же нужно	1	1
571	подобного нет	1	1
572	виде то	1	1
573	как смысл	3	1
574	быть в	2	1
575	на их	1	1
576	которых нет	1	1
577	как таковая	2	1
578	то мы	2	1
579	но конечно	2	1
580	он может	1	1
581	закономерности в	1	1
582	не понятие	1	1
583	и никто	1	1
584	с самой	1	1
585	заметим что	1	1
586	есть своя	2	1
587	и всякий	2	1
588	явлений и	1	1
589	только тогда	2	1
590	а если	1	1
591	комнат в	1	1
592	мы сейчас	1	1
593	ничуть не	2	1
594	есть просто	3	1
595	или иное	3	1
596	верили в	1	1
597	и чем	1	1
598	что-нибудь другое	1	1
599	символе и	1	1
600	относится к	2	1
601	тоже суть	1	1
602	и я	1	1
603	идеальное но	1	1
604	первый взгляд	1	1
605	смотрим на	1	1
606	данный момент	1	1
607	построения и	1	1
608	которая хотя	1	1
609	дает нам	1	1
610	то чем	1	1
611	показать что	1	1
612	о разных	1	1
613	что ее	1	1
614	все же	5	1
615	от чистой	1	1
616	просто как	2	1
617	кто не	1	1
618	то ясно	1	1
619	которое и	1	1
620	на анализе	1	1
621	говорит что	3	1
622	на нас	1	1
623	его к	1	1
624	как иначе	1	1
625	категории так	1	1
626	есть сама	2	1
627	к другим	1	1
628	тем же	1	1
629	есть ли	1	1
630	от этого	3	1
631	есть самое	1	1
632	о самом	2	1
633	еще на	1	1
634	не приходится	1	1
635	не знает	2	1
636	бы и	2	1
637	как то	1	1
638	мне не	2	1
639	предмете и	1	1
640	тут и	2	1
641	бы не	1	1
642	ужаса и	1	1
643	символ что	1	1
644	и покоя	1	1
645	но ничто	1	1
646	выражение в	1	1
647	думать что	3	1
648	можно подставить	1	1
649	но его	1	1
650	тому же	2	1
651	это-то как	1	1
652	в мышлении	1	1
653	если он	1	1
654	в наших	1	1
655	что каждая	1	1
656	теории и	1	1
657	в мистическом	1	1
658	цвет производит	2	1
659	то опять-таки	1	1
660	связанные с	2	1
661	себе она	1	1
662	должна быть	3	1
663	пушкина и	1	1
664	вещи то	1	1
665	предмет а	1	1
666	сам является	2	1
667	в первую	2	1
668	эта последняя	1	1
669	кажутся до	1	1
670	который для	1	1
671	идеи и	5	1
672	можем найти	1	1
673	не к	1	1
674	в силу	1	1
675	уже вовсе	1	1
676	геометрический круг	1	1
677	или другое	1	1
678	светлой природой	1	1
679	действительность хотя	1	1
680	д все	1	1
681	всегда содержит	1	1
682	на этом	2	1
683	не суть	1	1
684	одно и	4	1
685	тут не	4	1
686	в одну	3	1
687	в каждом	2	1
688	что почти	1	1
689	бы дать	1	1
690	друг в	1	1
691	есть живая	3	1
692	есть конечно	2	1
693	до бесконечности	2	1
694	больше как	1	1
695	и никакого	1	1
696	просто только	1	1
697	это суть	1	1
698	преследуем приятный	1	1
699	них не	1	1
700	а по	1	1
701	для своей	1	1
702	заключается в	1	1
703	и других	1	1
704	первую очередь	1	1
705	мы на	1	1
706	отчет в	1	1
707	и отдельные	1	1
708	на почве	1	1
709	то все	1	1
710	же если	1	1
711	ясным и	1	1
712	нечто внешнее	1	1
713	надо считать	2	1
714	даже в	3	1
715	конечно вы	1	1
716	от всякой	2	1
717	или другой	4	1
718	еще одно	1	1
719	мог бы	2	1
720	кажется что	1	1
721	бы совершенно	1	1
722	анализировать и	1	1
723	солнце и	1	1
724	внутреннее и	5	1
725	он является	1	1
726	нет в	1	1
727	и вы	3	1
728	и терминов	1	1
729	в бесконечные	1	1
730	показывает что	1	1
731	одному тому	1	1
732	и вся	1	1
733	заходящее солнце	1	1
734	или наоборот	2	1
735	со своими	1	1
736	этим и	1	1
737	вникать в	1	1
738	есть он	2	1
739	однако тут	1	1
740	зрения самого	2	1
741	чувственной образности	1	1
742	потому и	1	1
743	которые я	1	1
744	и тому	1	1
745	и тогда	2	1
746	же есть	1	1
747	связаны между	1	1
748	и становится	1	1
749	только тем	1	1
750	не указывает	1	1
751	совсем другое	1	1
752	не так	1	1
753	именно он	1	1
754	как такое	1	1
755	на душе	1	1
756	что между	1	1
757	часто в	1	1
758	еще недостаточно	1	1
759	и науки	3	1
760	именно и	1	1
761	в такой	1	1
762	и без	1	1
763	а существует	1	1
764	место в	1	1
765	представление о	1	1
766	символы а	1	1
767	свой смысл	2	1
768	миф о	1	1
769	и значит	3	1
770	вопрос о	2	1
771	символом и	2	1
772	свое существование	1	1
773	ее ни	2	1
774	и другого	2	1
775	и той	1	1
776	мир и	1	1
777	для которых	1	1
778	том чтобы	1	1
779	случайности и	1	1
780	т п	2	1
781	имеет смысл	1	1
782	ее отдельных	1	1
783	ни было	2	1
784	миф и	4	1
785	природу и	1	1
786	просторными но	1	1
787	общего и	1	1
788	не должна	2	1
789	и почти	3	1
790	для нее	2	1
791	вообще на	1	1
792	есть всегда	4	1
793	что эта	4	1
794	же такое	1	1
795	можем сказать	2	1
796	это является	1	1
797	почти все	2	1
798	об ее	1	1
799	если и	2	1
800	чистом виде	1	1
801	что смысл	3	1
802	вплоть до	3	1
803	иной раз	2	1
804	сквозь желтое	1	1
805	есть прежде	1	1
806	как о	2	1
807	дело не	2	1
808	если в	3	1
809	зеленом цвете	1	1
810	в основе	3	1
811	пушкина можно	1	1
812	чем она	1	1
813	сознания как	1	1
814	желтое стекло	1	1
815	о них	1	1
816	совершенно правильно	1	1
817	та или	3	1
818	и мало	2	1
819	сейчас видно	1	1
820	не их	1	1
821	правда в	1	1
822	на язык	1	1
823	как таковой	4	1
824	имеем дело	1	1
825	именно с	1	1
826	находятся в	1	1
827	этих двух	1	1
828	которые и	1	1
829	выражение то	1	1
830	они являются	1	1
831	к ней	4	1
832	есть такой	1	1
833	же он	2	1
834	так например	1	1
835	сама вещь	1	1
836	вместо этого	1	1
837	сами не	2	1
838	считать что	3	1
839	только с	3	1
840	этом отношении	2	1
841	в печальном	1	1
842	действительность есть	2	1
843	больше того	4	1
844	этот закон	1	1
845	будем понимать	1	1
846	обобщающей силой	1	1
847	это-то и	1	1
848	покамест еще	1	1
849	станет утверждать	1	1
850	над другими	1	1
851	это также	1	1
852	сравнении с	1	1
853	просто на	1	1
854	указать на	1	1
855	должны быть	1	1
856	что наш	1	1
857	этого и	1	1
858	же только	1	1
859	того о	1	1
860	его с	3	1
861	достаточно только	1	1
862	из монастыря	1	1
863	того и	1	1
864	всегда так	2	1
865	нечто внутреннее	1	1
866	и свое	1	1
867	не пользуются	1	1
868	утверждать что	3	1
869	если же	1	1
870	где он	1	1
871	живой действительности	1	1
872	синий цвет	3	1
873	должен быть	1	1
874	правда не	1	1
875	теплое впечатление	1	1
876	в вещах	1	1
877	вещами и	1	1
878	степени просторными	1	1
879	но по	1	1
880	и образ	6	1
881	и неизменно	1	1
882	на другой	1	1
883	внутреннее как	2	1
884	серые зимние	1	1
885	и получаем	1	1
886	быть вполне	1	1
887	мысль о	1	1
888	смысловая и	1	1
889	то время	1	1
890	идет речь	2	1
891	которых постоянно	1	1
892	быть еще	1	1
893	другое то	1	1
894	символ не	1	1
895	всю их	1	1
896	сознании а	1	1
897	если они	1	1
898	и сам	1	1
899	на нее	1	1
900	не с	5	1
901	здесь как	1	1
902	отождествляется с	7	1
903	ясностью веселостью	1	1
904	самого понятия	1	1
905	глубоко и	1	1
906	нам уже	1	1
907	природу но	1	1
908	ли и	1	1
909	имеется в	1	1
910	в которые	1	1
911	она тоже	1	1
912	них есть	2	1
913	мир или	1	1
914	по мере	2	1
915	вещи мы	1	1
916	нас и	1	1
917	ничто в	1	1
918	и смерть	1	1
919	предмет который	1	1
920	всегда обладает	1	1
921	и холодными	1	1
922	современных научных	1	1
923	каждый раз	1	1
924	нечто совсем	1	1
925	это происходит	1	1
926	в другом	2	1
927	того он	1	1
928	и та	3	1
929	его жизни	1	1
930	почему же	1	1
931	этом уже	1	1
932	имеет и	1	1
933	и просто	1	1
934	и нечто	1	1
935	до известной	1	1
936	всего символ	1	1
937	за собою	1	1
938	нас а	1	1
939	доходит до	1	1
940	какое-то противоречие	1	1
941	своей высшей	1	1
942	переходит в	1	1
943	эти характеристики	1	1
944	эти два	2	1
945	явление в	1	1
946	и максимально	1	1
947	самостоятельное и	2	1
948	приятный предмет	1	1
949	не более	1	1
950	тотчас же	1	1
951	и можно	1	1
952	но собственно	1	1
953	в аллегории	7	1
954	говорить и	1	1
955	есть тоже	2	1
956	представления о	1	1
957	в ту	1	1
958	слова для	1	1
959	оперирует с	1	1
960	и об	4	1
961	не хочется	1	1
962	мифология говорит	1	1
963	не требует	1	1
964	не зная	2	1
965	ни к	2	1
966	другое не	1	1
967	по своей	1	1
968	но с	3	1
969	бы тут	1	1
970	ни сам	1	1
971	не хотят	3	1
972	постоянно находишься	1	1
973	синее стекло	1	1
974	что даже	2	1
975	он совершенно	1	1
976	не свойственно	1	1
977	в стороне	1	1
978	может оказаться	2	1
979	находим в	2	1
980	сложности и	1	1
981	что наши	1	1
982	синими так	1	1
983	приводить в	1	1
984	синяя поверхность	1	1
985	нужно понимать	2	1
986	история и	1	1
987	себя в	1	1
988	акт может	1	1
989	что законы	1	1
990	существенным и	1	1
991	вот что	1	1
992	конечно не	3	1
993	только чисто	1	1
994	и теоретическая	1	1
995	а то	1	1
996	не дает	1	1
997	до последней	1	1
998	в душе	1	1
999	нас ускользает	1	1
1000	зеленый цвет	4	1
1001	чего и	2	1
1002	он имеет	1	1
1003	процесс и	1	1
1004	к синему	1	1
1005	мир в	1	1
1006	принципиально они	1	1
1007	и их	2	1
1008	вполне реально	1	1
1009	богов и	1	1
1010	ее не	1	1
1011	абстрактное и	1	1
1012	из нее	1	1
1013	в систему	1	1
1014	она будет	1	1
1015	то поскольку	1	1
1016	не говорит	4	1
1017	от того	1	1
1018	чувство холода	1	1
1019	смерти и	1	1
1020	бы это	1	1
1021	к самому	2	1
1022	мышлении в	1	1
1023	это будет	1	1
1024	есть закон	1	1
1025	имеет значение	1	1
1026	же деле	1	1
1027	одно обстоятельство	1	1
1028	более общее	1	1
1029	двух планов	2	1
1030	со стороны	2	1
1031	даже не	3	1
1032	в данный	1	1
1033	на примере	1	1
1034	как такая	1	1
1035	чувственными образами	1	1
1036	что человек	2	1
1037	чем он	2	1
1038	ли считать	1	1
1039	мы еще	1	1
1040	такое этот	1	1
1041	и существует	1	1
1042	и внешнее	3	1
1043	который от	1	1
1044	больше и	1	1
1045	гром и	1	1
1046	высшей чистоте	1	1
1047	и несущественного	1	1
1048	самом же	1	1
1049	он только	1	1
1050	цвета и	1	1
1051	а главное	2	1
1052	и самый	1	1
1053	и жизни	4	1
1054	с которым	1	1
1055	и достаточно	1	1
1056	сначала существует	1	1
1057	бы ее	1	1
1058	была бы	3	1
1059	конечно всегда	1	1
1060	видим синими	1	1
1061	обладает светлой	1	1
1062	абстрактное понятие	1	1
1063	эти бесконечные	1	1
1064	их самих	1	1
1065	форме мы	1	1
1066	входить в	1	1
1067	в серые	1	1
1068	я вовсе	1	1
1069	что-нибудь иное	2	1
1070	от этих	1	1
1071	принципы и	1	1
1072	наука так	1	1
1073	или по	2	1
1074	к другой	1	1
1075	ускользает так	1	1
1076	свет так	1	1
1077	и понимать	1	1
1078	самый этот	1	1
1079	а самый	1	1
1080	к своему	1	1
1081	вас в	1	1
1082	и к	1	1
1083	на атласе	1	1
1084	покоя как	1	1
1085	наряду с	1	1
1086	последнем случае	1	1
1087	и начинает	1	1
1088	с вещью	2	1
1089	символ указывает	1	1
1090	впрочем это	1	1
1091	образ и	4	1
1092	них тоже	1	1
1093	в москве	1	1
1094	предмета ни	1	1
1095	для понимания	1	1
1096	в понятие	1	1
1097	это значит	11	1
1098	мы сказали	1	1
1099	с этой	2	1
1100	дальше поэтому	1	1
1101	понятие вещи	1	1
1102	нечто совершенно	1	1
1103	смысле есть	1	1
1104	понятий а	1	1
1105	видно что	1	1
1106	является как	1	1
1107	всяком выражении	2	1
1108	в некий	1	1
1109	цвете в	1	1
1110	даже больше	2	1
1111	вещь а	1	1
1112	действительность не	1	1
1113	пустыми и	1	1
1114	для мысли	1	1
1115	она должна	2	1
1116	не знаем	1	1
1117	для выражения	1	1
1118	цветов как	1	1
1119	для комнат	1	1
1120	тут важно	1	1
1121	что я	3	1
1122	и от	2	1
1123	идти дальше	2	1
1124	понять что	1	1
1125	о котором	1	1
1126	своей собственной	1	1
1127	бы даже	1	1
1128	достаточно глубоко	1	1
1129	вот теперь	1	1
1130	значило бы	2	1
1131	от него	4	1
1132	на свою	1	1
1133	не будучи	2	1
1134	поэтому все	1	1
1135	бы они	1	1
1136	что по	1	1
1137	которое есть	1	1
1138	в ресторане	1	1
1139	все они	1	1
1140	заговорили о	1	1
1141	цвет в	1	1
1142	есть уже	1	1
1143	но вот	3	1
1144	еще ничего	1	1
1145	образ так	1	1
1146	или других	2	1
1147	и обязательно	1	1
1148	только как	2	1
1149	общее которое	1	1
1150	смысле они	1	1
1151	не быть	1	1
1152	природой и	1	1
1153	в физике	1	1
1154	ведь ни	1	1
1155	в хаосе	1	1
1156	по одному	1	1
1157	имеет место	1	1
1158	в сравнении	1	1
1159	ко всему	2	1
1160	т е	25	1
1161	никакого отношения	1	1
1162	что под	2	1
1163	закона и	1	1
1164	есть то	1	1
1165	символа совершенно	1	1
1166	от живого	1	1
1167	самое и	1	1
1168	просто не	2	1
1169	жизни и	3	1
1170	мало ли	2	1
1171	к этой	1	1
1172	а я	1	1
1173	однако мы	1	1
1174	холодными синее	1	1
1175	и эта	2	1
1176	в противоположность	5	1
1177	к этому	2	1
1178	дает для	1	1
1179	которая не	2	1
