N	2gram	Tiupa_Lite_1	DiskursI
233	к себе	3	2
234	этой причине	2	2
235	отличается от	1	2
236	значительной степени	1	2
237	но одновременно	2	2
238	не есть	2	2
239	и он	1	2
240	как мы	1	2
241	с ее	1	2
242	говоря уже	2	2
243	данном случае	4	2
244	в пределах	3	2
245	приводит к	3	2
246	и иные	1	2
247	на том	2	2
248	но зато	1	2
249	по этой	2	2
250	в другом	2	2
251	строго говоря	1	2
252	а по	1	2
253	о нем	1	2
254	во всяком	3	2
255	сути своей	1	2
256	и что	1	2
257	одного из	3	2
258	самому себе	1	2
259	в значительной	1	2
260	это было	1	2
261	и во	1	2
262	в литературе	1	2
263	события общения	1	2
264	в какой	1	2
265	наше время	1	2
266	в литературу	1	2
267	в литературоведении	1	2
268	тот или	1	2
269	уже в	5	2
270	свидетельствует о	1	2
271	в равной	2	2
272	по выражению	2	2
273	обнаруживаются в	2	2
274	к мысли	1	2
275	текста в	1	2
276	слова в	1	2
277	в одном	1	2
278	в современном	1	2
279	человеческого присутствия	1	2
280	общения и	1	2
281	никогда не	4	2
282	бы это	1	2
283	никого не	1	2
284	из двух	1	2
285	чем он	1	2
286	и др	3	2
287	героя и	1	2
288	более того	1	2
289	в соответствии	1	2
290	а сам	1	2
291	из наиболее	2	2
292	воспринимающего сознания	1	2
293	в рассказе	1	2
294	однако и	1	2
295	одну из	2	2
296	произведение в	2	2
297	и адресата	4	2
298	принадлежности к	1	2
299	более чем	3	2
300	автора в	2	2
301	одновременно с	1	2
302	что же	1	2
303	за рамки	1	2
304	для понимания	2	2
305	своего времени	2	2
306	жизни в	1	2
307	этом своем	1	2
308	в культуре	3	2
309	в начале	1	2
310	мой взгляд	1	2
311	не имея	1	2
312	на мой	1	2
313	или в	1	2
314	своей собственной	2	2
315	особого рода	2	2
316	и все	1	2
317	может и	1	2
318	не говоря	2	2
319	эстетического субъекта	9	2
320	что даже	1	2
321	они не	1	2
322	к этому	1	2
323	том числе	1	2
324	как известно	1	1
325	категория жанра	1	1
326	человеческой речи	1	1
327	могут восприниматься	1	1
328	повестях белкина	2	1
329	чтобы не	2	1
330	к хх	2	1
331	не остается	2	1
332	и то	2	1
333	от текста	2	1
334	самом деле	2	1
335	на самом	1	1
336	всего это	1	1
337	идет о	1	1
338	из его	2	1
339	определенного типа	1	1
340	свободного от	1	1
341	и за	1	1
342	жизни для	1	1
343	той же	3	1
344	событие это	1	1
345	к предмету	1	1
346	однако для	1	1
347	текста как	2	1
348	в повестях	3	1
349	и само	2	1
350	ставят перед	1	1
351	и мифа	1	1
352	с текстом	1	1
353	ивана петровича	1	1
354	в становлении	1	1
355	во внутреннем	1	1
356	входит как	1	1
357	говорить о	1	1
358	вниманию читателя	1	1
359	в полной	1	1
360	я не	7	1
361	из того	2	1
362	иосифа бродского	2	1
363	внутри своих	1	1
364	к общему	2	1
365	более глубокий	1	1
366	в xix	1	1
367	прошлого столетия	1	1
368	субъекта объекта	1	1
369	он сам	1	1
370	хх веке	5	1
371	сам субъект	1	1
372	могло быть	2	1
373	а только	2	1
374	оно в	1	1
375	только потому	1	1
376	конечном счете	4	1
377	тут же	1	1
378	что они	1	1
379	и читатель	1	1
380	его на	1	1
381	но такова	1	1
382	с их	3	1
383	о жизни	1	1
384	эпоху классического	1	1
385	в различные	1	1
386	современников в	1	1
387	и нет	2	1
388	просто как	1	1
389	бы я	2	1
390	реальной действительности	1	1
391	и художественного	1	1
392	тем же	3	1
393	следующим образом	2	1
394	или иную	2	1
395	петровича белкина	1	1
396	со своей	1	1
397	всего лишь	4	1
398	событием в	1	1
399	с собачкой	2	1
400	в которой	1	1
401	в учебниках	1	1
402	не был	1	1
403	решающее значение	1	1
404	он в	1	1
405	повествование в	1	1
406	в нашем	1	1
407	из этих	2	1
408	принадлежит ему	1	1
409	право на	1	1
410	по преимуществу	4	1
411	что к	1	1
412	представлял собой	1	1
413	сознания с	1	1
414	и событие	1	1
415	о невозможности	1	1
416	на то	1	1
417	в случае	4	1
418	он не	1	1
419	с ней	1	1
420	все перечисленные	1	1
421	в понимании	1	1
422	к одному	1	1
423	с различной	1	1
424	не к	2	1
425	уже говорилось	1	1
426	к собственному	1	1
427	нашего времени	2	1
428	в коммуникативном	2	1
429	литературе в	3	1
430	как от	1	1
431	письма согласно	2	1
432	или иных	1	1
433	для любой	1	1
434	нуждающейся в	1	1
435	на адресата	1	1
436	но все	1	1
437	подход к	1	1
438	из ключевых	1	1
439	значение в	1	1
440	в мире	2	1
441	самим собой	2	1
442	как писал	1	1
443	сохраняется в	1	1
444	и других	1	1
445	сознания к	2	1
446	искусства в	1	1
447	может стать	1	1
448	которая как	1	1
449	на почве	2	1
450	к личностному	1	1
451	например для	1	1
452	согласно характеристике	1	1
453	в жизни	6	1
454	только лишь	1	1
455	для них	2	1
456	бахтиным в	1	1
457	действительности это	1	1
458	их как	1	1
459	с этой	5	1
460	с тем	1	1
461	в слове	2	1
462	более не	2	1
463	мы не	1	1
464	потому и	1	1
465	автора и	1	1
466	не мог	3	1
467	как замечает	1	1
468	несет в	2	1
469	эстетического отношения	1	1
470	в этих	1	1
471	о ком	1	1
472	собой исторически	1	1
473	во время	1	1
474	бы на	2	1
475	что такое	2	1
476	художественного творчества	3	1
477	бахтин с	1	1
478	значительную роль	1	1
479	а как	2	1
480	это делает	1	1
481	с точки	2	1
482	с позиции	2	1
483	этого текста	3	1
484	не столько	5	1
485	равной мере	1	1
486	как совокупность	3	1
487	в памяти	1	1
488	вплоть до	2	1
489	мир и	2	1
490	для многих	2	1
491	этот ментальный	1	1
492	в россии	2	1
493	тем не	2	1
494	и более	1	1
495	не могли	1	1
496	не должно	1	1
497	письма в	1	1
498	к отражению	1	1
499	между двумя	1	1
500	раз и	2	1
501	и тому	1	1
502	если и	1	1
503	с миром	4	1
504	чистом виде	1	1
505	до конца	1	1
506	литературы как	1	1
507	культуры это	1	1
508	тем самым	5	1
509	самого начала	1	1
510	не имеет	1	1
511	лишь способ	1	1
512	дело в	3	1
513	сознания это	1	1
514	в русской	10	1
515	можно указать	1	1
516	о них	1	1
517	но только	1	1
518	адресата но	1	1
519	жизненной позиции	1	1
520	всегда почти	1	1
521	позиций субъекта	1	1
522	для всех	1	1
523	при наличии	1	1
524	впрочем в	1	1
525	к концу	1	1
526	и является	2	1
527	xix веке	1	1
528	на него	1	1
529	как будто	2	1
530	этом отношении	2	1
531	в каком	1	1
532	эстетический объект	3	1
533	перед ним	1	1
534	личности в	1	1
535	и вполне	2	1
536	белкина в	1	1
537	уже было	1	1
538	всего в	3	1
539	и другим	1	1
540	века до	1	1
541	этом последнем	1	1
542	объекта и	2	1
543	культурной парадигмы	2	1
544	отказаться от	1	1
545	одним и	1	1
546	говоря словами	3	1
547	рамках которого	1	1
548	я автора	1	1
549	не делает	1	1
550	но по	1	1
551	средних веков	1	1
552	и от	1	1
553	россии в	1	1
554	многообразии ее	1	1
555	мысль о	1	1
556	только то	2	1
557	с самого	1	1
558	художественного мышления	1	1
559	обращаясь к	2	1
560	и сам	6	1
561	силу его	1	1
562	по аналогии	3	1
563	произведение искусства	8	1
564	он говорит	1	1
565	здесь как	2	1
566	мог бы	1	1
567	письмо как	1	1
568	во второй	1	1
569	в.т и	1	1
570	не исчерпывается	1	1
571	я думал	1	1
572	если бы	1	1
573	собой и	1	1
574	в словах	1	1
575	деятельности в	4	1
576	речевой культуры	1	1
577	оно определяется	1	1
578	мн др	1	1
579	пиковой даме	1	1
580	полной мере	1	1
581	и мн	1	1
582	быть в	1	1
583	имеет право	1	1
584	возможна только	1	1
585	не позволяет	1	1
586	настолько что	1	1
587	и читателем	2	1
588	при котором	1	1
589	на позицию	1	1
590	всех подобных	1	1
591	означает не	1	1
592	общественного сознания	3	1
593	что его	3	1
594	по правилам	2	1
595	как наиболее	1	1
596	в конечном	5	1
597	а напротив	1	1
598	составляет не	1	1
599	к истине	1	1
600	места и	1	1
601	к нему	1	1
602	в евгении	1	1
603	том или	1	1
604	теперь уже	1	1
605	здесь между	1	1
606	интертекстуальные связи	1	1
607	а потому	2	1
608	мир персонажей	1	1
609	этом как	3	1
610	их исторически	1	1
611	вслед за	1	1
612	наконец в	1	1
613	другой для	1	1
614	хх веку	1	1
615	и мы	1	1
616	не несет	1	1
617	это приводит	1	1
618	дней в	1	1
619	герой в	1	1
620	в формах	4	1
621	же безосновательно	1	1
622	одного сознания	1	1
623	и весьма	2	1
624	он уже	1	1
625	теорию литературы	1	1
626	стороны он	1	1
627	только при	1	1
628	со всеми	1	1
629	чаще всего	1	1
630	всем многообразии	1	1
631	оказывается в	1	1
632	отграничивается от	1	1
633	я в	5	1
634	в большинстве	1	1
635	только на	2	1
636	оказывается лицом	1	1
637	со временем	2	1
638	вернуться к	1	1
639	в нашей	2	1
640	то и	2	1
641	в виде	1	1
642	за счет	1	1
643	большинстве случаев	1	1
644	особую и	1	1
645	но для	1	1
646	за ним	1	1
647	ту или	2	1
648	очевидно что	1	1
649	всяком случае	2	1
650	которая может	1	1
651	представлений о	1	1
652	в конце	4	1
653	от сознания	2	1
654	жанра но	1	1
655	не о	1	1
656	может служить	1	1
657	друг друга	4	1
658	мы можем	1	1
659	не случайно	2	1
660	хх столетия	1	1
661	текст данного	1	1
662	субъекта жизни	1	1
663	как раз	4	1
664	или ином	1	1
665	автора как	1	1
666	не обладает	2	1
667	представляется знаменательным	1	1
668	представляют собой	1	1
669	быть названа	1	1
670	но эти	1	1
671	в исторической	1	1
672	выходит за	1	1
673	искусство слова	1	1
674	в области	3	1
675	до сих	1	1
676	сюда же	1	1
677	к эффекту	1	1
678	согласно весьма	1	1
679	с той	1	1
680	и прежде	3	1
681	xix столетия	3	1
682	было бы	2	1
683	еще и	3	1
684	было и	1	1
685	от литературы	2	1
686	в воображении	1	1
687	себя и	1	1
688	восприниматься как	2	1
689	нового времени	2	1
690	картину мира	1	1
691	в хх	6	1
692	равной степени	1	1
693	сознания именно	1	1
694	стремится к	1	1
695	не на	2	1
696	сознания от	3	1
697	вместо заключения	1	1
698	исторически конкретные	1	1
699	от жанра	1	1
700	литературы также	1	1
701	художественного целого	2	1
702	несмотря на	3	1
703	в связи	4	1
704	к сознанию	1	1
705	в творчестве	1	1
706	по праву	1	1
707	вместе с	1	1
708	как представляется	2	1
709	как это	8	1
710	во множестве	1	1
711	художественной литературой	1	1
712	литературы для	1	1
713	письма как	1	1
714	литературного процесса	6	1
715	целом ряде	1	1
716	если оно	2	1
717	в той	1	1
718	однако эти	1	1
719	двух сыновей	1	1
720	перечисленные моменты	1	1
721	присущую ей	1	1
722	ему по	1	1
723	как сугубо	1	1
724	да и	3	1
725	романе достоевского	1	1
726	предстает субъектом	1	1
727	евгении онегине	1	1
728	моего я	1	1
729	в чистом	1	1
730	на языке	1	1
731	однако он	1	1
732	эстетическое переживание	2	1
733	аналогии с	3	1
734	сих пор	1	1
735	о его	1	1
736	природу и	1	1
737	поэтому что	1	1
738	в чем	1	1
739	при всем	3	1
740	писал в	2	1
741	под названием	1	1
742	тех или	1	1
743	годов в	1	1
744	это уже	2	1
745	и времени	1	1
746	с авторской	1	1
747	и рецептивного	2	1
748	при таком	1	1
749	более ранних	1	1
750	они предстают	1	1
751	рефлективный традиционализм	1	1
752	рецептивном сознании	2	1
753	вопрос о	1	1
754	это как	2	1
755	которая в	2	1
756	а к	1	1
757	себя самого	1	1
758	дифференциальных признаков	1	1
759	у них	1	1
760	у достоевского	2	1
761	тем более	2	1
762	своей индивидуальной	1	1
763	пушкиным в	1	1
764	надо полагать	1	1
765	в новых	1	1
766	или не	1	1
767	личностному самоопределению	1	1
768	могли быть	1	1
769	отношении к	1	1
770	нами не	1	1
771	и формой	1	1
772	не знает	1	1
773	дискурса она	1	1
774	культуры в	4	1
775	тексты не	1	1
776	явление культуры	1	1
777	слиться в	1	1
778	переживание переживания	1	1
779	лирике и	1	1
780	ее адресата	1	1
781	и состоит	1	1
782	собой лишь	1	1
783	письма своего	1	1
784	типа есть	1	1
785	событий в	1	1
786	причастности к	1	1
787	в роли	1	1
