N	2gram	Vygotskiy__5	Myslijsy
304	бы было	1	2
305	несмотря на	5	2
306	именно то	4	2
307	но никак	1	2
308	во время	1	2
309	точки зрения	7	2
310	в своей	4	2
311	что такое	1	2
312	а как	2	2
313	то для	1	2
314	в которых	2	2
315	поэтического произведения	1	2
316	несомненно что	2	2
317	бы мы	3	2
318	выше мы	1	2
319	заставляет нас	3	2
320	принадлежит ему	1	2
321	т п	3	2
322	их в	1	2
323	даже в	1	2
324	что есть	2	2
325	что эта	4	2
326	она не	1	2
327	что с	6	2
328	на котором	1	2
329	иметь в	3	2
330	но только	3	2
331	а искусство	1	2
332	только не	5	2
333	в разных	1	2
334	из того	3	2
335	этом отношении	3	2
336	ему не	1	2
337	мысли так	1	2
338	когда мы	6	2
339	от этого	1	2
340	его с	2	2
341	от нее	1	2
342	в области	1	2
343	отказаться от	1	2
344	в нас	13	2
345	так например	3	2
346	ничего общего	1	2
347	то или	1	2
348	и о	3	2
349	произведением искусства	1	2
350	это единство	1	2
351	в ее	3	2
352	только при	1	2
353	в собственном	1	2
354	так в	3	2
355	привести в	1	2
356	каждого из	1	2
357	во многом	1	2
358	произведения не	1	2
359	котором мы	3	2
360	когда в	2	2
361	и с	2	2
362	об этом	3	2
363	выше о	1	2
364	при восприятии	1	2
365	каждый раз	1	2
366	о том	10	2
367	и та	2	2
368	но мы	2	2
369	его жизни	1	2
370	или на	2	2
371	от него	4	2
372	связь между	2	2
373	что поэт	3	2
374	в форме	2	2
375	его сознание	1	2
376	может стать	1	2
377	и мы	16	2
378	например при	1	2
379	и следует	1	2
380	эти последние	1	2
381	с здесь	3	2
382	что художественное	1	2
383	которое было	1	2
384	мы видим	8	2
385	одной из	1	2
386	в поэтическом	1	2
387	в какой	1	2
388	которое мы	3	2
389	но как	1	2
390	том чтобы	2	2
391	от одной	1	2
392	связи с	2	2
393	в виде	1	2
394	был бы	5	2
395	в одном	2	2
396	но что	1	2
397	у него	3	2
398	в других	1	2
399	другой и	1	2
400	не были	1	2
401	и даже	2	2
402	тут же	1	2
403	на чем	1	2
404	а с	5	2
405	души и	1	2
406	понятие о	1	2
407	или с	2	2
408	произведения искусства	2	2
409	всю совокупность	1	2
410	в речи	1	2
411	ко всем	1	2
412	нет ни	2	2
413	по своему	1	2
414	он говорит	3	2
415	что же	1	2
416	с этой	2	2
417	это последнее	1	2
418	перед нами	2	2
419	сознании и	1	2
420	искусство может	1	2
421	бы в	5	2
422	в большей	2	2
423	скажем что	1	2
424	и наконец	3	2
425	же в	2	2
426	что вообще	1	2
427	входящий в	2	2
428	человека то	1	2
429	есть то	2	2
430	жизни и	6	2
431	это в	3	2
432	выражено в	1	1
433	как говорят	1	1
434	отношения к	2	1
435	одним из	1	1
436	в сфере	1	1
437	переходит к	1	1
438	все остальное	1	1
439	противоречия между	1	1
440	своих свойств	1	1
441	на самом	2	1
442	можем приписать	1	1
443	бы для	2	1
444	ли мы	2	1
445	что когда	2	1
446	чего не	1	1
447	отношения между	2	1
448	когда человек	1	1
449	по преимуществу	2	1
450	не принимая	1	1
451	из его	1	1
452	что эти	2	1
453	должна быть	2	1
454	едва ли	2	1
455	по его	3	1
456	прямо а	1	1
457	чего в	1	1
458	если я	2	1
459	заботясь о	1	1
460	что между	2	1
461	что если	6	1
462	нашу мысль	1	1
463	которую мы	2	1
464	вопрос о	3	1
465	из своих	1	1
466	мы называем	2	1
467	что многие	1	1
468	в сущности	12	1
469	время как	2	1
470	только это	1	1
471	но она	2	1
472	дуб и	1	1
473	но напротив	1	1
474	того же	2	1
475	и он	2	1
476	с большим	1	1
477	собою и	1	1
478	и говорить	1	1
479	он был	2	1
480	на них	1	1
481	с двумя	3	1
482	это возможно	1	1
483	не найдем	2	1
484	здесь не	1	1
485	со словами	2	1
486	забвения и	1	1
487	без всякого	1	1
488	с его	2	1
489	данном случае	3	1
490	он может	1	1
491	совсем не	2	1
492	своего материала	2	1
493	легко может	1	1
494	мы нашли	3	1
495	если в	1	1
496	ли я	1	1
497	то значение	1	1
498	себе и	2	1
499	отличие от	2	1
500	друг от	2	1
501	нет и	1	1
502	с дело	1	1
503	эстетическое значение	1	1
504	каждый в	1	1
505	один и	1	1
506	которые не	1	1
507	и читатель	2	1
508	вызывает в	4	1
509	души а	1	1
510	особенным образом	1	1
511	с поэтому	1	1
512	его на	2	1
513	от содержания	1	1
514	стороны и	4	1
515	в художественном	1	1
516	совершенно другой	1	1
517	что ее	1	1
518	средством к	1	1
519	что касается	2	1
520	еще и	1	1
521	хотя и	1	1
522	на картине	2	1
523	когда он	5	1
524	могли бы	4	1
525	имеет в	1	1
526	определенные но	1	1
527	увидим что	9	1
528	вносит в	2	1
529	но в	5	1
530	то в	1	1
531	пример в	1	1
532	но эта	1	1
533	идея и	1	1
534	двух линий	1	1
535	данные в	1	1
536	все эти	2	1
537	если мы	16	1
538	еще один	2	1
539	или представления	1	1
540	в экономии	1	1
541	всю природу	1	1
542	тому же	1	1
543	во многих	1	1
544	он достигает	1	1
545	как он	2	1
546	в наших	1	1
547	чем больше	3	1
548	с чем	1	1
549	бы с	1	1
550	главным образом	1	1
551	с мертвым	1	1
552	но именно	1	1
553	единство в	1	1
554	при виде	1	1
555	в понимании	1	1
556	он должен	8	1
557	есть та	1	1
558	понятно если	1	1
559	именно из	2	1
560	что единство	1	1
561	в корне	1	1
562	и вот	2	1
563	нам только	3	1
564	кажется нам	6	1
565	существует и	1	1
566	языком и	1	1
567	ними в	1	1
568	мысль то	1	1
569	в нее	2	1
570	такого же	1	1
571	на самое	3	1
572	мы его	1	1
573	в совершенно	6	1
574	сознание и	1	1
575	нам остается	1	1
576	том случае	1	1
577	именно язык	1	1
578	представления как	1	1
579	заключается в	8	1
580	те или	1	1
581	образом если	2	1
582	мы на	1	1
583	искусства в	2	1
584	в глазах	2	1
585	это не	3	1
586	и наша	1	1
587	окажется что	1	1
588	в жизни	1	1
589	кажется что	1	1
590	себе сравнить	1	1
591	только одно	1	1
592	в минуту	1	1
593	форму в	1	1
594	или наоборот	2	1
595	которой он	1	1
596	и вне	1	1
597	нигде не	1	1
598	для чего	2	1
599	что всякое	4	1
600	нам не	1	1
601	с такой	4	1
602	то самое	1	1
603	искусства может	1	1
604	в этих	3	1
605	о ком	1	1
606	которая имеет	1	1
607	как все	2	1
608	в такой	1	1
609	с точки	2	1
610	представлений и	1	1
611	бы почти	1	1
612	и трудно	1	1
613	находятся между	1	1
614	знаем что	2	1
615	жизни с	1	1
616	всякий раз	2	1
617	его действия	1	1
618	стало быть	1	1
619	чувствами и	1	1
620	которые в	1	1
621	большее количество	2	1
622	но он	3	1
623	речи в	1	1
624	уже сказали	1	1
625	однако в	1	1
626	но стоит	1	1
627	того кто	1	1
628	любовь к	1	1
629	разуметь под	1	1
630	были вызваны	1	1
631	что те	1	1
632	это чувство	1	1
633	мало того	1	1
634	и другое	2	1
635	только из	1	1
636	ее с	1	1
637	в процессе	1	1
638	которого он	1	1
639	и искусство	1	1
640	и именно	4	1
641	когда они	1	1
642	достигает своего	2	1
643	чем не	2	1
644	должны отказаться	1	1
645	не могло	1	1
646	того и	1	1
647	принадлежат к	1	1
648	на язык	1	1
649	ничего не	2	1
650	больше чем	1	1
651	под этим	1	1
652	в противоречие	1	1
653	же после	1	1
654	очень редких	1	1
655	во всем	2	1
656	и чувства	2	1
657	мы бы	1	1
658	здесь же	1	1
659	что на	3	1
660	этих образов	1	1
661	чувства то	1	1
662	тесной связи	1	1
663	с другом	3	1
664	допустить что	1	1
665	с которой	2	1
666	этот закон	2	1
667	убеждения что	1	1
668	образом что	3	1
669	душевных движений	1	1
670	сомнение в	1	1
671	лица но	1	1
672	отличается от	2	1
673	же самое	5	1
674	для его	1	1
675	мы могли	4	1
676	он видит	2	1
677	что чувственный	1	1
678	говоря словами	1	1
679	но каким	1	1
680	любовь в	2	1
681	должен быть	2	1
682	разные стороны	1	1
683	искусство на	1	1
684	от друга	2	1
685	в виду	4	1
686	такое что	2	1
687	и значения	1	1
688	не прямо	1	1
689	в понятие	1	1
690	как по	1	1
691	чувства следовательно	1	1
692	это с	1	1
693	и говорит	3	1
694	только то	1	1
695	с самого	3	1
696	говорится что	2	1
697	образом то	1	1
698	от мысли	1	1
699	с если	1	1
700	на том	2	1
701	и когда	9	1
702	что у	3	1
703	убеждение в	1	1
704	времени и	3	1
705	не с	2	1
706	ясно что	6	1
707	мог бы	2	1
708	и каждый	1	1
709	в результате	4	1
710	чувственного восприятия	1	1
711	это только	3	1
712	круг явлений	1	1
713	понятно что	2	1
714	нечто такое	2	1
715	силу того	1	1
716	составные части	1	1
717	совершенно невозможно	1	1
718	для этого	9	1
719	сама она	1	1
720	остановимся на	3	1
721	в отдельном	1	1
722	предположить что	2	1
723	нас и	2	1
724	только до	1	1
725	находится в	2	1
726	мы всегда	1	1
727	сводится к	5	1
728	именно потому	3	1
729	понять как	2	1
730	и здесь	6	1
731	имеет еще	1	1
732	и т.д	1	1
733	и т.п	1	1
734	говорить не	1	1
735	другими словами	1	1
736	не имеем	2	1
737	в которое	1	1
738	после того	1	1
739	которые однако	1	1
740	казаться что	1	1
741	нас в	1	1
742	образом мы	3	1
743	души в	1	1
744	основанного на	1	1
745	кажется вполне	1	1
746	гораздо чаще	1	1
747	во всех	2	1
748	однако с	1	1
749	которые мы	1	1
750	этому поводу	4	1
751	эти два	3	1
752	на одном	4	1
753	от одного	2	1
754	и содержания	1	1
755	отдельного слова	1	1
756	есть тоже	1	1
757	остается при	2	1
758	уже потому	1	1
759	говоря что	2	1
760	наша собственная	1	1
761	искусство имеет	1	1
762	содержание но	1	1
763	который бы	1	1
764	места и	2	1
765	следовательно в	1	1
766	мы одинаково	1	1
767	тех пор	2	1
768	предмета и	1	1
769	я был	1	1
770	что здесь	3	1
771	как из	3	1
772	в двух	5	1
773	если скажем	1	1
774	тот же	3	1
775	и представляет	1	1
776	особенно легко	1	1
777	в стороне	1	1
778	которому искусство	1	1
779	который в	1	1
780	между этими	1	1
781	и ее	1	1
782	по этому	5	1
783	себя в	1	1
784	нас с	1	1
785	конечно не	1	1
786	на фантазию	1	1
787	в поэзии	1	1
788	каким образом	2	1
789	не принадлежит	1	1
790	или даже	1	1
791	при помощи	1	1
792	но совершенно	1	1
793	его и	1	1
794	смерти и	1	1
795	противоречия и	1	1
796	но несомненно	1	1
797	мы знаем	2	1
798	не сам	1	1
799	с первым	1	1
800	его души	1	1
801	бы совершенно	1	1
802	могло бы	1	1
803	этом слове	1	1
804	сами по	2	1
805	не выражается	1	1
806	произведения и	1	1
807	очевидно не	1	1
808	должен был	4	1
809	каждый из	1	1
810	другому и	2	1
811	не хотим	1	1
812	в очень	1	1
813	к самому	2	1
814	не является	2	1
815	что чувство	3	1
816	это будет	2	1
817	чтобы показать	2	1
818	имеет и	1	1
819	как у	1	1
820	на ее	1	1
821	тем мы	2	1
822	следовательно не	1	1
823	чем он	1	1
824	остается для	1	1
825	и образов	1	1
826	на которые	1	1
827	мы еще	1	1
828	могут иметь	1	1
829	чувством и	1	1
830	превращается в	1	1
831	на этот	3	1
832	нашей души	1	1
833	бы назвать	1	1
834	возможность не	1	1
835	в картине	1	1
836	с которым	3	1
837	его как	1	1
838	план и	1	1
839	своей особенности	1	1
840	словах и	1	1
841	сердце в	1	1
842	под влиянием	3	1
843	как именно	1	1
844	содержанию как	1	1
845	почти ничего	1	1
846	видели в	1	1
847	время с	1	1
848	в одной	2	1
849	или по	1	1
850	насколько он	1	1
851	эта особенность	1	1
852	редких случаях	1	1
853	общего с	1	1
854	многих случаях	1	1
855	душевная жизнь	1	1
856	искусства к	1	1
857	что невольно	1	1
858	в данном	3	1
859	пределов его	1	1
860	выражение лица	2	1
861	находятся в	3	1
862	из разных	1	1
863	действие и	3	1
864	да и	1	1
865	какого требует	1	1
866	друг с	3	1
867	исходя из	2	1
868	это значит	2	1
869	к следующему	2	1
870	и там	1	1
871	не вносит	1	1
872	как например	2	1
873	и другим	1	1
874	что тогда	1	1
875	деятельности на	1	1
876	только для	1	1
877	раздражение и	1	1
878	и таким	2	1
879	есть знак	1	1
880	сходство с	1	1
881	совершенно верно	4	1
882	смысл для	2	1
883	от той	2	1
884	формы и	3	1
885	здесь все	1	1
886	мы только	2	1
887	том виде	1	1
888	с как	1	1
889	внутренней связи	1	1
890	о котором	6	1
891	так мы	1	1
892	которая в	1	1
893	впечатления от	1	1
894	художник в	1	1
895	на первый	2	1
896	это может	2	1
897	тогда нам	1	1
898	в эту	1	1
899	с не	1	1
900	в одинаковой	1	1
901	же оно	1	1
902	я в	1	1
903	романа и	1	1
904	очень хорошо	2	1
905	все то	2	1
906	давно уже	2	1
907	понимание этого	1	1
908	до тех	2	1
909	к ее	1	1
910	если будем	1	1
911	может и	1	1
912	между ними	2	1
913	предмета при	1	1
914	равно как	1	1
915	по одному	1	1
916	с ними	1	1
917	почему он	1	1
918	минуту своего	1	1
919	месте но	1	1
920	может изображать	1	1
921	мысль и	1	1
922	что то	1	1
923	каждом отдельном	1	1
924	а нечто	1	1
925	и эта	2	1
926	понимать что	1	1
927	нас не	2	1
928	можно назвать	1	1
929	во всяком	1	1
930	говорит нам	1	1
931	гораздо более	2	1
