N	2gram	Bakhtin_sl_1	Myshleni
109	на этом	2	4
110	не умеет	1	4
111	и того	1	4
112	но если	1	4
113	он должен	1	4
114	не в	7	4
115	в сознании	2	4
116	оно не	6	4
117	что и	1	4
118	именно в	3	4
119	между этими	2	4
120	в качестве	3	4
121	которые в	3	4
122	в состоянии	1	4
123	друг друга	3	4
124	но что	1	4
125	осознанности и	1	4
126	только по	1	4
127	на этот	1	4
128	системы в	1	4
129	и следовательно	7	4
130	в частности	2	4
131	ко всем	1	4
132	они не	1	4
133	что отношение	1	3
134	ту же	4	3
135	чего не	1	3
136	оба эти	1	3
137	может сделать	1	3
138	с его	4	3
139	из этих	3	3
140	связи и	1	3
141	как в	8	3
142	хотя и	2	3
143	от этого	2	3
144	на его	8	3
145	как оно	3	3
146	связанные с	3	3
147	при этом	6	3
148	с ней	2	3
149	как увидим	2	3
150	в плане	6	3
151	одной и	1	3
152	и по	2	3
153	в каждом	4	3
154	письменная речь	1	3
155	между отдельными	1	3
156	в ином	1	3
157	в них	6	3
158	в их	4	3
159	его отношение	1	3
160	и той	2	3
161	для данного	1	3
162	до известной	2	3
163	в основе	5	3
164	только не	1	3
165	по своей	1	3
166	связи с	2	3
167	этом отношении	1	3
168	лежит в	4	3
169	отличается от	1	3
170	исследования и	1	3
171	в себя	1	3
172	только те	1	3
173	переход к	1	3
174	те же	2	3
175	образом в	3	3
176	и здесь	3	3
177	прямо и	4	3
178	до сих	2	3
179	во втором	1	3
180	в его	13	3
181	и только	1	3
182	слов и	2	3
183	все время	3	3
184	один из	4	3
185	и его	14	3
186	есть в	1	3
187	до конца	12	3
188	нуждается в	1	3
189	а не	15	3
190	но как	1	3
191	на фоне	7	3
192	сих пор	2	3
193	в целом	2	3
194	тем и	2	3
195	в другой	2	3
196	бы в	1	3
197	отношении к	6	3
198	в системе	1	3
199	не знает	1	3
200	первом случае	2	3
201	как на	1	3
202	одним из	4	2
203	рассматривается как	1	2
204	он может	2	2
205	которыми он	1	2
206	мы уже	2	2
207	и иной	1	2
208	что уже	1	2
209	слово не	2	2
210	которые он	1	2
211	языка у	3	2
212	а только	1	2
213	что они	2	2
214	прежде всего	8	2
215	все же	7	2
216	и наконец	4	2
217	нами в	2	2
218	все эти	9	2
219	к одному	1	2
220	другом в	1	2
221	с этой	3	2
222	от общего	1	2
223	различие между	1	2
224	в другом	2	2
225	с другими	5	2
226	чем в	1	2
227	несмотря на	1	2
228	в этих	2	2
229	в своей	7	2
230	могут не	2	2
231	в котором	2	2
232	что всякий	1	2
233	мы называем	1	2
234	в которых	1	2
235	из области	1	2
236	точку зрения	3	2
237	но это	1	2
238	но он	2	2
239	друг другу	2	2
240	речи в	4	2
241	и более	1	2
242	слова к	1	2
243	и вообще	2	2
244	ничего нового	2	2
245	и конкретного	1	2
246	не менее	1	2
247	она не	3	2
248	на котором	1	2
249	но только	1	2
250	не могло	3	2
251	подчиненных ему	1	2
252	входят в	1	2
253	именно потому	1	2
254	у нас	2	2
255	языка в	16	2
256	и возникает	1	2
257	и от	4	2
258	на том	2	2
259	поэтому мы	1	2
260	не с	2	2
261	для этого	1	2
262	с ним	7	2
263	предмета и	2	2
264	в значительной	1	2
265	нас в	2	2
266	языке и	2	2
267	но с	1	2
268	в меньшей	1	2
269	с ними	3	2
270	дело с	1	2
271	языка на	3	2
272	своего собственного	1	2
273	где они	2	2
274	из которого	1	2
275	если мы	2	2
276	только на	2	2
277	не из	2	2
278	речь в	2	2
279	в новом	1	2
280	на одном	1	2
281	из них	3	2
282	в одном	2	2
283	у него	3	2
284	в других	3	2
285	с другой	5	2
286	чем он	2	2
287	и др	14	2
288	в определенных	2	2
289	более того	3	2
290	которых мы	1	2
291	не на	5	2
292	и непосредственно	5	2
293	связей и	1	2
294	бы оно	1	2
295	в меру	1	2
296	по своему	2	2
297	в данном	3	2
298	и там	3	2
299	по существу	3	2
300	более сложных	1	2
301	этого слова	1	2
302	как только	3	2
303	этом случае	2	2
304	все это	5	2
305	языка его	3	2
306	известной степени	4	2
307	форм и	3	2
308	для нас	2	2
309	от него	1	2
310	у них	2	2
311	интерес к	2	2
312	а в	6	2
313	другой стороны	4	2
314	из этого	3	2
315	речи как	1	2
316	и другие	1	2
317	конкретного и	2	2
318	смысле слова	2	1
319	и через	1	1
320	не остается	1	1
321	выражения в	1	1
322	тех же	1	1
323	бы для	1	1
324	самый предмет	1	1
325	в чисто	2	1
326	в определенный	1	1
327	его же	3	1
328	и до	1	1
329	из его	1	1
330	не меньшим	1	1
331	с таким	1	1
332	сливается с	2	1
333	есть не	1	1
334	и образования	1	1
335	для своего	1	1
336	при анализе	1	1
337	неизбежно приводит	1	1
338	моментах в	1	1
339	в первый	1	1
340	вместо анализа	1	1
341	язык как	3	1
342	этой специфической	1	1
343	но даже	1	1
344	и он	1	1
345	свою очередь	2	1
346	не нужно	1	1
347	стоят на	1	1
348	на их	1	1
349	в различных	1	1
350	в специфических	1	1
351	на самом	2	1
352	сущности и	1	1
353	точка зрения	8	1
354	эта зона	1	1
355	словами и	1	1
356	не просто	1	1
357	нет и	1	1
358	за пределы	4	1
359	один и	1	1
360	которые не	1	1
361	с процессами	1	1
362	его на	1	1
363	стороны и	1	1
364	как к	2	1
365	что как	1	1
366	не требует	3	1
367	перед нами	4	1
368	кроме того	4	1
369	далее и	1	1
370	и тот	1	1
371	его к	1	1
372	эти условия	1	1
373	все возможные	1	1
374	в этот	1	1
375	рядом друг	1	1
376	отношения с	1	1
377	он в	5	1
378	только два	1	1
379	речи но	2	1
380	иным путем	1	1
381	другом случае	2	1
382	только один	1	1
383	который определяет	1	1
384	что она	1	1
385	не его	2	1
386	его словаря	1	1
387	но именно	4	1
388	единство в	1	1
389	не значит	1	1
390	в понимании	3	1
391	пределах одного	1	1
392	не как	4	1
393	он пользуется	3	1
394	широком смысле	2	1
395	и единство	2	1
396	речь с	1	1
397	одному и	2	1
398	или иных	1	1
399	в нее	1	1
400	конца и	3	1
401	одно и	2	1
402	бы они	1	1
403	и может	3	1
404	связанных с	4	1
405	и с	4	1
406	особенности в	1	1
407	на все	2	1
408	или даже	2	1
409	всех областях	1	1
410	входит в	4	1
411	это было	1	1
412	те или	3	1
413	может стать	1	1
414	действительности в	1	1
415	ведь в	1	1
416	ни в	1	1
417	но уже	1	1
418	рядом с	4	1
419	далеко не	5	1
420	он действительно	1	1
421	и определяет	1	1
422	другого языка	3	1
423	он и	1	1
424	всегда существует	1	1
425	языка но	4	1
426	этим отношением	1	1
427	всех этих	4	1
428	и становится	1	1
429	места в	1	1
430	привело к	1	1
431	таким же	1	1
432	осознания и	1	1
433	и без	1	1
434	возможности в	2	1
435	жизнь и	1	1
436	не столько	1	1
437	в отличие	1	1
438	не исчерпывается	2	1
439	до последнего	2	1
440	от его	3	1
441	основе ее	1	1
442	оно должно	1	1
443	тем не	1	1
444	без всяких	2	1
445	том и	2	1
446	не должно	3	1
447	на всю	3	1
448	даже в	2	1
449	этой работы	1	1
450	заставляет его	2	1
451	на один	2	1
452	случае в	1	1
453	с теми	1	1
454	дело в	1	1
455	одна из	2	1
456	одной плоскости	1	1
457	к изучению	1	1
458	которого он	1	1
459	дело не	2	1
460	для всего	1	1
461	может только	1	1
462	тем чем	3	1
463	и сразу	1	1
464	при наличии	1	1
465	совершенно иным	1	1
466	что самое	1	1
467	рассматривать с	1	1
468	это отношение	2	1
469	находиться в	1	1
470	видим что	1	1
471	которого еще	1	1
472	же он	1	1
473	ее различными	1	1
474	самых основных	1	1
475	котором в	1	1
476	в каком	1	1
477	развиваются в	1	1
478	в действительности	1	1
479	очень часто	1	1
480	в специальном	1	1
481	над самим	1	1
482	есть только	1	1
483	человека в	1	1
484	его за	1	1
485	другое слово	1	1
486	для его	1	1
487	в самых	2	1
488	обращение к	1	1
489	он никогда	1	1
490	на это	1	1
491	и своя	1	1
492	и это	1	1
493	оно может	2	1
494	и самое	2	1
495	и о	2	1
496	это движение	1	1
497	без всякого	1	1
498	в ее	2	1
499	данном случае	3	1
500	направлении к	1	1
501	языка так	3	1
502	чужой речи	7	1
503	фоне которых	1	1
504	в рамки	2	1
505	по аналогии	1	1
506	но у	1	1
507	является в	1	1
508	находится в	1	1
509	только и	1	1
510	в широком	2	1
511	эта точка	1	1
512	о том	3	1
513	этого общего	2	1
514	все его	4	1
515	в единую	1	1
516	может не	8	1
517	языков на	1	1
518	специфические формы	1	1
519	на всех	1	1
520	к нему	5	1
521	между тем	2	1
522	языковой системы	4	1
523	данного круга	2	1
524	эти два	1	1
525	язык в	4	1
526	понятий как	1	1
527	его актуального	1	1
528	он еще	1	1
529	в лучшем	2	1
530	условия для	1	1
531	например при	1	1
532	состояние его	1	1
533	с системой	1	1
534	определяет всю	1	1
535	в двух	1	1
536	в ряде	1	1
537	тот же	1	1
538	среди других	2	1
539	явления в	1	1
540	чужой речью	3	1
541	во всем	1	1
542	он располагает	1	1
543	и ее	3	1
544	с одной	4	1
545	именно на	1	1
546	с которыми	2	1
547	в эти	1	1
548	которой оно	1	1
549	с живыми	1	1
550	конечно не	3	1
551	уже не	2	1
552	и у	2	1
553	языка а	3	1
554	то и	1	1
555	в виде	2	1
556	в начале	1	1
557	в известном	2	1
558	его и	3	1
559	и соотношений	1	1
560	и их	1	1
561	в известной	2	1
562	слова в	8	1
563	вовсе не	7	1
564	с этими	2	1
565	отличие от	1	1
566	к той	1	1
567	основного факта	1	1
568	ближайшим образом	1	1
569	находятся в	1	1
570	в очень	1	1
571	а потому	1	1
572	ведь всякое	1	1
573	и даже	6	1
574	других не	1	1
575	или иной	9	1
576	влияние на	1	1
577	как у	1	1
578	имеет свой	2	1
579	здесь в	4	1
580	наконец в	2	1
581	а с	2	1
582	может иметь	1	1
583	а на	2	1
584	он только	1	1
585	а главное	1	1
586	на весь	1	1
587	только как	1	1
588	в руках	1	1
589	о чем	1	1
590	его сознании	1	1
591	к высшему	1	1
592	и слово	2	1
593	ближе к	1	1
594	эти особенности	1	1
595	мышлении и	1	1
596	и во	3	1
597	эти слова	2	1
598	до этого	1	1
599	относятся к	1	1
600	в разной	1	1
601	ничего нет	1	1
602	в направлении	1	1
603	к своему	6	1
604	влияния на	3	1
605	одной стороны	4	1
606	мышление вообще	1	1
607	от предмета	1	1
608	мы говорили	1	1
609	зрения и	2	1
610	возможность такого	1	1
611	мы сказали	4	1
612	в это	1	1
613	на пути	1	1
614	в истории	3	1
615	аналогии с	1	1
616	в основном	3	1
617	лучшем случае	2	1
618	которые были	1	1
619	с большой	1	1
620	на одной	1	1
621	тех или	1	1
622	в более	1	1
623	бы невозможно	1	1
624	оно как	2	1
625	включает в	1	1
626	в результате	3	1
627	являются основными	1	1
628	работы над	1	1
629	последнего времени	2	1
630	отдельными и	1	1
631	той или	9	1
632	тем более	1	1
633	только с	1	1
634	в большей	3	1
635	на языке	1	1
636	обстоит дело	2	1
637	от всякого	2	1
638	должен быть	1	1
639	в высшем	1	1
640	слово в	10	1
641	в свою	3	1
642	первый раз	1	1
643	и становятся	1	1
644	но этим	1	1
645	совершенно не	2	1
646	предмете и	1	1
647	одновременно и	2	1
648	есть и	1	1
649	строится на	1	1
650	свои собственные	2	1
651	можно дать	1	1
652	но эти	3	1
653	в данную	1	1
654	к этому	2	1
655	значение в	1	1
656	им и	1	1
657	все что	1	1
658	этой точки	1	1
659	он часто	1	1
