N	2gram	Vygotskiy__6	StatiiOP
116	не менее	2	3
117	что эта	2	3
118	самого начала	7	3
119	что ему	1	3
120	не могло	2	3
121	никогда не	8	3
122	и по	3	3
123	тем что	8	3
124	у нас	2	3
125	и именно	1	3
126	оно не	4	3
127	с самого	7	3
128	и здесь	3	3
129	на вопрос	2	3
130	в пользу	2	3
131	как у	1	3
132	наконец в	1	3
133	но это	2	3
134	так что	6	3
135	ни одного	1	3
136	что на	4	3
137	и даже	1	3
138	еще и	1	3
139	а с	1	3
140	до конца	3	3
141	так же	15	3
142	относятся к	1	3
143	другой стороны	2	3
144	похоже на	1	3
145	отношении к	3	3
146	как известно	7	2
147	в силе	2	2
148	того же	7	2
149	тем же	1	2
150	из его	1	2
151	то же	7	2
152	для своего	1	2
153	с его	3	2
154	и который	1	2
155	отличие от	1	2
156	нет и	1	2
157	что они	2	2
158	на то	4	2
159	к сожалению	1	2
160	там где	7	2
161	в истории	1	2
162	в одной	4	2
163	и как	6	2
164	в чисто	1	2
165	х и	1	2
166	все эти	2	2
167	в этой	5	2
168	в себе	4	2
169	как он	1	2
170	на его	3	2
171	при этом	3	2
172	если бы	7	2
173	тем не	1	2
174	и более	2	2
175	том же	5	2
176	его в	6	2
177	это было	1	2
178	в это	1	2
179	как и	6	2
180	во внимание	2	2
181	несмотря на	2	2
182	полном смысле	1	2
183	что такое	3	2
184	в отношении	10	2
185	с точки	10	2
186	в отличие	1	2
187	что я	2	2
188	от его	1	2
189	не могли	5	2
190	даже в	1	2
191	совершенно так	1	2
192	но они	1	2
193	очень похоже	1	2
194	что с	3	2
195	в то	6	2
196	дело не	1	2
197	не имеет	6	2
198	в процессе	9	2
199	это еще	1	2
200	только не	3	2
201	и теперь	1	2
202	не может	19	2
203	не по	3	2
204	только с	1	2
205	в области	6	2
206	образом не	1	2
207	в каком	1	2
208	не потому	1	2
209	языка в	2	2
210	например что	1	2
211	на это	1	2
212	и это	1	2
213	в ее	1	2
214	принять во	2	2
215	еще в	2	2
216	никак не	1	2
217	этой мысли	1	2
218	что оба	1	2
219	в значительной	2	2
220	если принять	3	2
221	что и	4	2
222	как например	1	2
223	чем он	2	2
224	этот вопрос	3	2
225	только в	18	2
226	на всем	1	2
227	раз в	3	2
228	очевидно что	3	2
229	сами по	1	2
230	в конце	2	2
231	так как	10	2
232	может быть	13	2
233	в них	3	2
234	ближайшим образом	1	2
235	уступает место	1	2
236	с той	1	2
237	и др	2	2
238	только к	3	2
239	говорит о	1	2
240	только по	4	2
241	на этот	4	2
242	не на	2	2
243	если не	1	2
244	и вообще	2	2
245	эти слова	1	2
246	как это	3	2
247	что именно	2	2
248	к своему	1	2
249	по своему	2	2
250	в данном	2	2
251	что за	1	2
252	в тех	1	2
253	по существу	2	2
254	том смысле	2	2
255	только о	1	2
256	с этой	2	2
257	ее в	2	2
258	в результате	1	2
259	не должен	1	2
260	только что	2	2
261	во время	1	2
262	сказать что	13	2
263	совершенно не	1	2
264	и другие	2	2
265	они не	4	2
266	года после	1	1
267	не иначе	4	1
268	ту же	3	1
269	языка с	1	1
270	вокруг которого	1	1
271	сам по	1	1
272	и то	4	1
273	это и	3	1
274	в приведенном	1	1
275	что когда	1	1
276	которого является	2	1
277	в первом	4	1
278	отношения между	4	1
279	и до	1	1
280	в конкретном	1	1
281	в зависимости	5	1
282	новый способ	1	1
283	которыми он	2	1
284	той же	4	1
285	мы не	6	1
286	точкой зрения	1	1
287	бы что	1	1
288	ответить на	1	1
289	есть нечто	1	1
290	в сущности	7	1
291	совпадает с	4	1
292	к началу	1	1
293	из того	5	1
294	при решении	5	1
295	надо иметь	1	1
296	в каждой	4	1
297	утверждая что	1	1
298	стороны но	1	1
299	ниже к	1	1
300	еще не	8	1
301	он сам	2	1
302	в чем	6	1
303	на другой	1	1
304	друг к	3	1
305	но как	3	1
306	в голове	1	1
307	не удивительно	1	1
308	ответ на	1	1
309	по отношению	10	1
310	отношение к	7	1
311	себе и	2	1
312	не просто	1	1
313	из важнейших	1	1
314	нет как	1	1
315	что во	1	1
316	независимо от	3	1
317	под его	1	1
318	что как	1	1
319	понимать в	1	1
320	расхождение между	1	1
321	когда он	2	1
322	целый ряд	4	1
323	времени когда	1	1
324	сказал бы	1	1
325	что этим	1	1
326	силе и	1	1
327	и хотя	1	1
328	за собой	3	1
329	к другому	4	1
330	представляет собой	3	1
331	в ответ	1	1
332	в особенностях	1	1
333	не оставляет	1	1
334	из этих	3	1
335	времени совершенно	1	1
336	с их	1	1
337	им в	1	1
338	и тот	1	1
339	зависимости от	5	1
340	только один	1	1
341	в ряду	2	1
342	к выводу	1	1
343	что она	1	1
344	но именно	1	1
345	именно то	1	1
346	формы но	1	1
347	и еще	1	1
348	в первую	3	1
349	эта последняя	1	1
350	в понимании	1	1
351	к одному	2	1
352	этого вопроса	2	1
353	не как	1	1
354	новое и	1	1
355	например как	1	1
356	но вместе	1	1
357	на этом	4	1
358	говоря в	1	1
359	одно и	1	1
360	и характер	1	1
361	они должны	1	1
362	с величайшим	1	1
363	в совершенно	2	1
364	значение в	1	1
365	различие между	2	1
366	говоря все	1	1
367	связанных с	1	1
368	те же	3	1
369	была в	2	1
370	упомянутой выше	1	1
371	к другу	4	1
372	а по	3	1
373	на этой	5	1
374	заключается в	7	1
375	не умеет	4	1
376	первую очередь	3	1
377	пути от	1	1
378	с другими	2	1
379	действительности в	1	1
380	окажется что	1	1
381	известно что	2	1
382	этом смысле	2	1
383	что один	2	1
384	считать установленным	1	1
385	и тем	5	1
386	раскрыто в	1	1
387	но уже	1	1
388	это положение	1	1
389	в высшей	2	1
390	всякую возможность	2	1
391	мы видели	8	1
392	в развитии	24	1
393	можно считать	1	1
394	ряд новых	1	1
395	через другие	2	1
396	вопроса об	1	1
397	но если	4	1
398	во второй	2	1
399	и их	1	1
400	который оказался	1	1
401	это делает	1	1
402	представление о	1	1
403	последовательности в	1	1
404	значение для	3	1
405	и той	3	1
406	который всегда	1	1
407	от слов	1	1
408	условием для	1	1
409	пункта в	1	1
410	нас к	4	1
411	и очень	1	1
412	на один	1	1
413	что есть	1	1
414	значений слов	5	1
415	внимание то	1	1
416	сущности говоря	4	1
417	она не	2	1
418	с теми	1	1
419	мысли в	4	1
420	одна из	1	1
421	к новым	1	1
422	в основе	3	1
423	которого он	1	1
424	но только	2	1
425	для всего	1	1
426	он с	2	1
427	больше чем	3	1
428	и без	1	1
429	аналогии между	1	1
430	с большой	1	1
431	речи не	1	1
432	или другие	1	1
433	этих двух	1	1
434	впрочем в	1	1
435	как она	1	1
436	прежде чем	1	1
437	вместо того	2	1
438	вернее сказать	1	1
439	одному и	1	1
440	на все	1	1
441	в момент	1	1
442	не могут	5	1
443	он и	1	1
444	сравнительно с	1	1
445	его за	1	1
446	отличается от	3	1
447	что является	1	1
448	остановиться на	3	1
449	они и	1	1
450	слова с	1	1
451	он никогда	1	1
452	что при	4	1
453	языка по	1	1
454	как мы	10	1
455	что все	5	1
456	свою очередь	1	1
457	без всякого	1	1
458	данном случае	1	1
459	были бы	2	1
460	если попытаться	1	1
461	то время	6	1
462	в пределах	5	1
463	стоят в	2	1
464	затем уже	1	1
465	на том	2	1
466	переход к	3	1
467	можно было	7	1
468	не с	2	1
469	которые он	2	1
470	о связи	2	1
471	по сравнению	15	1
472	это расхождение	1	1
473	опираются на	1	1
474	хотя это	1	1
475	выводу что	1	1
476	образом в	3	1
477	именно потому	2	1
478	зависеть от	1	1
479	вот почему	2	1
480	настоящее время	1	1
481	второй половине	1	1
482	с того	3	1
483	можно сказать	6	1
484	отчета в	1	1
485	каждом данном	1	1
486	и во	1	1
487	на всех	1	1
488	больше а	1	1
489	те или	1	1
490	связь между	4	1
491	во втором	3	1
492	эти два	1	1
493	нуждается в	3	1
494	положение вещей	1	1
495	от этих	1	1
496	в середине	1	1
497	все время	3	1
498	конце концов	1	1
499	не совпадает	2	1
500	и соответствующая	1	1
501	своим источником	1	1
502	один из	3	1
503	в двух	1	1
504	тот же	1	1
505	места в	1	1
506	с ними	2	1
507	всю свою	2	1
508	его жизнь	1	1
509	близкое к	1	1
510	он уже	1	1
511	который в	1	1
512	эти определения	1	1
513	себе отчета	1	1
514	большим трудом	1	1
515	но между	1	1
516	с которыми	1	1
517	внимание что	1	1
518	конечно не	1	1
519	только на	2	1
520	отношений к	1	1
521	возможным в	2	1
522	различия в	2	1
523	а это	3	1
524	его отношений	1	1
525	речь в	2	1
526	этого процесса	2	1
527	но совершенно	2	1
528	в известной	1	1
529	у другого	1	1
530	точка зрения	1	1
531	это предположение	1	1
532	которые одновременно	1	1
533	не для	1	1
534	а в	2	1
535	мы можем	9	1
536	но что	4	1
537	у него	2	1
538	смысле слова	1	1
539	в руки	1	1
540	в каждом	3	1
541	в очень	1	1
542	представляют собой	3	1
543	на стороне	1	1
544	а на	1	1
545	язык в	1	1
546	за пределы	1	1
547	что тот	1	1
548	к которому	2	1
549	система которая	1	1
550	естественно что	1	1
551	связано с	3	1
552	то и	1	1
553	из наиболее	1	1
554	шаг в	1	1
555	мы и	4	1
556	в свете	5	1
557	в руках	1	1
558	одну из	1	1
559	и слово	1	1
560	в связи	2	1
561	брат и	1	1
562	пределах данной	1	1
563	виде в	1	1
564	долго и	1	1
565	именно поэтому	2	1
566	ни на	1	1
567	что дало	1	1
568	общего с	1	1
569	над ним	1	1
570	если оно	1	1
571	сравнению с	14	1
572	одновременно и	1	1
573	что же	1	1
574	самого себя	1	1
575	и всей	1	1
576	выйти за	1	1
577	который он	1	1
578	нам еще	1	1
579	ссылается на	1	1
580	на пути	1	1
581	этом случае	2	1
582	этом вопросе	2	1
583	этом и	1	1
584	должны быть	1	1
585	которые были	1	1
586	сторона этого	2	1
587	особенностей в	1	1
588	на одной	1	1
589	в более	1	1
590	вопрос в	1	1
591	становится понятным	1	1
592	и сами	1	1
593	отвечает на	1	1
594	вся история	1	1
595	как материал	1	1
596	не существует	1	1
597	собой совершенно	1	1
598	и от	2	1
599	котором он	1	1
600	что оно	7	1
601	этой системы	1	1
602	в настоящее	1	1
603	бы даже	1	1
604	для нас	2	1
605	от него	2	1
606	и все	5	1
607	бы он	1	1
608	бы в	3	1
609	речи так	1	1
610	случае и	1	1
611	в свою	1	1
612	могли быть	1	1
613	к самому	1	1
614	между ними	7	1
615	прежде и	1	1
616	обычно не	1	1
617	к его	2	1
618	языка на	2	1
619	но этот	1	1
620	понимать что	2	1
621	едва ли	1	1
622	отношению к	10	1
623	из этого	2	1
624	этой аналогии	2	1
625	не сказал	1	1
626	но эти	1	1
627	не дошла	1	1
628	при оценке	1	1
629	в своих	3	1
630	точно так	1	1
631	все что	1	1
632	том числе	1	1
633	ничего общего	1	1
634	смысле что	2	1
