N	2gram	Bakhtin_Fr_5	StatiiOP
347	которой не	1	1
348	романа следующее	1	1
349	формы но	1	1
350	и еще	1	1
351	в понимании	1	1
352	не нуждаются	1	1
353	не как	1	1
354	народ не	1	1
355	оно-то и	1	1
356	но вместе	1	1
357	на этом	5	1
358	в основу	1	1
359	и характер	1	1
360	значение в	1	1
361	об этой	3	1
362	связанных с	3	1
363	те же	1	1
364	традиции и	1	1
365	на этой	1	1
366	зрения на	4	1
367	в несколько	1	1
368	должна создать	1	1
369	известно что	1	1
370	роль в	2	1
371	для них	2	1
372	но уже	1	1
373	а за	1	1
374	мы видели	7	1
375	на пир	1	1
376	говорится о	1	1
377	принадлежит в	1	1
378	в тоне	1	1
379	этого произведения	1	1
380	и некоторые	1	1
381	такой же	4	1
382	борьбу за	1	1
383	еще раз	1	1
384	отрицательное значение	1	1
385	которая становится	1	1
386	с ума	1	1
387	во второй	2	1
388	и их	5	1
389	почти за	1	1
390	народ и	1	1
391	был одним	1	1
392	в прозе	1	1
393	в условиях	2	1
394	исхода из	3	1
395	вплоть до	2	1
396	нельзя было	2	1
397	и той	1	1
398	производили на	1	1
399	права на	2	1
400	не будем	2	1
401	нас к	1	1
402	власть в	1	1
403	себе целью	1	1
404	принадлежат к	1	1
405	который был	1	1
406	одна из	1	1
407	первая часть	2	1
408	тому кто	1	1
409	на него	2	1
410	было не	1	1
411	в основе	4	1
412	чем не	2	1
413	для всего	1	1
414	больше чем	2	1
415	и без	2	1
416	же время	9	1
417	этих двух	1	1
418	к концу	1	1
419	к ней	2	1
420	как она	1	1
421	как будто	1	1
422	на все	2	1
423	и социального	1	1
424	ни о	1	1
425	в городе	2	1
426	нет ни	2	1
427	не могут	2	1
428	он и	3	1
429	вполне понятным	1	1
430	с полной	3	1
431	что вы	1	1
432	они и	2	1
433	слова с	1	1
434	этого рода	1	1
435	что при	1	1
436	находясь в	1	1
437	как мы	8	1
438	в свое	1	1
439	значения и	1	1
440	от реальной	1	1
441	что все	2	1
442	свою очередь	1	1
443	здесь не	6	1
444	без всякого	1	1
445	данном случае	2	1
446	средних веков	1	1
447	характер и	1	1
448	этому и	1	1
449	реальной действительности	1	1
450	все содержание	1	1
451	то время	3	1
452	в пределах	2	1
453	так в	2	1
454	имеет никакого	1	1
455	на том	2	1
456	котором мы	1	1
457	говорит на	1	1
458	можно было	4	1
459	здесь нет	3	1
460	есть произведение	1	1
461	она была	1	1
462	по тому	2	1
463	не были	1	1
464	поэтому в	1	1
465	в эпоху	7	1
466	образом в	1	1
467	связанное с	1	1
468	именно потому	1	1
469	вот почему	1	1
470	из рук	1	1
471	но к	1	1
472	столь же	1	1
473	др в	2	1
474	его тело	1	1
475	можно сказать	2	1
476	случая к	1	1
477	и во	4	1
478	на всех	2	1
479	связь между	1	1
480	не дал	1	1
481	от них	1	1
482	нуждается в	3	1
483	никаких сомнений	1	1
484	в форме	1	1
485	от собственно	1	1
486	в середине	1	1
487	в лице	1	1
488	и всего	1	1
489	у своего	1	1
490	не случайно	1	1
491	один из	2	1
492	в двух	1	1
493	тот же	1	1
494	речи о	1	1
495	с ними	1	1
496	особенно если	1	1
497	до нас	3	1
498	поэтому и	3	1
499	должно заметить	1	1
500	здесь о	1	1
501	и жизни	2	1
502	не будет	1	1
503	был совершенно	1	1
504	конечно не	2	1
505	одна с	1	1
506	в поэзии	3	1
507	поэма была	1	1
508	где бы	1	1
509	одно из	2	1
510	себе в	1	1
511	чувствует свою	1	1
512	ведь это	2	1
513	в известной	2	1
514	не подвергался	1	1
515	и также	1	1
516	у другого	1	1
517	себя до	1	1
518	у нее	2	1
519	а в	4	1
520	не о	1	1
521	мы можем	2	1
522	в выборе	1	1
523	у него	4	1
524	в каждом	2	1
525	форму и	1	1
526	но за	1	1
527	на стороне	1	1
528	дошедшие до	1	1
529	за пределы	1	1
530	к которому	1	1
531	бы эти	1	1
532	и быть	1	1
533	себя и	2	1
534	что для	1	1
535	связано с	1	1
536	нужно искать	1	1
537	церкви и	2	1
538	нужно сказать	2	1
539	и стал	1	1
540	где между	1	1
541	на которых	1	1
542	в ту	2	1
543	в свете	2	1
544	не подлежит	2	1
545	очень велика	1	1
546	на эту	2	1
547	этом основании	1	1
548	и тут	1	1
549	и слово	2	1
550	с народом	1	1
551	в связи	5	1
552	было в	1	1
553	именно поэтому	1	1
554	но оно	1	1
555	ни на	1	1
556	время с	1	1
557	но кроме	1	1
558	общего с	1	1
559	характера и	1	1
560	над ним	1	1
561	не дают	1	1
562	одновременно и	2	1
563	очень важно	2	1
564	они свидетельствуют	1	1
565	и всей	1	1
566	со всею	1	1
567	да и	1	1
568	где изображается	1	1
569	наконец и	1	1
570	жизни в	2	1
571	который он	1	1
572	и такие	1	1
573	он чувствует	1	1
574	на своем	1	1
575	нисколько не	3	1
576	которые были	1	1
577	при всем	1	1
578	на одной	1	1
579	в книге	1	1
580	в более	1	1
581	за его	2	1
582	и для	3	1
583	и сами	1	1
584	было еще	1	1
585	для обновления	1	1
586	не существует	1	1
587	и от	4	1
588	причем в	1	1
589	котором он	1	1
590	ранее не	1	1
591	своем пути	1	1
592	роста но	1	1
593	к одной	1	1
594	то не	1	1
595	от него	1	1
596	и все	7	1
597	идет не	1	1
598	отметить еще	1	1
599	бы он	1	1
600	бы в	4	1
601	в наши	1	1
602	его замысле	1	1
603	время ее	1	1
604	все они	4	1
605	и роста	1	1
606	но первые	1	1
607	в свою	1	1
608	от обычной	1	1
609	тона в	1	1
610	мог не	1	1
611	между ними	1	1
612	и внутренне	1	1
613	их с	2	1
614	что многие	1	1
615	но этот	3	1
616	отношению к	1	1
617	из этого	1	1
618	жизни и	8	1
619	пути к	1	1
620	но эти	1	1
621	заметить что	2	1
622	о себе	1	1
623	мне хочется	1	1
624	он на	1	1
625	можно назвать	1	1
626	в таком	1	1
627	том числе	4	1
628	ничего общего	1	1
629	которая не	2	1
