N	2gram	Propp_Russ_2	Myshleni
282	могут быть	2	2
283	в старой	1	2
284	ко всему	1	2
285	этом и	2	2
286	но с	1	2
287	она может	1	2
288	или в	7	2
289	не представляет	1	2
290	для нас	6	2
291	а в	9	2
292	в период	1	2
293	о своем	1	2
294	совершенно не	2	2
295	природе и	1	2
296	из этого	2	2
297	к этой	1	2
298	в своих	2	2
299	к этому	5	2
300	во всяком	1	2
301	наши наблюдения	2	1
302	также что	2	1
303	в силе	1	1
304	и т	5	1
305	например в	1	1
306	через которые	1	1
307	он может	1	1
308	переход от	2	1
309	нас на	1	1
310	объясняется и	1	1
311	с таким	1	1
312	верно что	1	1
313	а как	1	1
314	полагает что	2	1
315	не имеем	1	1
316	мы имеем	6	1
317	рассказывается о	1	1
318	центральный момент	1	1
319	новой и	1	1
320	представлением о	1	1
321	но она	2	1
322	что иное	2	1
323	причем это	1	1
324	направление в	1	1
325	это наблюдение	1	1
326	и иначе	1	1
327	чем больше	1	1
328	вещь в	1	1
329	иное как	2	1
330	не был	2	1
331	это имеет	2	1
332	там и	2	1
333	как правило	1	1
334	они у	1	1
335	совсем не	2	1
336	закономерности в	1	1
337	только тогда	3	1
338	на которого	1	1
339	ту сторону	1	1
340	отнюдь не	1	1
341	там где	2	1
342	тем больше	1	1
343	если она	2	1
344	некоторое время	1	1
345	в среду	1	1
346	не это	1	1
347	в своем	1	1
348	ней в	2	1
349	рассматриваться как	2	1
350	кроме того	2	1
351	и как	2	1
352	по пути	1	1
353	нового и	1	1
354	есть ли	1	1
355	от этого	1	1
356	случае она	1	1
357	не связаны	1	1
358	еще на	1	1
359	этот случай	1	1
360	та же	2	1
361	тому же	1	1
362	не оставляет	1	1
363	что к	1	1
364	и смысловая	1	1
365	ее как	1	1
366	но на	1	1
367	при этом	6	1
368	образом на	1	1
369	всех этих	1	1
370	в первую	1	1
371	к разным	1	1
372	и свойства	1	1
373	свою силу	1	1
374	но вместе	2	1
375	подобно тому	3	1
376	он одновременно	1	1
377	на этом	3	1
378	так например	1	1
379	по аналогии	1	1
380	от других	1	1
381	но все	1	1
382	в другом	1	1
383	на все	1	1
384	на этой	1	1
385	от земли	2	1
386	в данной	1	1
387	первую очередь	1	1
388	должен был	3	1
389	из первых	1	1
390	и находит	1	1
391	для них	2	1
392	о которой	1	1
393	говорится о	1	1
394	очень большом	1	1
395	к их	1	1
396	еще в	2	1
397	остается в	1	1
398	их на	1	1
399	и одно	1	1
400	действовать на	1	1
401	таким же	1	1
402	нас не	2	1
403	с развитием	2	1
404	еще с	1	1
405	не к	2	1
406	на место	1	1
407	в одном	1	1
408	силу и	2	1
409	это предположение	1	1
410	по всем	3	1
411	их в	4	1
412	чтобы это	1	1
413	что есть	1	1
414	дело не	2	1
415	одна из	11	1
416	ее с	1	1
417	как таковых	1	1
418	всей их	1	1
419	говорить о	1	1
420	на некоторое	1	1
421	следовательно и	1	1
422	не имели	2	1
423	такая же	1	1
424	вперед и	1	1
425	на природу	2	1
426	другой стороны	1	1
427	представление об	1	1
428	на него	1	1
429	так сказать	1	1
430	иметь и	1	1
431	представлять себе	1	1
432	такие же	3	1
433	речь это	1	1
434	и оно	1	1
435	с и	1	1
436	разницей что	1	1
437	все не	1	1
438	наоборот в	1	1
439	заключение что	1	1
440	исследование имеет	1	1
441	напоминает те	1	1
442	для его	1	1
443	о происхождении	2	1
444	и это	1	1
445	некоторой степени	1	1
446	и которая	1	1
447	из всего	1	1
448	и тогда	1	1
449	и сами	1	1
450	всем этим	1	1
451	здесь не	1	1
452	без всякого	1	1
453	на основе	1	1
454	более поздней	1	1
455	изучаемых нами	1	1
456	хотя это	1	1
457	что от	3	1
458	если присмотреться	1	1
459	собой и	1	1
460	из одного	1	1
461	и вообще	1	1
462	это обычно	1	1
463	из других	1	1
464	и поэтому	1	1
465	или на	8	1
466	и объяснить	1	1
467	после того	2	1
468	это должно	1	1
469	происходит не	1	1
470	аналогии с	1	1
471	месте и	1	1
472	между тем	3	1
473	от них	1	1
474	место в	1	1
475	раньше чем	1	1
476	в форме	2	1
477	в другой	1	1
478	того в	2	1
479	также в	2	1
480	если эта	1	1
481	все время	1	1
482	если это	1	1
483	а именно	3	1
484	что здесь	3	1
485	но так	1	1
486	содержится в	1	1
487	известно что	1	1
488	в двух	1	1
489	ее к	2	1
490	идет по	1	1
491	этот вопрос	2	1
492	пришел к	1	1
493	мы увидим	1	1
494	огонь в	1	1
495	в стороне	2	1
496	и после	3	1
497	который в	1	1
498	всяком случае	1	1
499	будут действовать	1	1
500	но ее	1	1
501	сильнее чем	1	1
502	человека с	1	1
503	по представлению	2	1
504	в виде	4	1
505	а это	1	1
506	больше она	1	1
507	при помощи	1	1
508	из них	4	1
509	за ним	3	1
510	их как	1	1
511	что означает	1	1
512	не так	1	1
513	чтобы она	1	1
514	к ним	1	1
515	до некоторой	1	1
516	как его	1	1
517	же цель	1	1
518	заметить что	2	1
519	как будто	1	1
520	в них	4	1
521	ее на	2	1
522	в других	15	1
523	же деле	2	1
524	за этим	2	1
525	представляют собой	7	1
526	заслуживает доверия	1	1
527	от первого	1	1
528	здесь в	2	1
529	с той	1	1
530	а с	2	1
531	связано с	2	1
532	самом же	2	1
533	не было	2	1
534	значения не	1	1
535	отсюда возникает	1	1
536	под влиянием	1	1
537	и п	13	1
538	в одно	1	1
539	также с	1	1
540	должна была	5	1
541	связь с	3	1
542	и особенно	1	1
543	в углу	1	1
544	не удается	1	1
545	детей с	1	1
546	предположить что	4	1
547	тому как	3	1
548	и там	3	1
549	несколько человек	1	1
550	по существу	4	1
551	исходя из	1	1
552	в состоянии	1	1
553	быть не	1	1
554	представляется как	1	1
555	как только	1	1
556	на которой	1	1
557	только для	1	1
558	внимания на	1	1
559	и таким	1	1
560	из ряда	1	1
561	в литературе	1	1
562	происхождении и	1	1
563	ее но	1	1
564	а к	2	1
565	хотя и	1	1
566	и все	4	1
567	же в	6	1
568	представляет как	1	1
569	к ее	1	1
570	установить и	1	1
571	только как	2	1
572	сделать некоторые	1	1
573	в точности	1	1
574	как за	1	1
575	нет но	1	1
576	не что	2	1
577	верят что	1	1
578	из своей	1	1
579	этим объясняется	1	1
580	в заключение	1	1
581	это так	1	1
582	и другие	14	1
583	же случае	1	1
584	в таком	4	1
