N	2gram	Losev_Dial_1	KulturaY
130	так же	4	4
131	это и	4	3
132	как не	2	3
133	и формулы	3	3
134	а только	3	3
135	не говорят	1	3
136	или иное	3	3
137	как в	2	3
138	данный момент	1	3
139	с этим	2	3
140	то или	3	3
141	так в	1	3
142	выражение в	1	3
143	то и	2	3
144	главным образом	1	3
145	он не	3	3
146	всех этих	3	3
147	и по	1	3
148	на этом	2	3
149	что она	7	3
150	еще одно	1	3
151	о которых	2	3
152	этого не	1	3
153	нисколько не	4	3
154	смысл и	4	3
155	если и	2	3
156	что такое	10	3
157	в которые	1	3
158	знаем что	1	3
159	же время	4	3
160	и его	1	3
161	связи с	1	3
162	отличается от	2	3
163	всего в	1	3
164	что оно	5	3
165	как мы	4	3
166	в виду	5	3
167	в ней	3	3
168	здесь не	1	3
169	а в	5	3
170	на это	1	3
171	для этого	2	3
172	вот почему	1	3
173	именно с	1	3
174	никак не	6	3
175	а также	1	3
176	можно встретить	1	3
177	что и	3	3
178	конце концов	3	3
179	того что	2	3
180	есть в	1	3
181	уже в	1	3
182	у него	1	3
183	как раз	4	3
184	указание на	1	3
185	или иначе	1	3
186	именно в	2	3
187	а главное	2	3
188	но для	1	3
189	своей собственной	1	3
190	этом отношении	2	3
191	но это	8	3
192	не знает	2	3
193	совершенно не	8	3
194	к этой	1	3
195	и это	2	3
196	точно так	2	3
197	гораздо более	3	3
198	речь идет	1	2
199	отношения к	3	2
200	же как	2	2
201	чтобы не	2	2
202	и потому	3	2
203	на самом	3	2
204	о разных	1	2
205	и есть	16	2
206	тем же	1	2
207	можно говорить	2	2
208	по преимуществу	1	2
209	и до	1	2
210	почти всегда	4	2
211	той же	1	2
212	что между	1	2
213	что если	2	2
214	но вот	3	2
215	но даже	1	2
216	думаю что	1	2
217	так или	1	2
218	мы будем	1	2
219	не то	6	2
220	не просто	7	2
221	что они	3	2
222	дает нам	1	2
223	в своем	5	2
224	что касается	2	2
225	и где	2	2
226	могли бы	1	2
227	его к	1	2
228	от этого	3	2
229	и у	2	2
230	мне не	2	2
231	что ничего	1	2
232	быть только	1	2
233	и если	1	2
234	при этом	1	2
235	в основании	1	2
236	не как	2	2
237	в корне	2	2
238	лишь с	1	2
239	это конечно	2	2
240	в одну	3	2
241	здесь мы	1	2
242	могла бы	2	2
243	связанные с	2	2
244	в другом	2	2
245	на ту	1	2
246	того или	1	2
247	заключается в	1	2
248	только о	1	2
249	но уже	2	2
250	это положение	1	2
251	все равно	3	2
252	как и	2	2
253	не всегда	1	2
254	а если	1	2
255	мы с	1	2
256	и еще	3	2
257	что значит	1	2
258	и сейчас	2	2
259	в своей	2	2
260	никаких оснований	1	2
261	в их	3	2
262	в которых	2	2
263	и более	4	2
264	тем самым	1	2
265	в отношении	5	2
266	стоит в	1	2
267	как можно	2	2
268	что эта	4	2
269	она не	6	2
270	мало того	1	2
271	дело не	2	2
272	того как	1	2
273	но что	3	2
274	в день	1	2
275	под этим	1	2
276	и приводит	1	2
277	должны быть	1	2
278	понять что	1	2
279	всего что	1	2
280	и свое	1	2
281	оно не	1	2
282	утверждать что	3	2
283	иметь в	3	2
284	характер и	1	2
285	на том	1	2
286	что у	1	2
287	что для	3	2
288	по сравнению	2	2
289	и вообще	4	2
290	язык и	1	2
291	как у	2	2
292	к нему	8	2
293	нуждается в	3	2
294	а именно	1	2
295	в современной	2	2
296	с той	2	2
297	но так	2	2
298	большею частью	2	2
299	мне кажется	1	2
300	с ними	2	2
301	или же	1	2
302	с одной	2	2
303	же и	2	2
304	конечно не	3	2
305	формулы и	2	2
306	а это	1	2
307	был бы	1	2
308	не говорит	4	2
309	даже и	3	2
310	никогда не	9	2
311	и даже	13	2
312	на примере	1	2
313	ли это	3	2
314	сюда же	1	2
315	говорить и	1	2
316	еще и	3	2
317	но есть	2	2
318	превращается в	1	2
319	смысла и	1	2
320	а на	1	2
321	и следовательно	2	2
322	он и	2	2
323	и вовсе	1	2
324	в частности	2	2
325	ни на	6	2
326	представить себе	1	2
327	мы говорим	4	2
328	так мы	1	2
329	в той	1	2
330	как будто	1	2
331	с этой	2	2
332	между прочим	1	2
333	является ли	1	2
334	и для	2	2
335	и от	2	2
336	сознания и	3	2
337	о котором	1	2
338	чтобы понять	3	2
339	то не	2	2
340	и все	3	2
341	не более	1	2
342	мы должны	5	2
343	все они	1	2
344	только как	2	2
345	себе не	5	2
346	этой точки	2	2
347	электрический свет	2	1
348	замечаем что	1	1
349	в такой	1	1
350	сам по	6	1
351	и без	1	1
352	он может	1	1
353	стали бы	1	1
354	как такового	1	1
355	мере в	1	1
356	на деле	2	1
357	показать что	1	1
358	д или	1	1
359	в котором	4	1
360	и утверждается	1	1
361	по его	1	1
362	а как	1	1
363	есть не	3	1
364	говорим мы	1	1
365	выбор между	1	1
366	мы не	1	1
367	ли быть	1	1
368	это что	2	1
369	не помешало	1	1
370	против чего	1	1
371	есть нечто	10	1
372	время как	2	1
373	что иное	1	1
374	почти исключительно	1	1
375	мы и	2	1
376	самый термин	1	1
377	же что	1	1
378	себе что	1	1
379	и он	5	1
380	и говорить	2	1
381	от всей	1	1
382	я имею	1	1
383	разумеется не	1	1
384	мог бы	2	1
385	иное как	1	1
386	столь же	1	1
387	говорят только	1	1
388	как таковая	2	1
389	то мы	2	1
390	но конечно	2	1
391	но как	2	1
392	и никто	1	1
393	есть своя	2	1
394	явлений и	1	1
395	только тогда	2	1
396	себе и	2	1
397	явлениями и	1	1
398	какие же	2	1
399	нет и	1	1
400	не самое	4	1
401	сама по	8	1
402	относится к	2	1
403	так что	15	1
404	меньше всего	3	1
405	общего с	5	1
406	что именно	2	1
407	из уст	1	1
408	что как	2	1
409	мы имели	1	1
410	вспомним что	1	1
411	один только	1	1
412	отношении его	1	1
413	помнить что	2	1
414	кроме того	1	1
415	кто не	1	1
416	что смысл	3	1
417	на анализе	1	1
418	и как	7	1
419	говорит что	3	1
420	что по	1	1
421	и к	1	1
422	в каком-то	1	1
423	сама эта	1	1
424	то в	7	1
425	не приходится	1	1
426	в которой	1	1
427	мы получаем	2	1
428	сказать о	1	1
429	из этих	2	1
430	весьма и	1	1
431	в себе	11	1
432	но он	1	1
433	эпохи и	1	1
434	тому же	2	1
435	в наших	1	1
436	это напряжение	1	1
437	не могла	1	1
438	дальше и	2	1
439	если для	2	1
440	мы можем	4	1
441	в первую	2	1
442	не значит	3	1
443	из сферы	3	1
444	можем найти	1	1
445	к одному	1	1
446	том чтобы	1	1
447	вообще не	1	1
448	одной и	1	1
449	так например	1	1
450	или иных	1	1
451	делать с	1	1
452	в каждом	2	1
453	больше всего	1	1
454	не будет	1	1
455	и вкус	1	1
456	того кто	2	1
457	нем есть	6	1
458	к другу	2	1
459	а по	1	1
460	тут надо	3	1
461	те или	1	1
462	первую очередь	1	1
463	случае гораздо	1	1
464	на почве	1	1
465	не находится	1	1
466	кажется что	1	1
467	бы совершенно	1	1
468	нет в	1	1
469	не понимают	2	1
470	самого понятия	1	1
471	далеко не	1	1
472	и уже	1	1
473	оно имеет	1	1
474	например понятие	1	1
475	электричестве и	1	1
476	отвращение к	1	1
477	потому и	1	1
478	такой же	2	1
479	себе все	1	1
480	и становится	1	1
481	но я	1	1
482	и при	2	1
483	можно найти	2	1
484	видели в	1	1
485	же это	3	1
486	указать что	1	1
487	место в	1	1
488	свой смысл	2	1
489	от себя	1	1
490	для всякого	2	1
491	и той	1	1
492	точку зрения	3	1
493	которые в	1	1
494	быть может	4	1
495	есть именно	1	1
496	кто его	2	1
497	сознание что	1	1
498	имеет смысл	1	1
499	вещей и	2	1
500	где нет	1	1
501	для нее	2	1
502	формы как	1	1
503	не скрывается	1	1
504	даже в	3	1
505	это особенно	1	1
506	и вся	1	1
507	тому что	3	1
508	у вас	1	1
509	случае в	1	1
510	каждого отдельного	1	1
511	вещи не	1	1
512	xviii века	1	1
513	виду что	1	1
514	самого начала	1	1
515	дело в	1	1
516	и вместо	1	1
517	каждого данного	1	1
518	что раз	1	1
519	и когда	1	1
520	или больше	2	1
521	его есть	1	1
522	до сих	2	1
523	что вы	1	1
524	самого по	2	1
525	они являются	1	1
526	оно есть	2	1
527	явление в	1	1
528	действительно в	1	1
529	на те	1	1
530	при котором	1	1
531	во всем	2	1
532	ли в	1	1
533	не нужен	1	1
534	наука или	1	1
535	только с	3	1
536	так то	1	1
537	можем говорить	1	1
538	не нуждается	5	1
539	почему? потому	1	1
540	именно то	1	1
541	но там	1	1
542	вот оказывается	1	1
543	и именно	1	1
544	когда мы	1	1
545	как только	2	1
546	наоборот в	1	1
547	указывает на	3	1
548	же такое	1	1
549	не есть	40	1
550	прав если	1	1
551	имеет место	1	1
552	если же	1	1
553	где он	1	1
554	ничего общего	4	1
555	ни даже	1	1
556	даже самые	1	1
557	которые несмотря	1	1
558	говорит и	1	1
559	будем иметь	1	1
560	указывать на	1	1
561	в ее	1	1
562	где и	1	1
563	с каким	1	1
564	какое же	1	1
565	уже с	1	1
566	только то	4	1
567	с самого	1	1
568	то время	1	1
569	имеет никакого	3	1
570	идет речь	2	1
571	умножать примеров	1	1
572	природе своей	1	1
573	то как	3	1
574	имею в	1	1
575	надо быть	1	1
576	не с	5	1
577	здесь как	1	1
578	по природе	1	1
579	есть также	1	1
580	не дают	1	1
581	это мы	4	1
582	ли и	1	1
583	них есть	2	1
584	основана на	1	1
585	значит в	1	1
586	в эпоху	2	1
587	всегда имеет	1	1
588	на язык	1	1
589	против этого	1	1
590	можно объяснить	1	1
591	до полной	2	1
592	электричества и	1	1
593	тех кто	2	1
594	то они	1	1
595	это я	4	1
596	о том	4	1
597	таков например	1	1
598	не приходит	1	1
599	говорит об	1	1
600	нужно однако	1	1
601	который является	1	1
602	почему же	1	1
603	в случаях	1	1
604	время совершенно	1	1
605	не стоит	1	1
606	в руководстве	1	1
607	и просто	1	1
608	все его	1	1
609	в чем	6	1
610	на точку	2	1
611	свет есть	1	1
612	или иные	1	1
613	переходит в	1	1
614	а потому	1	1
615	считать и	1	1
616	оно или	2	1
617	вслед за	2	1
618	от этих	1	1
619	только отрицательный	1	1
620	в него	2	1
621	мы уже	1	1
622	может иметь	3	1
623	значит что	14	1
624	что здесь	2	1
625	как например	2	1
626	но с	3	1
627	д и	2	1
628	и дело	1	1
629	он уж	1	1
630	что даже	2	1
631	прав но	1	1
632	в какой	1	1
633	том или	2	1
634	в механизме	2	1
635	и весьма	1	1
636	не идет	2	1
637	очень много	3	1
638	то он	2	1
639	имеет совершенно	1	1
640	или его	2	1
641	что наши	1	1
642	по земле	1	1
643	чаще всего	2	1
644	с какой	4	1
645	указать на	1	1
646	к идее	1	1
647	ни было	2	1
648	борьбы с	1	1
649	в поэзии	1	1
650	в виде	2	1
651	можно разумеется	1	1
652	как более	2	1
653	в понятие	1	1
654	е не	1	1
655	не так	1	1
656	для него	2	1
657	и их	2	1
658	почти всех	1	1
659	в очерке	1	1
660	здесь исключительно	1	1
661	говорить об	1	1
662	мы находим	7	1
663	сами по	1	1
664	не для	1	1
665	отношение к	5	1
666	для меня	4	1
667	ее не	1	1
668	к ним	2	1
669	почему это	2	1
670	не становится	1	1
671	заметить что	2	1
672	на их	1	1
673	или ином	1	1
674	уже совершенно	1	1
675	и только	1	1
676	имели бы	1	1
677	имеет тот	1	1
678	или иной	3	1
679	в данный	1	1
680	также на	1	1
681	значение которое	1	1
682	в каких	1	1
683	я был	1	1
684	не потому	1	1
685	чем он	2	1
686	не рождается	2	1
687	и между	1	1
688	и др	1	1
689	при чем	2	1
690	от обычного	1	1
691	каком смысле	1	1
692	от другого	1	1
693	но каково	1	1
694	одной стороны	2	1
695	свидетельствовать о	1	1
696	оно также	1	1
697	место и	1	1
698	жизнь в	1	1
699	а вы	1	1
700	самый факт	2	1
701	и я	1	1
702	с которым	1	1
703	становится ясным	1	1
704	если не	1	1
705	выражения но	1	1
706	между собою	2	1
707	голову не	1	1
708	этом совершенно	1	1
709	я уже	1	1
710	в европе	1	1
711	поэтому если	1	1
712	и понимать	1	1
713	а самый	1	1
714	предлагаемого очерка	1	1
715	связаны в	1	1
716	не был	2	1
717	сравнению с	2	1
718	наряду с	1	1
719	последнем случае	1	1
720	и там	1	1
721	когда он	1	1
722	то к	1	1
723	в очень	1	1
724	к чему	1	1
725	интересует не	1	1
726	и идеи	1	1
727	она есть	5	1
728	и тому	1	1
729	еще раз	1	1
730	быть и	4	1
731	сих пор	2	1
732	в пример	1	1
733	что нет	1	1
734	напряжение и	1	1
735	совершенно явственно	1	1
736	тех или	3	1
737	и часто	1	1
738	не знаем	1	1
739	уже на	1	1
740	что там	1	1
741	значение совершенно	1	1
742	то весьма	3	1
743	она может	1	1
744	это как	1	1
745	и перед	1	1
746	бы даже	1	1
747	в голову	1	1
748	лишь как	2	1
749	у них	3	1
750	бы в	3	1
751	тем более	2	1
752	и смысл	3	1
753	не должен	1	1
754	в ресторане	1	1
755	только что	3	1
756	тут мы	1	1
757	в этих	5	1
758	я в	2	1
759	или не	5	1
760	что вообще	1	1
761	может и	4	1
762	о своем	2	1
763	лишь по	1	1
764	между ними	1	1
765	даже просто	4	1
766	не что	1	1
767	который не	1	1
768	такова первая	1	1
769	д в	1	1
770	в искусстве	1	1
771	и другие	1	1
772	однако мы	1	1
773	понимать что	1	1
774	сущности не	1	1
775	они не	1	1
776	которая не	2	1
777	подлинную природу	1	1
