N	2gram	Bakhtin_Pr_2	Analitik
245	своего собственного	1	2
246	превращается в	2	2
247	на этот	4	2
248	его как	1	2
249	одну из	1	2
250	была бы	2	2
251	о чем	1	2
252	и слово	1	2
253	с людьми	1	2
254	один голос	1	2
255	вместе с	1	2
256	так же	2	2
257	к своему	1	2
258	этих случаях	2	2
259	в ответ	1	2
260	по существу	3	2
261	ты не	1	2
262	высказывания и	2	2
263	и для	3	2
264	я всегда	1	2
265	в двух	1	2
266	еще более	2	2
267	от своего	1	2
268	сказать что	2	2
269	другой стороны	3	2
270	и внутренне	1	2
271	речи и	4	2
272	т е	26	2
273	выходят за	1	2
274	все что	1	2
275	к этому	1	2
276	в таком	2	2
277	же нам	2	1
278	а между	2	1
279	и т	13	1
280	также и	3	1
281	выражения в	1	1
282	самом деле	5	1
283	но автор	1	1
284	органическое единство	1	1
285	и сюжет	1	1
286	идет о	1	1
287	в первом	2	1
288	к другому	5	1
289	и больше	1	1
290	жизни здесь	1	1
291	мы уже	3	1
292	их и	1	1
293	есть не	1	1
294	бы уже	1	1
295	они могут	2	1
296	именно к	1	1
297	словам того	1	1
298	ошибка и	1	1
299	целого но	1	1
300	я не	4	1
301	диалога в	2	1
302	слова о	2	1
303	в интонации	1	1
304	социальной группы	1	1
305	и сами	2	1
306	как один	1	1
307	быть в	2	1
308	в сюжете	1	1
309	слово представляется	1	1
310	тем как	1	1
311	это имеет	1	1
312	не своему	1	1
313	то он	1	1
314	задает тон	1	1
315	и диалога	1	1
316	на речь	1	1
317	сама по	4	1
318	один и	1	1
319	и устойчивые	1	1
320	и должны	1	1
321	не принимает	2	1
322	его я	1	1
323	из уст	1	1
324	во вне	1	1
325	в художественном	3	1
326	в приведенном	3	1
327	однако не	1	1
328	когда он	3	1
329	и наконец	6	1
330	его к	2	1
331	тем же	2	1
332	более или	3	1
333	о самом	1	1
334	себе как	2	1
335	бы и	2	1
336	бы с	1	1
337	другого как	1	1
338	так или	1	1
339	все эти	5	1
340	бы не	2	1
341	из этих	2	1
342	чужих слов	5	1
343	которые в	1	1
344	что автор	1	1
345	еще один	3	1
346	раз в	1	1
347	и способами	1	1
348	и резко	1	1
349	но ведь	5	1
350	как он	2	1
351	но на	2	1
352	так сказать	6	1
353	в нем	12	1
354	а скорее	1	1
355	что же?	1	1
356	к одному	6	1
357	не к	1	1
358	не как	6	1
359	характер в	1	1
360	настоящего времени	1	1
361	никому не	3	1
362	и по	1	1
363	его можно	1	1
364	речь его	1	1
365	конца и	1	1
366	его до	1	1
367	как речь	1	1
368	человека в	4	1
369	я вам	3	1
370	в каждом	11	1
371	нести в	1	1
372	самого автора	1	1
373	сознания о	2	1
374	об этом	2	1
375	он ничего	4	1
376	самим собой	3	1
377	времени и	2	1
378	входит в	2	1
379	это не	3	1
380	ко второму	2	1
381	быть да	1	1
382	и героя	1	1
383	эту минуту	3	1
384	литературном произведении	1	1
385	слова без	2	1
386	в жизни	3	1
387	в ином	1	1
388	ни в	2	1
389	в них	4	1
390	все равно	1	1
391	к которым	1	1
392	далеко не	4	1
393	но лишь	1	1
394	место и	1	1
395	словами в	2	1
396	которой он	1	1
397	герои как	1	1
398	же самый	1	1
399	прозы в	1	1
400	третий голос	1	1
401	такой же	3	1
402	нисколько не	1	1
403	согласие с	1	1
404	и при	2	1
405	почти нет	2	1
406	в такой	2	1
407	и третий	1	1
408	не становится	1	1
409	жизнь и	1	1
410	стилизации и	2	1
411	от себя	1	1
412	что я	6	1
413	каким является	1	1
414	его жизнь	1	1
415	от поэтического	1	1
416	ото всех	1	1
417	обращение к	1	1
418	и эти	1	1
419	однако в	1	1
420	том же	4	1
421	что этот	2	1
422	не должна	3	1
423	реплики и	2	1
424	зрения и	3	1
425	лишь материал	1	1
426	а вот	2	1
427	раз и	2	1
428	виду что	1	1
429	с теми	2	1
430	меня не	1	1
431	тогда когда	1	1
432	одна из	2	1
433	материала в	1	1
434	эта внутренняя	1	1
435	и имеет	1	1
436	но только	1	1
437	это еще	1	1
438	для всего	1	1
439	он с	3	1
440	каждый из	2	1
441	не речевой	1	1
442	что ни	1	1
443	от чужого	2	1
444	только и	1	1
445	при наличии	1	1
446	слова как	3	1
447	его речи	2	1
448	этих двух	1	1
449	всего на	1	1
450	пути и	2	1
451	по своей	1	1
452	людей не	1	1
453	для автора	2	1
454	это слово	5	1
455	связи с	1	1
456	самой этой	2	1
457	только с	1	1
458	снята а	1	1
459	и речь	2	1
460	конечно и	1	1
461	с другом	4	1
462	своего прямого	3	1
463	есть у	2	1
464	у нас	2	1
465	языка в	1	1
466	иных языковых	1	1
467	одно и	2	1
468	которых он	1	1
469	и другой	1	1
470	с явным	1	1
471	его за	1	1
472	отличается от	2	1
473	же самое	1	1
474	должны быть	2	1
475	бы он	2	1
476	указывает на	2	1
477	как человек	2	1
478	если же	4	1
479	о них	1	1
480	им для	1	1
481	для себя	2	1
482	не одного	1	1
483	некоторой степени	1	1
484	всех но	1	1
485	образы и	1	1
486	и о	2	1
487	и тогда	1	1
488	случае это	1	1
489	в виду	3	1
490	но при	3	1
491	в ее	1	1
492	самим собою	5	1
493	или еще	1	1
494	сюжета он	1	1
495	если они	1	1
496	что может	2	1
497	с первым	1	1
498	в образе	2	1
499	с собой	4	1
500	в отношении	3	1
501	здесь он	1	1
502	всегда говорит	1	1
503	связан с	1	1
504	участия в	1	1
505	господа ничего	1	1
506	речи как	2	1
507	диалог как	1	1
508	вносить в	1	1
509	с героем	1	1
510	в последней	1	1
511	в диалог	1	1
512	поэтому в	1	1
513	разговорного языка	1	1
514	из одного	4	1
515	речевой манеры	1	1
516	даже из	2	1
517	о нем	6	1
518	и соответственно	1	1
519	диалога с	1	1
520	и здесь	3	1
521	вопроса и	1	1
522	этому мы	1	1
523	в другом	7	1
524	но к	2	1
525	определенным образом	1	1
526	но мы	1	1
527	и что	5	1
528	среди всех	1	1
529	говорилось о	1	1
530	доминирует в	1	1
531	все его	2	1
532	может не	1	1
533	служит для	1	1
534	каждом из	1	1
535	к нему	5	1
536	с его	4	1
537	в драме	1	1
538	или иначе	1	1
539	от них	2	1
540	автор как	2	1
541	ибо и	2	1
542	голосов они	1	1
543	это лишь	1	1
544	из одних	1	1
545	слов и	5	1
546	врывается в	1	1
547	что здесь	1	1
548	звучит как	1	1
549	воздействия на	1	1
550	оно и	1	1
551	явления как	1	1
552	мы видим	1	1
553	тот же	3	1
554	менее в	1	1
555	в основном	1	1
556	два часа	1	1
557	оглядкой на	2	1
558	одного сознания	2	1
559	первых слов	1	1
560	лишь на	2	1
561	в какой	1	1
562	хотя бы	2	1
563	автор для	1	1
564	к их	1	1
565	реагирует на	2	1
566	и после	1	1
567	между этими	1	1
568	и ее	3	1
569	кроме этого	1	1
570	в уста	1	1
571	делает его	1	1
572	все они	1	1
573	человека с	1	1
574	же и	4	1
575	чужой для	1	1
576	этот вопрос	4	1
577	уже в	2	1
578	вопроса о	1	1
579	то и	2	1
580	героя с	3	1
581	же явления	2	1
582	в начале	1	1
583	принадлежащих к	2	1
584	мышления и	1	1
585	ориентированы на	1	1
586	его и	2	1
587	за ним	1	1
588	этот раз	1	1
589	в конкретное	1	1
590	и репликами	1	1
591	проникает в	1	1
592	как справедливо	1	1
593	в прозе	1	1
594	это место	2	1
595	слова в	12	1
596	сами по	1	1
597	так как	4	1
598	может служить	2	1
599	себе и	4	1
600	до некоторой	1	1
601	как его	4	1
602	дело и	2	1
603	на меня	2	1
604	его внутренний	1	1
605	которые могут	1	1
606	не доказывает	1	1
607	не говорит	1	1
608	героя а	1	1
609	вследствие этой	1	1
610	к самому	3	1
611	и речи	1	1
612	мы это	1	1
613	и из	1	1
614	с другим	2	1
615	который не	2	1
616	хоть и	1	1
617	особое внимание	1	1
618	нельзя сказать	2	1
619	с оглядкой	4	1
620	зрения как	2	1
621	еще и	1	1
622	нашего тезиса	1	1
623	но о	1	1
624	себя и	3	1
625	сознанию что	1	1
626	для передачи	1	1
627	как высшей	1	1
628	типов но	1	1
629	у меня	5	1
630	не исключает	1	1
631	более того	4	1
632	в рассказе	3	1
633	есть лишь	1	1
634	в третьей	1	1
635	а так	1	1
636	душевной жизни	1	1
637	другой голос	2	1
638	в связи	1	1
639	материал для	1	1
640	но оно	1	1
641	эти слова	1	1
642	себя за	1	1
643	смысла не	1	1
644	зачем же	1	1
645	и потому	1	1
646	весь его	1	1
647	в присутствии	1	1
648	и тех	1	1
649	функционирует в	1	1
650	только его	1	1
651	свою собственную	1	1
652	так уж	1	1
653	установкой на	1	1
654	слова он	2	1
655	столкновение с	2	1
656	к чужим	1	1
657	и всей	1	1
658	реплике в	1	1
659	или менее	3	1
660	стороны и	3	1
661	да и	5	1
662	указание на	1	1
663	друг с	4	1
664	и какое	1	1
665	какие могут	1	1
666	что же	7	1
667	слова и	12	1
668	в любом	1	1
669	затем и	2	1
670	будет и	2	1
671	человека который	1	1
672	на которой	1	1
673	при условии	1	1
674	что ли?	2	1
675	так ли	2	1
676	перед нами	7	1
677	остается в	1	1
678	к другим	1	1
679	случае он	1	1
680	высказывания а	1	1
681	известной степени	1	1
682	и сама	1	1
683	не имея	1	1
684	или иному	1	1
685	как на	1	1
686	своей собственной	1	1
687	человек и	2	1
688	ли будет	4	1
689	себя самого	1	1
690	для нас	2	1
691	с установкой	1	1
692	к чужому	7	1
693	от него	1	1
694	по одной	1	1
695	за исключением	1	1
696	в литературной	2	1
697	тем более	1	1
698	и как	2	1
699	необходимое для	1	1
700	не забывает	1	1
701	но это	4	1
702	чужих и	1	1
703	же в	1	1
704	в равной	1	1
705	себя на	2	1
706	отношении к	2	1
707	от лица	1	1
708	слово в	8	1
709	в романе	3	1
710	героя и	5	1
711	отношением к	1	1
712	он ведь	2	1
713	совершенно не	4	1
714	по одному	1	1
715	отличие прозаического	1	1
716	из этого	1	1
717	на это	1	1
718	ее в	2	1
719	этой точки	1	1
720	с чужой	1	1
721	это в	1	1
722	значение в	2	1
