N	2gram	Vinokur_Ku_1	Analitik
432	но он	1	1
433	по крайней	5	1
434	и эти	3	1
435	речи в	4	1
436	у читателя	1	1
437	научного сознания	1	1
438	мы встречаемся	1	1
439	случае мы	1	1
440	научного языка	1	1
441	например и	1	1
442	тому что	3	1
443	раз и	1	1
444	по мере	3	1
445	не менее	7	1
446	сущности говоря	1	1
447	человека но	1	1
448	из нас	1	1
449	одна из	1	1
450	и остается	1	1
451	структурные моменты	1	1
452	виду не	1	1
453	в самых	1	1
454	это еще	1	1
455	для данной	1	1
456	из этой	1	1
457	нельзя не	1	1
458	ничего не	2	1
459	его речи	1	1
460	такова что	2	1
461	иными словами	4	1
462	всякого иного	1	1
463	за которой	1	1
464	но это	1	1
465	эту сторону	1	1
466	мы и	1	1
467	в каком	2	1
468	фактов и	1	1
469	можно обозначить	1	1
470	художественной литературы	1	1
471	мы встречаем	1	1
472	xx века	1	1
473	одно и	1	1
474	к себе	4	1
475	он видел	1	1
476	это также	1	1
477	здесь совершенно	1	1
478	обратно в	1	1
479	от элементов	1	1
480	оно не	3	1
481	говорит о	1	1
482	можно и	1	1
483	в лингвистике	3	1
484	в виду	5	1
485	и сами	2	1
486	говоря уже	1	1
487	как система	1	1
488	языка и	8	1
489	чтобы быть	2	1
490	на той	1	1
491	с языком	2	1
492	и исторически	1	1
493	как с	2	1
494	на том	3	1
495	если они	1	1
496	же касается	4	1
497	как содержание	1	1
498	слово есть	1	1
499	понимание и	1	1
500	по аналогии	1	1
501	же эти	1	1
502	к тем	1	1
503	том как	3	1
504	в разных	2	1
505	в прошлое	1	1
506	образом в	1	1
507	и должно	2	1
508	и научным	1	1
509	в самой	4	1
510	внимание на	4	1
511	слова как	3	1
512	и что	5	1
513	себя самого	2	1
514	аналогии с	1	1
515	времени в	1	1
516	и во	1	1
517	связь между	1	1
518	в которую	1	1
519	состоит не	1	1
520	однако с	1	1
521	сказать на	1	1
522	изучаемого явления	1	1
523	когда оно	2	1
524	так называемыми	1	1
525	речевых жанрах	2	1
526	и н	1	1
527	себя но	1	1
528	и только	1	1
529	крайней мере	5	1
530	соединении с	1	1
531	на данные	1	1
532	целого а	1	1
533	а его	1	1
534	слов и	1	1
535	и иных	1	1
536	все время	1	1
537	они приобретают	1	1
538	которой в	1	1
539	в него	1	1
540	в современной	2	1
541	наш язык	2	1
542	и дело	1	1
543	тот же	2	1
544	языка на	2	1
545	мы увидим	3	1
546	что даже	1	1
547	этот факт	1	1
548	систематизации и	1	1
549	так что	4	1
550	смысл только	1	1
551	элементов не	1	1
552	связи с	7	1
553	то и	2	1
554	языка как	5	1
555	действующего лица	1	1
556	научного знания	3	1
557	во втором	2	1
558	а то	2	1
559	или даже	1	1
560	в данной	1	1
561	что речь	1	1
562	на своего	1	1
563	не так	1	1
564	всяком случае	5	1
565	под сомнение	1	1
566	могло бы	1	1
567	слова в	1	1
568	мы находим	1	1
569	в одном	3	1
570	ему принадлежит	1	1
571	как раз	8	1
572	явлений в	2	1
573	это по	2	1
574	и вместе	1	1
575	в науке	4	1
576	науки в	1	1
577	были бы	2	1
578	только на	1	1
579	в особенности	3	1
580	в н	1	1
581	автором в	1	1
582	она и	1	1
583	и даже	3	1
584	даже не	1	1
585	в данный	1	1
586	нам не	3	1
587	в любой	1	1
588	объяснение в	2	1
589	до сих	4	1
590	влияние на	1	1
591	может и	1	1
592	согласно учению	1	1
593	или иначе	2	1
594	здесь в	1	1
595	может показаться	1	1
596	было и	1	1
597	нового времени	1	1
598	что для	1	1
599	в соответствии	3	1
600	превращается в	2	1
601	не было	3	1
602	в действии	1	1
603	однако и	1	1
604	человеческой жизни	1	1
605	его как	1	1
606	долгое время	1	1
607	о чем	2	1
608	для человека	1	1
609	речи и	5	1
610	если не	3	1
611	в связи	3	1
612	своему содержанию	1	1
613	как это	3	1
614	в лице	1	1
615	никогда нельзя	1	1
616	к своему	2	1
617	по своему	1	1
618	первоначальном виде	1	1
619	смысле этого	3	1
620	быть как	1	1
621	содержат в	1	1
622	за рамки	1	1
623	да и	1	1
624	смысл в	2	1
625	историка литературы	1	1
626	с этой	2	1
627	еще раз	1	1
628	является для	1	1
629	сих пор	4	1
630	внимания на	1	1
631	о его	1	1
632	и таким	1	1
633	следует думать	1	1
634	выход из	1	1
635	перед нами	1	1
636	к другим	1	1
637	этом смысле	3	1
638	при всем	1	1
639	то именно	1	1
640	только одна	1	1
641	только мы	1	1
642	и для	2	1
643	указать на	4	1
644	случае если	1	1
645	прежде чем	1	1
646	и от	1	1
647	все что	1	1
648	не подлежит	1	1
649	или в	2	1
650	том виде	1	1
651	что оно	3	1
652	в результате	5	1
653	между ними	2	1
654	о котором	2	1
655	я не	2	1
656	хотя и	3	1
657	на первый	1	1
658	для нас	2	1
659	значение лишь	1	1
660	же в	4	1
661	есть уже	1	1
662	в своих	1	1
663	даже при	1	1
664	среди других	1	1
665	жизни в	1	1
666	самый блестящий	1	1
667	в свою	3	1
668	не знает	1	1
669	возможно лишь	1	1
670	совершенно не	1	1
671	к его	1	1
672	в действительности	1	1
673	где он	1	1
674	которой я	1	1
675	к живому	1	1
676	жизни и	1	1
677	а может	1	1
678	также не	1	1
679	ее в	2	1
680	то оно	2	1
681	это понятие	1	1
682	они не	3	1
683	языка является	1	1
684	во всяком	5	1
685	этой точки	2	1
