N	2gram	Tiupa_Lite_1	Myshleni
110	и во	1	4
111	в котором	1	4
112	не в	8	4
113	в той	1	4
114	не менее	7	4
115	никогда не	4	4
116	связи с	6	4
117	в области	3	4
118	в момент	1	4
119	не есть	2	4
120	перейти к	1	4
121	имеет место	1	4
122	приводит к	3	4
123	о том	2	4
124	в пользу	1	4
125	в его	7	4
126	и только	2	4
127	одной из	1	4
128	по этому	2	4
129	во внешней	1	4
130	то и	2	4
131	к мысли	1	4
132	в конце	4	4
133	друг друга	4	4
134	нужно было	1	4
135	и от	1	4
136	этой точки	3	4
137	гораздо более	1	4
138	на самом	1	3
139	только потому	1	3
140	между двумя	1	3
141	к другому	1	3
142	есть не	1	3
143	из того	2	3
144	в чем	1	3
145	но не	4	3
146	очевидно что	1	3
147	в этой	4	3
148	в одной	1	3
149	как к	1	3
150	имеет в	1	3
151	из этих	2	3
152	он не	1	3
153	в первой	1	3
154	и по	1	3
155	так и	4	3
156	такой же	1	3
157	для него	2	3
158	в своей	4	3
159	мы в	2	3
160	тем не	2	3
161	состоит в	11	3
162	для нее	2	3
163	случае в	1	3
164	что ему	3	3
165	на котором	1	3
166	в основе	3	3
167	к изучению	1	3
168	но только	1	3
169	я не	7	3
170	этом отношении	2	3
171	отличается от	1	3
172	последнее время	1	3
173	с собой	4	3
174	мог бы	1	3
175	для этого	4	3
176	этому поводу	1	3
177	во втором	2	3
178	нуждается в	3	3
179	что и	1	3
180	это не	4	3
181	к нему	1	3
182	и является	2	3
183	значения слов	1	3
184	только на	2	3
185	представить себе	1	3
186	мы можем	1	3
187	как раз	4	3
188	из двух	1	3
189	до сих	1	3
190	тенденцию к	1	3
191	и о	1	3
192	сих пор	1	3
193	о его	1	3
194	не является	2	3
195	совершается в	1	3
196	находит свое	1	3
197	между ними	1	3
198	в то	5	3
199	и состоит	1	3
200	как известно	1	2
201	ту же	2	2
202	одним из	5	2
203	также и	3	2
204	осмысленной речи	1	2
205	и есть	3	2
206	то в	1	2
207	от всякой	2	2
208	и он	1	2
209	к общему	2	2
210	столь же	4	2
211	что его	3	2
212	конечном счете	4	2
213	ответ на	1	2
214	отношение к	1	2
215	отличие от	5	2
216	относится к	2	2
217	идет о	1	2
218	перед нами	1	2
219	в действительности	1	2
220	в последнее	1	2
221	в случае	4	2
222	в нем	2	2
223	в одну	1	2
224	а затем	1	2
225	значение в	1	2
226	поэзии и	2	2
227	а по	1	2
228	самим собой	2	2
229	лишь в	4	2
230	его в	3	2
231	на основании	1	2
232	несмотря на	3	2
233	должно быть	1	2
234	в этих	1	2
235	во время	1	2
236	в их	3	2
237	когда ребенок	1	2
238	в отличие	5	2
239	в которых	1	2
240	не удивительно	1	2
241	в памяти	1	2
242	том же	3	2
243	даже в	2	2
244	в отношении	1	2
245	не имеет	1	2
246	в уме	4	2
247	это мы	1	2
248	казалось бы	5	2
249	как такового	1	2
250	с другом	1	2
251	ли не	3	2
252	всего в	3	2
253	что при	1	2
254	одним и	1	2
255	в работах	1	2
256	с ее	1	2
257	свою очередь	1	2
258	можно было	2	2
259	здесь как	2	2
260	деятельности в	4	2
261	и здесь	1	2
262	одного из	3	2
263	в конечном	5	2
264	ее от	1	2
265	во всей	1	2
266	наконец в	1	2
267	в лучшем	1	2
268	один из	3	2
269	своей внутренней	2	2
270	со всеми	1	2
271	уже в	5	2
272	в большинстве	1	2
273	всем его	1	2
274	за счет	1	2
275	и других	1	2
276	мы знаем	1	2
277	никто не	1	2
278	вовсе не	1	2
279	себя от	1	2
280	ее развития	1	2
281	в свою	1	2
282	с ней	1	2
283	себя и	1	2
284	что не	2	2
285	что для	2	2
286	по тем	1	2
287	большинстве случаев	1	2
288	из которых	1	2
289	могут быть	2	2
290	что же	1	2
291	ко всему	2	2
292	никем не	1	2
293	той мере	1	2
294	лучшем случае	1	2
295	этом и	1	2
296	но для	1	2
297	не мог	3	2
298	или в	1	2
299	для нас	1	2
300	а в	3	2
301	от ее	1	2
302	может и	1	2
303	о своем	2	2
304	совершенно не	1	2
305	и прозы	1	2
306	из этого	1	2
307	к этой	1	2
308	к действительности	1	2
309	в своих	4	2
310	к этому	1	2
311	во всяком	3	2
312	стороны к	1	1
313	в объективном	1	1
314	например в	3	1
315	разрастается в	1	1
316	того же	2	1
317	очередь при	1	1
318	к своей	2	1
319	может оказаться	1	1
320	мыслительного процесса	1	1
321	оно было	1	1
322	уже обобщает	1	1
323	когда это	1	1
324	в зависимости	1	1
325	и этот	1	1
326	а как	2	1
327	мы имеем	1	1
328	с более	1	1
329	все последующее	1	1
330	и средствах	1	1
331	нам в	1	1
332	во внутреннем	1	1
333	на глазах	1	1
334	ему в	1	1
335	и самой	1	1
336	зависимости от	1	1
337	для героини	1	1
338	не был	1	1
339	только после	1	1
340	во внешнем	1	1
341	как правило	2	1
342	но как	1	1
343	а только	2	1
344	к которой	1	1
345	этой проблеме	1	1
346	и будет	1	1
347	ту сторону	1	1
348	за пределы	2	1
349	отнюдь не	2	1
350	в центре	1	1
351	оказывается не	2	1
352	в акте	1	1
353	в своем	11	1
354	целом но	2	1
355	и жить	1	1
356	мысль о	1	1
357	вы могли	1	1
358	и как	1	1
359	мысль в	2	1
360	к построению	1	1
361	есть ли	1	1
362	за собой	1	1
363	еще на	1	1
364	смогли бы	1	1
365	та же	2	1
366	себя с	1	1
367	состоит как	1	1
368	тому же	2	1
369	в ответ	1	1
370	бы не	3	1
371	не оставляет	2	1
372	самого себя	3	1
373	что к	1	1
374	с их	3	1
375	вследствие этого	1	1
376	вытекающее из	1	1
377	строгой и	1	1
378	при этом	19	1
379	и лучше	1	1
380	а скорее	1	1
381	перестает быть	4	1
382	обреченным на	1	1
383	не как	4	1
384	силу своей	3	1
385	удивительно поэтому	1	1
386	чтобы в	1	1
387	какой бы	1	1
388	подобно тому	2	1
389	на этом	2	1
390	так например	1	1
391	по аналогии	3	1
392	от других	1	1
393	но все	1	1
394	для всей	2	1
395	в сторону	1	1
396	в другом	2	1
397	что перед	1	1
398	по выражению	2	1
399	это было	1	1
400	не умеет	1	1
401	на путь	1	1
402	может стать	1	1
403	в природу	1	1
404	из первых	1	1
405	и находит	1	1
406	участия в	1	1
407	для них	2	1
408	соответствии с	1	1
409	этого не	2	1
410	и уже	1	1
411	и ближе	1	1
412	что начало	1	1
413	ключ к	1	1
414	еще в	4	1
415	иначе говоря	1	1
416	в один	1	1
417	в понимании	1	1
418	и одно	1	1
419	основе всех	1	1
420	в ранг	1	1
421	равной мере	1	1
422	не к	2	1
423	что я	2	1
424	является простой	1	1
425	в одном	1	1
426	остается вне	1	1
427	по ту	1	1
428	по одним	1	1
429	раз и	2	1
430	что есть	1	1
431	между людьми	1	1
432	другой не	1	1
433	дело не	2	1
434	одна из	3	1
435	ее с	1	1
436	его внутренняя	1	1
437	и сама	1	1
438	говорить о	1	1
439	в деятельности	1	1
440	не могло	2	1
441	момент является	1	1
442	и соответственно	1	1
443	при наличии	1	1
444	а во	1	1
445	как внутренняя	1	1
446	другой стороны	1	1
447	на него	1	1
448	самой этой	1	1
449	так сказать	1	1
450	в каком	1	1
451	перед ним	1	1
452	от реального	1	1
453	оказывается одновременно	1	1
454	но по	1	1
455	толстого что	1	1
456	служит только	1	1
457	но при	2	1
458	на основе	1	1
459	и внутреннее	1	1
460	по сути	1	1
461	и говорит	1	1
462	в себя	2	1
463	больше в	1	1
464	что от	1	1
465	быть может	1	1
466	он сам	1	1
467	собой и	1	1
468	другого и	1	1
469	в словах	1	1
470	о нем	1	1
471	и т.д	1	1
472	имеем дело	1	1
473	частности для	1	1
474	означает не	1	1
475	не поддается	1	1
476	пор пока	1	1
477	это должно	1	1
478	самому себе	1	1
479	аналогии с	3	1
480	говорят о	1	1
481	образом если	1	1
482	между тем	2	1
483	от них	1	1
484	же самом	1	1
485	ним и	1	1
486	в глазах	1	1
487	да в	1	1
488	другого в	3	1
489	глаза на	1	1
490	из моментов	1	1
491	не тот	2	1
492	существует как	1	1
493	и мы	1	1
494	в сферу	2	1
495	тех пор	1	1
496	элементы не	1	1
497	и развитием	1	1
498	который в	1	1
499	всяком случае	2	1
500	но ее	1	1
501	не сказать	1	1
502	не мешает	1	1
503	менее их	1	1
504	не переставая	1	1
505	точной характеристике	1	1
506	в значении	1	1
507	языка как	1	1
508	в виде	1	1
509	целого ряда	1	1
510	нет я	2	1
511	особую и	1	1
512	из них	4	1
513	за ним	1	1
514	их как	1	1
515	для новой	1	1
516	сказано в	2	1
517	не так	1	1
518	не для	1	1
519	у него	3	1
520	и бесконечно	1	1
521	как будто	2	1
522	раннего детства	1	1
523	это речь	1	1
524	в них	1	1
525	или иной	2	1
526	представляют собой	1	1
527	от первого	1	1
528	есть мысль	1	1
529	нельзя сказать	1	1
530	с той	1	1
531	на неудачу	1	1
532	а с	1	1
533	в моем	1	1
534	в соответствии	1	1
535	процесс в	1	1
536	не было	3	1
537	в употреблении	1	1
538	нарастает и	1	1
539	всех ее	1	1
540	одну из	2	1
541	только от	1	1
542	и п	1	1
543	он и	3	1
544	принадлежности к	1	1
545	если не	1	1
546	в связи	4	1
547	проходит через	1	1
548	все более	2	1
549	законов сцепления	1	1
550	в частности	15	1
551	совпадают в	1	1
552	и особенно	1	1
553	он говорит	1	1
554	если оно	2	1
555	одновременно с	1	1
556	тому как	2	1
557	эту мысль	1	1
558	по существу	1	1
559	самым к	1	1
560	другой к	1	1
561	как речь	1	1
562	исходя из	3	1
563	в состоянии	1	1
564	быть не	1	1
565	от коллектива	1	1
566	только для	1	1
567	при условии	1	1
568	общественной жизни	1	1
569	поэтому что	1	1
570	однако не	1	1
571	из ряда	1	1
572	ней не	1	1
573	в литературе	1	1
574	фразы и	1	1
575	словами то	1	1
576	оно и	1	1
577	при таком	1	1
578	своей собственной	2	1
579	а к	1	1
580	в отдельных	1	1
581	и все	1	1
582	как теперь	1	1
583	не должен	3	1
584	но зато	1	1
585	все они	2	1
586	в новых	1	1
587	отношению ко	1	1
588	же в	5	1
589	в равной	2	1
590	могли быть	1	1
591	отношении к	1	1
592	до тех	1	1
593	по поводу	2	1
594	отталкиваясь от	4	1
595	а внутри	1	1
596	только как	1	1
597	состоит из	1	1
598	была бы	1	1
599	для любого	1	1
600	мыслится уже	1	1
601	что такое	2	1
602	понимания ее	1	1
603	пути к	1	1
604	но эти	1	1
605	друга как	1	1
606	однако мы	1	1
607	том числе	1	1
608	они не	1	1
609	которая не	2	1
