N	2gram	Bakhtin_sl_1	KulturaY
223	он не	3	2
224	свое время	1	2
225	в стилистике	1	2
226	живого языка	1	2
227	в каждом	4	2
228	рано или	1	2
229	в состоянии	1	2
230	лишь в	4	2
231	заключается в	1	2
232	связанная с	1	2
233	и тем	2	2
234	ни в	1	2
235	для них	2	2
236	этого не	1	2
237	в слове	7	2
238	как и	4	2
239	и было	1	2
240	как таковой	1	2
241	и становится	1	2
242	но если	1	2
243	в своей	7	2
244	котором идет	1	2
245	не столько	1	2
246	труда и	1	2
247	и более	1	2
248	том же	4	2
249	слов о	2	2
250	вместе со	2	2
251	языковых форм	1	2
252	до конца	12	2
253	в то	14	2
254	ничего не	4	2
255	дело не	2	2
256	был в	1	2
257	никогда не	3	2
258	же время	12	2
259	не является	2	2
260	не могут	3	2
261	во все	1	2
262	слова но	1	2
263	том и	2	2
264	языковом сознании	1	2
265	капитанской дочки	1	2
266	в язык	1	2
267	если мы	2	2
268	что все	2	2
269	о котором	1	2
270	смысле и	1	2
271	языка который	1	2
272	в разных	3	2
273	ними и	1	2
274	о нем	4	2
275	это было	1	2
276	во втором	1	2
277	раз на	1	2
278	но с	1	2
279	тот же	1	2
280	языка на	3	2
281	и того	1	2
282	в стороне	1	2
283	и стилистической	1	2
284	литературе и	1	2
285	же и	2	2
286	в сторону	1	2
287	конечно не	3	2
288	в большинстве	10	2
289	то и	1	2
290	был бы	2	2
291	здесь как	1	2
292	или поздно	1	2
293	или иначе	1	2
294	в каком	1	2
295	на этот	1	2
296	по своим	6	2
297	в ряде	1	2
298	социальной жизни	1	2
299	в определенных	2	2
300	а на	2	2
301	о чем	1	2
302	эти категории	2	2
303	в это	1	2
304	язык для	1	2
305	может иметь	1	2
306	в иных	1	2
307	к своему	6	2
308	на эту	1	2
309	своего времени	1	2
310	в контексте	2	2
311	с этой	3	2
312	этом случае	2	2
313	между прочим	1	2
314	в смысле	4	2
315	смысл и	1	2
316	в более	1	2
317	и для	4	2
318	живет и	1	2
319	или в	8	2
320	для нас	2	2
321	и все	4	2
322	лишь как	3	2
323	тем более	1	2
324	пришлось бы	1	2
325	между ними	2	2
326	самого языка	2	2
327	в последнем	1	2
328	языка то	2	2
329	в свое	3	2
330	этой точки	1	2
331	литературный язык	8	1
332	смысле слова	2	1
333	слова которые	1	1
334	в обычном	1	1
335	с конкретными	1	1
336	же как	2	1
337	и фактически	1	1
338	связана с	2	1
339	языку и	5	1
340	тех же	1	1
341	к своей	2	1
342	или к	3	1
343	и исторические	1	1
344	из самых	1	1
345	явления и	1	1
346	ту же	4	1
347	моменты языка	4	1
348	из его	1	1
349	почти всегда	3	1
350	целого которое	1	1
351	противном случае	1	1
352	ведь и	1	1
353	действительности и	1	1
354	в германии	1	1
355	понимается в	1	1
356	поэзии и	4	1
357	его не	1	1
358	есть не	1	1
359	и ничего	1	1
360	из своих	2	1
361	именно к	1	1
362	в основных	1	1
363	приводят к	1	1
364	оно с	1	1
365	словом как	1	1
366	языке это	2	1
367	прозе и	1	1
368	но даже	1	1
369	в некотором	1	1
370	мы и	2	1
371	и со	1	1
372	речь эта	1	1
373	как свой	1	1
374	слово не	2	1
375	к литературным	1	1
376	в прямой	2	1
377	языке в	1	1
378	в сочетании	2	1
379	не был	1	1
380	столь же	2	1
381	время в	1	1
382	в различных	1	1
383	выражения в	1	1
384	примеры ниже	1	1
385	внутренняя речь	1	1
386	прокрустово ложе	1	1
387	направленное на	1	1
388	к ним	1	1
389	менее всего	1	1
390	отношение к	7	1
391	а через	1	1
392	отличие от	1	1
393	можно прямо	1	1
394	его собственном	1	1
395	смысловой и	1	1
396	этот особый	1	1
397	которые не	1	1
398	заключено в	1	1
399	систему и	1	1
400	в одной	1	1
401	как к	2	1
402	не нужно	1	1
403	предметы и	1	1
404	в противном	1	1
405	цитату из	1	1
406	перед нами	4	1
407	и где	1	1
408	элементов не	1	1
409	языкам и	1	1
410	своему предмету	2	1
411	эти индивидуальные	1	1
412	разных языковых	1	1
413	речи из	1	1
414	в действительности	1	1
415	эти условия	1	1
416	язык быта	1	1
417	них как	2	1
418	в письмах	1	1
419	себя то	1	1
420	автор в	1	1
421	таковы например	1	1
422	же слово	3	1
423	бы не	1	1
424	выражение в	3	1
425	в известном	2	1
426	речи является	1	1
427	разногласия и	1	1
428	языка к	1	1
429	все слова	3	1
430	имеем в	1	1
431	и те	2	1
432	и лингвистическими	1	1
433	его но	3	1
434	а вовсе	2	1
435	широком смысле	2	1
436	в переводе	1	1
437	но именно	4	1
438	даже с	1	1
439	всех этих	4	1
440	не значит	1	1
441	он должен	1	1
442	к одному	1	1
443	он пользуется	3	1
444	вообще не	3	1
445	и единство	2	1
446	из него	2	1
447	и по	2	1
448	на этом	2	1
449	или иных	1	1
450	без исключения	1	1
451	конца и	3	1
452	именно это	1	1
453	одно и	2	1
454	то ни	1	1
455	же не	1	1
456	языков и	9	1
457	где нет	2	1
458	связанные с	3	1
459	есть все	1	1
460	учением о	1	1
461	конечно в	1	1
462	связанных с	4	1
463	особенности в	1	1
464	них не	1	1
465	на ту	2	1
466	на все	2	1
467	стилей и	1	1
468	слова где	1	1
469	те или	3	1
470	на протяжении	2	1
471	может стать	1	1
472	и иных	2	1
473	на почве	4	1
474	лишь на	3	1
475	между отдельными	1	1
476	чаще всего	1	1
477	в жизни	1	1
478	как язык	1	1
479	в низах	1	1
480	как общее	1	1
481	далеко не	5	1
482	оно действительно	1	1
483	он действительно	1	1
484	для своего	1	1
485	и уже	1	1
486	не язык	2	1
487	мы видели	1	1
488	они сплошь	1	1
489	слово со	1	1
490	стороне от	1	1
491	об особом	1	1
492	между различными	1	1
493	рассматривать с	1	1
494	понимании языка	1	1
495	стилистика в	2	1
496	наших дней	1	1
497	и без	1	1
498	язык с	1	1
499	от чисто	2	1
500	ощущаем в	2	1
501	стилистика не	1	1
502	как увидим	2	1
503	мы называем	1	1
504	в прозе	1	1
505	в отличие	1	1
506	несет на	1	1
507	он тоже	1	1
508	лишены внутренней	1	1
509	когда она	1	1
510	говорящим и	1	1
511	радикальному пересмотру	1	1
512	точку зрения	3	1
513	но это	1	1
514	но он	2	1
515	но во	1	1
516	друг другу	2	1
517	но было	1	1
518	однако в	1	1
519	с такими	1	1
520	в устах	1	1
521	сам он	1	1
522	и жанров	2	1
523	и развивается	1	1
524	твердое и	1	1
525	ничего нового	2	1
526	не исчерпывают	1	1
527	слово без	1	1
528	из одной	1	1
529	в процессе	4	1
530	виду не	1	1
531	языков их	1	1
532	в стилистическом	1	1
533	проникают в	1	1
534	встречается оно	1	1
535	не могло	3	1
536	только не	1	1
537	возможно и	1	1
538	правда в	1	1
539	дело в	1	1
540	одна из	2	1
541	находятся в	1	1
542	контекстом и	1	1
543	в лингвистическом	1	1
544	с одним	1	1
545	этой специфической	1	1
546	формальных признаков	1	1
547	тех или	1	1
548	вот что	1	1
549	можно рассматривать	1	1
550	с таким	1	1
551	переходят в	1	1
552	внутреннюю форму	1	1
553	и форм	2	1
554	здесь возможны	1	1
555	языков в	7	1
556	своем месте	1	1
557	конечно и	2	1
558	тесной связи	1	1
559	к радикальному	1	1
560	и стиля	2	1
561	но только	1	1
562	в ведении	1	1
563	xx века	2	1
564	все то	1	1
565	есть только	1	1
566	могут быть	19	1
567	иногда даже	1	1
568	г г	2	1
569	как только	3	1
570	с полной	1	1
571	той или	9	1
572	языками все	1	1
573	всегда так	1	1
574	и свое	1	1
575	в самых	2	1
576	и возникает	1	1
577	всегда в	2	1
578	п и	1	1
579	и самое	2	1
580	своим языком	1	1
581	как мы	8	1
582	зрения стилистики	1	1
583	относит к	1	1
584	без всякого	1	1
585	в ее	2	1
586	научной речи	1	1
587	свои силы	1	1
588	социальное явление	1	1
589	и от	4	1
590	для широкого	1	1
591	языка так	3	1
592	в себя	1	1
593	в бесах	1	1
594	чужой речи	7	1
595	и исторически	1	1
596	и сам	3	1
597	по аналогии	1	1
598	двух лиц	1	1
599	в чужом	1	1
600	но у	1	1
601	совершенно невозможно	1	1
602	некотором отношении	1	1
603	без кавычек	1	1
604	образом в	3	1
605	находится в	1	1
606	все дело	1	1
607	движения и	1	1
608	а его	1	1
609	момент в	1	1
610	язык и	10	1
611	за пределами	2	1
612	нем с	1	1
613	одного из	2	1
614	а также	2	1
615	аналогии с	1	1
616	на данном	1	1
617	данного языка	1	1
618	и во	3	1
619	не умеет	1	1
620	нас в	2	1
621	в обращении	1	1
622	своим предметом	1	1
623	во всех	17	1
624	языковой системы	4	1
625	однако с	1	1
626	переходит в	3	1
627	сказать на	1	1
628	сквозь эту	1	1
629	как его	5	1
630	в форме	1	1
631	и стилистическую	2	1
632	и только	1	1
633	богатство и	1	1
634	говорить как	1	1
635	еще более	5	1
636	утрачивают свою	1	1
637	все время	3	1
638	и устойчивое	1	1
639	и следовательно	7	1
640	его тем	1	1
641	в него	3	1
642	система языка	2	1
643	в литературе	1	1
644	чужую речь	1	1
645	как общему	1	1
646	явления как	1	1
647	и одновременно	2	1
648	в двух	1	1
649	среди других	2	1
650	дело с	1	1
651	или иные	3	1
652	явления в	1	1
653	и так	1	1
654	а лишь	1	1
655	поэтому и	3	1
656	или же	1	1
657	не мешает	1	1
658	языка этот	1	1
659	с одной	4	1
660	с которыми	2	1
661	в эти	1	1
662	до наших	1	1
663	стилистический анализ	2	1
664	наконец такие	1	1
665	и у	2	1
666	каждый из	1	1
667	себя в	9	1
668	только на	2	1
669	в прокрустово	1	1
670	себя и	1	1
671	образования в	1	1
672	обстоит дело	2	1
673	в сознании	2	1
674	не дает	1	1
675	большинстве случаев	6	1
676	или даже	2	1
677	и других	3	1
678	и социально	1	1
679	его и	3	1
680	и понимание	1	1
681	которые в	3	1
682	для него	3	1
683	и их	1	1
684	в новом	1	1
685	в известной	2	1
686	слова в	8	1
687	х годах	1	1
688	слова на	1	1
689	но что	1	1
690	не столь	1	1
691	вперед в	1	1
692	речь и	3	1
693	свое выражение	2	1
694	как такового	3	1
695	от всякого	2	1
696	не из	2	1
697	к той	1	1
698	от того	1	1
699	в других	3	1
700	не укладывается	2	1
701	с общим	1	1
702	именно как	2	1
703	одной стороны	4	1
704	со всем	1	1
705	гл iv	1	1
706	этого основного	1	1
707	влияние на	1	1
708	быть шире	1	1
709	здесь в	4	1
710	современная стилистика	1	1
711	конструкций и	1	1
712	и стилистика	3	1
713	которых оно	1	1
714	что для	1	1
715	ничем не	1	1
716	а главное	1	1
717	более того	3	1
718	жизни языка	1	1
719	однако и	1	1
720	его как	2	1
721	слов и	2	1
722	долгое время	1	1
723	различие между	1	1
724	на которые	2	1
725	но как	1	1
726	понимание и	1	1
727	почву для	1	1
728	нет ничего	1	1
729	и стилистики	3	1
730	эти слова	2	1
731	языке с	1	1
732	эта идея	1	1
733	как одно	1	1
734	этом языке	2	1
735	философии языка	3	1
736	и иной	1	1
737	устойчивых и	1	1
738	к такому	1	1
739	на правах	2	1
740	данный момент	4	1
741	по своему	2	1
742	же языке	1	1
743	лингвистики и	3	1
744	можно обнаружить	1	1
745	совершенно иными	1	1
746	быть как	1	1
747	прямое дополнение	1	1
748	состоянии некоторого	1	1
749	быть только	2	1
750	да и	1	1
751	образом на	1	1
752	уже об	1	1
753	которым он	1	1
754	как целое	1	1
755	действительно не	2	1
756	необходимые условия	1	1
757	и там	3	1
758	мы сказали	4	1
759	язык только	1	1
760	его в	3	1
761	что мы	1	1
762	в условиях	2	1
763	в основном	3	1
764	в х	1	1
765	каждое из	1	1
766	в начале	1	1
767	впрочем даже	1	1
768	кроме того	4	1
769	язык поэзии	2	1
770	с большой	1	1
771	при всем	3	1
772	того каждый	1	1
773	и позволяет	1	1
774	жизнью в	1	1
775	такое понимание	2	1
776	которая в	1	1
777	иное чем	1	1
778	интерес к	2	1
779	поэтому все	1	1
780	разве только	1	1
781	языке а	2	1
782	укладывается в	2	1
783	есть уже	1	1
784	отношении к	6	1
785	всегда есть	1	1
786	например на	1	1
787	значит конечно	1	1
788	слово в	10	1
789	не знает	1	1
790	сказать что	2	1
791	только как	1	1
792	совершенно не	2	1
793	например и	1	1
794	первом случае	2	1
795	сам в	1	1
796	есть и	1	1
797	та же	1	1
798	на своем	5	1
799	стилистики и	4	1
800	речи как	1	1
801	жизнь в	2	1
802	жизни и	1	1
803	но эти	3	1
804	к этому	2	1
805	значение в	1	1
806	языка является	1	1
807	все что	1	1
